Gene = Anapc4
index = 116
Annotated 5SS: [  381  1772  5743  7779  7920  8057  8894  9580 11396 12707 14044 14625
 14820 16547 16683 21628 21879 22853 23216 25195 27329 27999 28118 28312
 29650 30641 32006]
Annotated 3SS: [ 1665  5609  7703  7892  8011  8808  9474 11311 12619 13978 14581 14742
 16445 16630 21571 21831 22795 23158 25100 27230 27936 28078 28209 29574
 30466 31881 32382]
SMsplice 5SS: [  164   381  1772  5743  7920  8057  8894  9580 11396 12707 14044 16547
 16683 21879 22853 23216 25195 27329 28312 29650 32006]
SMsplice 3SS: [  241  1665  5609  7758  8011  8808  9474 11311 12619 13978 16445 16630
 21831 22795 23158 25100 27230 28209 29574 31881 32382]
top_k =  500
Partition function (log Z): 21.53323871074993

Sorted 5' Splice Sites (High to Low Probability):
Position 21879: 0.9880721799165206
Position 27329: 0.9858468864000717
Position 28312: 0.9566150865565363
Position 9580: 0.937957973479254
Position 25195: 0.9195633076468277
Position 7920: 0.9157039863035423
Position 1772: 0.9110527680067801
Position 381: 0.9014900544029523
Position 11396: 0.8998619631194804
Position 5743: 0.8963770390225384
Position 12707: 0.8835701717943373
Position 23216: 0.8815554127516341
Position 32006: 0.8334271345039221
Position 8894: 0.818030053692387
Position 14044: 0.8140865825677467
Position 8057: 0.7944785349802876
Position 164: 0.7839030855420136
Position 29650: 0.7556757258851398
Position 22853: 0.7105993913354908
Position 16683: 0.6682016944292147
Position 27999: 0.6090862498783681
Position 16547: 0.5698889073085961
Position 14625: 0.5035227888569238
Position 17376: 0.4549260128101153
Position 14820: 0.35809617350226214
Position 27068: 0.3421316021305663
Position 27773: 0.336211689737449
Position 30795: 0.2862100435864861
Position 24455: 0.2323556132133671
Position 14982: 0.20898531629012526
Position 27140: 0.18805476513929523
Position 28118: 0.18447479386672697
Position 26702: 0.16730264303603867
Position 19365: 0.1419888560804572
Position 30641: 0.13150095103540432
Position 21628: 0.12329915698963251
Position 1000: 0.1178801255323549
Position 8197: 0.1059618020490765
Position 1983: 0.1030791607495844
Position 28771: 0.09106084591675694
Position 13831: 0.08964065105601955
Position 32713: 0.08588858726159021
Position 20464: 0.08290996468548323
Position 14110: 0.08259557624925892
Position 6008: 0.07851062970549987
Position 1793: 0.07247133366567188
Position 9343: 0.07067538857224434
Position 24782: 0.06669782999690013
Position 19271: 0.060329975927221155
Position 33026: 0.057212977667689596
Position 14227: 0.04565830457908801
Position 20413: 0.04071946221709012
Position 393: 0.040417603356286746
Position 28018: 0.038438432882204034
Position 29437: 0.03692928769371983
Position 28139: 0.03611055380030248
Position 30302: 0.034824764388552226
Position 1952: 0.03271474062976568
Position 24901: 0.03218395610300738
Position 9025: 0.031987253750219005
Position 107: 0.03058533202294713
Position 32670: 0.02630439888964185
Position 7478: 0.025716779806472155
Position 2010: 0.022301658982519634
Position 19361: 0.02045503595590218
Position 1226: 0.019870228915565336
Position 22916: 0.017763266483913433
Position 29981: 0.017564978053278734
Position 14173: 0.01636379804420021
Position 25446: 0.013545098843776261
Position 26099: 0.013004954284310194
Position 10665: 0.012882606512171926
Position 704: 0.012863199018596312
Position 12308: 0.012738911491068998
Position 21942: 0.011927820083483639
Position 25160: 0.011174536867982022
Position 25846: 0.010451896953326139
Position 652: 0.009599416155941976
Position 32517: 0.008972754398829833
Position 1425: 0.008322571036608172
Position 29748: 0.00789859420777113
Position 138: 0.006027552296735432
Position 32563: 0.0056704552623591765
Position 4520: 0.005415145020238544
Position 13266: 0.0052972814142914545
Position 1841: 0.0049997159649968065
Position 14096: 0.00493134542106437
Position 27090: 0.004859599062669661
Position 4784: 0.004843157161351601
Position 14650: 0.0046914369959807955
