Gene = Fam133b
index = 393
Annotated 5SS: [  110 10899 13985 14710 14856 15322 15861 17252 20490 21913]
Annotated 3SS: [10800 13905 14634 14822 15258 15767 17200 20402 21864 25148]
SMsplice 5SS: [  310 10899 13985 14710 15861 20490]
SMsplice 3SS: [10800 13905 14634 15767 20402 25148]
top_k =  500
Partition function (log Z): -4.890829559273451

Sorted 5' Splice Sites (High to Low Probability):
Position 15861: 0.9611593744187644
Position 14710: 0.9088980897117046
Position 13985: 0.843027620190377
Position 310: 0.8284797991920396
Position 10899: 0.7951367724744547
Position 20490: 0.7502702992695727
Position 15322: 0.4986503808248945
Position 18515: 0.47739669695436615
Position 20519: 0.23165293339487056
Position 16177: 0.1873007220790613
Position 110: 0.1652364692176189
Position 18743: 0.16470586377724822
Position 23946: 0.1175699344415327
Position 1420: 0.10896930075691678
Position 14856: 0.10860852700400023
Position 17277: 0.0944378872545637
Position 23882: 0.08908164475400003
Position 17252: 0.08638188627409582
Position 9083: 0.07864377932565882
Position 19671: 0.07214029625314076
Position 19590: 0.07187991521520425
Position 2250: 0.06134271731508462
Position 15031: 0.05035366908161485
Position 2355: 0.04701396011064605
Position 18588: 0.04081063799635039
Position 4792: 0.03909880176597178
Position 10210: 0.035404707670494785
Position 25314: 0.026693976132131113
Position 17530: 0.01824108567239154
Position 21684: 0.014007741245659254
Position 25309: 0.01186152741499609
Position 21917: 0.011474091874321413
Position 16117: 0.009130341758991018
Position 16868: 0.008844298318680267
Position 22197: 0.0077416528037304875
Position 21899: 0.003873129735178959
Position 18670: 0.002964940131155353
Position 23973: 0.002881857208039589
Position 23247: 0.00277612386202869
Position 21289: 0.002575894257576293
Position 319: 0.002481610737902387
Position 21091: 0.0012358283106139489
Position 21974: 0.001176223570360559
Position 23004: 0.00109713672960172
Position 16969: 0.001078047599512734
Position 18617: 0.0009522571165789047
Position 1208: 0.0005871897679549024
Position 336: 0.0005522263028127979
Position 4: 0.00048536641670572785
Position 382: 0.00043503709216203873
Position 16420: 0.0004193383484060059
Position 248: 0.0003511000201427166
Position 409: 0.00034613485072637124
Position 18556: 0.0003208733796069679
Position 1162: 0.00022602165110982
Position 138: 0.00021557190481669183
Position 436: 0.00016722668841293557
Position 531: 0.0001584368780077219
Position 114: 7.012967335034574e-05
Position 237: 6.291144348328325e-05
Position 535: 6.261562510611945e-05
Position 635: 2.141113558137705e-05
Position 21156: 2.061671979906352e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 20402: 0.9721263513470091
Position 14634: 0.9641072337938679
Position 15767: 0.9241164042255284
Position 13905: 0.843027620190377
Position 25148: 0.7959256039671945
Position 10800: 0.7951367724744546
Position 18407: 0.5579363774989191
Position 23780: 0.21749679167236446
Position 14980: 0.1958741599144893
Position 15980: 0.18488921149449228
Position 17200: 0.14809446607571827
Position 19475: 0.14578011559334966
Position 15299: 0.13178043837437214
Position 18616: 0.12087111002473876
Position 2028: 0.09333365212977444
Position 14973: 0.09203363234179632
Position 1331: 0.06890559300782263
Position 21864: 0.06575940043848627
Position 8956: 0.06504451523248486
Position 15006: 0.05332042590575872
Position 14822: 0.05133354406424571
Position 24044: 0.04796745240525633
Position 14890: 0.04154103885521045
Position 17083: 0.03884989576538786
Position 4715: 0.038062832112773434
Position 15611: 0.03707206545005194
Position 25731: 0.036705708366272675
Position 10005: 0.035404707670494785
Position 25429: 0.02854886402031542
Position 1288: 0.024535812395847754
Position 14800: 0.01842415422687107
Position 15026: 0.018096039145602604
Position 23800: 0.013976569158297907
Position 2304: 0.013652109672578626
Position 8995: 0.01359926409317395
Position 21598: 0.011406018083470542
Position 17473: 0.011108544756980077
Position 20194: 0.010187343844035137
Position 20600: 0.009889959072437218
Position 15998: 0.008816340285393654
Position 1347: 0.008808427113432535
Position 21277: 0.008061152998482644
Position 16802: 0.007659751470148489
Position 21935: 0.006364301740532142
Position 18403: 0.006003601432001458
Position 21438: 0.005711213912678135
Position 21241: 0.004717814715220672
Position 23163: 0.004703229761509827
Position 18365: 0.0038036046432355372
Position 1260: 0.003043546011443958
Position 24101: 0.002929287546761035
Position 21037: 0.0028957621672027344
Position 24790: 0.0028015520802497098
Position 16116: 0.002766971382132768
Position 25337: 0.0027320567118081073
Position 20882: 0.0026020507171185844
Position 16697: 0.0022785294242417503
Position 20836: 0.0022719847578806236
Position 20733: 0.0022388245363674842
Position 21537: 0.0021879867715348706
Position 22132: 0.002037572008962708
Position 22861: 0.0020356224378761593
Position 20618: 0.0015917261353174518
Position 1307: 0.0015332848324174418
Position 20570: 0.0013765251282195881
Position 23040: 0.0013623377047983641
Position 1232: 0.0011231216595378969
Position 17049: 0.0010477477814630704
Position 4760: 0.0010359696531983325
Position 22488: 0.001026457074107464
Position 24827: 0.000745475568398479
Position 23277: 0.0007375363520948103
Position 21357: 0.0007306155889548539
Position 2128: 0.0005716030942303027
Position 2191: 0.0004610987440113515
Position 1377: 0.0004361270170006781
Position 16252: 0.00041933834840600555
Position 2050: 0.0003382327155596196
Position 22017: 0.0003175535100935946
Position 1201: 0.00026290481417779203
Position 1131: 0.00025974425248948815
Position 21514: 0.00023795116719294913
Position 20573: 0.00013455709190016426
Position 15924: 5.722905986642587e-05
Position 17182: 2.50712056112206e-05
Position 17721: 1.2397918988178285e-05
Position 20106: 3.6601492626688846e-06
Position 16004: 1.3504303705468534e-06
Position 5415: 4.984078538714888e-08
Position 20968: 8.708596330942458e-09
Position 1411: 2.3891676621029176e-11
Position 1161: 2.2026671128735655e-11
Position 1315: 5.818200169209101e-12
Position 1107: 4.564871610388767e-12
Position 1012: 4.3545023187614985e-12
Position 921: 2.312843340296676e-12
Position 1110: 1.660856735835734e-12
Position 1381: 9.559150703747475e-13
Position 1206: 7.292424892726822e-13
