Gene = Dmkn
index = 339
Annotated 5SS: [  539   930  1085  1339  1711  2755  3460  3668  7330  7511  7983 11622
 12361 13893 14047 14507 15942 16118]
Annotated 3SS: [  752  1027  1287  1503  2709  3396  3616  7269  7462  7934 11564 12315
 13844 13998 14437 15914 16069 16976]
SMsplice 5SS: [  539   930  1085  1711  3460  7330  7511  8057 12361 14507 15942]
SMsplice 3SS: [  752  1027  1503  3396  7269  7462  7934 12315 14437 15914 16069]
top_k =  500
Partition function (log Z): 10.816551262431945

Sorted 5' Splice Sites (High to Low Probability):
Position 1711: 0.9979850016145895
Position 930: 0.9581500921603997
Position 7330: 0.9347486275228586
Position 539: 0.9068821759922152
Position 14507: 0.882970038120142
Position 3460: 0.8441264522319314
Position 8057: 0.7930421624126399
Position 12361: 0.7529463224176186
Position 7511: 0.7036078409948621
Position 15942: 0.5643687938358861
Position 1085: 0.5456630269113826
Position 13893: 0.5035817148825219
Position 16118: 0.3990789137108628
Position 1339: 0.3916363290965575
Position 3668: 0.38739419177268786
Position 1992: 0.33146374896067965
Position 6000: 0.2653350309735715
Position 5809: 0.1655399860172981
Position 11622: 0.12602024484888377
Position 7983: 0.11316848701894544
Position 16114: 0.09028091037244189
Position 6047: 0.08753813922592198
Position 3518: 0.08579008069602734
Position 16189: 0.08354626714433751
Position 9739: 0.07599242559420469
Position 2755: 0.07148964534112168
Position 6815: 0.06498727540831868
Position 6089: 0.04907136216393295
Position 10611: 0.0480267353428375
Position 14877: 0.03183031568837775
Position 14459: 0.030162148672357322
Position 1405: 0.028625708956731298
Position 384: 0.02601663518351648
Position 509: 0.020317227479038642
Position 6894: 0.019340163014506292
Position 14671: 0.01907280990610177
Position 559: 0.015267866115615418
Position 7752: 0.013603487082289522
Position 8301: 0.013398325049729196
Position 1969: 0.012575714735167403
Position 80: 0.011337030609940367
Position 6995: 0.010034441024732714
Position 1915: 0.009767130769161827
Position 14538: 0.0076633825970548785
Position 6112: 0.00734753643208474
Position 16615: 0.006992164337634353
Position 6135: 0.00622606864810853
Position 9364: 0.006025997385672486
Position 615: 0.005395310428203341
Position 7128: 0.005093955265001207
Position 12435: 0.004933775182132505
Position 13789: 0.004137813511938617
Position 4808: 0.00354593471900417
Position 16221: 0.003435921148518954
Position 5658: 0.003374875476590165
Position 213: 0.0033296351024574462
Position 1399: 0.002796319822744382
Position 790: 0.0026784034083102634
Position 879: 0.002575269837663611
Position 1328: 0.0022221823505970658
Position 16832: 0.002218568989906298
Position 11702: 0.0020678302693215005
Position 1058: 0.002062397872802106
Position 1242: 0.002057361690536617
Position 1095: 0.001852689111214778
Position 574: 0.0018414665920998376
Position 1435: 0.0017546621982290492
Position 3092: 0.0017189810986645506
Position 14289: 0.0015079675587771411
Position 883: 0.0014797418373724137
Position 7776: 0.0014367997575779896
Position 2537: 0.001386532037122617
Position 3718: 0.0013140778174633365
Position 3905: 0.001267153299519045
Position 32: 0.0011659955037131426
Position 16210: 0.0011540767722602859
Position 1360: 0.0010789206300921466
Position 8879: 0.0009373870393590213
Position 16625: 0.0007413247809115617
Position 7357: 0.0007107797306324212
Position 1411: 0.0007068159463359656
Position 6876: 0.0007010105981809808
Position 3313: 0.0006416094709531814
Position 1158: 0.0005463516116261248
Position 14544: 0.0005370839821361242
Position 210: 0.0004975966088018594
Position 2151: 0.00043243149208256447
Position 664: 0.00040826261751902154
Position 14807: 0.0003537162907424573
Position 532: 0.00034044702618818233
Position 261: 0.00029314449247517843
Position 1097: 0.0002804572427685
Position 10618: 0.00026581770904003757
Position 2810: 0.00023130201358336302
Position 3526: 0.00022288141477392836
Position 561: 0.00022058113714308963
Position 1289: 0.00020523559240245327
Position 817: 0.00020340907910062245
Position 871: 0.00018869434144328355
Position 7648: 0.000171535516993184
Position 2590: 0.00015627715099330555
Position 3537: 0.0001232584285804052
Position 7756: 0.00012282088539305222
Position 518: 0.00011911341938782793
Position 2011: 0.00010747200187420788
Position 626: 0.00010318999914974644
Position 1697: 0.00010114159589143907
Position 1704: 9.415737544168261e-05
Position 204: 9.395069135354785e-05
Position 543: 9.26052530190802e-05
Position 311: 7.699357930887936e-05
Position 36: 7.171533400082582e-05
Position 766: 6.30242988398023e-05
Position 793: 6.2532260003356e-05
Position 1111: 6.213374656829839e-05
Position 580: 5.844835975965142e-05
Position 3491: 5.576076883149984e-05
Position 1900: 4.602040241521693e-05
Position 635: 4.264526900176352e-05
Position 1258: 3.5659367132008996e-05
Position 237: 3.5132018827912064e-05
Position 935: 3.253212270192124e-05
Position 588: 2.3758420908331882e-05
Position 1348: 2.354745855137164e-05
Position 1287: 1.9296204572382268e-05
Position 1353: 1.8796099129459227e-05
Position 8: 1.874244050080623e-05
Position 889: 1.3534954461874151e-05
Position 801: 1.3154007252613577e-05
Position 1236: 1.1785409098805337e-05
Position 1152: 1.079171726012408e-05
Position 416: 1.009749179832733e-05
Position 14550: 9.503554843363838e-06
Position 964: 7.2065757368470895e-06
Position 8094: 5.567024886937233e-06
Position 1571: 3.418812751789549e-06
Position 1715: 2.854270403495813e-06
Position 638: 2.6460081162590756e-06
Position 1556: 1.7918159686058423e-06
Position 1740: 1.7076205225027446e-06
Position 1749: 1.3183172736311857e-06
Position 1811: 1.0242809390838369e-06
Position 8446: 8.032768461988824e-07
Position 8102: 3.2209747541797297e-07
Position 696: 2.8747940982609514e-07
Position 717: 2.6692965368983346e-07
Position 738: 1.078569051604452e-07
Position 1769: 3.9565356524635086e-08
Position 1746: 3.9422633257920434e-08
Position 1676: 2.009602828126107e-08
Position 1003: 7.378863025061297e-09
Position 1245: 1.7778005342014316e-09
Position 736: 1.5386016762838414e-10
Position 1010: 6.638498953990654e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7269: 0.9701176708328271
Position 1503: 0.9618913377512786
Position 752: 0.9585100639702372
