Gene = Orc5
index = 783
Annotated 5SS: [  184  2452  3978 12854 16613 21221 23841 24013 25560 26860 27985 33672
 50400]
Annotated 3SS: [ 2358  3776 12778 16500 21089 23791 23921 25506 26746 27936 33560 50286
 63157]
SMsplice 5SS: [  275  2452  3978  5244  7169 16613 21221 24013 25627 33672 39461 50400
 52326]
SMsplice 3SS: [ 2358  3776  5109  7071 16500 21089 23791 25506 33560 39329 50286 52229
 63157]
top_k =  500
Partition function (log Z): -27.597924544807558

Sorted 5' Splice Sites (High to Low Probability):
Position 21221: 0.977208757842782
Position 3978: 0.9288100091135855
Position 16613: 0.9287275393107339
Position 2452: 0.9087315999155404
Position 7169: 0.8301094614529964
Position 5244: 0.7634516106866941
Position 24013: 0.6423083216689808
Position 275: 0.5612734086068312
Position 4343: 0.5455253691207879
Position 12854: 0.5336944018869865
Position 25627: 0.3426688986836112
Position 11111: 0.24863869005238087
Position 21910: 0.24836315761192657
Position 974: 0.21680866958186187
Position 5837: 0.20335347286957425
Position 184: 0.17440485099555478
Position 2935: 0.14001353570673353
Position 26860: 0.11466352360517075
Position 22840: 0.09924988799403474
Position 97: 0.09730996747143775
Position 3202: 0.09608218561519875
Position 305: 0.06302078113713573
Position 310: 0.04922589968061171
Position 491: 0.03791154374498792
Position 23841: 0.036155944758838626
Position 2592: 0.02913685239455334
Position 4566: 0.023009262814969633
Position 5828: 0.022957196625372964
Position 4252: 0.022680853418327603
Position 6612: 0.02233961842197866
Position 4320: 0.022268629881651174
Position 547: 0.022078668955249327
Position 445: 0.019466746583373218
Position 1659: 0.017779014068384096
Position 21809: 0.01629606771451967
Position 716: 0.016230162319283998
Position 598: 0.015396625953494312
Position 4397: 0.013519856669486015
Position 2216: 0.008936794783525819
Position 25560: 0.008253684536815707
Position 90: 0.007846571358518037
Position 2567: 0.006727220855961386
Position 2894: 0.0066545999335982375
Position 3649: 0.006071874168717584
Position 3351: 0.00524964674933728
Position 5223: 0.005249378782396739
Position 573: 0.005244762674219796
Position 3632: 0.004725457760883482
Position 2736: 0.004560792785295079
Position 22876: 0.004532473557306743
Position 2046: 0.0032676227067166465
Position 1344: 0.0026841501289417585
Position 3982: 0.002515790565235059
Position 1496: 0.002500301099563965
Position 5542: 0.002376899790801466
Position 1836: 0.0023379118711695152
Position 3165: 0.002207152588784118
Position 893: 0.0021017178216863543
Position 958: 0.0019595572038800684
Position 1151: 0.0018828413344157062
Position 154: 0.0017433812161355546
Position 1458: 0.001731580624870489
Position 930: 0.0011219988090903066
Position 3004: 0.0009916219751523005
Position 485: 0.0009638002513181984
Position 3936: 0.0008677613081133461
Position 140: 0.0007674022299233256
Position 1775: 0.0005083814390595093
Position 4082: 0.00042044539591472275
Position 3361: 0.00041079939148961497
Position 2572: 0.00033318653817630264
Position 253: 0.0001477800791854577
Position 3161: 0.00011778637883149246
Position 100: 0.00011367292260489017
Position 39: 5.798950074768743e-05
Position 114: 4.596883836721926e-05
Position 469: 3.207822956905145e-05
Position 29: 2.998132748285364e-05
Position 133: 2.9519908496767758e-05
Position 54: 2.102145931729661e-05
Position 226: 1.1992593627720156e-05
Position 156: 6.4048536188300164e-06
Position 258: 5.13952040822262e-06
Position 242: 2.9824424833999953e-06
Position 260: 2.85152726597738e-06
Position 237: 2.197108124839031e-06
Position 189: 1.5722122891122106e-06
Position 293: 1.152276152265138e-06
Position 168: 1.1468991130018076e-06
Position 174: 1.0644394167919624e-06
Position 32: 9.582347041781563e-07
Position 9436: 9.117016128023087e-07
Position 409: 5.047957977752866e-07
Position 192: 4.1352120816255854e-07
Position 397: 4.025802387950691e-07
Position 542: 3.828524785776868e-07
Position 7334: 1.5715092166400015e-07
Position 498: 1.2643129405505405e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 21089: 0.9791119547432517
Position 16500: 0.9287446349030696
Position 2358: 0.9169925472654648
Position 25506: 0.9152142135404037
Position 3776: 0.7621601753076443
Position 7071: 0.7396920808023979
Position 5109: 0.6909282246268567
Position 23791: 0.689379876876405
Position 12778: 0.49473362806042376
Position 4068: 0.3293640112073047
Position 10992: 0.24291012820738378
Position 5721: 0.22402723822325354
Position 26746: 0.15772119861429718
Position 21679: 0.15181521366652498
Position 4240: 0.1410946551206247
Position 3870: 0.13595178985923448
Position 22754: 0.13245202979521192
Position 879: 0.13109666177467086
Position 2821: 0.12607511110182973
Position 21793: 0.11814080451532194
Position 27936: 0.10935454027999325
Position 4141: 0.10599868830221375
Position 27755: 0.10178266311989402
Position 7080: 0.09041868368874237
Position 3030: 0.08293868453753146
Position 25878: 0.07087948664257629
Position 359: 0.04172533224739657
Position 27541: 0.04050679679628577
Position 12690: 0.0389749178433855
Position 876: 0.03390553738138033
Position 4944: 0.028722457973290445
Position 5175: 0.028311408159411508
Position 858: 0.018810393723465983
Position 4506: 0.017470163165975064
Position 168: 0.01740407414637955
Position 3113: 0.016347197356191327
Position 3820: 0.01633905834746383
Position 26271: 0.016323741145368813
Position 6554: 0.012504858315372487
Position 3876: 0.012266064736094479
Position 2360: 0.012077699318815166
Position 393: 0.011906277258227453
Position 2754: 0.010698321833013016
Position 4256: 0.009325488865375575
Position 5026: 0.008897853538460952
Position 4975: 0.00836205526720887
Position 3442: 0.007972616770286512
Position 692: 0.007969171414700296
Position 1554: 0.0076831413507329515
Position 1241: 0.007355717287041924
Position 1457: 0.00733637891602604
Position 791: 0.007198219614572459
Position 2500: 0.006475136760390513
Position 2706: 0.006106185710801643
Position 6370: 0.0060016693915818905
Position 764: 0.005946949896701694
Position 10842: 0.005732249948116451
Position 2538: 0.004922791354113753
Position 4294: 0.00481142498613262
Position 4267: 0.004405963615673698
Position 3888: 0.004192486369934698
Position 3923: 0.004029355109302548
Position 4172: 0.0038603775196060664
Position 2158: 0.0036567179896471883
Position 5047: 0.003479281338562552
Position 4109: 0.0032587624191430103
Position 910: 0.0032502238405613323
Position 2007: 0.003178240008544816
Position 2080: 0.0031034127104584554
Position 1794: 0.0030550095144338905
Position 2449: 0.0028212158386935193
Position 2561: 0.0028184519484187385
Position 631: 0.00229344578761824
Position 215: 0.0022799950440372378
Position 23206: 0.002177016053901996
Position 5675: 0.0021156875921115523
Position 192: 0.0017971589060941304
Position 3050: 0.001756781637485212
Position 4081: 0.0017134228989274514
Position 347: 0.0017131707775561097
Position 369: 0.001703919257467589
Position 298: 0.0015731077323906863
Position 6234: 0.0015026219507962809
Position 2735: 0.0015007942104301743
Position 22015: 0.0014511506989106485
Position 1712: 0.00141573580275894
Position 2372: 0.0012958810367150221
Position 6274: 0.0012596239681457058
Position 1483: 0.0012443933195362537
Position 3500: 0.0012308601591937706
Position 336: 0.0012195024358530554
Position 5293: 0.0012052999545276767
Position 826: 0.001196924207119829
Position 17353: 0.0010745110140888677
Position 6478: 0.0010723831182611033
