Gene = BC028528
index = 159
Annotated 5SS: [ 121 2283 3149 3865 7036]
Annotated 3SS: [2195 3089 3708 6933 7767]
SMsplice 5SS: [ 121 2283 3149]
SMsplice 3SS: [2195 3089 7767]
top_k =  500
Partition function (log Z): -6.758569922734251

Sorted 5' Splice Sites (High to Low Probability):
Position 2283: 0.8886449999519219
Position 3149: 0.685286730499108
Position 121: 0.4949262597751533
Position 3865: 0.4266243783237591
Position 11: 0.35298873809866593
Position 7036: 0.3353156434168661
Position 3896: 0.24264613677082572
Position 200: 0.12716217984035136
Position 559: 0.07605407257538946
Position 2287: 0.06670535177198025
Position 2568: 0.04085991858550756
Position 4625: 0.03670099673690873
Position 648: 0.035109549590182094
Position 3145: 0.03315390323963282
Position 485: 0.02824046748619406
Position 4332: 0.020413974375548045
Position 670: 0.018338130222874983
Position 630: 0.011912652342524758
Position 285: 0.011638633451996347
Position 3727: 0.01125983863211797
Position 2978: 0.009978567836812956
Position 1258: 0.00708883961479438
Position 616: 0.006342594725389197
Position 2433: 0.005363873769325384
Position 3005: 0.004769406823505729
Position 7351: 0.0044872035095405325
Position 156: 0.0034028934982223264
Position 3209: 0.00323396111799726
Position 2232: 0.003031887607548962
Position 430: 0.002674213706071402
Position 3436: 0.002541767990987362
Position 4350: 0.0025403034511165884
Position 1436: 0.002449540310396283
Position 2550: 0.0013259572051073636
Position 1511: 0.0012662766415617024
Position 258: 0.001229028140400404
Position 2316: 0.0011675911988962865
Position 2267: 0.001030882680035189
Position 345: 0.0008560527816882259
Position 2916: 0.0007303669285889503
Position 2394: 0.0007268604019464322
Position 3999: 0.0006059946947716277
Position 939: 0.0004784733847329746
Position 453: 0.0004613289086588767
Position 4346: 0.00044847097691991006
Position 1350: 0.0003192382911744843
Position 2556: 0.00031131723632835405
Position 2125: 0.00030383806398186225
Position 2068: 0.00029825202281324494
Position 1505: 0.0002814946312452987
Position 20: 0.0002752103462142142
Position 1170: 0.00025909425098083683
Position 227: 0.0002570414059373376
Position 1540: 0.00017695140832833792
Position 2246: 0.00015659930757640214
Position 3009: 0.00012553380779889892
Position 125: 9.338945365645647e-05
Position 2906: 8.487382400893354e-05
Position 693: 7.41347607483904e-05
Position 3955: 7.302217052586626e-05
Position 2291: 6.544122312626058e-05
Position 320: 6.415500489971965e-05
Position 2683: 6.204713763360106e-05
Position 2884: 6.119696247871832e-05
Position 2469: 5.775087290442248e-05
Position 2816: 3.9413882034695435e-05
Position 204: 1.8839696312705497e-05
Position 251: 1.8400205154529005e-05
Position 81: 1.0535780680893811e-05
Position 55: 6.244665412684338e-06
Position 3030: 4.277038773716466e-06
Position 15: 4.276492633037624e-06
Position 245: 3.3088526394209585e-06
Position 325: 1.819632349585623e-06
Position 102: 1.2910164705573246e-06
Position 17: 7.297875792463103e-07
Position 149: 4.525281786633117e-07
Position 61: 3.744077730972136e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2195: 0.9278470390827549
Position 3089: 0.654900757875842
Position 7767: 0.6021837108098175
Position 3770: 0.3678202003178612
Position 6933: 0.22205501192626143
Position 415: 0.1519933700668372
Position 3798: 0.09670733740335945
Position 5394: 0.09090108596735606
Position 3008: 0.08546833657691622
Position 3781: 0.07535171288700376
Position 4222: 0.06391142112850365
Position 6972: 0.058433193630334654
Position 6936: 0.05203789475349365
Position 7407: 0.04252578812334411
Position 4545: 0.0350193094218776
Position 2407: 0.03397568957472772
Position 3820: 0.03247499356101934
Position 5840: 0.027353943706272393
Position 3703: 0.026879795781075223
Position 4813: 0.02531992107346885
Position 3708: 0.02367722011958596
Position 6826: 0.023178969827409256
Position 3713: 0.02224596473647457
Position 2811: 0.021974833025129814
Position 7350: 0.02189222647013272
Position 7269: 0.020125656425200773
Position 3621: 0.017135465174737227
Position 5993: 0.014820986002323018
Position 2200: 0.013801179802913798
Position 2163: 0.012390114396553253
Position 2967: 0.011964892215026755
Position 3829: 0.01143218162986367
Position 93: 0.010523224060993689
Position 4109: 0.010086913186483044
Position 2154: 0.009663185035552678
Position 155: 0.009030622716248453
Position 2508: 0.008783783145828677
Position 3646: 0.008749720826212835
Position 2035: 0.005876707223739863
Position 7196: 0.005209041775828186
Position 3606: 0.004686916417848536
Position 3306: 0.0038793053102361636
Position 4421: 0.003303211039442951
Position 4194: 0.00270517009517381
Position 4456: 0.002558781148843556
Position 4593: 0.0023057969839663925
Position 5544: 0.002168930149629063
Position 3739: 0.0021406331514274
Position 4089: 0.002053943213661175
Position 4818: 0.0020430321162858618
Position 5794: 0.002016734270354306
Position 5644: 0.00198654096210203
Position 1299: 0.001917870816399912
Position 217: 0.00181945422391635
Position 7795: 0.0018124763804757218
Position 2921: 0.001459035621665784
Position 1079: 0.0014475676223430994
Position 1431: 0.0013622068231897535
Position 3335: 0.0012148777334196742
Position 242: 0.0012099429112059179
Position 1253: 0.0011285144338264584
Position 995: 0.0010764933906909613
Position 417: 0.0009970096017862232
Position 5754: 0.0008161581219065937
Position 2039: 0.0008141672441132672
Position 5732: 0.0007996159702938448
Position 4791: 0.0007748415444570654
Position 518: 0.0006415122752138346
Position 5447: 0.0006393086593268437
Position 5054: 0.0004857690046287817
Position 5295: 0.0004607031945304464
Position 2365: 0.0004202691023707498
Position 340: 0.00041724535059237144
Position 2549: 0.0004000004449120744
Position 4694: 0.000364790343370451
Position 4451: 0.00032681657889770994
Position 4458: 0.0003246906467728402
Position 1936: 0.00032023970208972533
Position 2016: 0.00031959428772682883
Position 3246: 0.00027050123974397167
Position 3844: 0.00026771569911664253
Position 3963: 0.00026761387270382374
Position 1033: 0.00023743579451945268
Position 3942: 0.0002271264128627046
Position 1030: 0.0002233833802534667
Position 955: 0.00020721694055542548
Position 3569: 0.0001917997691117097
Position 1121: 0.0001686104616107995
Position 2386: 0.00016502463496376803
Position 3034: 0.0001619678537236349
Position 3566: 0.0001456956275859278
Position 2065: 0.00013103519098706516
Position 547: 0.00012064005043892578
Position 334: 0.00010522010975129158
Position 3519: 0.00010254011710958164
Position 3464: 9.929246024232893e-05
Position 2815: 9.69652504533259e-05
Position 1327: 9.019930937471092e-05
Position 125: 7.525421112098035e-05
Position 1965: 7.442063369974423e-05
Position 1415: 6.970697545963107e-05
Position 1324: 6.848316672269168e-05
Position 1435: 6.760470840572115e-05
Position 914: 6.406143276515189e-05
Position 1081: 6.105199377913588e-05
Position 1350: 6.016763130832278e-05
Position 1802: 5.826574425268689e-05
Position 2433: 5.797767290268413e-05
Position 3099: 5.137703632802652e-05
Position 2454: 5.121377815116175e-05
Position 3627: 4.352453132793292e-05
Position 1205: 4.103643465091746e-05
Position 422: 3.9095967344631004e-05
Position 1999: 3.4998486362970344e-05
Position 3915: 3.4851051440323086e-05
Position 2311: 3.295160374065549e-05
Position 2437: 2.7582600825579157e-05
Position 2267: 2.6839726163506803e-05
Position 3287: 2.327921839194745e-05
Position 3919: 2.0461299925992963e-05
Position 3859: 9.021746132461616e-06
Position 1834: 1.6451862604735237e-06
Position 186: 1.5595184568752187e-06
Position 256: 1.1523343220768436e-06
Position 428: 9.390342898148553e-07
Position 1882: 7.334186595840023e-07
Position 524: 5.831954027526785e-07
Position 73: 3.865688839767397e-07
Position 224: 2.719908665630783e-07
Position 1257: 2.617904005257662e-07
Position 193: 2.3326306972875536e-07
Position 3137: 1.6470947445737505e-07
Position 393: 9.513297595461955e-08
Position 382: 8.620044150821703e-08
Position 552: 7.88166972498954e-08
Position 200: 7.588833250153388e-08
Position 181: 6.014891028950957e-08
Position 268: 5.18070986461299e-08
Position 179: 5.0059216028384836e-08
Position 273: 4.693164244895936e-08
Position 251: 4.443356262895972e-08
Position 648: 2.1219352657058485e-08
Position 195: 1.8118159086921752e-08
Position 294: 1.796665435364684e-08
Position 472: 1.5194977602151127e-08
Position 270: 1.3990207936167868e-08
Position 558: 1.2856443806069013e-08
Position 1104: 1.094649001081742e-08
Position 1085: 8.979141947459844e-09
Position 425: 5.905913885416933e-09
Position 284: 3.795353757417988e-09
Position 197: 3.215678551540847e-09
Position 290: 2.6111719154484933e-09
Position 304: 2.3625631483037648e-09
Position 310: 1.1511459233602843e-09
Position 315: 5.493054500909342e-10
Position 450: 2.8958687380113913e-10
