Gene = Igfl3
index = 563
Annotated 5SS: [  52 3580 3826]
Annotated 3SS: [3251 3755 5243]
SMsplice 5SS: [  52 3580 3826]
SMsplice 3SS: [3251 3755 4183]
top_k =  500
Partition function (log Z): -7.909014856231777

Sorted 5' Splice Sites (High to Low Probability):
Position 3580: 0.7952712969716381
Position 52: 0.7652771247242686
Position 3826: 0.5182052042479522
Position 3978: 0.1727614234169877
Position 569: 0.16627033548548953
Position 4499: 0.09074525411057205
Position 1834: 0.07872173945382158
Position 581: 0.055513589878616994
Position 2143: 0.044877479928190654
Position 3134: 0.03651709018820627
Position 432: 0.033716847134367726
Position 4768: 0.03273151443702795
Position 619: 0.02885665693541772
Position 670: 0.026400581777492046
Position 3355: 0.021987298888363597
Position 3860: 0.018398914114975302
Position 909: 0.00893942081588862
Position 3139: 0.007416809187952941
Position 2720: 0.004000741761321565
Position 56: 0.0033473170603572355
Position 519: 0.002521733254582638
Position 918: 0.002506923190901327
Position 4783: 0.0024798086369634126
Position 920: 0.0023068217876334113
Position 922: 0.0018873573520643673
Position 2150: 0.001588092148966915
Position 924: 0.0015066834766749584
Position 4075: 0.001296658871060929
Position 2241: 0.001256092293992781
Position 916: 0.0012225307114585482
Position 3644: 0.0011136831473239693
Position 926: 0.000924209930131163
Position 902: 0.0009037014131751517
Position 1289: 0.000847891936927963
Position 4710: 0.0007758626940797644
Position 996: 0.0007216952689148425
Position 1349: 0.0006839957261498524
Position 928: 0.0005588240268476458
Position 4749: 0.00040526657751088985
Position 930: 0.00034569052110024786
Position 3913: 0.0003344500813883492
Position 912: 0.000327475658434579
Position 932: 0.00030515025881879904
Position 889: 0.0002971995459155826
Position 934: 0.0002708362176395456
Position 3610: 0.00026995937629786663
Position 2351: 0.00025965683517699173
Position 3357: 0.0002568494331841513
Position 1901: 0.00024420354247843773
Position 1759: 0.00023418104626230738
Position 3252: 0.00016480065939421444
Position 4562: 0.00011670477775281425
Position 119: 6.079947611663102e-05
Position 82: 6.072618255307623e-05
Position 287: 4.4110177884755147e-05
Position 136: 3.643232629564213e-05
Position 131: 2.9314448004036915e-05
Position 123: 2.6839231857925364e-05
Position 1505: 2.251460758055804e-05
Position 127: 2.1533136174559935e-05
Position 84: 1.7221674005128517e-05
Position 232: 9.455034966198213e-06
Position 1849: 7.336151196681171e-06
Position 936: 7.0670275550111795e-06
Position 587: 6.630604104228176e-06
Position 575: 4.693447445371372e-06
Position 303: 3.907575482269897e-06
Position 234: 3.2932530134078718e-06
Position 436: 2.2537998413703394e-06
Position 153: 1.7190579840553898e-06
Position 476: 1.6239118746176443e-06
Position 467: 1.3778983212739539e-06
Position 612: 7.374532025404961e-07
Position 573: 6.692569700005575e-07
Position 368: 5.663602154628845e-07
Position 445: 5.30404859352909e-07
Position 212: 4.455117339353089e-07
Position 486: 4.411981606076362e-07
Position 526: 4.226352630360949e-07
Position 684: 3.7863916046181595e-07
Position 461: 3.3699626693290003e-07
Position 678: 3.298904106807603e-07
Position 633: 3.2087124111416124e-07
Position 421: 1.0119655867458133e-07
Position 348: 9.691269595267956e-08
Position 641: 9.111520850591754e-08
Position 690: 7.03805100931409e-08
Position 377: 1.5706564767425693e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3755: 0.7908697081910296
Position 3251: 0.528721718650629
Position 4183: 0.3289098993913149
Position 5243: 0.17801052936256428
Position 4638: 0.1450903822981488
Position 3444: 0.14397839775678242
Position 3326: 0.07848068024837951
Position 1633: 0.059837224449843913
Position 3062: 0.058841863460539316
Position 3971: 0.044171107002218345
Position 2048: 0.039973838068097255
Position 819: 0.038498379508952456
Position 3421: 0.03598759104501663
Position 3290: 0.03553858042822538
Position 368: 0.03407658590344856
Position 4359: 0.03386286962641651
Position 4387: 0.03257976990837316
Position 4561: 0.030455225362551866
Position 5043: 0.02558257958246821
Position 4037: 0.02160084000660452
Position 5187: 0.01946064737230199
Position 3806: 0.016718330946339958
Position 1649: 0.015127417187259328
Position 4065: 0.014769500715614009
Position 5271: 0.01405256227655362
Position 3456: 0.013983605744623727
Position 341: 0.011549891065092015
Position 3912: 0.011134791075001352
Position 4194: 0.010057156715241827
Position 3901: 0.009092093885829012
Position 3567: 0.009075290401482644
Position 471: 0.008397442347847886
Position 254: 0.006819243834600058
Position 4608: 0.006706560823774957
Position 5300: 0.006619666997919986
Position 3492: 0.0064980041699304
Position 278: 0.005351524855227521
Position 4230: 0.004361563479533676
Position 295: 0.0034725618782813464
Position 210: 0.0034121759565141734
Position 1203: 0.003159272368939869
Position 4090: 0.003065558875823701
Position 345: 0.002960181578207069
Position 1986: 0.002805122927133962
Position 4428: 0.002754851575680596
Position 3918: 0.002479336137936367
Position 2083: 0.0024123411618917007
Position 4373: 0.002381994380329735
Position 3299: 0.002153581931279542
Position 1813: 0.002142573282871598
Position 432: 0.0020271366180672147
Position 4330: 0.0019205761149379073
Position 2577: 0.0019169294144439138
Position 3608: 0.0018165132913077902
Position 2620: 0.0016871075033814994
Position 669: 0.001660923116020154
Position 3022: 0.0016176441860781435
Position 458: 0.0016013415924008847
Position 2062: 0.0013324695671057367
Position 1606: 0.0012571162210874573
Position 3762: 0.001253642455978255
Position 2624: 0.0009936304828374537
Position 4074: 0.0009889182723771396
Position 1508: 0.000909775104604089
Position 1653: 0.0008633567958604723
Position 501: 0.0008556552385712665
Position 2945: 0.0008277919592242998
Position 568: 0.0007840953007789801
Position 3269: 0.0007021390081932024
Position 493: 0.0006025793031524445
Position 2803: 0.0005295823895283772
Position 136: 0.0005037209464990124
Position 448: 0.0003287611712534614
Position 2785: 0.00032809560742962795
Position 2025: 0.000327382170309264
Position 1528: 0.0003083483759402344
Position 5277: 0.00029982193108720574
Position 486: 0.00029962515163190357
Position 1684: 0.00026773012531345177
Position 4344: 0.00024700616557807173
Position 2012: 0.00022800512710183303
Position 445: 0.00022021318982183983
Position 212: 0.0002048464613076824
Position 439: 0.00020332953665364598
Position 225: 0.0001763960906691617
Position 2029: 0.0001612016946508226
Position 2715: 0.00013645830504078967
Position 2195: 0.00012502488311853368
Position 1932: 0.00011046187907061628
Position 1454: 0.00010698340630177764
Position 2037: 0.00010051362499409233
Position 1672: 8.67370374497986e-05
Position 1690: 8.314558140934206e-05
Position 1116: 6.036949496982543e-05
Position 3930: 4.372668899848248e-05
Position 3778: 4.23751728124605e-05
Position 4589: 1.019740075149022e-05
Position 2634: 1.0012756232327676e-05
Position 507: 7.459511343896313e-06
Position 1349: 5.530947205294439e-06
Position 1773: 4.893200980145875e-06
Position 1520: 4.684361963560556e-06
Position 1398: 3.9057088228081064e-06
Position 140: 3.7314700761494086e-06
Position 324: 3.4092472242853558e-06
Position 1580: 3.377705891818222e-06
Position 1808: 2.4719316339897714e-06
Position 390: 2.372039469778647e-06
Position 526: 2.2712562686900336e-06
Position 1819: 2.011211747305062e-06
Position 301: 1.6221194045364952e-06
Position 377: 1.5585579757809344e-06
Position 532: 1.1680916969877783e-06
Position 510: 1.0042917144448254e-06
Position 232: 8.763334490772478e-07
Position 600: 3.984609416903605e-07
Position 540: 3.389527135499572e-07
Position 400: 3.0027832345539884e-07
Position 518: 1.9731718493495295e-07
Position 581: 1.1310237617884535e-07
Position 394: 6.553464273888718e-08
Position 119: 5.585670159506391e-08
Position 631: 5.365091902139636e-08
Position 303: 4.9719477819281236e-08
Position 385: 3.5679759879309765e-08
Position 604: 3.212562224103989e-08
