Gene = Lmbrd1
index = 640
Annotated 5SS: [  187  6944 14372 26289 27415 32971 36353 50042 53270 65318 65729 66341
 68325 70249 83654]
Annotated 3SS: [ 6766 14310 26190 27346 32881 36278 49915 53116 65252 65625 66235 68174
 70169 83561 83992]
SMsplice 5SS: [  187  6944 13935 14424 20129 26289 27415 32971 50042 53270 59795 65729
 66341 68325 70249 83654]
SMsplice 3SS: [ 6766 13872 14310 19959 26190 27346 32881 49915 53116 59693 65625 66235
 68174 70169 83561 85308]
top_k =  500
Partition function (log Z): -22.568464403393197

Sorted 5' Splice Sites (High to Low Probability):
Position 26289: 0.999903041073698
Position 32971: 0.9977808990227846
Position 6944: 0.989923873163681
Position 13935: 0.8342689298320645
Position 187: 0.776545828684896
Position 14424: 0.7185769981501517
Position 27415: 0.6815433858259315
Position 36353: 0.5742675312366841
Position 20129: 0.5705591685649347
Position 38074: 0.4226220071528328
Position 32710: 0.3662687220496137
Position 14419: 0.2435182210830963
Position 9391: 0.2124944462737177
Position 30161: 0.208146998868149
Position 18131: 0.1650058576227068
Position 405: 0.12960064544029615
Position 13615: 0.1164391034871593
Position 42457: 0.11591075044876846
Position 11014: 0.11326920437111153
Position 216: 0.08913058753511689
Position 37740: 0.0855992266208979
Position 6473: 0.08314359238763845
Position 32623: 0.06588968553348497
Position 30053: 0.05825736551438632
Position 29909: 0.05329287094961245
Position 6578: 0.04634479095206807
Position 14583: 0.03871853211196633
Position 5931: 0.037550048775998685
Position 32582: 0.03579136533354129
Position 6541: 0.03518468572336063
Position 27468: 0.03270477619891884
Position 29282: 0.030161417379770482
Position 8268: 0.029550493846757675
Position 14869: 0.02943428524348257
Position 32577: 0.029302674424823736
Position 7129: 0.0282959757799738
Position 846: 0.027072641839670408
Position 7175: 0.026205473126299107
Position 7320: 0.02443080849441154
Position 12627: 0.02296110799168868
Position 32643: 0.021559067841229667
Position 4961: 0.021310080187838303
Position 29461: 0.020353999031495453
Position 14372: 0.018555916433087554
Position 13961: 0.017961805356652604
Position 28369: 0.017207015828390737
Position 32584: 0.01585617728921852
Position 33156: 0.013644858030091146
Position 28471: 0.013413772546466139
Position 6378: 0.01253435983772573
Position 12815: 0.010556204044438588
Position 9568: 0.010534503718698391
Position 35415: 0.010439166071485352
Position 3677: 0.010414524149608168
Position 17464: 0.00964603862582091
Position 5442: 0.009640303187659988
Position 151: 0.009177323838211878
Position 26915: 0.008479672797822508
Position 28906: 0.00805912555633889
Position 31043: 0.00787171141446522
Position 34498: 0.007580057765865053
Position 26467: 0.0074945299992195775
Position 14851: 0.006314579709111686
Position 952: 0.005098546732474008
Position 36543: 0.00449533439407443
Position 32575: 0.004435073112998716
Position 594: 0.004332834887973298
Position 17683: 0.004003240825491161
Position 162: 0.003891550516304653
Position 683: 0.003499996464087998
Position 27807: 0.003263642075902689
Position 26514: 0.0031097381405809543
Position 6822: 0.003064409586927426
Position 2688: 0.003063459594667602
Position 7120: 0.0028895393983361666
Position 5396: 0.002606526062134706
Position 4772: 0.002554831362525419
Position 6893: 0.0025138715460355635
Position 5419: 0.0024759588126049914
Position 9326: 0.00225784410888874
Position 924: 0.0022154875255186468
Position 8295: 0.0019250936825845732
Position 6547: 0.0018873031857980617
Position 7014: 0.0018799268833958552
Position 17545: 0.0016754062388003059
Position 9110: 0.001657079044286986
Position 5649: 0.001511729061695471
Position 19413: 0.0014421112348931974
Position 4270: 0.0014286243288652897
Position 5921: 0.0013778048686200483
Position 8186: 0.0013615726651265683
Position 6994: 0.0012593656980447363
Position 4722: 0.001227949154303003
Position 9055: 0.0011514590213406325
Position 850: 0.001109773608989049
Position 1643: 0.0010229750159037952
Position 2839: 0.000999629387863898
Position 2075: 0.0009046387530058581
Position 2540: 0.0008129829270027456
Position 3125: 0.0007962008665625422
Position 1932: 0.0007844039651950317
Position 8212: 0.0007510901100491187
Position 4015: 0.0006699550392016066
Position 4678: 0.0006520476099104221
Position 3042: 0.0006009269122095101
Position 7262: 0.0005226533046741438
Position 11262: 0.0005128967906083854
Position 6827: 0.000502894881588534
Position 1525: 0.0004985579912167879
Position 10132: 0.0004659044380348887
Position 612: 0.00044299916778072266
Position 3504: 0.000432051467239813
Position 661: 0.0003898252602207154
Position 7956: 0.00038881693244709127
Position 9959: 0.00037518203427575574
Position 3321: 0.0003495382864959839
Position 224: 0.0003262469950456627
Position 9604: 0.00030136266161307726
Position 754: 0.0002589582747291622
Position 2155: 0.00025878401151276467
Position 2984: 0.0002560474215042416
Position 2371: 0.00023959774147396575
Position 7434: 0.00022766088686705446
Position 3111: 0.00021360220214458757
Position 349: 0.00019078747026799508
Position 2679: 0.00018929023218477157
Position 301: 0.00017507027153363644
Position 716: 0.00017392921242695555
Position 2925: 0.0001693631174239813
Position 2495: 0.0001691842300898122
Position 1606: 0.00011113225888860042
Position 746: 9.528518170257918e-05
Position 394: 9.511737224372055e-05
Position 6830: 9.224655853525049e-05
Position 6983: 8.321802112282177e-05
Position 205: 7.095592707403055e-05
Position 6951: 4.774416124929844e-05
Position 16366: 3.3905221895432504e-05
Position 7994: 3.262079961466603e-05
Position 7053: 3.1714455420765195e-05
Position 7617: 2.8111751127573662e-05
Position 14835: 2.747107402814598e-05
Position 7304: 2.6610686153784538e-05
Position 6979: 2.5556870766838982e-05
Position 6908: 1.7355562096442307e-05
Position 7133: 1.4217758063980244e-05
Position 7969: 1.2708064241341624e-05
Position 7925: 9.879793146232162e-06
Position 33877: 7.129383203296423e-06
Position 7291: 6.980605640806685e-06
Position 7293: 4.351407513657722e-06
Position 7057: 4.349979957903929e-06
Position 6735: 2.809712604469692e-06
Position 49: 2.6921747014852138e-06
Position 445: 2.3777792076405517e-06
Position 466: 1.7408157858767707e-06
Position 311: 8.384679058458407e-07
Position 377: 5.599737628136163e-07
Position 42: 4.980009853953481e-07
Position 64: 4.1736653695454453e-07
Position 573: 1.4034435412446317e-07
Position 33663: 1.2345862869060083e-07
Position 74: 1.1727311570929051e-07
Position 69: 1.1178796254255538e-07
Position 433: 3.548723308510139e-08
Position 522: 3.403323771788456e-08
Position 514: 2.5865233028518393e-08
Position 79: 2.384434798785082e-08
Position 264: 2.213284162915936e-08
Position 59: 9.097805276092506e-09
Position 409: 7.1912630165675616e-09
Position 384: 5.032383594273672e-09
Position 605: 8.491551543905047e-10
Position 556: 8.505462525022858e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 6766: 0.9999510863583744
Position 26190: 0.9999030410736987
Position 14310: 0.9962555997062047
Position 32881: 0.976189752542861
Position 27346: 0.5793640266603183
Position 19959: 0.5675796397140757
Position 32483: 0.540355453407131
Position 13872: 0.5281992641162062
Position 37881: 0.42035650100381317
Position 36278: 0.33651818380873566
Position 13818: 0.3207001020556665
Position 44832: 0.2809127701181605
Position 9263: 0.19928501080742106
Position 30000: 0.19541190075389558
Position 36542: 0.19355524557187748
Position 18005: 0.16500585762270722
Position 37646: 0.14069347634615798
Position 42294: 0.13909906255705573
Position 13444: 0.0994645708468925
Position 36228: 0.09631794427974581
Position 36309: 0.08889135370410087
Position 6447: 0.07834474627576501
Position 29932: 0.06997363745366304
Position 38249: 0.06713855248818604
Position 36131: 0.06671884884353116
Position 10901: 0.06367235247516616
Position 6345: 0.0633236616020353
Position 27086: 0.061092159609559604
Position 38408: 0.053495462089578484
Position 7052: 0.04753528363899208
Position 29865: 0.04711997828924462
Position 37571: 0.041993773974517756
Position 39543: 0.03775459097556268
Position 10940: 0.03699288493570311
Position 36500: 0.03565879192818009
Position 12563: 0.03351731203612725
Position 8122: 0.03344384374134633
Position 7119: 0.03205111713960217
Position 29180: 0.02987339930348678
Position 36190: 0.0296661190590274
Position 5805: 0.027515429672226543
Position 27308: 0.025067181153285538
Position 27207: 0.023414166073919974
Position 32849: 0.02253669173729729
Position 14726: 0.021813405353293947
Position 29281: 0.020353999031495436
Position 36932: 0.019548097230787508
Position 4933: 0.01877683570195769
Position 9224: 0.01803233366721334
Position 14509: 0.01803076112927227
Position 28294: 0.01741926836549053
Position 36281: 0.01731561849809828
Position 27224: 0.016689896812672092
Position 682: 0.014729326965421664
Position 35755: 0.013281557869374764
Position 28240: 0.013219213615199744
Position 39963: 0.013131028909294093
Position 10824: 0.013116863750850674
Position 6407: 0.011796576263502789
Position 5852: 0.011412423972392251
Position 36561: 0.011093779470285094
Position 17413: 0.010966591699924578
Position 35114: 0.010964876538521334
Position 26382: 0.01060426813980053
Position 37333: 0.010588372039226874
Position 13392: 0.009507909842826668
Position 3553: 0.009215021205983095
Position 698: 0.009030944762370298
Position 309: 0.008972920633720415
Position 6201: 0.008570497709720216
Position 14787: 0.008467339608712843
Position 26843: 0.008407190100891391
Position 34875: 0.00816910350253969
Position 34402: 0.007889520478540048
Position 30942: 0.007871711414465195
Position 39669: 0.007828118977825926
Position 35341: 0.007772230758396617
Position 35687: 0.007725829951062286
Position 33033: 0.007560762326081895
Position 39087: 0.007517916940352452
Position 28760: 0.007467667151009366
Position 13505: 0.007466622797439939
Position 29612: 0.007191718835344165
Position 6276: 0.007045470363576317
Position 27148: 0.007001131851829361
Position 5268: 0.006999775144310186
Position 611: 0.00691437870280181
Position 37040: 0.00663289370488484
Position 5292: 0.00582708008030652
Position 6363: 0.005408684814654995
Position 33388: 0.005062281994491216
Position 34569: 0.00480172855828873
Position 40952: 0.004692447270359015
Position 36044: 0.004672348681408098
Position 36003: 0.004496345985625753
Position 367: 0.003954214908239648
Position 5353: 0.0034076618994784698
Position 13674: 0.003331369016845336
Position 9455: 0.00323439609704624
Position 27681: 0.0032099297344275746
Position 20009: 0.00297952885085936
Position 14649: 0.002717193577365084
Position 778: 0.002570283155965735
Position 17434: 0.002515538159691781
Position 4565: 0.002514378917172594
Position 6366: 0.002435683953983857
Position 35062: 0.00239895262399639
Position 33748: 0.0023369356281140834
Position 831: 0.0022600767710121597
Position 6404: 0.0021697443606062783
Position 14340: 0.0019627515787032524
Position 9516: 0.001932399587778993
Position 17286: 0.001842555830496015
Position 889: 0.001828334272577748
Position 2905: 0.0017748341598106186
Position 7164: 0.001687211820576598
Position 27131: 0.0015938752833104515
Position 33934: 0.0015862532468372222
Position 37408: 0.0015810866219693616
Position 33109: 0.0015102851229583194
Position 8919: 0.0014913658840527378
Position 33131: 0.001478656695981653
Position 19166: 0.0014421112348931948
Position 1490: 0.0013784878274333535
Position 34613: 0.0013714670420828913
Position 38817: 0.0013554192445058033
Position 33090: 0.0013363429299106592
Position 33872: 0.0013200023375138665
Position 8962: 0.001317172181574883
Position 2321: 0.0012353964076842706
Position 4613: 0.0012343735213970277
Position 2595: 0.0012218692966596818
Position 9301: 0.0011355113421786288
Position 34192: 0.001128272864277785
Position 1814: 0.001095465669153025
Position 14186: 0.0010290734150533922
Position 9199: 0.0010094636871232352
Position 4795: 0.0009190595923033376
Position 3530: 0.0009069530051500125
Position 2274: 0.0009023718798969109
Position 2682: 0.0008929169793457327
Position 4081: 0.0008819208492458517
Position 36628: 0.0008671329848416987
Position 9499: 0.0008665859194605371
Position 35219: 0.0008639953917153925
Position 397: 0.0008496862707625205
Position 324: 0.0008486160002727728
Position 4771: 0.0008176835770152849
Position 4900: 0.0007965013165620114
Position 14790: 0.0007555427272534831
Position 14676: 0.0007389923640964951
Position 7014: 0.000727103510152908
Position 3416: 0.0007246014057148521
Position 14208: 0.0007089265794763123
Position 14453: 0.0007022001000936347
Position 4661: 0.0006860756881692199
Position 14742: 0.0006725188644564372
Position 3920: 0.0006699550392016061
Position 14482: 0.0006588345481688695
Position 14702: 0.0006113435314440934
Position 34974: 0.0006067853915173807
Position 28827: 0.0005914584053295314
Position 33093: 0.0005552720760758215
Position 3990: 0.0005467034796194379
Position 34934: 0.0005325661084528439
Position 9958: 0.0004659044380348887
Position 2568: 0.0004602196357155802
Position 35325: 0.0004430138903839613
Position 35358: 0.0004382347524542876
Position 1987: 0.0004177725122528798
Position 33988: 0.00040229694562978597
Position 320: 0.000401313224335716
Position 9847: 0.00037518203427575503
Position 3203: 0.00034953828649598323
Position 487: 0.00032811009555346526
Position 7904: 0.00030999713429627924
Position 2778: 0.0002954985311643967
Position 29218: 0.0002880180762837102
Position 2572: 0.0002682174529055711
Position 2065: 0.00026016285725421204
Position 2949: 0.0002597885965166914
Position 1414: 0.0002530626783746998
Position 34544: 0.00023248125001659107
Position 736: 0.00021536458688840791
Position 2539: 0.0001912734134404568
Position 33038: 0.0001774917700710588
Position 442: 0.00017306538935880274
Position 1931: 0.00017141031129429352
Position 371: 0.00014802321569241123
Position 390: 0.00014717425431211496
Position 33450: 0.00012954560773070707
Position 33058: 0.00010988805993486344
Position 629: 0.00010849700586034071
Position 505: 0.00010698762519881236
Position 249: 0.00010599304453713537
Position 330: 0.0001018211370933563
Position 236: 9.440216911463712e-05
Position 8075: 8.533815675001531e-05
Position 9325: 8.244854487969693e-05
Position 7875: 7.949323099068237e-05
Position 26811: 7.248269693110902e-05
Position 33065: 6.867747376533751e-05
Position 27589: 5.371234147512049e-05
Position 7072: 4.704230903185323e-05
Position 7724: 4.574339254918124e-05
Position 6845: 3.318366254445241e-05
Position 8170: 2.95443964599041e-05
Position 8127: 2.9524009961727058e-05
Position 27115: 2.8898871739695363e-05
Position 7376: 2.7726575549766658e-05
Position 7124: 2.0530372806481136e-05
Position 16272: 1.2950831099695945e-05
Position 16306: 1.2222182568606799e-05
Position 14031: 1.0531483716853124e-05
Position 9484: 1.0007109816027663e-05
Position 16364: 8.73220822712973e-06
Position 14470: 8.015082632328499e-06
Position 7432: 7.640224577201638e-06
Position 6618: 5.839123342895793e-06
Position 660: 5.04093594926001e-06
Position 639: 4.749078500661389e-06
Position 7842: 4.422899261242483e-06
Position 7847: 4.368932351945588e-06
Position 7390: 2.4809892130923357e-06
Position 2794: 2.3553490874762303e-06
Position 239: 1.8744728069449244e-06
Position 1908: 1.796105181032258e-06
Position 2570: 1.7076929888309026e-06
Position 438: 1.5865386933094136e-06
Position 14566: 1.5512215610152286e-06
Position 7217: 1.5393996996561904e-06
Position 1943: 1.2192745782115253e-06
Position 7444: 1.1455718997919363e-06
Position 14372: 1.130042807827992e-06
Position 7463: 1.1188656925731167e-06
Position 1585: 1.1147602011275361e-06
Position 7081: 1.1100947806836245e-06
Position 2983: 1.0608030065689058e-06
Position 2602: 5.413912226013205e-07
Position 2721: 5.093346160951758e-07
Position 33135: 4.801406047207727e-07
Position 466: 4.658737165065534e-07
Position 2600: 4.6466131329482727e-07
Position 3025: 4.569605109819085e-07
Position 2798: 4.240052377831988e-07
Position 421: 4.129452408132995e-07
Position 2530: 3.780820041104352e-07
Position 14065: 2.928906130448971e-07
Position 6577: 2.245767188967344e-07
Position 653: 1.9670200094763522e-07
Position 214: 4.737623668883929e-08
Position 332: 4.378382911541323e-08
Position 598: 3.391698613301666e-08
Position 409: 2.5104882482534736e-08
Position 220: 1.6587796509719202e-08
Position 33607: 1.0950300681322224e-08
Position 190: 9.707821265788375e-09
Position 230: 4.947760544042383e-09
Position 233: 4.397101361013421e-09
Position 126: 1.6253121612120847e-09
Position 121: 1.4409195406150957e-09
Position 7502: 1.3156549297182453e-09
Position 7276: 1.0241423472285916e-09
Position 7018: 2.2646048861474386e-10
Position 7230: 1.3256592860721805e-10
Position 6993: 9.085572846952873e-11
Position 147: 6.613768531168669e-11
Position 195: 3.168973444042521e-11
