Gene = Hps4
index = 545
Annotated 5SS: [   81  1966  3602  6346 20134 20580 21533 23889 25890 26469 27662 31930
 32379]
Annotated 3SS: [  960  3510  6201 20025 20462 21437 23815 25852 26371 26862 31796 32269
 34875]
SMsplice 5SS: [   81  3602  6346 12880 20134 20580 21533 26469 27662 31930 32379]
SMsplice 3SS: [ 3510  6201 12775 20025 20462 21437 26371 27588 31796 32298 34875]
top_k =  500
Partition function (log Z): 10.739756739455927

Sorted 5' Splice Sites (High to Low Probability):
Position 21533: 0.999999999999994
Position 6346: 0.9976432997255839
Position 3602: 0.992107127062579
Position 31930: 0.9912797858855111
Position 27662: 0.9815036654317847
Position 32379: 0.9751868495232475
Position 26469: 0.9721756517125932
Position 81: 0.7486278943672339
Position 12880: 0.5322957786481398
Position 11860: 0.3682871843902742
Position 23889: 0.36828612650792925
Position 26621: 0.32572275925794064
Position 1966: 0.2557983263449443
Position 30304: 0.2508137698224565
Position 21892: 0.23653253365680332
Position 22836: 0.22312218479108187
Position 25890: 0.19992090868253204
Position 11079: 0.19250745922226437
Position 12915: 0.18445097362168708
Position 5912: 0.17452396399185405
Position 28290: 0.16540960284315695
Position 12029: 0.15877080007713618
Position 40: 0.13134196587504726
Position 418: 0.11140537300706373
Position 30557: 0.1025748806519293
Position 22698: 0.09468019040638313
Position 3024: 0.09442621397112543
Position 12990: 0.09120085365524903
Position 35033: 0.07803820392691284
Position 32072: 0.056081043965122396
Position 25193: 0.0539281079514779
Position 30564: 0.046270883092370825
Position 34588: 0.043540746137715934
Position 33741: 0.04348922875975907
Position 13170: 0.04116235219649536
Position 32212: 0.04060966590144494
Position 12615: 0.038187932114308945
Position 433: 0.03625227611175056
Position 30317: 0.030498574035563376
Position 2893: 0.026562522936516217
Position 32781: 0.02613594498823009
Position 6861: 0.02535995600161752
Position 128: 0.0247135050667817
Position 7030: 0.024276601505661115
Position 11850: 0.023607912000957968
Position 34355: 0.02092259328750821
Position 26976: 0.0208746195338393
Position 25076: 0.01743151896620778
Position 32740: 0.015726238728115467
Position 35044: 0.015591729232254633
Position 811: 0.01550610781228828
Position 32976: 0.01484545193033755
Position 30769: 0.014750761199741672
Position 33007: 0.014117277344201535
Position 4365: 0.013043956178948072
Position 12498: 0.01281057420543779
Position 461: 0.01232207575606137
Position 33923: 0.011124437401282652
Position 22018: 0.010821540751398063
Position 28745: 0.009286922114402196
Position 22512: 0.009166857628970541
Position 33895: 0.008971504703862168
Position 659: 0.008399384324384342
Position 34502: 0.008331988911647607
Position 3248: 0.007818024287817993
Position 5646: 0.007650371744802401
Position 2790: 0.007091601664481805
Position 4735: 0.006787080938897825
Position 1075: 0.006605724490492879
Position 4678: 0.006529262965713835
Position 3840: 0.006480227865607169
Position 3545: 0.006429093435257265
Position 33263: 0.00630098113860446
Position 4323: 0.006280643980568685
Position 3029: 0.006208786183405804
Position 748: 0.006205724287018972
Position 2841: 0.006032234847350861
Position 4653: 0.004832696511713909
Position 3730: 0.004752607932349207
Position 33100: 0.004594606163082386
