Gene = AC149091.1
index = 83
Annotated 5SS: [35]
Annotated 3SS: [623]
SMsplice 5SS: [554]
SMsplice 3SS: [623]
top_k =  500
Partition function (log Z): -9.157429352069133

Sorted 5' Splice Sites (High to Low Probability):
Position 554: 0.5935451624347785
Position 35: 0.22950702777739887
Position 156: 0.10900161462887734
Position 583: 0.05251316699256874
Position 590: 0.01793399496853548
Position 409: 0.007742496418355283
Position 310: 0.0029199477210531486
Position 39: 0.0022170092434159734
Position 28: 0.0012698877744617362
Position 424: 0.0003242653225005471
Position 931: 0.00024227309329165914
Position 200: 0.00016550419033241516
Position 561: 0.00011277123192635869
Position 597: 9.845920566089484e-05
Position 455: 7.917634824951694e-05
Position 642: 3.881164359413122e-05
Position 190: 3.642804478974845e-05
Position 349: 2.9686066342945958e-05
Position 883: 2.2566949296261787e-05
Position 534: 2.0491757027382425e-05
Position 227: 1.813925845314885e-05
Position 230: 1.75839071107786e-05
Position 982: 1.6389875149081094e-05
Position 110: 1.2038913320886846e-05
Position 559: 1.0961376605854384e-05
Position 757: 9.23027642197968e-06
Position 547: 8.153892995058389e-06
Position 108: 2.249236343027871e-07
Position 301: 1.593310431511303e-07
Position 129: 1.415185727056501e-07
Position 285: 6.144588801249526e-08
Position 611: 5.520431988575811e-09
Position 575: 4.274821475249341e-09
Position 496: 9.093917420568465e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 623: 0.6532528709611412
Position 797: 0.1197823161267408
Position 646: 0.10216569107561935
Position 772: 0.05329485201027089
Position 736: 0.01726066456209993
Position 673: 0.0160893007730158
Position 682: 0.010082679152213508
Position 252: 0.006360830016337476
Position 858: 0.005895278831369657
Position 1092: 0.005295526041664838
Position 508: 0.004812358206522205
Position 712: 0.0024779506905638015
Position 455: 0.002378958023803071
Position 825: 0.002202779091845592
Position 460: 0.0016489829039107564
Position 145: 0.0016402148666804764
Position 1064: 0.0016212353112567458
Position 517: 0.0013854143717789286
Position 828: 0.0011761002036285
Position 1075: 0.0009186729115791972
Position 169: 0.0007372970515361643
Position 182: 0.0006603093897756798
Position 320: 0.0005701103647661506
Position 877: 0.00046297669343175395
Position 266: 0.00042906855258531735
Position 571: 0.00041969056106306473
Position 582: 0.0003952244077773902
Position 863: 0.000363420373339842
Position 466: 0.0003420888504472669
Position 704: 0.0002815065989063926
Position 1042: 0.00026974629250491104
Position 475: 0.00025324901879758587
Position 488: 0.0001965085317068628
Position 1013: 0.0001873215523958196
Position 530: 0.00017871038246433717
Position 296: 0.00017076842592971063
Position 339: 0.0001695615633253173
Position 268: 0.0001656580354432541
Position 149: 0.00015777073457855153
Position 155: 0.0001549529432780583
Position 310: 0.00013164651049918475
Position 522: 0.0001231733213138274
Position 381: 0.00012197047901156206
Position 553: 0.00011327718163660469
Position 272: 0.00011239948430119009
Position 883: 9.309438464651532e-05
Position 962: 8.950949110214743e-05
Position 291: 8.78225603918069e-05
Position 993: 7.385517437793389e-05
Position 472: 6.599934297863532e-05
Position 325: 6.382308331567164e-05
Position 589: 6.072716741675999e-05
Position 657: 5.6110665784020495e-05
Position 534: 5.074054013901889e-05
Position 209: 3.579185572461013e-05
Position 738: 3.549188270286304e-05
Position 1101: 3.117299034312373e-05
Position 341: 3.009827913465074e-05
Position 371: 2.9046084116550598e-05
Position 402: 2.7386029335219673e-05
Position 1015: 2.384108959373041e-05
Position 968: 2.0231934315100947e-05
Position 1021: 1.6191072360487395e-05
Position 1001: 1.5308779141838683e-05
Position 980: 1.248673402852254e-05
Position 1047: 1.2133620123743456e-05
Position 393: 1.0687182513646838e-05
Position 1126: 1.0405884056288242e-05
Position 205: 9.649918767842141e-06
Position 1138: 9.411064715951829e-06
Position 974: 5.8573060848611355e-06
Position 314: 4.532512702770268e-06
Position 220: 3.888531260146769e-06
Position 276: 3.8009057142519657e-06
Position 547: 3.720185375837945e-06
Position 396: 3.329890874345492e-06
Position 262: 2.215280162535956e-06
Position 543: 1.1753691628983148e-06
Position 408: 1.1479832041451735e-06
Position 285: 1.0169659161259404e-06
Position 418: 8.620954075191733e-07
Position 99: 1.1188479037735114e-07
Position 108: 7.642980769486508e-08
Position 105: 1.4190838752438165e-09
Position 101: 1.981062661403871e-10
Position 91: 3.4659180480417897e-11
