Gene = Eif2d
index = 366
Annotated 5SS: [  245  1239  2071  2543  5119  7444  8222 10385 11326 11589 12029 13242
 15060 17931]
Annotated 3SS: [ 1047  1986  2451  5010  7228  8103 10338 11221 11438 11938 13145 14938
 17755 18739]
SMsplice 5SS: [  245  1239  2071  2543  5119  7444  8222 10385 11326 11589 12029 13242
 15060 17931]
SMsplice 3SS: [ 1047  1933  2451  5010  7281  8103 10338 11221 11438 11938 13145 14938
 17755 18739]
top_k =  500
Partition function (log Z): 13.785037805832573

Sorted 5' Splice Sites (High to Low Probability):
Position 12029: 0.9823882002278407
Position 245: 0.9715109742471592
Position 11326: 0.9614106267172757
Position 2071: 0.9459317691085105
Position 11589: 0.922628889206796
Position 8222: 0.9049165585578677
Position 5119: 0.8342372812255494
Position 1239: 0.7907253872788256
Position 7444: 0.7662167716226195
Position 13242: 0.756810253163976
Position 17931: 0.6821481710531704
Position 15060: 0.6802733456294537
Position 10385: 0.6411704688763493
Position 2543: 0.5757487469885536
Position 630: 0.3254266898534739
Position 8804: 0.2847261751720494
Position 8570: 0.15909660092952205
Position 14302: 0.09879104718429649
Position 16925: 0.08480289180539531
Position 14699: 0.0829929070795735
Position 8343: 0.077507517945059
Position 7768: 0.07291403065363085
Position 1244: 0.05860261233353833
Position 10990: 0.0482216121876975
Position 14446: 0.04726307921031943
Position 3356: 0.046119838473080516
Position 7299: 0.044052634751071885
Position 8566: 0.0388495961927687
Position 17882: 0.031951148576555274
Position 12443: 0.029939167723336203
Position 7365: 0.028923379062442155
Position 10422: 0.027003480094540292
Position 1194: 0.02532792333572035
Position 5227: 0.02303942755176704
Position 5884: 0.021753242858261516
Position 1150: 0.019320612548585074
Position 1172: 0.016025576453929723
Position 592: 0.015944971416968535
Position 1853: 0.015127251025410422
Position 9837: 0.014312324562957503
Position 5915: 0.01185615377964585
Position 17552: 0.011543768213911615
Position 12129: 0.011452278355310602
Position 18750: 0.010409887966602286
Position 11749: 0.01022376795598011
Position 5082: 0.009584346358920373
Position 8732: 0.009288096526622783
Position 2375: 0.009266926218208455
Position 13516: 0.00915384079245978
Position 8279: 0.009122158602613149
Position 4318: 0.009016639948013227
Position 10506: 0.008355708903413372
Position 4081: 0.008196414420609656
Position 9003: 0.008085421200261445
Position 14873: 0.007738240802627876
Position 1228: 0.006613971462157883
Position 9212: 0.006575494066451797
Position 7457: 0.006497872938021128
Position 8737: 0.00559376644491398
Position 12273: 0.005548029655364371
Position 9047: 0.005042243905631433
Position 1277: 0.004792347666257351
Position 4386: 0.004721064334058663
Position 5652: 0.0043442361385986755
Position 9189: 0.0043012087732946114
Position 7890: 0.004278447695715866
Position 5155: 0.004152159748510882
Position 2605: 0.0040158798644861346
Position 1430: 0.003937231013066843
