Gene = Bri3bp
index = 188
Annotated 5SS: [  325 10205]
Annotated 3SS: [10101 12757]
SMsplice 5SS: [  325 10205 11988]
SMsplice 3SS: [10101 11870 18200]
top_k =  500
Partition function (log Z): -9.120980608409901

Sorted 5' Splice Sites (High to Low Probability):
Position 325: 0.9442352273185763
Position 10205: 0.8619519543094981
Position 11988: 0.7178398258453137
Position 10678: 0.4169639453044016
Position 1818: 0.37638931031963324
Position 3653: 0.20864542487568977
Position 13120: 0.18665556105160114
Position 4794: 0.18127450223099884
Position 10209: 0.13697499120592102
Position 3648: 0.08903891049424682
Position 4178: 0.08745838626787358
Position 8371: 0.08074583480335723
Position 2189: 0.07697482902990758
Position 4527: 0.07172439156046442
Position 8441: 0.07064319168147704
Position 11978: 0.0604783831869909
Position 1589: 0.05137442504472005
Position 307: 0.031809628939363434
Position 14562: 0.02638095780946626
Position 4167: 0.025761150875962834
Position 12826: 0.022693046756894174
Position 13188: 0.01671346930070537
Position 990: 0.015571951179176074
Position 1170: 0.01198797563701999
Position 280: 0.00998513868708148
Position 11101: 0.00968302526276992
Position 3466: 0.009247929134018042
Position 11329: 0.008455504960482038
Position 4541: 0.006471691595694893
Position 13964: 0.006318144434810289
Position 11068: 0.005843077611017076
Position 442: 0.0049161600155703524
Position 3491: 0.004285401230395199
Position 3377: 0.004090050528029721
Position 3701: 0.003712685344446076
Position 10467: 0.003579346702327942
Position 130: 0.002730058941518613
Position 3414: 0.0019214168611345248
Position 13307: 0.0015025129334553058
Position 13: 0.0013844681422703774
Position 960: 0.0013840719757146115
Position 1302: 0.001065778017290181
Position 11259: 0.001016593474737373
Position 11118: 0.0009528235761840217
Position 4222: 0.0009015182100939448
Position 937: 0.0007290798132704539
Position 4185: 0.0007215600467895772
Position 1124: 0.0005271430072093044
Position 148: 0.0005013411021685752
Position 12163: 0.0004433086180801306
Position 1153: 0.0003931803957554446
Position 1584: 0.0003346203330808902
Position 2072: 0.00023512476743655104
Position 2436: 0.00022145079460419805
Position 941: 0.00021504922995103676
Position 343: 0.00018685759593093558
Position 512: 0.00017322744122285513
Position 650: 0.00015605311955147223
Position 1362: 0.00014932363408892092
Position 3123: 0.00012872037847365972
Position 1840: 0.00011672425542199064
Position 374: 0.00011262424626750834
Position 1306: 0.00010542230349652783
Position 160: 9.440118564393785e-05
Position 772: 9.387651641077536e-05
Position 824: 9.323500556789002e-05
Position 482: 8.865279487858069e-05
Position 1082: 8.725873367647691e-05
Position 518: 8.394946862122083e-05
Position 12922: 6.545342826470313e-05
Position 1634: 5.766659295232319e-05
Position 792: 5.684136984175294e-05
Position 1133: 4.6840895880260946e-05
Position 1221: 4.472670269406816e-05
Position 614: 4.0253941509341324e-05
Position 956: 3.534564268842202e-05
Position 1581: 3.092733562738838e-05
Position 964: 3.0224984277106726e-05
Position 1838: 2.873356834051641e-05
Position 1726: 2.4782990733723177e-05
Position 1889: 2.303781713207122e-05
Position 108: 1.4474307129911468e-05
Position 141: 8.499469734942388e-06
Position 473: 4.011620852850566e-06
Position 661: 3.632310490699386e-06
Position 606: 2.2820658900958742e-06
Position 193: 2.145919805238925e-06
Position 667: 1.2895991606392715e-06
Position 589: 1.2304582367762536e-06
Position 855: 9.012141262578489e-07
Position 843: 7.682598832234904e-07
Position 2317: 6.822076777920328e-07
Position 862: 4.516875099785885e-07
Position 785: 3.909605327451573e-07
Position 809: 3.2935112363687975e-07
Position 2158: 2.5979416052683165e-07
Position 41: 2.2226960998760783e-07
Position 39: 1.6443993847567628e-07
Position 2015: 3.271915024824434e-08
Position 1822: 2.3162261720637953e-08
Position 1820: 2.3005255551915384e-08
Position 1686: 2.0776134342775602e-08
Position 870: 1.1136424001096781e-08
Position 900: 1.0493948368780253e-08
Position 367: 3.040581553175639e-09
Position 448: 2.093270041432369e-09
Position 402: 5.690442207337028e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 10101: 0.9992155016965991
Position 11870: 0.7597212901361885
Position 10579: 0.4010679158379788
Position 1729: 0.33307844386248414
Position 14445: 0.17880317076567015
Position 4664: 0.1425127072591098
Position 15396: 0.14108415200373225
Position 3347: 0.13322563587012512
Position 18200: 0.12616489813590337
Position 8285: 0.12513970491343898
Position 13079: 0.12349108188316478
Position 12757: 0.11856891756525363
Position 3558: 0.09548520683395739
Position 4469: 0.0941597488527076
Position 3955: 0.08162406060785138
Position 18169: 0.08001683689657274
Position 2103: 0.06679867317798034
Position 3409: 0.06352494235710966
Position 1580: 0.05407657809567448
Position 17495: 0.05019879333818668
Position 15323: 0.049871803080092716
Position 12884: 0.04621121719174649
Position 13148: 0.04372297489937554
Position 18060: 0.04213624314707514
Position 11892: 0.040029386520132874
Position 16695: 0.03962118970774004
Position 10935: 0.034722555514676
Position 11866: 0.029060816868611797
Position 13885: 0.028346564534015475
Position 3465: 0.02806765343575475
Position 8331: 0.026249321571395243
Position 1481: 0.02611794323988068
Position 4630: 0.021168463441952574
Position 15865: 0.02097766683397319
Position 4010: 0.01637755514067593
Position 14718: 0.01600150920833904
Position 14636: 0.015347610501706351
Position 1052: 0.01275785052707771
Position 10363: 0.011733616111759868
Position 16150: 0.011538307652094144
Position 1920: 0.009839323375438159
Position 925: 0.009195842612710517
Position 10296: 0.009171121164881942
Position 3835: 0.008701744344441986
Position 14333: 0.008445259152419077
Position 16224: 0.008086925171518156
Position 12714: 0.007080263472668202
Position 17077: 0.006233186560210305
Position 14817: 0.005716602312034724
Position 11025: 0.005484928718017727
Position 12683: 0.004498837050405388
Position 13834: 0.004336932155767792
Position 3865: 0.004131597145957362
Position 3963: 0.0040629986882695784
Position 11089: 0.0035767745154823
Position 11196: 0.003123307594839588
Position 922: 0.0031175572077880376
Position 1749: 0.002689931020428508
Position 1543: 0.0025052689194110696
Position 14148: 0.002372616291070992
Position 1664: 0.0023123610501856536
Position 1735: 0.00227146071851652
Position 700: 0.002106900551711852
Position 12314: 0.001993389237370317
Position 4779: 0.0016783217506212277
Position 1463: 0.0014923309213326409
Position 12270: 0.001471996667252171
Position 13494: 0.0013794898165820156
Position 12204: 0.0012272370947349655
Position 1028: 0.0012089269286123378
Position 12486: 0.0009552569552354737
Position 418: 0.0007831307861851874
Position 1710: 0.000615717810364894
Position 13333: 0.0005711570200941179
Position 2121: 0.0005366038818621524
Position 1215: 0.0005252129746711357
Position 1151: 0.0004390944635810598
Position 3423: 0.0004276551889947658
Position 12774: 0.00040655183574461344
Position 12071: 0.0003754305262885837
Position 210: 0.0003631705742797155
Position 1449: 0.00033553067089250524
Position 1754: 0.0003017337472155527
Position 747: 0.0002897397586591963
Position 750: 0.00021725667065593748
Position 1033: 0.00013688572625075016
Position 1950: 0.00012068941288767222
Position 1059: 0.00011608028378739457
Position 2925: 0.000111235311414865
Position 3286: 0.00010288895200339027
Position 3695: 9.760912396378986e-05
Position 900: 7.618365116713798e-05
Position 2044: 7.41428580875724e-05
Position 1773: 7.37563431444006e-05
Position 4846: 6.888791141459788e-05
Position 2106: 5.5410546430052986e-05
Position 3580: 5.271913126235169e-05
Position 602: 5.005150882412175e-05
Position 1776: 4.550972649646373e-05
Position 3439: 4.541174605103097e-05
Position 1344: 3.969966280842544e-05
Position 713: 3.479549338499344e-05
Position 1235: 3.262935589886776e-05
Position 1117: 3.262652592256123e-05
Position 114: 2.8412302176796977e-05
Position 2885: 2.37786870371885e-05
Position 1003: 2.089395946781258e-05
Position 883: 1.8776543519305054e-05
Position 1405: 1.8603677835130088e-05
Position 1314: 1.3449364302957802e-05
Position 1560: 1.083181901329584e-05
Position 266: 1.071708599319175e-05
Position 205: 8.753053569424042e-06
Position 931: 7.416054315702932e-06
Position 240: 7.354873246022028e-06
Position 1331: 6.789959380051482e-06
Position 1612: 6.595633695070206e-06
Position 1631: 5.947948993404969e-06
Position 989: 5.480911611369517e-06
Position 734: 3.898401060215101e-06
Position 878: 3.89591586789602e-06
Position 1064: 3.7193852114793776e-06
Position 402: 2.2452427092194954e-06
Position 276: 2.242691229297309e-06
Position 1169: 3.4738752888746773e-07
Position 804: 3.2262989863174997e-07
Position 885: 2.933593017207049e-07
Position 245: 1.8358701686914357e-07
Position 429: 1.698059910787932e-07
Position 936: 1.4352914997815516e-08
Position 809: 6.875744318469311e-09
Position 575: 4.842736803734531e-09
Position 632: 3.7341867273623725e-09
Position 971: 3.339506924277663e-09
Position 117: 1.7623741018308638e-09
Position 806: 1.6585378752171065e-09
Position 814: 1.2472353514880707e-09
Position 263: 1.9640810841787038e-13
