Gene = Pex19
index = 809
Annotated 5SS: [  94 1986 2566 3233 4019 6552 7290]
Annotated 3SS: [1875 2399 3146 3856 6374 7244 7451]
SMsplice 5SS: [  94 1986 2566 3233 4019 6552 7350]
SMsplice 3SS: [1875 2399 3146 3856 6374 7244 7451]
top_k =  500
Partition function (log Z): 5.610755268520971

Sorted 5' Splice Sites (High to Low Probability):
Position 3233: 0.9863296072263812
Position 6552: 0.9764361384553037
Position 94: 0.8718977940819551
Position 2566: 0.8628291483254679
Position 1986: 0.7352932824599392
Position 4019: 0.5701440208556687
Position 7350: 0.38267239322571617
Position 4023: 0.3622952284851673
Position 7290: 0.208184735045405
Position 3011: 0.2081709574708335
Position 2856: 0.13337161053106497
Position 5070: 0.11134687069929487
Position 834: 0.07392670693422977
Position 2258: 0.0720101951523748
Position 123: 0.07075036772240743
Position 2562: 0.05474482459242453
Position 7504: 0.0338918915323285
Position 7759: 0.033859586642982976
Position 2280: 0.03345739593910493
Position 2729: 0.027555433220620467
Position 150: 0.019250078445779792
Position 932: 0.01884465754714466
Position 5817: 0.016266024435100945
Position 4425: 0.016058646749136915
Position 4106: 0.015275762330400861
Position 5134: 0.014895593963468146
Position 4123: 0.01448937471713922
Position 1876: 0.013581937492640703
Position 7616: 0.012501525710877719
Position 1046: 0.010055703980625944
Position 19: 0.009440882239066528
Position 378: 0.00938557187014742
Position 3079: 0.009088624653144367
Position 1004: 0.0064104757953187255
Position 857: 0.005640393613389708
Position 166: 0.005588399982012821
Position 6302: 0.00548888252620813
Position 43: 0.005364963780837635
Position 1130: 0.0045706467908096775
Position 7547: 0.004436533193516694
Position 472: 0.003990989864274594
Position 2449: 0.0037814866857811182
Position 294: 0.00326935376078108
Position 7339: 0.003186186152228853
Position 6466: 0.0031600931603402295
Position 5790: 0.0030969219737573524
Position 2191: 0.0029378174276506984
Position 2885: 0.0025377938133060714
Position 3042: 0.002076461853297907
Position 1349: 0.00201134803576807
Position 212: 0.002001121340119534
Position 199: 0.0019369237671244847
Position 7364: 0.0018666799349790902
Position 1330: 0.0017909519107176181
Position 3805: 0.0017006597624437117
Position 2200: 0.0016143258707436543
Position 2679: 0.0014595745858366925
Position 4316: 0.0014096652737535826
Position 543: 0.0013546461010654517
Position 4901: 0.001335594217606608
Position 5386: 0.001304626615092244
Position 1353: 0.0011358730216070186
Position 144: 0.0009873631675607882
Position 2523: 0.0009801630954811944
Position 7009: 0.0009036896107781411
Position 976: 0.0007626207362639174
Position 100: 0.0007292067511912009
Position 1066: 0.0007274610378316446
Position 2813: 0.0007097412155338163
Position 7532: 0.0007063241316559469
Position 2188: 0.0006998178444096732
Position 5593: 0.0006644989282746582
Position 2669: 0.0005590766215310486
Position 1845: 0.00040174460015793354
Position 2531: 0.00037978939285391775
Position 5794: 0.00035502777050323365
Position 654: 0.00034328897010523835
Position 1316: 0.0003398473193115005
Position 5118: 0.00033071600403861005
Position 1669: 0.00032969399326046665
Position 3056: 0.00027490179936743626
Position 919: 0.0002705931724491178
Position 2079: 0.0002693307399127288
Position 501: 0.0002550885133252986
Position 6996: 0.0002146358544107436
Position 3247: 0.00020220445356182074
Position 2181: 0.00019974112027936473
Position 1192: 0.0001982589432565957
Position 2269: 0.00011864900222273417
Position 955: 0.00011396043743181092
Position 4027: 0.00011360434037611185
Position 941: 0.00010007566421452975
Position 561: 9.760803080026248e-05
