Gene = Ephx1
index = 381
Annotated 5SS: [  143 15771 17847 21621 22942 23691 25637 27177]
Annotated 3SS: [15582 17665 21392 22811 23481 25527 27050 27588]
SMsplice 5SS: [  143  3140  5167 15771 17847 21621 22942 25637 27177]
SMsplice 3SS: [ 2968  5012 15582 17665 21392 22811 25527 27050 27588]
top_k =  500
Partition function (log Z): -2.234412934102264

Sorted 5' Splice Sites (High to Low Probability):
Position 21621: 0.9999999979094742
Position 22942: 0.9999999979094742
Position 5167: 0.9809299394207518
Position 25637: 0.9434710058787785
Position 27177: 0.9244033060571355
Position 3140: 0.7108022502056511
Position 143: 0.6381076830715172
Position 611: 0.4797212679883425
Position 25165: 0.4683267316441727
Position 23691: 0.4542797807951313
Position 9579: 0.45168801209003534
Position 26138: 0.39337312090627813
Position 27350: 0.3209654961901844
Position 3606: 0.24012444240942435
Position 3799: 0.20371915611935199
Position 5520: 0.1053768390316396
Position 25214: 0.09318072214197835
Position 2416: 0.06724881682331284
Position 27377: 0.0665447672904435
Position 197: 0.06610906175704175
Position 3768: 0.06502295037059976
Position 175: 0.059895274446321804
Position 27312: 0.05503577063992252
Position 338: 0.04833104254019067
Position 7444: 0.04343021276769608
Position 26159: 0.04280731662155784
Position 26217: 0.038199816294210744
Position 23493: 0.03684602250556029
Position 467: 0.025429113528381432
Position 1346: 0.023720600376652773
Position 820: 0.019714277971835687
Position 4169: 0.018580480000260025
Position 2831: 0.01841636001982342
Position 969: 0.018296206937895246
Position 27262: 0.016746189570210745
Position 27372: 0.014934625853822173
Position 598: 0.009598644404113864
Position 7211: 0.00899893273969085
Position 27655: 0.008299430606217063
Position 942: 0.005525242400439444
Position 2560: 0.004582174080491178
Position 26732: 0.004392806624380581
Position 26494: 0.004034955858286959
Position 27763: 0.0033508900590185986
Position 27432: 0.0030296821140752364
Position 3047: 0.0027994115361934307
Position 27665: 0.002309320551954754
Position 3073: 0.002240137374318
Position 27160: 0.002112227557367806
Position 1110: 0.0019964183045014547
Position 6220: 0.001783745770034365
Position 117: 0.0016103053349569593
Position 3069: 0.0014312493793920264
Position 181: 0.0013715077131312195
Position 25797: 0.0011674360143497685
Position 342: 0.0007746743214407118
Position 27659: 0.0006681050836782163
Position 27470: 0.0006003181890140465
Position 27670: 0.0002578753997004299
Position 577: 0.0002424046551470772
Position 270: 0.00010220812055587127
Position 412: 7.071652135432216e-05
Position 615: 6.262303230567631e-05
Position 382: 4.717201148563256e-05
Position 1009: 4.297206603846152e-05
Position 1969: 3.510962189464825e-05
Position 488: 3.3174376055917164e-05
Position 1117: 3.099563692044817e-05
Position 886: 2.4649292268141357e-05
Position 2119: 2.0865325372411513e-05
Position 425: 1.921210604969283e-05
Position 634: 1.7172348892867997e-05
Position 248: 1.2286802017037583e-05
Position 827: 3.1277844068523183e-06
Position 12: 3.092517842448718e-06
Position 86: 3.0143779943160008e-06
Position 305: 2.6498266291825555e-06
Position 27390: 2.6110739978264753e-06
Position 27112: 2.355306920943011e-06
Position 801: 1.677888846766613e-06
Position 784: 1.4885626670972616e-06
Position 27410: 1.4747685707561213e-06
Position 552: 1.4087251211448942e-06
Position 416: 1.3769964084917708e-06
Position 78: 1.1402279333994187e-06
Position 38: 5.760573725130881e-07
Position 627: 5.328863822905071e-07
Position 27596: 8.895715245874635e-08
Position 482: 4.599845473319049e-08
Position 824: 3.005839371356356e-08
Position 40: 2.2824084936409925e-08
Position 513: 1.7657060231461027e-08
