Gene = Rnf10
index = 905
Annotated 5SS: [  639 12777 15922 17546 21619 21830 22926 23499 23981 24314 25727 26016
 27047 28875 30262 30503]
Annotated 3SS: [12579 15721 17454 21433 21692 22764 23372 23724 24179 25608 25913 26890
 28773 30203 30343 30833]
SMsplice 5SS: [  639  7746 12777 15922 17546 21619 21830 22926 23334 23981 24314 25727
 26016 27047 28875 30262 30503]
SMsplice 3SS: [ 7650 12579 15721 17454 21433 21706 22764 23208 23815 24179 25608 25913
 26890 28773 30203 30422 30833]
top_k =  500
Partition function (log Z): 21.196969207237007

Sorted 5' Splice Sites (High to Low Probability):
Position 17546: 0.999897969960063
Position 27047: 0.9978738687142745
Position 22926: 0.9853249116433508
Position 639: 0.9557226451822102
Position 30503: 0.9419431565097178
Position 28875: 0.9011562998772457
Position 26016: 0.8761214574114923
Position 23981: 0.8432208142057711
Position 12777: 0.8382216824966316
Position 25727: 0.8234664915946006
Position 21619: 0.8211223155233753
Position 7746: 0.7929637892951277
Position 30262: 0.7904656305868505
Position 24314: 0.7387029683818255
Position 21830: 0.7035549960508839
Position 15922: 0.6629527485253796
Position 23334: 0.559352707200494
Position 6426: 0.4487984716402281
Position 7025: 0.3381072356771279
Position 23499: 0.31782888741586773
Position 23711: 0.27891178253383586
Position 6675: 0.24134328505794325
Position 7022: 0.23845354975553357
Position 14593: 0.23738495206729734
Position 6407: 0.19438526427176622
Position 15621: 0.18442959732245043
Position 16690: 0.17039339370402748
Position 2193: 0.16671563789596883
Position 21795: 0.16099863665416642
Position 22662: 0.1462344023009146
Position 12819: 0.11407389242260998
Position 26697: 0.10703050091436847
Position 9579: 0.10193275087971372
Position 20512: 0.08517431006182999
Position 9759: 0.0789100208027031
Position 22608: 0.07424324300806968
Position 18024: 0.07221739052181729
Position 7554: 0.06843920570614019
Position 26113: 0.06762213966470791
Position 20507: 0.06382122119194296
Position 24610: 0.0541497898558736
Position 11194: 0.047566327608880646
Position 12942: 0.03925368871338542
Position 24542: 0.037644782292614275
Position 26014: 0.0375689283520085
Position 4289: 0.03725395115096809
Position 26705: 0.03611190966143471
Position 1233: 0.035213380840749105
Position 2199: 0.03514190388438003
Position 21632: 0.03387576972835733
Position 27940: 0.03293996405100029
Position 26474: 0.029589892170350827
Position 21636: 0.029157651275300955
Position 20682: 0.028801794356411833
Position 17042: 0.02758697165565311
Position 30581: 0.027545256211669835
Position 30038: 0.02682358858344024
Position 21110: 0.02607454541787927
Position 11528: 0.0247739026317516
Position 24020: 0.02436709540476347
Position 15831: 0.023833495925683554
Position 23239: 0.023146511053634113
Position 11322: 0.02181747181066955
Position 5927: 0.02109516076571553
Position 23726: 0.01947238098822391
Position 2600: 0.01918553069813814
Position 26691: 0.016914904389167894
Position 4266: 0.01684974695575663
Position 24337: 0.01651904045144092
Position 21555: 0.01528137624478631
Position 21799: 0.014814050173544221
Position 22001: 0.01439778733595798
Position 27827: 0.013712221072001771
Position 725: 0.013704537703689814
Position 30271: 0.013701163953667743
Position 61: 0.013305422910333844
Position 20540: 0.013162836609799416
Position 27234: 0.012940716310513963
Position 29126: 0.012643580455107814
Position 27725: 0.011576167097036835
