Gene = Rpl27a
index = 919
Annotated 5SS: [  76  502  847 1496]
Annotated 3SS: [ 437  770 1320 2453]
SMsplice 5SS: [ 329  502  877 1496]
SMsplice 3SS: [ 437  770 1320 2453]
top_k =  500
Partition function (log Z): -2.089766366798389

Sorted 5' Splice Sites (High to Low Probability):
Position 502: 0.980133109130675
Position 1496: 0.8085589557810379
Position 76: 0.8070322855598517
Position 877: 0.4071219849442606
Position 847: 0.25945078309497804
Position 2560: 0.13384110866839447
Position 1092: 0.10790781123662614
Position 2683: 0.04019892241973486
Position 2597: 0.036570426600529476
Position 317: 0.03367075563660229
Position 996: 0.02316268546520966
Position 333: 0.01390110333203243
Position 923: 0.012683001256808452
Position 112: 0.011972451060023622
Position 2217: 0.009910121091194525
Position 771: 0.009372690829666392
Position 158: 0.008969344389882367
Position 701: 0.00847214526034082
Position 39: 0.006979320130555796
Position 1439: 0.0069019742093700525
Position 265: 0.006392345093753841
Position 2957: 0.005210594208032292
Position 1421: 0.004755350688298879
Position 296: 0.0040231869784158976
Position 208: 0.003946894594430793
Position 560: 0.003905784156054373
Position 610: 0.00338246634399689
Position 341: 0.003269040924676719
Position 178: 0.0029962222298263322
Position 2688: 0.0027602166187181906
Position 2574: 0.002433084413580306
Position 1466: 0.0018216811202227882
Position 339: 0.0015901290156369113
Position 477: 0.0014075587795001215
Position 80: 0.0014074890117918956
Position 2109: 0.001406569777293482
Position 1802: 0.0013807547590812973
Position 508: 0.0013723179825726956
Position 2312: 0.0013558515176750419
Position 1347: 0.0012156639705380478
Position 2303: 0.0011429947404313556
Position 2935: 0.0010570124274103148
Position 1946: 0.0008279369844011958
Position 1329: 0.0008181221025898275
Position 942: 0.0005766498525992807
Position 2704: 0.0005668758458559712
Position 602: 0.0005607265944533327
Position 1885: 0.0005300831689172784
Position 2102: 0.0005158166087739578
Position 2308: 0.0004545235133538038
Position 1080: 0.00042339598442231886
Position 224: 0.0004076458348274329
Position 2551: 0.00038891474305899245
Position 1500: 0.0003759195838774077
Position 550: 0.00033744381703467097
Position 152: 0.00029238897139337923
Position 862: 0.00023704950632069772
Position 2095: 0.00020606151025921466
Position 1286: 0.0001793664237767829
Position 162: 0.0001785294881195263
Position 506: 0.00016633284835087123
Position 259: 0.00012343887562835362
Position 728: 0.00011831666058385835
Position 648: 7.900955177719818e-05
Position 1985: 4.427923754108697e-05
Position 1657: 4.1899762853013296e-05
Position 1487: 3.944526854972422e-05
Position 1484: 3.9362533839221614e-05
Position 598: 3.599742383169467e-05
Position 537: 3.466174371472829e-05
Position 236: 2.4244453593078446e-05
Position 4: 2.3424885288001335e-05
Position 890: 2.189035815295362e-05
Position 564: 1.9939729225852287e-05
Position 234: 1.4868025191080964e-05
Position 210: 1.054396623363172e-05
Position 583: 1.0506801006362288e-05
Position 892: 1.0281119542744734e-05
Position 542: 1.0276839596231509e-05
Position 881: 1.0239074931714238e-05
Position 523: 7.498659600229441e-06
Position 638: 6.061533691983851e-06
Position 671: 4.190069528253547e-06
Position 616: 3.4884535952620166e-06
Position 1110: 2.312904907203445e-06
Position 386: 2.270652164653528e-06
Position 2568: 6.817931877309021e-07
Position 972: 1.7232997114819328e-08
Position 1203: 1.1644041495691444e-08
Position 1125: 1.0796277764694352e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2453: 0.8777766479774413
Position 770: 0.7204798929022136
Position 437: 0.6424483297058878
Position 1320: 0.5329866355602477
Position 406: 0.21712755474298234
Position 1394: 0.19995874643491318
