Gene = 4930550C14Rik
index = 54
Annotated 5SS: [   40  2857  6554  9107 16484 17733 20408 22905]
Annotated 3SS: [ 2766  6460  9052 16282 17601 20236 22848 27116]
SMsplice 5SS: [  327  2857  6554  8378  9107 16484 17733 20408 21794 22905]
SMsplice 3SS: [ 2766  6460  8239  9052 16326 17601 20236 21626 22683 27116]
top_k =  500
Partition function (log Z): -8.529778610212368

Sorted 5' Splice Sites (High to Low Probability):
Position 9107: 0.9999893049589952
Position 17733: 0.9715633464164956
Position 20408: 0.9345287506574776
Position 21794: 0.8217945691847989
Position 327: 0.7780825650278108
Position 6554: 0.6623141969438993
Position 2857: 0.6158853615532316
Position 22905: 0.5682980575593914
Position 16484: 0.5028790428436309
Position 8378: 0.49811386137533314
Position 22772: 0.2842084226045286
Position 8392: 0.22961197513466094
Position 5364: 0.22448628258451622
Position 958: 0.17669960352870595
Position 7349: 0.13606818142405014
Position 2998: 0.1266843716046944
Position 2264: 0.1188942077919675
Position 23693: 0.08738341822041597
Position 22458: 0.07717586290732234
Position 8897: 0.0734938791433845
Position 23118: 0.07302129334248476
Position 22927: 0.07189793129438118
Position 21465: 0.06471987786199969
Position 18232: 0.05324108550781183
Position 7310: 0.052632488130714306
Position 21539: 0.051325689551287024
Position 435: 0.04490520666819486
Position 91: 0.03915844324084672
Position 6535: 0.03841768016258604
Position 5377: 0.03196945913014894
Position 136: 0.03177847976248363
Position 22814: 0.02887181622391571
Position 22467: 0.023152788570897753
Position 7288: 0.02285469401354674
Position 23287: 0.02277083582899249
Position 603: 0.017031665368893514
Position 27196: 0.01697026352384386
Position 3673: 0.013050341768471795
Position 44: 0.011633803056394105
Position 8440: 0.010703451090202726
Position 7502: 0.01051559979845526
Position 7340: 0.009304713230812082
Position 511: 0.009145918572554652
Position 2568: 0.006646108074534541
Position 387: 0.006568622482386716
Position 7231: 0.006201419757629224
Position 317: 0.0061323844918792425
Position 3849: 0.005360311929649236
Position 5052: 0.004868899114378305
Position 84: 0.004077884747434477
Position 21778: 0.003725399124807949
Position 588: 0.0031371377118602807
Position 8657: 0.002935415659167803
Position 973: 0.0027277258942392923
Position 5978: 0.0024232394138630074
Position 24776: 0.0022240593128838794
Position 2907: 0.0020995986922748627
Position 303: 0.001576351911384245
Position 968: 0.0015503401190948268
Position 22329: 0.001501195892156042
Position 1449: 0.0014736320249056527
Position 1537: 0.0013268914860370788
Position 1595: 0.0012604397963601435
Position 490: 0.0012175523702370342
Position 733: 0.0011511103470531801
Position 331: 0.000958160183014077
Position 7319: 0.0007679978974048528
Position 1980: 0.0007431540328667139
Position 1811: 0.0007157046306161119
Position 7336: 0.0007144582469217981
Position 189: 0.0006882351637831257
Position 542: 0.0004624212856044022
Position 2629: 0.0003799615891142182
Position 2912: 0.0001532160460036698
Position 56: 0.00011353617939301348
Position 7074: 0.00010125365592690601
Position 697: 9.565901512729316e-05
Position 200: 9.555913523783856e-05
Position 334: 8.024264491101753e-05
Position 641: 7.873918028689817e-05
Position 752: 6.370499738671605e-05
Position 711: 4.4117817392712704e-05
Position 646: 3.1114649282400164e-05
Position 419: 2.544983004216587e-05
Position 86: 2.2701309903596066e-05
Position 429: 1.953268271835233e-05
Position 544: 1.8958331877933084e-05
Position 638: 1.58448865416897e-05
Position 708: 1.5171263265730953e-05
Position 163: 1.495945616681891e-05
Position 664: 9.85948815362811e-06
Position 3067: 9.73743197523596e-06
Position 9132: 5.659310935695618e-06
Position 1328: 1.7480740391766307e-06
Position 9136: 8.925712773614117e-07
Position 5: 8.908782824824717e-07
Position 624: 8.250720362831242e-07
Position 9097: 7.457849210981826e-07
Position 606: 5.928081051487743e-07
Position 636: 5.337876755676666e-07
Position 518: 4.70710914300615e-07
Position 9111: 1.855673354280937e-07
Position 931: 9.728682702235661e-08
Position 456: 1.1437279905982117e-08
Position 406: 4.656589555973178e-09
Position 411: 1.2118286764367406e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 17601: 0.9715633464164943
Position 9052: 0.9561758460012721
Position 20236: 0.9347610606691895
Position 27116: 0.7476769114084608
Position 8239: 0.7384296798154796
Position 2766: 0.7001045441308638
Position 6460: 0.6908141917617723
Position 22683: 0.6500179850611275
Position 21626: 0.41648468480780604
Position 21581: 0.4105519814624595
Position 22848: 0.37361813604760447
Position 16326: 0.3114400483416146
Position 7211: 0.23905970164324164
Position 16282: 0.19143899450201632
Position 5257: 0.1669190759267212
Position 21353: 0.11612749794635259
