Gene = Ankrd50
index = 124
Annotated 5SS: [  174  2154 21945]
Annotated 3SS: [  859 21714 32338]
SMsplice 5SS: [  174  4661 16612 21945 30804]
SMsplice 3SS: [ 4492 16472 21714 30668 32338]
top_k =  500
Partition function (log Z): -18.921531083143584

Sorted 5' Splice Sites (High to Low Probability):
Position 4661: 0.9950939838980218
Position 174: 0.9950135615960956
Position 21945: 0.6898570363971195
Position 2154: 0.23455578847983455
Position 985: 0.09704144856463127
Position 793: 0.060107654383658934
Position 1577: 0.04953993501643285
Position 3177: 0.033989339557436306
Position 763: 0.028062002019194857
Position 973: 0.025499447728004186
Position 724: 0.004818208092525655
Position 1159: 0.0040626746757170176
Position 2168: 0.0033433404641461995
Position 1582: 0.002631921316968087
Position 94: 0.0010619558301079581
Position 6151: 0.0009759772880020394
Position 453: 0.0009178555075958013
Position 6100: 0.0003913850970256461
Position 6132: 0.00035593844514199345
Position 233: 0.00021432820289974837
Position 755: 0.00021027538425262953
Position 571: 0.00014496868206741975
Position 606: 0.00012901741347367673
Position 488: 0.00012081875587451998
Position 3010: 8.166353614844916e-05
Position 645: 7.065332014210872e-05
Position 914: 6.594772447638497e-05
Position 134: 6.071970910212926e-05
Position 944: 5.911588332353871e-05
Position 210: 4.176165663617148e-05
Position 767: 2.2621696739792894e-05
Position 2691: 2.1355223724957053e-05
Position 1040: 2.112616172007609e-05
Position 2889: 1.7991265097096592e-05
Position 807: 1.791822678573607e-05
Position 5385: 1.552079718544567e-05
Position 1867: 1.1866357593184982e-05
Position 598: 1.1310361457120831e-05
Position 610: 1.0834070168259014e-05
Position 154: 9.26647928072547e-06
Position 341: 7.677569567568754e-06
Position 620: 6.342161654361155e-06
Position 392: 6.210563114653751e-06
Position 1147: 5.7411817415981034e-06
Position 665: 3.309353613911576e-06
Position 1522: 2.796129989723072e-06
Position 781: 2.7154460248827455e-06
Position 526: 2.6921956628871687e-06
Position 492: 2.430751892402801e-06
Position 2681: 1.3652012052143515e-06
Position 957: 1.3431291593484561e-06
Position 2387: 7.922698226808762e-07
Position 1946: 7.543340279247785e-07
Position 51: 5.68531855673651e-07
Position 630: 3.396859754964742e-07
Position 543: 2.4547206469477804e-07
Position 408: 1.8931301219824635e-07
Position 636: 1.8192748120912651e-07
Position 337: 1.5455080139867772e-07
Position 1127: 1.0455467047840194e-07
Position 742: 6.063800934657536e-08
Position 689: 4.932574666357821e-08
Position 929: 4.407166367044759e-08
Position 674: 2.987596499149015e-08
Position 324: 2.5776950959478567e-08
Position 18: 2.451556822729517e-08
Position 797: 2.022775356420766e-08
Position 691: 1.3568132067961231e-09
Position 27: 5.661951199763518e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 21714: 0.9897950561893838
Position 4492: 0.7052608126648012
Position 23115: 0.689857036397117
Position 4369: 0.17931825341417493
Position 2065: 0.1732724475038313
Position 859: 0.12336496905748458
Position 4436: 0.11074169658966151
Position 645: 0.057348624110499784
Position 1276: 0.050082062428820816
Position 3101: 0.03451397902336839
Position 486: 0.030621015820892068
Position 1922: 0.017211398832132723
Position 1870: 0.016290872417945187
Position 1984: 0.008143433977964529
Position 1941: 0.00685403482987227
Position 1908: 0.004294251707623339
Position 1755: 0.004053284045752231
Position 1743: 0.003524092267441464
Position 1446: 0.0033959351882103146
Position 1934: 0.003335771779073048
Position 6006: 0.003248262226130664
Position 689: 0.0026785481778318957
Position 889: 0.0017841049766200877
Position 8501: 0.0016795009805949728
Position 1026: 0.0011338952415693678
Position 7677: 0.0010698990487111883
Position 1783: 0.0009419927244443958
Position 7717: 0.0004762696532081624
Position 649: 0.00047429427143934425
Position 1097: 0.0003852164939362055
Position 1044: 0.0003795667439940068
Position 6371: 0.00032402490364847914
Position 5309: 0.000261563475694441
Position 7241: 0.00023991623217648893
Position 4965: 0.00021490850005706746
Position 5923: 0.00021195894396107678
Position 9234: 0.00018868068097710938
Position 6951: 0.00018793254507496043
Position 5901: 0.00017057139019065093
Position 9281: 0.00016296431934304016
Position 1191: 0.00014015031109932498
Position 1239: 0.00011936221724857365
Position 5586: 0.00011598760826605809
Position 969: 8.782316662846183e-05
Position 5529: 7.726405066845637e-05
Position 2374: 7.608888126732113e-05
Position 2873: 7.582993614005886e-05
Position 5420: 6.776455531850594e-05
Position 7524: 5.6790893911157474e-05
Position 6909: 5.219564460614739e-05
Position 4739: 4.970700943420327e-05
Position 2721: 4.306797876022119e-05
Position 6676: 4.1454334953570725e-05
Position 6568: 3.262712840850633e-05
Position 6147: 3.2117375186502476e-05
Position 4258: 1.8979034277888303e-05
Position 2740: 1.548275137214065e-05
Position 4295: 1.2627568956969323e-05
Position 2571: 1.0519755593985443e-05
Position 584: 1.0375271948146825e-05
Position 3580: 9.151041195321328e-06
Position 913: 6.341551390102694e-06
Position 2792: 6.3216489405914795e-06
Position 452: 6.0667900353217984e-06
Position 345: 5.93986701086698e-06
Position 609: 5.6219315113807286e-06
Position 2517: 4.617025579321513e-06
Position 1007: 4.5821300738853416e-06
Position 264: 4.237132028787598e-06
Position 1304: 3.991265918031797e-06
Position 6056: 3.7881841265523568e-06
Position 432: 3.6223389709726057e-06
Position 2608: 3.3197237078491474e-06
Position 972: 3.2795302614987894e-06
Position 317: 3.2683578311705704e-06
Position 559: 3.227844786964345e-06
Position 835: 3.0615445643697215e-06
Position 697: 2.115571965455848e-06
Position 1328: 2.0864517467210816e-06
Position 1359: 1.9022375346055311e-06
Position 1068: 1.5354426574742783e-06
Position 1596: 1.1253790174751775e-06
Position 700: 1.0319372609651238e-06
Position 1062: 7.766917613965878e-07
Position 752: 7.530351089666418e-07
Position 511: 4.819934567566098e-07
Position 469: 4.696836301768405e-07
Position 563: 4.3713717290215893e-07
Position 1009: 3.561974474771208e-07
Position 508: 3.085590586505832e-07
Position 350: 2.8970392707102245e-07
Position 723: 2.391532977507339e-07
Position 982: 2.0861312060154197e-07
Position 2244: 1.4884917138121784e-07
Position 596: 1.4390881180105647e-07
Position 449: 1.1203619542952188e-07
Position 781: 1.1197827863984365e-07
Position 408: 7.6584923709571e-08
Position 389: 7.036894570685597e-08
Position 371: 4.509903056192624e-08
Position 543: 4.151974737826379e-08
Position 237: 3.986410613370402e-08
Position 620: 3.3054033071146605e-08
Position 717: 3.241094693391279e-08
Position 331: 1.0089721792659777e-08
Position 362: 6.3881719022704835e-09
Position 1707: 1.7270118042221753e-09
Position 375: 1.4227755803575286e-10
Position 386: 9.924844639466024e-11
Position 373: 9.737775172241416e-11
Position 190: 7.557999856655319e-11
Position 187: 5.344065753906917e-11
Position 213: 4.187838231242535e-11
Position 159: 2.813112465127315e-11
Position 89: 2.5845350147506114e-11
Position 534: 2.4404450632411907e-11
Position 166: 1.1641124892546236e-11
Position 218: 8.275276330698046e-12
Position 83: 7.422841944900535e-13
Position 106: 2.420747822871649e-13
Position 173: 6.442839071685979e-14
Position 152: 5.2002511396392806e-14
Position 198: 4.485843918062446e-14
Position 100: 4.434405561008495e-14
Position 201: 3.602591408276243e-14
