Gene = Xrra1
index = 1195
Annotated 5SS: [  115  3242  8329 12342 16111 17175 20352 27021 38504 39472 43631 47461
 51946 52797 55375 56990 57698 57972]
Annotated 3SS: [ 3173  8230 12165 16038 17101 20253 26886 38374 39265 43589 47334 51851
 52680 55050 56793 57581 57865 58263]
SMsplice 5SS: [  115  3242  8329 12342 12728 16111 17175 20352 20584 27021 33224 38002
 38504 39472 51946 52159 52797 55375 56928 57698 57972]
SMsplice 3SS: [ 3173  8230 12165 12520 16038 17050 20253 20463 26886 33123 37898 38374
 39265 51851 52019 52680 55274 56825 57581 57865 58263]
top_k =  500
Partition function (log Z): 1.595020324918

Sorted 5' Splice Sites (High to Low Probability):
Position 27021: 0.9999754857045206
Position 38504: 0.9987757591700169
Position 115: 0.9795716471187702
Position 16111: 0.97953617318865
Position 12342: 0.9534815178917344
Position 8329: 0.9040038462085133
Position 20584: 0.9028951434930912
Position 33224: 0.8871733032294553
Position 39472: 0.8211236268714235
Position 3242: 0.7406447198385223
Position 21844: 0.6304946598702191
Position 20352: 0.6287268154598626
Position 17175: 0.6172141059365421
Position 12728: 0.5783943320783924
Position 38002: 0.47830879033266555
Position 6038: 0.42805685807217525
Position 20363: 0.3633609006797166
Position 10476: 0.36014674990836204
Position 43015: 0.20736817542344227
Position 13267: 0.1926833314477316
Position 12732: 0.140549310751209
Position 6967: 0.1345507131247605
Position 39802: 0.12710652184820312
Position 6810: 0.12349678393951646
Position 42654: 0.12253694198502785
Position 42855: 0.11858146822729822
Position 1720: 0.11730663703425849
Position 21419: 0.1093575156160019
Position 13431: 0.10548921499250653
Position 39554: 0.10174682163219317
Position 3174: 0.10094268051784686
Position 41795: 0.09409801548112877
Position 8334: 0.08470059097705118
Position 20616: 0.07256141069095486
Position 21423: 0.05880720649015257
Position 17511: 0.05435612585669689
Position 12544: 0.05225829643159151
Position 3186: 0.051190212611232765
Position 19073: 0.048340009912453755
Position 20186: 0.04794614805243505
Position 4563: 0.04328120427297132
Position 42287: 0.03969524913985243
Position 1530: 0.03684130824318686
Position 1869: 0.03593529282222075
Position 1761: 0.03489847145656901
Position 2922: 0.03401080529684607
Position 12235: 0.0331359966985277
Position 2225: 0.030812603344258793
Position 6128: 0.028244749330888753
Position 41843: 0.027823260588137555
Position 1210: 0.025062998839993404
Position 43398: 0.024589360217556557
Position 3907: 0.023789616950087526
Position 4990: 0.02178627430947836
Position 42878: 0.021472957689335583
Position 11293: 0.01740833317975684
Position 40393: 0.017216311549600113
Position 11118: 0.013430976747316565
Position 273: 0.011085844957206268
Position 20648: 0.010018270531911242
Position 14709: 0.009697588063392427
Position 224: 0.009294186642538031
Position 19600: 0.009253743115574632
Position 188: 0.008695518789032198
Position 3283: 0.008686650322566387
Position 13271: 0.00864827449854351
Position 3409: 0.007442754271294592
Position 20394: 0.006618493600314078
Position 20108: 0.0063726269195657805
Position 43388: 0.00630566727641552
Position 255: 0.005963845090641599
Position 12696: 0.0058524783661269815
Position 16441: 0.005634016757786026
Position 16087: 0.005525343854721645
Position 13054: 0.005477164352758386
Position 10112: 0.005379668859016432
Position 19683: 0.005111958006434972
Position 16207: 0.004965251182867692
Position 12255: 0.004961729491898894
Position 828: 0.004759279459282097
Position 20847: 0.004266612549574106
Position 13591: 0.004037863283040258
Position 3275: 0.0038536055393779967
Position 277: 0.0037387476156783223
Position 14978: 0.0034887076201231726
Position 10801: 0.003305225821544124
Position 3926: 0.003206561871549413
Position 1826: 0.003154606051775286
Position 1191: 0.0029419055907697013
Position 20122: 0.002708395805841148
Position 12624: 0.002600677483354091
Position 12681: 0.0025510480571821928
Position 4173: 0.0024710005193170443
Position 6053: 0.0020817220191142933
Position 12211: 0.0017710067954572553
Position 20569: 0.0017244728470117595
Position 2122: 0.001573171966770178
Position 12364: 0.0014124935255161637
Position 16174: 0.0013109475048851684
Position 427: 0.00122762408397384
Position 4847: 0.0012202392929692688
Position 3121: 0.0011724893096076042
Position 1507: 0.0010767677731692894
Position 20599: 0.0010312911303724406
Position 3102: 0.001023379848665638
Position 16131: 0.0009184024585734271
Position 1537: 0.0008661622827171342
Position 9386: 0.0008568272356373764
Position 13523: 0.0008129436333345051
Position 2912: 0.000807401888174177
Position 282: 0.0007888272175202931
Position 2399: 0.0007535391678773431
Position 1560: 0.0006802613088176587
Position 32: 0.0005492286170969545
Position 1755: 0.000501633422316065
Position 2822: 0.0004918912715401048
Position 2875: 0.0004854085538012507
Position 494: 0.000444956635847735
Position 1214: 0.00042450308075272277
Position 2880: 0.0003838518811706745
Position 12332: 0.0002991895225462895
Position 16396: 0.0002873633988276067
Position 384: 5.8783046595566696e-05
Position 1580: 5.4227385472065645e-05
Position 1125: 5.286596922092474e-05
Position 318: 4.8122840863901977e-05
Position 1011: 4.754046852557231e-05
Position 1411: 4.687972978456139e-05
Position 150: 4.257938855129265e-05
Position 867: 3.082063624102523e-05
Position 309: 2.743122076138216e-05
Position 117: 2.5087011251351863e-05
Position 168: 2.0812352916469625e-05
Position 594: 1.952372354411408e-05
Position 8878: 1.88522476504354e-05
Position 3433: 1.8276068854397935e-05
Position 20592: 1.6336391376928083e-05
Position 330: 1.532482879171231e-05
Position 27392: 1.2275812652162157e-05
Position 1476: 1.1254280022733463e-05
Position 477: 8.943171241576114e-06
Position 289: 8.615317703846571e-06
Position 368: 7.939347552481332e-06
Position 364: 7.855924600811426e-06
Position 320: 7.667444106294226e-06
Position 1459: 6.610237662284486e-06
Position 1788: 6.235128600949168e-06
Position 2866: 6.095806311417837e-06
Position 173: 2.498170223114643e-06
Position 171: 2.4371413483014137e-06
Position 1223: 9.508179774707445e-07
Position 9339: 8.005529242653693e-07
Position 9490: 7.980438192808741e-07
Position 1055: 7.13108516006252e-07
Position 874: 7.121711554414064e-07
Position 830: 5.283489721966216e-07
Position 1229: 4.885081139587051e-07
Position 1583: 3.754854460616566e-07
Position 47: 8.083206260747517e-08
Position 25894: 7.315729115452277e-08
Position 10: 1.0557967519819127e-08
Position 1991: 1.458488977354692e-09
Position 2195: 1.4028843952237681e-09
Position 214: 1.3283930155878676e-09
Position 21893: 8.461002962106431e-10
Position 23207: 4.3901884270050125e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 38374: 0.9997987814675532
Position 16038: 0.9929356374781911
Position 12165: 0.9659147148736001
Position 8230: 0.9586000622527424
Position 20463: 0.9035575503212973
Position 33123: 0.8871733032294553
Position 20253: 0.7573367981183591
Position 39265: 0.7071933061850553
Position 3173: 0.6638663262388635
Position 12520: 0.6549912806953625
Position 26886: 0.6371701579316233
Position 42744: 0.5701305600406655
Position 37898: 0.47830879033266555
Position 17050: 0.46751635818214077
Position 5988: 0.4556328122071054
Position 21761: 0.40174607019603575
Position 10321: 0.33421367732543206
Position 43589: 0.33262509747257635
Position 26909: 0.28772885829755135
Position 20274: 0.23943785933125122
Position 13204: 0.23462183283309324
Position 42403: 0.22134951916549658
Position 39323: 0.21087941113421263
Position 21722: 0.20967955293279097
Position 41737: 0.20325670571638993
Position 6713: 0.19871571271494473
Position 3070: 0.16959532160227603
Position 1644: 0.1398240534499393
Position 39705: 0.12588825501828244
Position 17101: 0.12161798427067427
Position 21257: 0.08365830845805865
Position 46001: 0.077970734318471
Position 26974: 0.07507777266237846
Position 43291: 0.06929826500646445
Position 2993: 0.06788111208104057
Position 12543: 0.06764612174432129
Position 43075: 0.0662953061690817
Position 19995: 0.0592963645932286
Position 1422: 0.04490525912252466
Position 20496: 0.03736905637392619
Position 13184: 0.036922544029203044
Position 42029: 0.03168053065536112
Position 12527: 0.030114627495133897
Position 8298: 0.030104374932821327
Position 12570: 0.029506208741438385
Position 12125: 0.029177912913878966
Position 13147: 0.027080757912075138
Position 2733: 0.026961428268951742
Position 6628: 0.026878337353786124
Position 18971: 0.026026549384188167
Position 1086: 0.0252267333111148
Position 1709: 0.025050707037816845
Position 21235: 0.02358376578427426
Position 21331: 0.02336344575728373
Position 4472: 0.023170206339376994
Position 20440: 0.02283574569028717
Position 19019: 0.02231346052826558
