Gene = Slbp
index = 977
Annotated 5SS: [  380   612  2832  6565  7075  8838 10674]
Annotated 3SS: [  494  2726  6504  6936  8687 10591 11645]
SMsplice 5SS: [ 380  612 2832 6565 7075]
SMsplice 3SS: [  494  2726  6504  6936 11645]
top_k =  500
Partition function (log Z): 6.701363515234804

Sorted 5' Splice Sites (High to Low Probability):
Position 612: 0.9794476407031061
Position 7075: 0.9782316386380485
Position 380: 0.9433405907730996
Position 6565: 0.9344028474677628
Position 2832: 0.8276356097987514
Position 8782: 0.20886188908638123
Position 8838: 0.20721786119509228
Position 10674: 0.1471104027198374
Position 4488: 0.12906660120187832
Position 156: 0.12115235052371567
Position 6832: 0.0653897290832694
Position 4750: 0.06417775348562227
Position 2907: 0.04996437361226933
Position 11411: 0.04843220472316071
Position 5948: 0.03746890434686329
Position 10867: 0.03536420329114654
Position 3128: 0.02750414306710254
Position 1667: 0.02311231712625087
Position 2160: 0.022915846732953573
Position 3175: 0.022093563503343808
Position 425: 0.021511882566485875
Position 7067: 0.020127856514787726
Position 637: 0.019072320423889254
Position 8822: 0.017397281527741455
Position 7660: 0.016483201386731247
Position 10750: 0.013149338312078306
Position 6793: 0.011932585797209657
Position 7944: 0.011281534966270249
Position 5931: 0.01038348786867084
Position 10558: 0.010319871161741052
Position 8872: 0.00987025467651125
Position 112: 0.009419449680768311
Position 10170: 0.00845519990207788
Position 9341: 0.00721349259329975
Position 945: 0.005313125702016647
Position 2523: 0.005297332831688116
Position 1583: 0.004843774955045037
Position 1887: 0.0041278515630449285
Position 3361: 0.0038121704708562218
Position 1682: 0.0037643232179668086
Position 10209: 0.0033746814456379263
Position 373: 0.0032424301542728485
Position 2575: 0.0030486326101496508
Position 4193: 0.002674911599673393
Position 6631: 0.002506156548390514
Position 1710: 0.002275745796969833
Position 3490: 0.0022341663181560754
Position 2539: 0.002133445980559733
Position 8210: 0.001920138805931048
Position 7293: 0.001880992087629062
Position 2486: 0.001582015901564538
Position 11909: 0.0015754602673934194
Position 11261: 0.0015697518856003876
Position 3612: 0.001510256260245044
Position 8592: 0.0013623719522025774
Position 2129: 0.0011809947410408486
Position 8739: 0.0010986728719638694
Position 8751: 0.0010307414994773056
Position 4700: 0.0009934153909799633
Position 817: 0.0007190672204589979
Position 1216: 0.0006892937047671366
Position 5909: 0.0006384976558909468
Position 11623: 0.0006156575938363495
Position 370: 0.0006080542390094335
Position 7940: 0.0005913592050277625
Position 845: 0.0005764974517923619
Position 2372: 0.0005266651916391687
Position 7379: 0.000495428335012528
Position 3397: 0.00045604425062326006
Position 2229: 0.00045244391060039654
Position 6848: 0.0004365208544880485
Position 7454: 0.00043256013867766
Position 3401: 0.0004278205568859022
Position 1769: 0.0004251356111934124
Position 10436: 0.00041349686401682126
Position 3399: 0.0004103976665566998
Position 6755: 0.0003944997300273739
Position 261: 0.0003748438837825006
Position 3403: 0.00036790424418931857
Position 2812: 0.00036719607181113123
Position 236: 0.00034133079748447276
Position 849: 0.00032365931451999817
Position 2123: 0.00030891117227302
Position 6465: 0.00030459772622451264
Position 9079: 0.000298076283147185
Position 3344: 0.0002851310123311204
Position 404: 0.0002810547371021569
Position 3395: 0.0002755164745239876
Position 616: 0.00027535965011194293
Position 349: 0.0002660026032522619
