Gene = Ctu1
index = 306
Annotated 5SS: [  60 3631]
Annotated 3SS: [3087 4410]
SMsplice 5SS: [  60 3234]
SMsplice 3SS: [3087 4410]
top_k =  500
Partition function (log Z): -8.250885209057266

Sorted 5' Splice Sites (High to Low Probability):
Position 60: 0.816066598682382
Position 3234: 0.4919653464453281
Position 3631: 0.41604753434573605
Position 4065: 0.1993820571058303
Position 1125: 0.16015724940675016
Position 5692: 0.13011151300527202
Position 4529: 0.08940253188794595
Position 124: 0.03959861025921863
Position 3595: 0.03586318282647131
Position 4255: 0.034312160473731576
Position 226: 0.030851835838110433
Position 583: 0.028829693615301924
Position 4462: 0.02728817920729931
Position 4514: 0.02721131879132092
Position 3181: 0.02585576421548837
Position 3197: 0.023370807677580926
Position 614: 0.02250996683312469
Position 4616: 0.020064671811204582
Position 4486: 0.01750058876896501
Position 4610: 0.015220060292231113
Position 4320: 0.013855172138558748
Position 2385: 0.012918756488417367
Position 4156: 0.012357151945470437
Position 3001: 0.011059156610932389
Position 2288: 0.00918805099574662
Position 2679: 0.008907590669957522
Position 548: 0.008539733243274615
Position 434: 0.008315981606551089
Position 3337: 0.00794053687343574
Position 2315: 0.006184660731469539
Position 3288: 0.005742525438422694
Position 779: 0.005454620139624025
Position 5793: 0.004792944878015954
Position 3172: 0.00433515507749759
Position 1377: 0.003955283349665397
Position 2082: 0.003219954669564069
Position 4491: 0.0030985014149823974
Position 4174: 0.002530526309704479
Position 1731: 0.002424480810635534
Position 271: 0.00219788314187827
Position 2270: 0.002144483457787612
Position 1146: 0.0021308015887476495
Position 3214: 0.002097903372320557
Position 4041: 0.0020632180481551126
Position 5814: 0.00205101315463054
Position 194: 0.0015168244686702464
Position 2041: 0.0015098833973435468
Position 2037: 0.0013063504791601642
Position 1776: 0.0011697174522414145
Position 3957: 0.0011520132373281026
Position 713: 0.0010591516102807935
Position 104: 0.0008164839700112946
Position 799: 0.000646967448032736
Position 3426: 0.0006136412802156698
Position 2348: 0.0005238843713140071
Position 1737: 0.0004472693367213298
Position 445: 0.0004267171443590342
Position 169: 0.0003506237506771346
Position 2435: 0.0003464517559579773
Position 2604: 0.00033663449357476243
Position 419: 0.0003357228832974486
Position 879: 0.00030996994900993054
Position 2456: 0.00028672949741917405
Position 716: 0.0002836674557131641
Position 449: 0.000271434949612957
Position 580: 0.0002683446999272827
Position 223: 0.00025810301516261875
Position 81: 0.00020666360025354934
Position 2321: 0.00019836303952093417
Position 1271: 0.0001746573600876004
Position 256: 0.00016396047054059628
Position 2185: 0.00015516326709674852
Position 814: 0.00015345145666708284
Position 513: 0.00014323631742225345
Position 38: 0.00013607088904551965
Position 606: 0.00013557941393024827
Position 1982: 0.00010996479459516712
Position 893: 0.00010474925618099174
Position 3657: 9.065436891825271e-05
Position 4440: 8.377420418407144e-05
Position 706: 7.973779496057885e-05
Position 1320: 7.959091815934992e-05
Position 504: 6.958303981144498e-05
Position 3567: 6.092314453103864e-05
Position 403: 5.785022372692471e-05
Position 3246: 5.6720252857721434e-05
Position 388: 5.5009050936378536e-05
Position 3137: 5.449046338534913e-05
Position 3292: 5.415175133064492e-05
Position 3330: 5.011988744102547e-05
Position 3160: 3.9115283243430135e-05
Position 189: 1.2175495068593196e-05
Position 214: 7.016550670136592e-06
Position 159: 6.0243508780396185e-06
Position 333: 1.041290899441217e-06
Position 64: 7.111081409915906e-07
Position 66: 6.158443750266598e-07
Position 386: 5.863826268661527e-07
Position 26: 5.489081813878726e-07
Position 265: 5.320025900906233e-07
Position 298: 2.2460085773914858e-07
Position 328: 1.020084444235821e-07
Position 49: 6.72622295801701e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4410: 0.781375474124485
Position 3087: 0.7430159563522323
Position 3520: 0.25824330957932146
Position 3860: 0.16891568594239878
Position 6012: 0.14801698011134656
Position 5622: 0.13125576932261346
Position 3480: 0.07296169480660906
Position 3931: 0.07264805463965886
Position 5556: 0.049618187404234314
Position 293: 0.03986003471297202
Position 1010: 0.03542172407106712
Position 4174: 0.02805155341941627
Position 2093: 0.025038816458590615
Position 3967: 0.01942568210358736
Position 4938: 0.01783452244688808
Position 4556: 0.014790753808951677
Position 851: 0.01478448226707597
Position 477: 0.014075372691779673
Position 5813: 0.01182333407352233
Position 336: 0.011107591049520155
Position 3047: 0.010462984407241038
Position 1036: 0.009423110361033986
Position 1038: 0.00797139259080911
Position 2842: 0.0074716602791302465
Position 3893: 0.00742332591029352
Position 2507: 0.007407162960518149
Position 1043: 0.007335004732150794
Position 3541: 0.007278004303980117
Position 3122: 0.006681685554350861
Position 3528: 0.006656904782989991
