Gene = 4930558K02Rik
index = 56
Annotated 5SS: [  151 11726 14815 22544 27037 30053]
Annotated 3SS: [11639 14729 22459 26968 29993 37100]
SMsplice 5SS: [  151 11726 20598 22584 27037 27507 37243]
SMsplice 3SS: [11639 20472 22459 26968 27388 37155 37394]
top_k =  500
Partition function (log Z): -10.854500950329278

Sorted 5' Splice Sites (High to Low Probability):
Position 11726: 0.9999999316044439
Position 151: 0.9669217541432996
Position 27037: 0.7559447935967628
Position 27507: 0.7513124264545139
Position 22584: 0.7365258035594053
Position 30070: 0.5772223338356203
Position 14815: 0.46395821108160484
Position 1052: 0.2766285771318145
Position 26313: 0.2506210176274924
Position 14324: 0.17881712401337474
Position 2240: 0.1565699977750524
Position 22544: 0.15634746844300806
Position 22568: 0.10700839579226208
Position 7417: 0.10322367531443763
Position 4476: 0.09222107119255023
Position 1076: 0.09099338546770144
Position 5299: 0.08929684163881238
Position 7105: 0.08548126204762142
Position 30053: 0.08224399141356745
Position 2771: 0.08179589494041134
Position 3741: 0.07977846467005642
Position 13269: 0.06809332853254808
Position 25542: 0.058332249773633334
Position 26350: 0.030431563294649036
Position 8239: 0.015968272403227082
Position 20254: 0.014133280459328266
Position 45: 0.010362615584331276
Position 30562: 0.010101199944354468
Position 460: 0.00931510244013799
Position 14525: 0.008450828648707397
Position 25703: 0.007280710103392283
Position 80: 0.00448262599238001
Position 31347: 0.0032812861339478407
Position 14394: 0.002410832864632904
Position 3333: 0.0022919688446091293
Position 26080: 0.002035823235341951
Position 26174: 0.0019387925445420314
Position 212: 0.0012777980907696454
Position 24544: 0.0011250052879684064
Position 1731: 0.0010156594370839599
Position 271: 0.0009234976401439637
Position 3: 0.0009135719816547983
Position 25669: 0.0007488465721009154
Position 1541: 0.00035120902307359073
Position 947: 0.00034383601205847795
Position 28080: 0.00032226298211364293
Position 295: 0.0002632978268244132
Position 355: 0.00024407269512770823
Position 1522: 0.00022773902239038089
Position 568: 0.00019750392246552432
Position 359: 0.00014182608124354456
Position 1757: 0.00013243445455733623
Position 1037: 0.00011731609426744326
Position 1590: 8.872967548861514e-05
Position 2633: 8.012878290390542e-05
Position 2654: 6.186868947252974e-05
Position 2304: 1.5478072776481784e-05
Position 1582: 1.3341169083605828e-05
Position 1985: 1.3076886076677195e-05
Position 1885: 9.809583117860879e-06
Position 682: 5.392741022870077e-06
Position 193: 4.3109012043754535e-06
Position 56: 2.2009276395960905e-06
Position 331: 2.162639201473547e-06
Position 348: 2.1199273107129197e-06
Position 337: 1.7842062272681154e-06
Position 259: 1.5913703853149941e-06
Position 13: 1.2248550586667157e-07
Position 30: 9.594775756347465e-08
Position 50: 3.902280687681839e-09
Position 363: 2.3980964461214753e-09
Position 96: 2.159513295242782e-09
Position 88: 1.3127848844709583e-09
Position 86: 7.255927379659927e-10
Position 339: 5.953034691840755e-10
Position 686: 3.784242499266249e-10
Position 182: 3.7601771143796514e-10
Position 365: 1.891457527205402e-10
Position 216: 1.7821134475415563e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 11639: 0.9999999729624225
Position 22459: 0.9999996592539706
Position 26968: 0.7569786127000442
Position 27388: 0.5899683040249823
Position 14729: 0.4210613269368428
Position 29949: 0.4007046770510055
Position 32078: 0.2553030391759321
Position 29993: 0.2518403755287726
Position 26173: 0.19206250913416803
Position 2154: 0.14479462301025833
Position 946: 0.1416131542605636
Position 14273: 0.11878408485722876
Position 31290: 0.10082444590581764
Position 1015: 0.0915433326761228
Position 932: 0.09022147751628216
Position 35931: 0.07980935335697087
Position 26300: 0.07441883807904595
Position 5241: 0.07415558619114979
Position 4323: 0.07027724819238047
Position 35627: 0.06515882568581458
Position 33087: 0.06509640054533752
Position 27312: 0.0649667097095045
Position 7238: 0.06414286031092833
Position 2484: 0.0621133955472318
Position 32037: 0.05205443519642631
Position 25420: 0.0513986939145795
Position 30636: 0.05107526888224231
Position 14474: 0.04752233789275891
Position 3512: 0.047381140246553044
Position 27449: 0.04652514351074813
Position 14070: 0.04362402729486327
Position 6944: 0.0432440759184821
Position 27330: 0.04099634821647773
Position 7139: 0.03908081752245901
Position 33893: 0.03898559657911689
Position 30872: 0.03893455402624534
Position 13011: 0.03830799215126995
Position 30998: 0.035419681911446045
Position 35907: 0.035311401111425375
Position 32210: 0.031490149480246296
Position 12994: 0.029785336381278095
Position 30297: 0.02747120307101479
Position 3602: 0.019272413650185737
Position 14003: 0.018819844725915608
Position 27409: 0.018524294697596404
Position 33235: 0.01808338972769499
Position 26235: 0.018072549793614574
Position 30052: 0.017014019645897552
Position 6988: 0.015731592670309442
Position 20075: 0.014133280459328266
Position 961: 0.012883726321534299
Position 28020: 0.012094936095558574
Position 4199: 0.011322917899878004
Position 8062: 0.010866417742394644
Position 844: 0.01050305736816365
Position 28196: 0.009843198513636709
Position 31695: 0.009835135445426434
Position 6755: 0.009745041878267288
Position 6966: 0.009722372903877598
Position 29805: 0.009249013624428638
Position 25607: 0.008393882554538774
Position 4273: 0.008164414529494072
Position 966: 0.007820544144387738
Position 28007: 0.007538072045283316
Position 25439: 0.007098247962487231
Position 5189: 0.007081115871428131
Position 6949: 0.007038182800430742
Position 2729: 0.0068446381194006535
Position 26119: 0.006279484721569148
Position 3372: 0.006038649091393919
Position 2636: 0.006025093018614142
Position 27412: 0.005776479845089109
Position 32876: 0.005533660896100604
Position 28473: 0.005254868246047209
Position 8176: 0.005101858658971641
Position 27767: 0.004889618867022965
Position 26006: 0.004399055894060248
Position 5041: 0.0042215365415089546
Position 2169: 0.004158620486286598
Position 5113: 0.0038386040613483017
Position 14419: 0.0038254962561955824
Position 3681: 0.003776041600374051
Position 30224: 0.0032695802654286324
Position 30205: 0.0032024850234022347
Position 4118: 0.0024564908858653394
Position 30068: 0.002197702946968548
Position 29265: 0.0021866032668848554
Position 2030: 0.0020531159224862015
Position 2611: 0.0019846728399025584
Position 2654: 0.0019158816295207972
Position 800: 0.001831121940707597
Position 2052: 0.0015159631653272462
Position 2658: 0.001472396431039262
Position 2567: 0.001400110695476528
Position 974: 0.0013986375261864235
Position 27972: 0.0012906334942438262
Position 28937: 0.0011400535027826786
Position 26406: 0.0011307341900819532
Position 3551: 0.0010880538126117165
Position 3567: 0.0010383200734222278
Position 3554: 0.0010149355519550526
Position 851: 0.0009621269969563106
Position 24373: 0.0009542107206663492
Position 1998: 0.0009278607867695744
Position 864: 0.0008765486369889732
Position 27590: 0.0008681437775234761
Position 3183: 0.0008624571607146837
Position 1581: 0.0008556937566714982
Position 3142: 0.0008436889820313657
Position 2058: 0.0008138104152650495
Position 988: 0.0008000341362967429
Position 2065: 0.0007908717348476514
Position 2075: 0.0007000177185554914
Position 888: 0.00067984247607213
Position 691: 0.0006597355793608956
Position 29285: 0.0006528540980914694
Position 2112: 0.0006360642439268992
Position 1435: 0.0006291578690323599
Position 3202: 0.0005027135963083331
Position 28342: 0.000357728714042626
Position 24461: 0.00026252049329227115
Position 355: 0.00019845240791267982
Position 994: 0.00019469815804825264
Position 1654: 0.0001718704404748543
Position 24045: 0.00016592755580865367
Position 23658: 0.00015994847326992947
Position 23826: 0.00015394335496300856
Position 585: 0.00015268909953431448
Position 3474: 0.00014445996713178638
Position 1020: 0.00014040038496329635
Position 895: 0.0001230821232978745
Position 2665: 0.00011164348233030321
Position 981: 9.362871203397446e-05
Position 2014: 9.300453490293676e-05
Position 22733: 9.019138130596195e-05
Position 388: 8.558796632248924e-05
Position 1588: 7.396842849975209e-05
Position 362: 7.228151470549045e-05
Position 718: 6.751846799324686e-05
Position 25211: 6.62339625040775e-05
Position 3215: 6.266112144384255e-05
Position 2639: 5.8308991379611784e-05
Position 1376: 5.137099242003728e-05
Position 374: 4.9599556905662276e-05
Position 2006: 4.623000368838385e-05
Position 555: 4.113352153856389e-05
Position 439: 3.975154497703361e-05
Position 1801: 2.9895847137178234e-05
Position 3691: 2.4453774905161432e-05
Position 3234: 2.044963107652489e-05
Position 434: 1.997113343883843e-05
Position 259: 1.7075892617612876e-05
Position 2201: 1.5866913087057522e-05
Position 96: 1.4069413914999798e-05
Position 1841: 1.183685723909964e-05
Position 1047: 1.1605224862359779e-05
Position 1350: 1.1349841438275889e-05
Position 2674: 1.0436624613933598e-05
Position 1385: 8.48591192069112e-06
Position 1603: 8.27134179645393e-06
Position 1493: 8.115482374622357e-06
Position 1319: 7.808970499887931e-06
Position 70: 7.7241674166757e-06
Position 1938: 6.962895139782636e-06
Position 890: 6.714655668947453e-06
Position 1626: 5.447853507957062e-06
Position 1616: 5.114312095026304e-06
Position 808: 4.821772375713025e-06
Position 531: 4.257963656575238e-06
Position 873: 2.7461841228864215e-06
Position 2000: 2.252844120656749e-06
Position 2211: 2.1149228300354965e-06
Position 1757: 1.7092158992870324e-06
Position 630: 1.6822201620913072e-06
Position 251: 1.3737709081292604e-06
Position 592: 1.360904007235361e-06
Position 459: 9.801059414500273e-07
Position 2516: 7.003023585758489e-07
Position 2564: 6.216288924540194e-07
Position 12256: 1.5099498643125876e-07
Position 726: 2.8561413858306588e-08
Position 5781: 7.189666485818316e-10
Position 4549: 5.302863213866525e-10
Position 696: 1.3795139355607723e-14
Position 659: 1.2020801352870483e-14
Position 815: 1.1779191458711142e-14
