Gene = Ercc1
index = 384
Annotated 5SS: [  419   940  3839  5487  6015  7928  9648 10395 10584]
Annotated 3SS: [  827  3622  5382  5914  7850  9547 10322 10514 11640]
SMsplice 5SS: [  189   940  3839  5487  6015  7928 10469]
SMsplice 3SS: [  827  3622  5382  5914  7850 10322 11640]
top_k =  500
Partition function (log Z): 11.531318566029121

Sorted 5' Splice Sites (High to Low Probability):
Position 3839: 0.9922656778105998
Position 6015: 0.9669452981566605
Position 7928: 0.9451245775826272
Position 5487: 0.8801829579324773
Position 940: 0.8629529587301665
Position 9648: 0.4626650549634744
Position 326: 0.435515036641341
Position 10469: 0.431930169864523
Position 10584: 0.41327692062424853
Position 189: 0.35774431130932743
Position 571: 0.32839919457636507
Position 419: 0.1958307346713877
Position 5763: 0.18158481575756524
Position 632: 0.17088690585143948
Position 10395: 0.1640691949328718
Position 4669: 0.16090178320561274
Position 3352: 0.14693895500212156
Position 8246: 0.07284065822145576
Position 925: 0.04695841843405451
Position 5846: 0.0426723490356699
Position 4633: 0.02605300247106747
Position 4470: 0.02488132197597556
Position 10201: 0.024463338533526682
Position 8095: 0.01931696737499364
Position 5432: 0.01846545231408781
Position 4272: 0.015368810495822527
Position 7360: 0.013356671726578813
Position 5841: 0.012816232630910057
Position 5796: 0.011261096246457974
Position 996: 0.011083898698196672
Position 11221: 0.007453469832223325
Position 3824: 0.005787795481844296
Position 4150: 0.005561828248509104
Position 8721: 0.0055416908959648676
Position 3181: 0.005525654757213913
Position 2134: 0.004908634393368672
Position 4215: 0.004390849626143569
Position 1731: 0.003996055224868576
Position 3703: 0.00374566107401538
Position 3476: 0.0036172805891398234
Position 5437: 0.0036123020403436104
Position 698: 0.003216503416360121
Position 6305: 0.0032160386355009484
Position 994: 0.0031270903202277396
Position 2254: 0.0030217414035617427
Position 10402: 0.0028208676129952972
Position 11101: 0.002729271143358018
Position 4976: 0.0021702030181160203
Position 4524: 0.0020593458788728458
Position 4089: 0.0020422654390842257
Position 6184: 0.001958358881995136
Position 10024: 0.0018975019150341496
Position 5112: 0.0017890526826459688
Position 3694: 0.0017816638282810821
Position 4293: 0.0017340685897673793
Position 2195: 0.0017289351793636672
Position 10790: 0.0016514719347928274
Position 5649: 0.0015294508934926704
Position 1065: 0.0013887559795404223
Position 7280: 0.0013526386906075071
Position 7991: 0.0012764368371388812
Position 11322: 0.00125463515154497
Position 6089: 0.0011807604226205465
Position 5606: 0.0011456822127902167
Position 897: 0.0010697228227013412
Position 6006: 0.000872115192889505
Position 6373: 0.0008596556516819699
Position 8536: 0.0008203559114624627
Position 8378: 0.0007396959553134731
Position 2361: 0.0005392203241820848
Position 3402: 0.0005373199327333197
Position 3058: 0.0005117781705951143
Position 2354: 0.000505254404919272
Position 622: 0.00046604483435066916
Position 10620: 0.000418447013380175
Position 6154: 0.0003514783267830851
Position 474: 0.0003258943963764657
Position 330: 0.0003208237912182821
Position 388: 0.0003163069397919356
Position 2295: 0.0003143090053384424
Position 180: 0.0002802729121759973
Position 1921: 0.00026497154160093437
Position 8919: 0.00025966379388896947
Position 6425: 0.00025797066557991285
Position 668: 0.0002483287733368642
Position 6000: 0.00022508067514364803
Position 1053: 0.0002048584192331128
Position 11478: 0.000192853218026638
Position 6012: 0.00018698662905170535
Position 3680: 0.000130153784673093
Position 573: 0.00011544911267535208
Position 361: 0.00010700668109632827
Position 2367: 0.0001052362040947073
Position 231: 9.113333537336151e-05
Position 8015: 8.561988485417036e-05
Position 4265: 7.431460946734417e-05
Position 1585: 7.202440119509673e-05
Position 6058: 4.804915315479461e-05
Position 752: 4.670192735289225e-05
Position 174: 4.634678602639149e-05
Position 4285: 4.0556296007228084e-05
Position 366: 3.402764516634129e-05
Position 341: 3.176695778483284e-05
Position 375: 2.985582424406787e-05
Position 7914: 1.961908336894063e-05
Position 7985: 1.8064195733705138e-05
Position 4333: 1.5403072961043963e-05
Position 4675: 1.4678904289852378e-05
Position 468: 1.142304070634334e-05
Position 614: 9.02044644198675e-06
Position 353: 8.340687280899831e-06
Position 265: 8.240056176992968e-06
Position 4155: 5.1085398220031045e-06
Position 130: 3.847616074069212e-06
Position 43: 3.5886397055752774e-06
Position 2620: 3.280640395810179e-06
Position 65: 1.7358217914325839e-06
Position 59: 1.7305605762117116e-06
Position 5307: 1.0654637255053939e-06
Position 3808: 6.569447687534165e-07
Position 3743: 4.979707971334666e-07
Position 423: 4.955328770917313e-07
Position 1793: 4.877960925938016e-07
Position 4785: 4.6430820752572075e-07
Position 611: 2.4810506422673585e-07
Position 344: 2.2151106222393904e-07
Position 766: 1.8471379592927582e-07
Position 364: 1.1768660279139054e-07
Position 385: 7.830571824725235e-08
Position 4020: 5.261178684629993e-08
Position 3881: 4.299922541769222e-08
Position 432: 1.736012267774638e-08
Position 609: 3.601000100214946e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3622: 0.9922457028497226
Position 5914: 0.9294419300843727
Position 827: 0.8924184062920567
Position 5382: 0.8668104261361437
Position 7850: 0.8598864613749327
Position 10322: 0.8441887769457466
Position 11640: 0.5297194183625442
Position 401: 0.4283558046129579
Position 9547: 0.42397598188423213
Position 10875: 0.19421624924658154
Position 11378: 0.13520704118135113
Position 3273: 0.1295170427451235
Position 4591: 0.09314102287276482
Position 10459: 0.08888348428527731
Position 5569: 0.08204187263892353
Position 8157: 0.0811750194164018
Position 7820: 0.08016931978742757
Position 4543: 0.05882869874792355
Position 5486: 0.05809787148574454
Position 10514: 0.04417036626442836
Position 4088: 0.03676797808412132
Position 5940: 0.03478979937278325
Position 11260: 0.03280308605838712
Position 505: 0.031145471720371284
Position 9552: 0.027060250725243224
Position 5733: 0.02386141649502806
Position 5550: 0.022437058389944864
Position 834: 0.02211806574676699
Position 10502: 0.02185734333428621
Position 11298: 0.020446175845282806
Position 5669: 0.020393765877934462
Position 5334: 0.019707317667146625
Position 7775: 0.01750644352809357
Position 294: 0.015121481049747648
Position 4523: 0.01412379817199063
Position 5750: 0.013465404621770385
Position 5403: 0.01223479920760612
Position 10140: 0.011432288558235313
Position 4349: 0.011344920588328603
Position 4396: 0.010653096681966416
Position 11648: 0.01062059922017056
Position 9932: 0.009329008368247288
Position 10815: 0.009162966833366747
Position 10468: 0.009154174912092342
Position 432: 0.008667591062589276
Position 2768: 0.0085045145462577
Position 5676: 0.007806432963386296
Position 7854: 0.007768409053063705
Position 9412: 0.007679000488943502
Position 774: 0.007536671246635272
Position 10180: 0.007457205506369737
Position 10277: 0.006722668403172393
Position 8617: 0.00627327320972929
Position 9888: 0.005799099350112346
Position 9909: 0.005740542349005945
Position 10543: 0.005651325232120797
Position 3181: 0.005621658939061365
Position 3603: 0.005378944439107257
Position 5703: 0.00512371526047884
Position 10688: 0.0050531650632926264
Position 5553: 0.005046109028170389
Position 7205: 0.004822420087988109
Position 2119: 0.004731822224797862
Position 10880: 0.004689828839074059
Position 9452: 0.004689107638217737
Position 7132: 0.004440069709557822
Position 9508: 0.004148858543196147
Position 3191: 0.003959188876543429
Position 11589: 0.00371965510549763
Position 3770: 0.003286373561275348
Position 10294: 0.0032514903295611654
Position 5673: 0.0032088268275156837
Position 4399: 0.0031392344727266277
Position 1544: 0.003083733869002298
Position 6946: 0.0030827191109503134
Position 1931: 0.003024623290605637
Position 5355: 0.0029606177301065126
Position 3123: 0.0028706248939742657
Position 10580: 0.002846684602349455
Position 5753: 0.0028174791472287946
Position 3981: 0.0028031648678547914
Position 2069: 0.0026492951063459367
Position 473: 0.0024096971654825267
Position 6153: 0.0023521564876421664
Position 10526: 0.0022344253271056763
Position 4248: 0.0022017460460288752
Position 776: 0.002161982539776176
Position 4422: 0.002140342074621656
Position 11616: 0.0020999317528230376
Position 4609: 0.0020840923468060206
Position 11374: 0.0020555667818433388
Position 5695: 0.0020551418040442174
Position 3396: 0.002025920974972798
Position 11683: 0.0020165122677450287
Position 6234: 0.0019736540242311484
Position 10708: 0.0019475934669987908
Position 9561: 0.0017900822249352225
Position 3230: 0.0017468162988310565
Position 5643: 0.0017087410344995965
Position 298: 0.0016827323070993819
Position 445: 0.0016599585854185739
Position 5384: 0.0016072979098681853
Position 2868: 0.0015861587060006805
Position 11518: 0.0015847718248320644
Position 5841: 0.0015682759969071298
Position 7780: 0.0013065890078710544
Position 9829: 0.0013048512893789022
Position 3162: 0.0012992606294148887
Position 511: 0.0012055987492181972
Position 5700: 0.0011963662100727545
Position 4435: 0.0011809523388319847
Position 5963: 0.0011229034416059068
Position 4106: 0.0010998343288820375
Position 5612: 0.001078665392443921
Position 9815: 0.0010612387774856253
Position 4469: 0.0010557839093935455
Position 7292: 0.0010532075530280888
Position 8037: 0.0010199165554220274
Position 1663: 0.0009815818559697261
Position 439: 0.0009588954837724732
Position 4594: 0.0009522851620898288
Position 10692: 0.0009310541722694168
Position 10184: 0.0009037962285767945
Position 7320: 0.0009014325469585444
Position 9724: 0.0008978421750647464
Position 9554: 0.0008775417225029494
Position 4849: 0.000860974442773955
Position 9771: 0.0008277839420284799
Position 9511: 0.0008051624116862405
Position 6093: 0.0007927800354806478
Position 5889: 0.0007510031595185916
Position 4275: 0.0007293087273390601
Position 466: 0.0007193309084271532
Position 2093: 0.0007153569729318912
