Gene = Slc8b1
index = 985
Annotated 5SS: [  116  2165  8615  8751  9493  9719  9968 10694 12891 13167 14633 16695
 18496 19229 19981]
Annotated 3SS: [ 1951  8461  8697  9434  9612  9799 10585 12830 13035 14490 16572 18341
 19147 19912 21691]
SMsplice 5SS: [  116  2165  9968 10694 12891 13167 14633 16695 18496]
SMsplice 3SS: [ 1951  9799 10585 12830 13035 14521 16572 18341 21691]
top_k =  500
Partition function (log Z): 6.541000532393543

Sorted 5' Splice Sites (High to Low Probability):
Position 16695: 0.9910761608899741
Position 10694: 0.9831582413255351
Position 9968: 0.9403656676870438
Position 2165: 0.9182892077968745
Position 116: 0.9088973026515365
Position 14633: 0.8648392166324417
Position 12891: 0.8557534912310641
Position 13167: 0.7230420054112001
Position 18496: 0.560589902294775
Position 8615: 0.5375870229197472
Position 561: 0.34140465153316246
Position 19229: 0.27900348492593463
Position 11906: 0.2004469002298193
Position 14380: 0.17827707904010906
Position 3384: 0.17486489449942172
Position 15037: 0.1696572944096419
Position 8854: 0.16007365706176896
Position 13158: 0.1600462786934605
Position 19404: 0.1377946742347648
Position 8866: 0.13128554747934265
Position 340: 0.1247670152522772
Position 12090: 0.10452182759660819
Position 9719: 0.05292955542982708
Position 3241: 0.05193557241227856
Position 14629: 0.040766771008824705
Position 14999: 0.03993578746881468
Position 13453: 0.03514388419643982
Position 19505: 0.03353865440617893
Position 5016: 0.026775089740438296
Position 6609: 0.024287723129814465
Position 8751: 0.023738436146294742
Position 10956: 0.02193771534510144
Position 11619: 0.020524583766896625
Position 272: 0.020070782862898567
Position 8638: 0.01607814263481987
Position 18030: 0.015306109677921904
Position 17400: 0.015060484327430136
Position 12944: 0.014502618194629056
Position 14602: 0.011314577690556172
Position 14432: 0.01097525313244289
Position 12977: 0.010748508246558776
Position 10296: 0.010414038637286446
Position 15475: 0.010110178691773853
Position 18402: 0.009736858448001616
Position 15198: 0.009575564464498724
Position 15572: 0.009134452319838135
Position 9551: 0.008701205880547536
Position 12968: 0.00831328035908902
Position 4763: 0.007665834594411131
Position 17215: 0.007643135340595248
Position 11864: 0.007493272831154063
Position 15390: 0.007034454698460323
Position 3162: 0.007022145380315069
Position 3861: 0.006865441163276694
Position 17205: 0.006083046823497001
Position 375: 0.00607212154525477
Position 14608: 0.006013194000334748
Position 21911: 0.005853333864930118
Position 18764: 0.0056312425860412605
Position 7866: 0.005205225877718435
Position 819: 0.004976467440021188
Position 926: 0.004921620389899932
Position 12117: 0.004703679032621741
Position 1226: 0.004403832465136289
Position 1743: 0.004403211334820703
Position 5152: 0.004380845366593174
Position 10300: 0.00407765061317406
Position 11821: 0.003956100248634058
Position 11841: 0.003578963025915593
Position 10662: 0.0034943389999411434
Position 18419: 0.0034209844461785726
Position 17232: 0.0033872526493411758
Position 14587: 0.0033442566259855467
Position 13600: 0.003116240142558825
Position 9957: 0.0030924264935555243
Position 15689: 0.0029630254424120026
Position 1093: 0.002808590843599276
Position 14761: 0.002645647581830394
Position 19981: 0.0024475201944638004
