Gene = 1700016C15Rik
index = 9
Annotated 5SS: [  148  3739 11277 13613 23222]
Annotated 3SS: [ 3660 11180 13439 23101 23357]
SMsplice 5SS: [  148  3865 11277 13613 23222]
SMsplice 3SS: [ 3660 11180 13439 23101 23357]
top_k =  500
Partition function (log Z): -2.470706385378449

Sorted 5' Splice Sites (High to Low Probability):
Position 11277: 0.9999899615198296
Position 13613: 0.9403602682782619
Position 148: 0.9331679859417158
Position 23222: 0.7115870076113846
Position 3865: 0.6041045346611061
Position 15799: 0.5055350753839384
Position 3739: 0.4715228717239853
Position 14000: 0.4430340037156157
Position 16922: 0.4019678524581387
Position 6071: 0.17397530855598248
Position 10034: 0.1297960402910285
Position 20606: 0.12489088613463081
Position 6683: 0.11939418753551233
Position 12429: 0.10539168660130553
Position 4310: 0.0671517755548264
Position 541: 0.05598280373946879
Position 977: 0.049328320439169085
Position 9223: 0.045837067249777846
Position 1961: 0.044487211212179065
Position 23180: 0.041162296534428156
Position 12542: 0.03132947182376845
Position 2799: 0.030566445912718884
Position 565: 0.028329916626349743
Position 13969: 0.02111635082232462
Position 15077: 0.017824829193862562
Position 1731: 0.017398976963097782
Position 13212: 0.016577130105391594
Position 14724: 0.016090901566980943
Position 15503: 0.015144835947446433
Position 13958: 0.013708955907282766
Position 252: 0.012655027638883504
Position 14875: 0.012634401231877996
Position 14992: 0.011654383362537121
Position 13051: 0.009271819047769955
Position 16703: 0.008968392446689406
Position 2266: 0.008648578915785993
Position 248: 0.008571881835321695
Position 15520: 0.008125038069685031
Position 284: 0.006560900566837173
Position 14674: 0.0053726179383141
Position 1108: 0.00514724437744175
Position 1066: 0.0047315501867499134
Position 264: 0.004728363191477595
Position 14050: 0.0043039115892890365
Position 11445: 0.004049644357304613
Position 461: 0.00399906429541187
Position 15619: 0.0036644436219178964
Position 260: 0.003378409648967346
Position 1896: 0.0031563284972588907
Position 3784: 0.002873714719156473
Position 708: 0.0027068983958767386
Position 12801: 0.002025512785669386
Position 1555: 0.0020245055332024807
Position 3744: 0.0019517082056163123
Position 6666: 0.0018510687490479166
Position 11665: 0.0017718826467364804
Position 1056: 0.0016270116086790753
Position 6793: 0.0015890295947120926
Position 6334: 0.0014079193074845718
Position 20: 0.0011123814072503916
Position 288: 0.0010441552165179398
Position 3400: 0.0010215305815181866
Position 5882: 0.0010036269867990091
Position 4413: 0.0006830570871815088
Position 3855: 0.000665455166126071
Position 3054: 0.0006550197977270026
Position 534: 0.0006261013007406918
Position 485: 0.0006052401834633924
Position 958: 0.0005410767859503514
Position 633: 0.0004944038388298759
Position 855: 0.0004905596669151286
Position 1031: 0.00046096038916409787
Position 13408: 0.00045289390614461827
Position 1957: 0.0004500909375961373
Position 1640: 0.00040879265028956015
Position 4360: 0.0003454841715370361
Position 5826: 0.0003279192307106535
Position 6494: 0.00026733454192511284
Position 2406: 0.00025176553712440023
Position 7: 0.00024616399809529194
Position 4782: 0.0002287598578884577
Position 9879: 0.00017633973017130354
Position 67: 0.00016134363547710138
Position 7211: 0.0001473118966642123
Position 657: 0.00011751368020007245
Position 4212: 8.45861341724372e-05
Position 3896: 5.243145631837246e-05
Position 12603: 2.891173919038107e-05
Position 11477: 2.814005650153213e-05
Position 13985: 2.782744386967495e-05
Position 256: 1.1607549076003839e-05
Position 13934: 1.0002211585251896e-05
