Gene = Thap4
index = 1077
Annotated 5SS: [  324  4934 29624 38149 39883]
Annotated 3SS: [ 3794 29463 38038 39778 49124]
SMsplice 5SS: [  324  4843 14463 25985 29624 36563 38149 39883 49233 51973]
SMsplice 3SS: [ 4746 14332 25882 29463 36381 38038 39778 49124 51789 52081]
top_k =  500
Partition function (log Z): -32.89978233364228

Sorted 5' Splice Sites (High to Low Probability):
Position 324: 0.7526170646709999
Position 4843: 0.5482626940324848
Position 4934: 0.3361672072994243
Position 5217: 0.21620215865275916
Position 5799: 0.1266616030919258
Position 5199: 0.11822392800145724
Position 128: 0.11573715462676959
Position 14075: 0.10761487035001513
Position 10634: 0.06856498285585555
Position 14463: 0.06659077756013895
Position 10684: 0.06552139272772381
Position 6100: 0.06423002044041316
Position 4822: 0.0620445056922049
Position 8607: 0.058894490220954825
Position 634: 0.05002352531907194
Position 9359: 0.044268341083154174
Position 4184: 0.029378218535084585
Position 5166: 0.0278122021444625
Position 443: 0.027306690140011566
Position 98: 0.02420434817543276
Position 4759: 0.023930143348421095
Position 6465: 0.023700387380557034
Position 4205: 0.020089397851535486
Position 31: 0.01799294265419872
Position 3887: 0.01680397041312993
Position 1052: 0.016736205740798062
Position 7285: 0.016411315801218115
Position 343: 0.015292690025266635
Position 185: 0.013702427101554854
Position 250: 0.012972459946645937
Position 4506: 0.011378745359009382
Position 3958: 0.00977293650801571
Position 5111: 0.009415100663000395
Position 701: 0.007583482338234679
Position 9172: 0.006337304611716883
Position 2734: 0.005818514940225873
Position 1426: 0.005720829494942633
Position 3870: 0.004809819636592326
Position 4174: 0.004163837550884366
Position 4886: 0.002347637798639803
Position 3978: 0.00221701355374531
Position 5852: 0.0018771320627531773
Position 8246: 0.0016205725015595888
Position 5365: 0.0007900478170009599
Position 5278: 0.00043594117167188506
Position 150: 0.00028510330553349215
Position 162: 0.00014283006109060633
Position 5776: 0.00012501651091094732
Position 6130: 9.403895175213935e-05
Position 310: 9.050869636813852e-05
Position 6041: 8.838684696747519e-05
Position 456: 8.185910837613016e-05
Position 5738: 6.571965640837447e-05
Position 268: 6.266423716534313e-05
Position 572: 5.6041985628737366e-05
Position 609: 2.646837052401973e-05
Position 3685: 2.583806091340288e-05
Position 160: 1.726306255244071e-05
Position 1262: 1.6784100284623136e-05
Position 95: 1.4245003804848314e-05
Position 82: 1.2036512818986052e-05
Position 876: 5.3104925573870045e-06
Position 275: 4.834546497239875e-06
Position 71: 2.8567636283939746e-06
Position 449: 2.1444479550036733e-06
Position 869: 2.1040515102564964e-06
Position 885: 1.4914292882831834e-06
Position 421: 1.4828613423023122e-06
Position 776: 1.3526421921141493e-06
Position 3: 7.095480085193702e-07
Position 25: 4.2226283399244736e-07
Position 464: 2.122528385410874e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4746: 0.9197112808106161
Position 14332: 0.8428697338208766
Position 5042: 0.3060609854917266
Position 10591: 0.15894035421399066
Position 5644: 0.14583310304050043
Position 13715: 0.13243477413350724
Position 8404: 0.07441871007679199
Position 14669: 0.06659077756013869
Position 3794: 0.0547863849897503
Position 5977: 0.04965889191074454
Position 5004: 0.04498469664291068
Position 4779: 0.037845189119156734
Position 9171: 0.03684067607556092
Position 6320: 0.0320296807314284
Position 7198: 0.020507818251867944
Position 9039: 0.020230446718170505
Position 5137: 0.019127430802584625
Position 512: 0.018748052930041875
Position 952: 0.0170601022815452
Position 3887: 0.015312371611984357
Position 4100: 0.013728965624813542
Position 12871: 0.011104489823127109
Position 6931: 0.010867427031055801
Position 323: 0.010570903115701682
Position 12338: 0.01014385415553993
Position 4674: 0.007769201643015805
Position 532: 0.007059127773760973
Position 8191: 0.006224308896761593
Position 4418: 0.006041248065532552
Position 6750: 0.00548104028712566
Position 12532: 0.005069177756639415
Position 5938: 0.005059760550932333
Position 3982: 0.0048369767732627375
Position 1364: 0.0037547866867981817
Position 4555: 0.0033698439577255763
Position 7322: 0.0032706590011512553
Position 4228: 0.002315101789029641
Position 4979: 0.002177041581532411
Position 12735: 0.002169453312674898
Position 2610: 0.0021346915407295317
Position 4431: 0.0021130535532156783
Position 4614: 0.0020239116474138016
Position 2679: 0.0017966688924955872
Position 6020: 0.0017951852928445922
Position 4910: 0.0017714900129278451
Position 7160: 0.001720474186558209
Position 11932: 0.0015342314459718901
Position 5056: 0.0014578459071737115
Position 6196: 0.0014447427801640234
Position 5059: 0.001435586426871231
Position 1333: 0.001387076022099131
Position 2641: 0.0009850920764173238
Position 4329: 0.0009833122246119892
Position 3632: 0.0009791592130426914
Position 661: 0.000793073653216653
Position 534: 0.0006644786867023263
Position 2703: 0.0005972058431449009
Position 4928: 0.0005093806148642947
Position 284: 0.0003753505052681746
Position 2557: 0.00032613677845494496
Position 606: 0.0002760235569451148
Position 1379: 0.00019445591201497798
Position 754: 0.00017474859770388957
Position 5359: 0.00013437515841985268
Position 5276: 0.0001255333311621895
Position 7753: 0.00010759195049678612
Position 3122: 9.441127997937473e-05
Position 2804: 8.524416853725647e-05
Position 6389: 7.212005946742088e-05
Position 2244: 6.907024128108668e-05
Position 6246: 4.384580392799427e-05
Position 1829: 3.5679633859040974e-05
Position 3711: 3.384445656567936e-05
Position 5735: 3.161380566947971e-05
Position 1571: 2.3130569770408995e-05
Position 3211: 1.8583328407217448e-05
Position 2994: 1.704646065019993e-05
Position 3333: 1.6400009588025376e-05
Position 3807: 1.5689565418524174e-05
Position 2012: 1.2395540881421072e-05
Position 3313: 1.1996409201625922e-05
Position 1737: 1.149676953309088e-05
Position 3246: 8.192213738237033e-06
Position 1721: 8.155421871845487e-06
Position 1647: 6.257188561656545e-06
Position 1760: 5.678422856379529e-06
Position 733: 4.358207599143871e-06
Position 689: 2.9477005515434887e-06
Position 906: 4.346660826692668e-07
Position 1178: 4.306065130582029e-07
Position 543: 1.1647593931009293e-08
Position 455: 6.5244612313152556e-09
Position 288: 3.8231290010268516e-09
Position 239: 2.930272454414102e-09
Position 472: 2.385051943331682e-09
Position 405: 1.8936774996271835e-09
Position 387: 8.036941078081984e-10
Position 421: 1.425696899096303e-10
Position 441: 8.602509133012019e-11
Position 620: 2.4601144608176366e-11
