Gene = Aamdc
index = 91
Annotated 5SS: [  132 14347 21367]
Annotated 3SS: [14196 21270 28755]
SMsplice 5SS: [  132  3910 14347 21367 23558]
SMsplice 3SS: [ 3805 14196 21270 23418 28755]
top_k =  500
Partition function (log Z): -9.015311237590993

Sorted 5' Splice Sites (High to Low Probability):
Position 14347: 0.9999560337005192
Position 3910: 0.8472976025064498
Position 132: 0.7333545991834008
Position 17607: 0.5872931660844282
Position 8329: 0.3133186511484961
Position 905: 0.24810847328819177
Position 23558: 0.22329013079537877
Position 8223: 0.21120662125812553
Position 7035: 0.20320846492820993
Position 258: 0.17705981595602938
Position 6892: 0.11470478216739313
Position 16239: 0.11331843422176875
Position 8217: 0.08698009324162163
Position 1240: 0.08247705189948928
Position 3464: 0.0802964094820814
Position 9841: 0.04814409495127464
Position 242: 0.04066848661445786
Position 3089: 0.039308156555883336
Position 4551: 0.03487454848242164
Position 1040: 0.032631800044352115
Position 1757: 0.028292595244560022
Position 7506: 0.028161895169002155
Position 84: 0.02452566826956012
Position 808: 0.02300499914267477
Position 1470: 0.021314031095729862
Position 6978: 0.018204147090863005
Position 3947: 0.017972933852580333
Position 3108: 0.01745148268653281
Position 6872: 0.012022724197321887
Position 2558: 0.011838489272069942
Position 16207: 0.009984858358177287
Position 366: 0.006169656250992668
Position 18151: 0.006009087303200651
Position 3736: 0.006001089581589718
Position 2004: 0.004297028699481521
Position 3811: 0.0040431378116992525
Position 2705: 0.002109693613961261
Position 3126: 0.0019641293070467585
Position 3472: 0.0013656559998894077
Position 2232: 0.0013125575839023759
Position 543: 0.0010665510229669291
Position 2504: 0.0009026664299892246
Position 944: 0.0008306971049132451
Position 1086: 0.0007707081393072558
Position 2671: 0.0007188605408047411
Position 606: 0.0002691884976465237
Position 480: 0.0002198507559727674
Position 1031: 0.00020422931191703606
Position 411: 0.00010529872515871603
Position 615: 7.347428935151304e-05
Position 304: 6.370166218982404e-05
Position 136: 5.337345743279829e-05
Position 263: 5.312066145957511e-05
Position 294: 3.8516705152314166e-05
Position 190: 3.144643819396871e-05
Position 1221: 1.659264790707365e-05
Position 316: 9.972645088646592e-06
Position 318: 5.3681736319088785e-06
Position 595: 5.008644604621359e-06
Position 428: 4.681198399433397e-06
Position 450: 2.5275269871878415e-06
Position 668: 2.2153681011595503e-06
Position 888: 1.4923947050282355e-06
Position 587: 1.2873826921679377e-06
Position 340: 6.83143654879027e-07
Position 335: 4.7249995675476726e-07
Position 774: 4.660547925515377e-07
Position 35: 3.376816612121186e-07
Position 59: 1.781604144537413e-07
Position 4320: 1.4814336344573963e-08
Position 333: 1.2916123206743169e-08
Position 266: 8.367890042562114e-09
Position 338: 1.637495312180908e-09
Position 49: 1.2313668933637544e-09
Position 4: 1.106533449315261e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 14196: 0.9999794678997967
Position 28755: 0.9979378375008674
Position 3805: 0.7545457271656202
Position 17514: 0.5876651583630089
Position 8078: 0.5141602970950131
Position 6844: 0.23299431454996028
Position 23418: 0.22329013079537877
Position 732: 0.13301095351244913
Position 3786: 0.1111634228557886
Position 16083: 0.10338051877106394
Position 8184: 0.09734660142985155
Position 6780: 0.08042802048112307
Position 864: 0.06503162535421074
Position 1123: 0.05526404960619625
Position 9722: 0.048145240914262595
Position 787: 0.04105170253639806
Position 2897: 0.03340525746071241
Position 1430: 0.031980325731496236
Position 4214: 0.03010058398085824
Position 6887: 0.027872079996843335
Position 3382: 0.02695367082252488
Position 7343: 0.02660536376658137
Position 3408: 0.02360052707586174
Position 2952: 0.023070536807541644
Position 631: 0.02056641830052621
Position 15999: 0.01993610554485921
Position 818: 0.014926846097552458
Position 3341: 0.014439104044985005
Position 2338: 0.00941882352818325
Position 1685: 0.00751383799874273
Position 3368: 0.007208789569223775
Position 6971: 0.006739916694785641
Position 18006: 0.006639378550667671
Position 660: 0.006415441175027836
Position 3640: 0.006013851500802618
Position 1135: 0.005969592903789139
Position 878: 0.005927270121784747
Position 1640: 0.005459791549677613
Position 3379: 0.004986019600660756
Position 812: 0.004670706000571034
Position 4370: 0.004033168153080791
Position 464: 0.0036558951180638176
Position 2480: 0.0033726989882262625
Position 1892: 0.0033238763606873493
Position 3766: 0.003018884442571898
Position 3404: 0.002616837890060117
Position 3026: 0.0025098493255964736
Position 1146: 0.00240541351146994
Position 866: 0.0022691732921775658
Position 2297: 0.0017983082861922051
Position 2132: 0.0016750670843009572
Position 7407: 0.0015568861430689332
Position 693: 0.00131313756594346
Position 606: 0.0011770312735124692
Position 1347: 0.0011395273693156091
Position 747: 0.001112392763008952
Position 1725: 0.001031227210806386
Position 385: 0.000979714662149879
Position 1521: 0.0008784908277726394
Position 635: 0.0008062858207400313
Position 1008: 0.0007956625042177466
Position 984: 0.0007525752356036901
Position 4088: 0.0007409385432690438
Position 3159: 0.0006663346896589979
Position 1323: 0.0006620511891001507
Position 896: 0.0006376156319553504
Position 1150: 0.0006249935990396123
Position 3810: 0.0005732221732038119
Position 1756: 0.0005529970168624692
Position 1649: 0.0005361196421642949
Position 3136: 0.0005354174790982755
Position 1158: 0.0004988937501943743
Position 15459: 0.00043497998433199525
Position 1410: 0.0004014279785569553
Position 2938: 0.00039351555982673075
Position 2575: 0.0003077181081428296
Position 2514: 0.00028705883674024694
Position 18431: 0.0002809462908621666
Position 789: 0.0002696166304874076
Position 927: 0.0002637995250246534
Position 793: 0.0002620234499187146
Position 664: 0.00024825258544787054
Position 698: 0.00023339006011610747
Position 753: 0.00022046657931197626
Position 1800: 0.0002090464898702131
Position 1871: 0.00020514046771715044
Position 831: 0.00018703415955581622
Position 6814: 0.00010652605815914862
Position 19074: 7.175161853126716e-05
Position 16835: 5.700230750446565e-05
Position 389: 5.6733942824878655e-05
Position 18734: 5.646142704237025e-05
Position 1083: 3.988489507040204e-05
Position 404: 2.8405302563387423e-05
Position 537: 2.4848081256531028e-05
Position 15821: 2.4314662566821484e-05
Position 904: 2.0491936680092828e-05
Position 15171: 1.5386350080758878e-05
Position 16489: 1.417620028516212e-05
Position 391: 1.3557441591067158e-05
Position 1125: 1.2723901470682481e-05
Position 15018: 1.1878139263679689e-05
Position 15190: 1.1733526202876046e-05
Position 2342: 1.1672564165458027e-05
Position 15175: 1.1632824912025156e-05
Position 2589: 1.0945288328579302e-05
Position 549: 1.0916653592856091e-05
Position 791: 9.986856782680987e-06
Position 679: 9.371287430755375e-06
Position 574: 8.532027136455918e-06
Position 841: 6.268214520628866e-06
Position 1920: 5.97977859224152e-06
Position 15930: 5.677709687593038e-06
Position 1105: 5.498969037296953e-06
Position 525: 5.330167265594481e-06
Position 1230: 4.72856590188343e-06
Position 14639: 4.532154636091594e-06
Position 567: 4.2214097950745965e-06
Position 14844: 4.086570065131034e-06
Position 15062: 3.890851894455447e-06
Position 14788: 3.2937428885870057e-06
Position 1236: 2.7022480347783302e-06
Position 5554: 2.478428687054126e-06
Position 1013: 2.280855682827334e-06
Position 1060: 2.27034566878336e-06
Position 757: 2.117441472477072e-06
Position 241: 2.0351818928046114e-06
Position 490: 2.032164128607643e-06
Position 467: 1.851848779256686e-06
Position 1202: 1.800791279615739e-06
Position 230: 1.6680470536381646e-06
Position 10394: 1.487672513037407e-06
Position 11447: 1.1688235704898329e-06
Position 1299: 1.0051061230571715e-06
Position 411: 9.156701727847326e-07
Position 1193: 8.31506114834878e-07
Position 1702: 7.100076279223958e-07
Position 11234: 5.853281517993656e-07
Position 1576: 4.606701053039053e-07
Position 1620: 4.41387940775496e-07
Position 333: 4.189168572811476e-07
Position 681: 3.9005215219656273e-07
Position 578: 3.650109680667825e-07
Position 161: 3.302957711168982e-07
Position 10223: 2.9576025777014165e-07
Position 214: 2.5905255726769925e-07
Position 8857: 2.519941090959794e-07
Position 208: 2.413245316484445e-07
Position 9545: 2.044225364065358e-07
Position 416: 1.7437451982992068e-07
Position 496: 1.7308636663170258e-07
Position 220: 1.4124173036806974e-07
Position 294: 1.300574539218988e-07
Position 4759: 1.1336850176725266e-07
Position 234: 1.1233367215103338e-07
Position 6424: 9.858439546536448e-08
Position 7175: 9.831462809831405e-08
Position 252: 9.499797354593257e-08
Position 237: 9.203082549447397e-08
Position 493: 6.960769601443394e-08
Position 196: 6.102974226361714e-08
Position 289: 4.193653463370463e-08
Position 170: 3.78484141318326e-08
Position 8577: 3.5284482921988774e-08
Position 300: 3.4304468759484255e-08
Position 257: 3.214936267008935e-08
Position 4020: 3.025881045434483e-08
Position 513: 2.781802760916531e-08
Position 246: 2.5361309159259757e-08
Position 6483: 2.43539363418144e-08
Position 5266: 2.3150483934406028e-08
Position 5975: 2.3027767471243407e-08
Position 640: 2.274561171667051e-08
Position 3986: 2.246400198966126e-08
Position 239: 2.2312292440355573e-08
Position 3978: 2.1719103517813635e-08
Position 182: 1.633391924173662e-08
Position 176: 1.3311753027809102e-08
Position 710: 1.1784256083693547e-08
Position 4060: 5.5008219737914914e-09
Position 428: 9.040365499154345e-16
Position 174: 1.8260090751361077e-16
Position 178: 1.8104411649200853e-16
Position 222: 7.438293385020632e-17
Position 77: 6.955547819480425e-17
