Gene = Snapc5
index = 995
Annotated 5SS: [ 147 1315]
Annotated 3SS: [1224 2867]
SMsplice 5SS: [ 147 1315]
SMsplice 3SS: [1224 2867]
top_k =  500
Partition function (log Z): -0.8818228714630933

Sorted 5' Splice Sites (High to Low Probability):
Position 147: 0.9237798466913104
Position 1315: 0.8619884799215651
Position 1498: 0.5415576272273894
Position 2016: 0.1901641360144019
Position 902: 0.1769173443868999
Position 834: 0.1414298792715087
Position 2281: 0.07777224257576563
Position 2156: 0.07539252694486603
Position 2993: 0.05711048855199855
Position 444: 0.045934648007050195
Position 1096: 0.04450780528995512
Position 734: 0.04262362943984671
Position 2152: 0.038286600912347514
Position 1878: 0.03613902015157627
Position 541: 0.032413740041745784
Position 474: 0.023661198668709492
Position 201: 0.021632891908781607
Position 1506: 0.019745972385360588
Position 3015: 0.00963852880035928
Position 2010: 0.009150788389570754
Position 718: 0.008800959390887205
Position 2297: 0.0061677378048424925
Position 502: 0.005959983962697342
Position 1088: 0.005915367874591137
Position 1920: 0.003670620353663716
Position 1517: 0.0028847721584525426
Position 2658: 0.002717337052762754
Position 1329: 0.002409870708060985
Position 232: 0.002274161050478793
Position 2356: 0.0022671980165593873
Position 864: 0.001999286009458698
Position 3266: 0.0018197912637695093
Position 1814: 0.0014694775984351693
Position 1595: 0.0012721199670987417
Position 824: 0.0010205801490982287
Position 512: 0.000792698992326519
Position 2397: 0.0007766635837442109
Position 889: 0.0007419549806137603
Position 2301: 0.0006618661677095644
Position 1831: 0.0005793055085902872
Position 671: 0.0005350920100620951
Position 2108: 0.0005229365026011665
Position 2545: 0.000509993929183407
Position 1310: 0.00048423665715110597
Position 221: 0.0004632371952421897
Position 153: 0.000462279161448976
Position 709: 0.00040812273228261873
Position 282: 0.0004028593171864493
Position 1305: 0.0003877447907257105
Position 775: 0.00036221944104796773
Position 681: 0.0003363386580534875
Position 596: 0.0003231870931912568
Position 850: 0.0002979636075243905
Position 459: 0.0002530398133811463
