Gene = AC150683.1
index = 84
Annotated 5SS: [  859  8246 12410 15015 18048 19499 23362 27816 29371]
Annotated 3SS: [ 8134 12320 14950 17908 19368 23173 27732 29301 36530]
SMsplice 5SS: [  184 18048 19499 23362 23565 27816 29214 29371]
SMsplice 3SS: [17908 19368 23173 23489 27732 29092 29301 36530]
top_k =  500
Partition function (log Z): -27.588200040651614

Sorted 5' Splice Sites (High to Low Probability):
Position 184: 0.8502484355875549
Position 1217: 0.6735383019907195
Position 859: 0.11036862000010524
Position 836: 0.05361455170635577
Position 2355: 0.049108366589675594
Position 8171: 0.028884392047707753
Position 1922: 0.026900654309660904
Position 797: 0.024775509037762423
Position 679: 0.02445677154687889
Position 290: 0.02301489344329077
Position 8246: 0.017943481463049797
Position 68: 0.009676057885242359
Position 9355: 0.009613164879721893
Position 280: 0.008545068657279263
Position 5034: 0.007687150479992989
Position 5085: 0.0058387787811048095
Position 741: 0.005123867808801898
Position 3615: 0.004916380616173626
Position 494: 0.001989179457126434
Position 515: 0.0019242871051612107
Position 590: 0.0017185120246106407
Position 238: 0.0015536154712088497
Position 536: 0.0012670278515581979
Position 373: 0.0012305618092104994
Position 3270: 0.0011510532742239979
Position 5680: 0.0010748383782340587
Position 303: 0.0008856184012075415
Position 2558: 0.0008595668891387692
Position 336: 0.0008317690916149441
Position 626: 0.0008165528193799878
Position 473: 0.0007862426238444069
Position 912: 0.0007513174618142226
Position 270: 0.0006456617359117082
Position 499: 0.000631146292722434
Position 520: 0.0006128319402775847
Position 541: 0.00039043740165429765
Position 294: 0.00034099551366891033
Position 195: 0.00030952998051197875
Position 352: 0.00029444941796200215
Position 452: 0.00026198549385920804
Position 959: 0.00016592891427406336
Position 892: 0.00014400302976527116
Position 431: 8.957656351066075e-05
Position 410: 7.710041894522754e-05
Position 367: 5.498587468296441e-05
Position 1857: 4.79991485460535e-05
Position 1366: 2.477557604082305e-05
Position 820: 2.03263295376706e-05
Position 34: 1.8053818855071387e-05
Position 878: 1.6499804548139837e-05
Position 1430: 1.5557306524458485e-05
Position 828: 1.5288780745555456e-05
Position 737: 1.1148067695726312e-05
Position 562: 9.808600171940263e-06
Position 557: 9.530744941649789e-06
Position 346: 8.695260972657093e-06
Position 1362: 6.581831714565384e-06
Position 389: 5.398593884949293e-06
Position 578: 4.466604256445403e-06
Position 130: 4.313651027283065e-06
Position 583: 3.464459942948065e-06
Position 205: 2.797146950206734e-06
Position 1522: 2.440892992035001e-06
Position 1479: 2.3501095949768035e-06
Position 1445: 1.7431652539393434e-06
Position 1812: 2.3193661730614958e-07
Position 1153: 1.9864489898422543e-09
Position 1203: 4.771757508087437e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1114: 0.42927260079942947
Position 9436: 0.14605005215979286
Position 946: 0.13151581176840016
Position 5204: 0.10241421277318516
Position 11876: 0.08422871451547961
Position 662: 0.06670589440225083
Position 5599: 0.060139515367162576
Position 10975: 0.05965199172858192
Position 1161: 0.05665631136488545
Position 9062: 0.054111329778546505
Position 7888: 0.049181889466427785
Position 1710: 0.04846368751502668
Position 8134: 0.045265240548243886
Position 1346: 0.0439284012370687
Position 5524: 0.04231408204183824
Position 8092: 0.038561342591800704
Position 2283: 0.037748754848516725
Position 1037: 0.03492667709522856
Position 4941: 0.0344958984643603
Position 730: 0.03180559849053632
Position 778: 0.030161643067424592
Position 5475: 0.02594661794324456
Position 6282: 0.0241534030488389
Position 10790: 0.020911021854648916
Position 2825: 0.020849811182109677
Position 2492: 0.02011373217345896
Position 6477: 0.019776795734652988
Position 717: 0.01768177782969758
Position 7329: 0.015452785347770783
Position 10536: 0.01473836073996015
Position 4316: 0.012675378830161049
Position 7961: 0.012213386660567378
Position 2280: 0.011141043293084399
Position 5559: 0.007372744151391797
Position 858: 0.007326635224024008
Position 5443: 0.006857560684582378
Position 3557: 0.006492033230381803
Position 3215: 0.006431366178514759
Position 1390: 0.005910817578880664
Position 1833: 0.0049849761386840715
Position 6762: 0.004775002521130699
Position 4524: 0.004751172491177529
Position 2975: 0.004607680411461648
Position 2533: 0.004364605236815834
Position 1116: 0.0033464619269390214
Position 7919: 0.0033451850771460084
Position 1915: 0.0030032815594527927
Position 7362: 0.0029133581068261053
Position 2244: 0.00256946463435138
Position 1111: 0.0024879507367540073
Position 2159: 0.0021267069157018697
Position 3024: 0.0020688510052279743
Position 3343: 0.0018794014784428755
Position 1268: 0.0018786306205477576
Position 5350: 0.0018415471608325994
Position 2775: 0.001746568753294355
Position 1782: 0.0014635788017433066
Position 1118: 0.0013996467667019494
Position 5914: 0.0010968315133350493
Position 4410: 0.0010653942768204434
Position 2334: 0.001061398796445752
Position 4479: 0.0010360891364807772
Position 5707: 0.0010155844071151137
Position 4134: 0.0009089914329355024
Position 5633: 0.0007629899666058719
Position 1200: 0.0007389873893657553
Position 3190: 0.0006800889909521329
Position 3427: 0.0006628078997364393
Position 3156: 0.0006544127937366834
Position 2947: 0.0006518228014352454
Position 4946: 0.0005927609527663535
Position 1066: 0.0005417106051158563
Position 2729: 0.00046776777614036455
Position 2472: 0.0004360561220759831
Position 1423: 0.00040380801364684913
Position 1282: 0.00039886544339858335
Position 1308: 0.0003247457157106488
Position 3260: 0.0002555398575248725
Position 362: 0.00024554767094038397
Position 783: 0.00021255701025778867
Position 626: 0.00020931032142454864
Position 2200: 0.00020048141871873028
Position 2921: 0.00019591650850919287
Position 2897: 0.00019436356347422076
Position 1881: 0.00018910318019788565
Position 2614: 0.0001743196882097742
Position 290: 0.0001510469585011372
