Gene = Pifo
index = 817
Annotated 5SS: [  219 13549 14275 15119 16375]
Annotated 3SS: [13402 14175 14987 16256 17446]
SMsplice 5SS: [  219 13549 16375]
SMsplice 3SS: [13402 16256 17446]
top_k =  500
Partition function (log Z): -11.468913286265076

Sorted 5' Splice Sites (High to Low Probability):
Position 219: 0.9033774358838116
Position 13549: 0.8263121948093196
Position 4987: 0.4899126226685408
Position 16375: 0.4177787175774247
Position 15119: 0.329058929529998
Position 10927: 0.21009738929574737
Position 10251: 0.12244665638340815
Position 2417: 0.11464271216747031
Position 5693: 0.08663625110362261
Position 463: 0.0809828861036527
Position 4777: 0.023655511656860632
Position 137: 0.016374187420431927
Position 2386: 0.007389156786581512
Position 3294: 0.005463509974410576
Position 275: 0.004845822849053305
Position 1223: 0.004614267178085953
Position 2529: 0.00400546920096616
Position 1308: 0.002382074930068667
Position 4317: 0.002132184115738372
Position 2438: 0.002068705255796433
Position 1814: 0.0014517706040509805
Position 474: 0.001144901146196577
Position 3813: 0.0008279738424045151
Position 2911: 0.0008218691240853081
Position 1122: 0.0005347521048095664
Position 1670: 0.00033782066654562345
Position 3298: 0.0003290312889207896
Position 3838: 0.0003243442261486701
Position 3113: 0.0003026890542433629
Position 3058: 0.0002584834566600727
Position 3302: 0.00023060394140260606
Position 1048: 0.00021327503974677254
Position 241: 9.072949912527295e-05
Position 336: 5.0054813456832e-05
Position 574: 2.662146944410168e-05
Position 97: 2.617683191138716e-05
Position 313: 2.1734732474823436e-05
Position 81: 1.772288220452962e-05
Position 4994: 1.6936454511609063e-05
Position 31: 3.351077718393371e-06
Position 4959: 1.7850061750274906e-06
Position 943: 1.2080931597851985e-06
Position 424: 1.121479647448441e-06
Position 65: 8.691755663418607e-07
Position 1908: 6.483211592776826e-07
Position 1590: 4.390530193773555e-07
Position 1901: 4.3871344091848174e-07
Position 863: 4.203718444993316e-07
Position 2116: 3.7943604322324316e-07
Position 895: 3.663710138889669e-07
Position 685: 3.164565353357273e-07
Position 1233: 3.036326300105719e-07
Position 947: 3.0039351780017017e-07
Position 371: 2.3972101387463235e-07
Position 1863: 2.213633013210057e-07
Position 726: 1.8041642482950778e-07
Position 1661: 1.5371689424631208e-07
Position 1922: 1.415273150298267e-07
Position 899: 1.2474140279430525e-07
Position 1568: 1.2374788589843973e-07
Position 1839: 1.235379243077032e-07
Position 1101: 1.1019095500142223e-07
Position 718: 9.83146421351062e-08
Position 1335: 8.817131507139533e-08
Position 84: 8.219454223633332e-08
Position 34: 3.508620473624511e-08
Position 11: 2.1241293696325777e-08
Position 343: 1.1256278589642395e-08
Position 695: 2.7202643622087867e-09
Position 489: 1.9008664937255873e-09
Position 289: 7.915039941648423e-10
Position 499: 4.740135596734255e-11
Position 518: 1.2699945292005574e-11
Position 395: 5.338627443472894e-12
Position 546: 4.889551277594354e-12
Position 487: 2.759617585010187e-12
Position 533: 2.6257869141235566e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 13402: 0.867510663147272
Position 17446: 0.6652091404031967
Position 16256: 0.47735177933577416
Position 4848: 0.4754755208233363
Position 14987: 0.43203885509721884
Position 10851: 0.21663408613593993
Position 2327: 0.1264598291226772
Position 10102: 0.124196739743363
Position 15918: 0.05212863335135513
Position 5570: 0.04876073205546615
Position 5523: 0.028626883833096233
Position 4670: 0.02589450726021021
Position 16661: 0.023841686909863834
Position 13770: 0.010226619758324113
Position 14562: 0.008307547420450102
Position 4893: 0.008189811333863121
Position 5549: 0.006683866700872735
Position 4907: 0.005937272365717422
Position 1034: 0.004663980610965523
Position 10989: 0.003954425008040801
Position 5143: 0.0032342085306265077
Position 3212: 0.0028587543182315533
Position 1250: 0.0025244702039475503
Position 5478: 0.0025220964551496273
Position 4853: 0.002393944499988511
Position 3182: 0.0023540620156040468
Position 10418: 0.0021549020901748487
Position 278: 0.0021442705168903883
Position 12502: 0.0019744843043022556
Position 300: 0.0017447043043379593
Position 2416: 0.0016918080496933303
Position 13898: 0.0015929032720122906
Position 2799: 0.001589347297873771
Position 4128: 0.0013978692645485514
Position 11746: 0.0013325720612176457
Position 2331: 0.0012715160204392337
Position 10307: 0.0011655198012681981
Position 1698: 0.0011398830401876758
Position 3732: 0.0010131445557402155
Position 1013: 0.0008682418875856087
Position 407: 0.0008441922085478185
Position 350: 0.0007818720924980204
Position 3044: 0.000764652728653031
Position 3892: 0.0007040291372706462
Position 8659: 0.0006024103646254764
Position 4637: 0.0005448207548155064
Position 10969: 0.0005346651762741453
Position 3680: 0.0005074696606987089
Position 6756: 0.0005039994514311001
Position 3131: 0.0004984249612272897
Position 4296: 0.00037326064357500924
Position 8965: 0.0003365262321206911
Position 4106: 0.000331462327519495
Position 9718: 0.0003024524893480857
Position 8867: 0.0002931174053706099
Position 1794: 0.0002870123526758067
Position 323: 0.0002820338644015718
Position 3386: 0.00026249436442492367
Position 613: 0.00023035156213017192
Position 368: 0.00022386802681147226
Position 1741: 0.00022305780246356522
Position 4103: 0.00017787853037625346
Position 855: 0.00015798776250192873
Position 305: 0.00015435994173719416
Position 1561: 0.00013606221964683815
Position 2371: 0.00012591753962274476
Position 5280: 0.00012034069114246097
Position 335: 0.00011692197930290187
Position 7522: 0.00011228088725223262
Position 364: 0.00010960095799757133
Position 3463: 0.00010840141771154445
Position 1045: 9.292349756606253e-05
Position 416: 9.252674229063802e-05
Position 328: 8.795282696339144e-05
Position 377: 8.330848728952416e-05
Position 1574: 7.787868177189654e-05
Position 307: 7.709543840390154e-05
Position 5095: 6.279120108337809e-05
Position 294: 6.086961847277035e-05
Position 241: 5.5518672893663565e-05
Position 1069: 5.503464713962492e-05
Position 6875: 5.27810439764957e-05
Position 6133: 5.277207804681086e-05
Position 380: 5.134709771764908e-05
Position 3543: 4.8590944483496973e-05
Position 3358: 3.346687484970638e-05
Position 1810: 3.3318077879946404e-05
Position 353: 3.163963396137615e-05
Position 7299: 3.0914292103089034e-05
Position 296: 2.952879647241798e-05
Position 880: 2.9519499262318357e-05
Position 1078: 2.9426607679069383e-05
Position 2533: 2.4568672369646006e-05
Position 391: 2.1302971924973266e-05
Position 3958: 2.0338494198047794e-05
Position 1306: 1.9306117699640498e-05
Position 325: 1.9049532156840915e-05
Position 1964: 1.62230658960992e-05
Position 2823: 1.1260859198407656e-05
Position 5376: 1.0480635584964836e-05
Position 4498: 1.0130598497803413e-05
Position 533: 9.064162350186048e-06
Position 3323: 6.936165751796022e-06
Position 2951: 6.4174896996269975e-06
Position 3685: 6.140459251630539e-06
Position 4458: 5.647831434992095e-06
Position 2023: 5.516979568422543e-06
Position 2801: 4.753592413037476e-06
Position 2437: 4.300250387615998e-06
Position 836: 3.999156393897472e-06
Position 2116: 3.839924129800426e-06
Position 495: 3.743755314210117e-06
Position 3575: 3.6189619599860062e-06
Position 546: 3.537290507246786e-06
Position 1986: 2.678198440783392e-06
Position 743: 2.41334736940672e-06
Position 2001: 1.9647491137709175e-06
Position 484: 1.8593377095253826e-06
Position 762: 1.666351914783768e-06
Position 1222: 1.396918528250495e-06
Position 1344: 1.3892626483882708e-06
Position 557: 8.833486540072411e-07
Position 457: 2.3802507510681456e-07
Position 1125: 2.228100553802287e-07
Position 460: 1.6627223925403713e-07
Position 1055: 1.1751929542237674e-07
Position 1619: 6.214393957603454e-08
Position 947: 5.0725415623493266e-08
Position 1642: 5.044369430452605e-08
Position 1257: 3.44453352978221e-08
Position 424: 3.128409998742819e-08
Position 2265: 2.7422629631022854e-08
Position 317: 8.983691502202051e-09
Position 395: 8.911735213130781e-09
Position 435: 7.9534970387263e-09
Position 393: 4.252498870633996e-09
Position 255: 3.365939046863191e-09
Position 1122: 2.447081956036075e-09
Position 1081: 2.420047973908103e-09
Position 962: 2.1460748693734324e-09
Position 1137: 9.986455182131728e-10
Position 129: 3.9192908817345074e-11
Position 118: 3.65561207756394e-11
Position 136: 1.759615749334139e-11
Position 164: 8.976310718533294e-12
Position 97: 8.496452239082003e-12
