Gene = Vps72
index = 1182
Annotated 5SS: [  193  7356  7742  8286 10385]
Annotated 3SS: [ 7202  7626  8108 10239 11356]
SMsplice 5SS: [   74  4089  7356  7742  8286 10385]
SMsplice 3SS: [ 4011  7202  7626  8108 10239 11328]
top_k =  500
Partition function (log Z): 8.513605447268509

Sorted 5' Splice Sites (High to Low Probability):
Position 7356: 0.9992630142946124
Position 7742: 0.9933213117631914
Position 10385: 0.9502063308966487
Position 74: 0.9453459717596194
Position 4089: 0.870242768558062
Position 8286: 0.5359472126331029
Position 3017: 0.26021224220890643
Position 2751: 0.1845980715831745
Position 1330: 0.14211546143111645
Position 11523: 0.13293192041480714
Position 7988: 0.1205806691175778
Position 7537: 0.09699764892174345
Position 5904: 0.09260113752230975
Position 5167: 0.08374886670149669
Position 2698: 0.06571623732050591
Position 10564: 0.05834950261812479
Position 8211: 0.054850769776894556
Position 5066: 0.03314998995532023
Position 11517: 0.03102104762201089
Position 2755: 0.027574404331680413
Position 10488: 0.026399899324435674
Position 6424: 0.021355156281278417
Position 4869: 0.019989048072635022
Position 6935: 0.0167948850499317
Position 3861: 0.01645782604832345
Position 10027: 0.015419169713372729
Position 3343: 0.0123337403229655
Position 3146: 0.01170888754178894
Position 1505: 0.011280557902045612
Position 1337: 0.009722538420571004
Position 350: 0.009056889236974954
Position 11532: 0.007820920618803592
Position 5130: 0.007546511131783482
Position 6414: 0.007333225840597098
Position 4763: 0.006518963435185688
Position 2002: 0.006475792924827104
Position 6382: 0.005556794959256928
Position 9101: 0.0052768753966008965
Position 7768: 0.004719898112646739
Position 4070: 0.004522382772786817
Position 10332: 0.004481750249858163
Position 1635: 0.004279738036007108
Position 346: 0.004279716146136302
Position 730: 0.003968015293439397
Position 364: 0.003944880606945175
Position 3890: 0.0037927336272415876
Position 67: 0.0032923440518975544
Position 2267: 0.0030473389181824746
Position 11267: 0.0026936780071011106
Position 8310: 0.0024924797905812313
Position 4554: 0.0020738018391479036
Position 1455: 0.0019517603991007753
Position 8675: 0.0018794567823864328
Position 336: 0.001823868132018569
Position 10556: 0.0016250522903259316
Position 8295: 0.0014367763027414457
Position 1641: 0.0013698345502946567
Position 3031: 0.0012766836605464945
Position 1102: 0.0011628048661125635
Position 11467: 0.0011308659097231122
Position 11462: 0.0010869426479921307
Position 8004: 0.0010391111029907894
Position 11480: 0.0010222334926892722
Position 8667: 0.0008766598549623252
Position 8514: 0.0006301687272377203
Position 2311: 0.0005860544376853543
Position 2352: 0.0005239443604587033
Position 3297: 0.000496059698100786
Position 11172: 0.0004737415354884956
Position 4899: 0.00043652144081276643
Position 4396: 0.0004189413730051932
Position 182: 0.0004161535615767027
Position 7254: 0.00041120627435621354
Position 1299: 0.0004023410599670305
Position 2348: 0.00035680590925665193
Position 8033: 0.00033610670690466666
Position 8871: 0.0003254729176959436
Position 330: 0.00032405775627985107
Position 2722: 0.00029929727011856057
Position 332: 0.00028184601239787676
Position 2450: 0.0002685705826836834
Position 4730: 0.0002182554895497356
Position 7560: 0.00017345809944011554
Position 4479: 0.0001662275095537515
Position 983: 0.00012533040112453086
Position 370: 0.00012251393107826991
Position 386: 0.00010894342302516259
Position 530: 0.00010451805065727821
Position 7746: 0.00010235903871248209
Position 10560: 0.00010113917699588345
Position 5645: 9.808803889621435e-05
Position 328: 8.578320210242592e-05
Position 971: 6.973585590286988e-05
Position 7541: 6.489797295820777e-05
Position 534: 6.488616091984168e-05
Position 159: 6.233412431165543e-05
Position 5071: 4.8629714138650353e-05
Position 368: 4.744699985816372e-05
Position 376: 4.175682753364861e-05
Position 7657: 3.419010776363926e-05
Position 334: 3.392851403025976e-05
Position 7539: 3.271941113696738e-05
Position 61: 2.809996219144198e-05
Position 490: 2.3566303872325283e-05
Position 7801: 2.053808354070375e-05
Position 7369: 1.7523185892471265e-05
Position 7509: 1.727586500024881e-05
Position 7501: 1.3849129976417303e-05
Position 11169: 1.3429065002791747e-05
Position 7803: 1.2987860477246866e-05
Position 876: 1.2732394405813016e-05
Position 7778: 1.2584014476629182e-05
Position 7338: 9.389734612025085e-06
Position 7805: 8.640200474288573e-06
Position 80: 8.32683692737292e-06
Position 372: 7.2216033889417275e-06
Position 7752: 6.272958078848466e-06
Position 1771: 5.266595921435504e-06
Position 434: 5.00521019908369e-06
Position 348: 4.744134506931301e-06
Position 7378: 4.688001454230314e-06
Position 7807: 4.567436679481926e-06
Position 526: 4.410684565989658e-06
Position 7414: 4.251931977965564e-06
Position 7403: 3.961998818737056e-06
Position 824: 2.9446835391053595e-06
Position 354: 2.401919842604657e-06
Position 362: 2.305783423193833e-06
Position 432: 1.9588097007470867e-06
Position 574: 1.91210073148319e-06
Position 524: 1.5197044758719851e-06
Position 542: 1.5074820168376734e-06
Position 7335: 1.4248035933777607e-06
Position 1113: 1.2546668632014187e-06
Position 1060: 1.0801230392655462e-06
Position 1236: 5.870256539776506e-07
Position 440: 5.530515011018535e-07
Position 314: 5.393035038689133e-07
Position 438: 5.367928514671465e-07
Position 374: 5.357499413526977e-07
Position 436: 5.187560196539263e-07
Position 3: 5.185499945783611e-07
Position 442: 5.089028343188477e-07
Position 444: 3.9783002447852067e-07
Position 1170: 3.8912505039121184e-07
Position 10278: 3.333669894040646e-07
Position 1074: 3.0047353869190396e-07
Position 942: 2.960649527937486e-07
Position 587: 2.920413838254044e-07
Position 446: 2.860890186482242e-07
Position 1178: 2.5468905264407333e-07
Position 10389: 2.4537948851775004e-07
Position 1119: 2.2595172506340385e-07
Position 1077: 1.481319950103538e-07
Position 448: 4.030275980081235e-08
Position 1284: 8.105753443596126e-09
Position 1166: 7.472055916606232e-09
Position 456: 5.7910420771246615e-09
Position 450: 5.603443366694951e-09
Position 454: 5.5207131197575925e-09
Position 458: 5.283393357633564e-09
Position 452: 5.05739113668841e-09
Position 460: 3.865700416046127e-09
Position 462: 3.0926935669944913e-09
Position 7193: 9.820525225760091e-11
Position 7220: 6.539220780768506e-11
Position 8: 2.7579311175160264e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10239: 0.983829912344643
Position 7626: 0.9733586012825111
Position 7202: 0.9118745328236096
Position 4011: 0.7132578615504368
Position 8108: 0.5615844853972541
Position 11328: 0.4691957887733082
Position 11356: 0.33664711328626934
Position 2892: 0.2616391711776622
Position 2579: 0.22298659032921936
Position 11602: 0.1314536167874125
Position 4977: 0.12442072376437244
Position 7452: 0.09659492727817544
Position 11376: 0.09390757880266104
Position 5799: 0.08957691330664834
Position 7893: 0.08916088887145877
Position 7151: 0.08010040455111496
Position 1263: 0.06718665082131783
Position 10481: 0.0647351586665611
Position 3927: 0.061246350724907986
Position 3965: 0.04461816968218857
Position 6298: 0.03424517708113241
Position 11580: 0.03370012672601
Position 3750: 0.026687597222090905
Position 3889: 0.024475930671018217
Position 10784: 0.02073465161285145
Position 7948: 0.020719681679076316
Position 3984: 0.020278866941156676
Position 7629: 0.019736981250995878
Position 982: 0.01807219447438501
Position 1432: 0.01794166959287943
Position 1019: 0.01626389075508231
Position 2557: 0.016086387667021425
Position 4674: 0.014084151272573533
Position 11982: 0.013254685538511373
Position 2595: 0.012779446091721632
Position 2603: 0.012564967231931921
Position 11087: 0.01211407297265884
Position 4745: 0.01132011981651609
Position 11844: 0.0107414678179381
Position 8135: 0.010218392678285292
Position 1236: 0.00994278287568716
Position 8171: 0.00992649400929219
Position 6770: 0.009862898291420473
Position 9884: 0.00910863282982999
Position 7898: 0.009088597406228822
Position 10746: 0.008575084274454964
Position 2449: 0.008545321534695829
Position 3264: 0.007395186380399377
Position 2955: 0.007290824616183385
Position 6851: 0.006998673691890164
Position 7936: 0.00649716574514282
Position 1911: 0.006448994318507636
Position 10715: 0.006147605112018564
Position 1086: 0.005673454203759479
Position 10487: 0.005528279604080274
Position 3094: 0.005048511982717472
Position 2160: 0.004189362245023394
Position 7457: 0.004169004588858271
Position 11604: 0.00394197822499892
Position 9688: 0.0038474686963967833
Position 7253: 0.00375169054781538
Position 11930: 0.003435846030340882
Position 7281: 0.003115016042144435
Position 5795: 0.003003911227094779
Position 11556: 0.0030005912651958214
Position 10781: 0.002965168571881949
Position 1049: 0.0029072163997457554
Position 4043: 0.0026971606578393968
Position 10988: 0.0025374976573839373
Position 9035: 0.0023969816143926685
Position 8068: 0.0023843444267519385
Position 9776: 0.0022042460422352327
Position 3187: 0.0020862680396160132
Position 2710: 0.002082247483524353
Position 10416: 0.001955445383445744
Position 1211: 0.0019402646497370044
Position 4435: 0.0018436320773540348
Position 1192: 0.0017883277699217554
Position 8396: 0.0017608121284134752
Position 2392: 0.0017324868962103187
Position 11624: 0.0017249415827207723
Position 8593: 0.001693414766453531
Position 11773: 0.0016791683215396083
Position 4580: 0.001572888864107391
Position 3937: 0.0014752515044618721
Position 7956: 0.0014196779415230247
Position 8200: 0.0012901963356160742
Position 8758: 0.0012409656936499477
Position 7907: 0.0012310825479887543
Position 10671: 0.0012259085241377332
Position 11467: 0.001157536420429653
Position 8992: 0.00106642596417025
Position 8116: 0.0010407184697672541
Position 10723: 0.0008319156334034476
Position 6924: 0.0008028739394013077
Position 1052: 0.0007587157531194649
Position 1491: 0.0007225602790094384
Position 8128: 0.0006985333714841617
Position 2859: 0.0006972889687606582
Position 2869: 0.0006839879858225701
Position 2508: 0.0006488498564498356
Position 10241: 0.000623636627563737
Position 2627: 0.0005639376454485563
Position 11516: 0.0005598459177786802
Position 7536: 0.0005329172937962804
Position 2498: 0.0005253306522489516
Position 10326: 0.0005056124968589531
Position 10174: 0.0005000575193114183
Position 7656: 0.0004985259393274256
Position 7987: 0.00047332397241128896
Position 11501: 0.00046272425860510453
Position 1197: 0.0004469286015683077
Position 1173: 0.00043685764024111953
Position 2922: 0.00042856556604396496
Position 4217: 0.0004215541383847153
Position 8065: 0.0004187049002755122
Position 1091: 0.00035974316403413555
Position 875: 0.000354953140108892
Position 10917: 0.0003354052773106576
Position 11125: 0.0003203058206761064
Position 1284: 0.0003018425553972379
Position 1250: 0.00030036202384485066
Position 10453: 0.0002930921613292425
Position 8970: 0.00028876337574966764
Position 2204: 0.00026642186979724056
Position 9731: 0.0002588221449107223
Position 8922: 0.00024490550080285525
