Gene = 1110032A03Rik
index = 3
Annotated 5SS: [ 595 3757 4229]
Annotated 3SS: [3525 4161 4435]
SMsplice 5SS: [ 493  764 3688 4229]
SMsplice 3SS: [ 650 3525 4161 4435]
top_k =  500
Partition function (log Z): -4.79226860106883

Sorted 5' Splice Sites (High to Low Probability):
Position 764: 0.8793746409406642
Position 493: 0.6384520375588248
Position 4229: 0.5315425944004032
Position 3688: 0.5274623813827956
Position 3757: 0.2289607474821779
Position 3422: 0.2282004913984033
Position 77: 0.2131589087417633
Position 71: 0.05338164033580756
Position 2753: 0.052281206765726125
Position 4365: 0.049306366118958674
Position 348: 0.033255407903207225
Position 4233: 0.031580185772584916
Position 170: 0.028793156902454247
Position 4329: 0.02442203921883568
Position 4763: 0.02190805329621776
Position 242: 0.01929753094545892
Position 3636: 0.01882205519407668
Position 4363: 0.016615095702340495
Position 1444: 0.016162045350519877
Position 233: 0.014831759106296463
Position 4582: 0.014082942437000114
Position 751: 0.01406875180173424
Position 1215: 0.01113931782450084
Position 4247: 0.007799549304778459
Position 3680: 0.007033670019404305
Position 4337: 0.006107407330907662
Position 3459: 0.006083393560703134
Position 4321: 0.005001442824154179
Position 276: 0.004936193535806057
Position 559: 0.004925806955681893
Position 3933: 0.004256249893400259
Position 532: 0.0038143761076239522
Position 595: 0.003584555713851429
Position 58: 0.003081938038899917
Position 4030: 0.0027393456563286744
Position 2635: 0.002731758851530041
Position 509: 0.00223014458899938
Position 4355: 0.002097857428110996
Position 502: 0.0017722627276439591
Position 2640: 0.0017098098787082603
Position 3939: 0.0015488332162413947
Position 414: 0.0010940301894734527
Position 2494: 0.0009798999812354627
Position 903: 0.0009136232214758121
Position 1249: 0.0008673653189085834
Position 4849: 0.0006898259632978047
Position 1538: 0.0005648454210707466
Position 384: 0.0005451192997004656
Position 1633: 0.00046475272815546867
Position 19: 0.0004079965013417139
Position 3730: 0.00037094835506700863
Position 103: 0.00029672447687307884
Position 566: 0.00024538962858749975
Position 219: 0.00022707214803330942
Position 1015: 0.0002228496167289185
Position 297: 0.00019615904818849776
Position 4375: 0.00016666836676956803
Position 478: 0.0001342176009687298
Position 3812: 0.00012980329499516553
Position 448: 0.00012979468521236772
Position 1386: 0.00012709631322182366
Position 402: 6.028559780769136e-05
Position 2253: 6.002786599081859e-05
Position 2061: 4.595473679246324e-05
Position 853: 7.223643853157179e-06
Position 755: 6.502935908568203e-06
Position 655: 5.9861225322384586e-06
Position 621: 5.3237849968581155e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 4435: 0.9738442186920739
Position 650: 0.7550718727561141
Position 4161: 0.6881086251776811
Position 3525: 0.4476765652665051
