Gene = 2310022A10Rik
index = 33
Annotated 5SS: [  121  3302  7371 11341 11542 12496 18469 21508 25551]
Annotated 3SS: [ 3180  7318 11252 11426 12413 18330 21357 25479 27103]
SMsplice 5SS: [  121  3302  3720  7371 11341 11542 12496 18469 21508 25551]
SMsplice 3SS: [ 3180  3584  7318 11252 11426 12413 18330 21370 25479 27103]
top_k =  500
Partition function (log Z): 15.427871776179934

Sorted 5' Splice Sites (High to Low Probability):
Position 18469: 0.9928659700602801
Position 21508: 0.9917009670256863
Position 11542: 0.9898652513062167
Position 11341: 0.9804193983385655
Position 3302: 0.957287473458376
Position 12496: 0.9494390621714794
Position 121: 0.8310027729492299
Position 25551: 0.8270481200691517
Position 7371: 0.8179366065361832
Position 3720: 0.5138532905142775
Position 21742: 0.5065674616503855
Position 16574: 0.41676966231295903
Position 19452: 0.38852072571945845
Position 26155: 0.26020556318930466
Position 16782: 0.17808773244232878
Position 7411: 0.11839599515915954
Position 17636: 0.11162206511347686
Position 3828: 0.09886157377541661
Position 20137: 0.09508912330529151
Position 126: 0.09131931991963436
Position 10982: 0.08958654601777352
Position 3612: 0.0825825239638691
Position 12112: 0.07597986089083933
Position 11892: 0.06825988858231226
Position 7572: 0.06543110612783976
Position 21269: 0.058810903229748815
Position 1606: 0.05153755078520789
Position 148: 0.050998464153204366
Position 16540: 0.04759642809317957
Position 27459: 0.04668102726604224
Position 28514: 0.04169517211815406
Position 1678: 0.03983410577492629
Position 1984: 0.03725163973982131
Position 27070: 0.03468794078267752
Position 14228: 0.033184519739283866
Position 3348: 0.0329538634403179
Position 14741: 0.028703364943171987
Position 1929: 0.028365904781133437
Position 1920: 0.02797553532105402
Position 27054: 0.02540173766181388
Position 6609: 0.024365492695604358
Position 10083: 0.024033350323249218
Position 10991: 0.02371149606943286
Position 26356: 0.02301280606835631
Position 26690: 0.02248191852956038
Position 12321: 0.02143527425363489
Position 11845: 0.020534009985165396
Position 13445: 0.020351516484204326
Position 2498: 0.02003154301545864
Position 28355: 0.019695032920758884
Position 7939: 0.018592977384373908
Position 10959: 0.01755571314079053
Position 19525: 0.017543676513066552
Position 15181: 0.01731928242358382
Position 7415: 0.01678751724083251
Position 28315: 0.016753371708250097
Position 12469: 0.01531207438967392
Position 205: 0.014700038781836275
Position 10679: 0.014025234140355535
Position 12146: 0.012799147644714575
Position 3684: 0.012542968354247707
Position 3972: 0.012086938374858535
Position 12603: 0.01101479544004512
Position 26946: 0.010440799101439562
Position 11363: 0.009433866423595581
Position 14260: 0.00902946769116437
Position 21759: 0.00888764279571292
Position 22401: 0.008446035035911596
Position 26644: 0.008052416757082436
Position 18516: 0.007096210667900504
Position 17765: 0.0066923630726323105
Position 100: 0.0066811460419794475
Position 21856: 0.006657264907248255
Position 11961: 0.006651882340584115
Position 3648: 0.006643625944513082
Position 3756: 0.0065610367062328735
Position 2835: 0.0060439142847562135
Position 24468: 0.005927896097161742
Position 9357: 0.005700568025166152
Position 18779: 0.004926014295627057
Position 10761: 0.004591763942840154
Position 12157: 0.004416387504309042
Position 1496: 0.004079984965683488
Position 3792: 0.0040070117645849964
Position 16508: 0.00380601833037081
Position 19420: 0.003641872316131695
Position 585: 0.00356382212442197
Position 1766: 0.0035148395418457407
Position 572: 0.003353812317173733
Position 1977: 0.00310494458733811
Position 15305: 0.0030809498838875447
Position 415: 0.0029981757047942547
Position 8962: 0.0027634943867298643
Position 10474: 0.0026913386939180044
Position 2523: 0.0026630786966541004
Position 11527: 0.0026073784769804808
Position 6971: 0.0024738801878269844
Position 25898: 0.002461841057203801
Position 3204: 0.002339003503346815
Position 11546: 0.0023371157045601492
Position 11656: 0.002314661555395902
Position 306: 0.00227222456298451
Position 2691: 0.0022193117096134395
Position 7017: 0.0021953242952393983
Position 3585: 0.00211930134883381
Position 18765: 0.002031252659398881
Position 23541: 0.0019472700124937143
Position 6578: 0.00188349506599585
Position 670: 0.001763630361982088
Position 941: 0.0017553116025871692
Position 26118: 0.0017380187448753305
Position 3455: 0.001678359134411322
Position 3724: 0.0016209152357818022
Position 1340: 0.0015858056268751855
Position 4080: 0.0015647009487374072
Position 11530: 0.0015499485697437266
Position 3864: 0.001515652720340176
Position 2956: 0.0014856848118876957
Position 18903: 0.0014094498104526424
Position 3: 0.0013722051206260153
Position 1968: 0.0012942642608386819
Position 4116: 0.0012695480768044349
Position 26906: 0.0011498528599018182
Position 12055: 0.0011408446635820615
Position 12116: 0.0011344667781214256
Position 3688: 0.0011333845974681785
Position 2050: 0.0010416027724492547
Position 12325: 0.0010360032631326842
Position 3900: 0.0009950506790954493
Position 3693: 0.0009461830627377605
Position 814: 0.0009400235252758295
Position 3242: 0.0009392808918542784
Position 6185: 0.0009030264552637424
Position 2505: 0.0008933447386647367
Position 376: 0.0008441847132742967
Position 11986: 0.0006458777093622687
Position 3729: 0.0006403143458960814
Position 3657: 0.0006165981081048387
Position 11838: 0.0005661801063785204
Position 3760: 0.000551922130489002
Position 1446: 0.0005322938194686874
Position 641: 0.0005208913388389649
Position 2164: 0.00047887448729264353
Position 595: 0.00037976069802948354
Position 11326: 0.00037677327552749715
Position 1961: 0.00036584578052075323
Position 3652: 0.00033820363586252244
Position 291: 0.0003283019439274964
Position 3936: 0.0003247265616591045
Position 3765: 0.00032346585545101037
Position 5541: 0.00032216221572464526
Position 12210: 0.000321131144999064
Position 1933: 0.0002933580284528853
Position 1500: 0.00028942320700457117
Position 3616: 0.00028242942506182076
Position 3796: 0.00027641928492897703
Position 3832: 0.000246748043668712
Position 3482: 0.00024186257921480922
Position 11495: 0.00021454912542676248
Position 3801: 0.00020735332719573973
Position 12174: 0.00017180215590698858
Position 5481: 0.00014629654625674957
Position 3306: 0.0001377975823539144
Position 12138: 0.000132040824320541
Position 3621: 0.00012839238369363878
Position 11321: 0.00012512179754522388
Position 13439: 0.00010371285802616676
Position 4008: 0.0001018330097357731
Position 7732: 9.957428319902415e-05
Position 11491: 9.013787388254678e-05
Position 12057: 4.622230438426402e-05
Position 11309: 3.995917079776673e-05
Position 7448: 3.6158912149401504e-05
Position 7419: 2.585318938311755e-05
Position 21651: 2.5629214130779925e-05
Position 18529: 1.2601754829967757e-05
Position 13239: 1.1823087017538286e-05
Position 7577: 1.0297141966020028e-05
Position 11824: 9.063717946001374e-06
Position 11480: 8.989490497821252e-06
Position 11671: 7.42406665528193e-06
Position 7736: 7.160041580611398e-06
Position 242: 5.094837925966504e-06
Position 301: 4.119948717609605e-06
Position 178: 3.4671986144916606e-06
Position 18537: 2.7866268822913417e-06
Position 11612: 2.497653023446391e-06
Position 18533: 2.4473250541479736e-06
Position 11801: 2.275400633528504e-06
Position 11488: 1.8032117152885903e-06
Position 18549: 1.5732569617064436e-06
Position 11576: 1.498318515614595e-06
Position 11482: 1.2603049287338159e-06
Position 18395: 1.1974495384154268e-06
Position 421: 9.180339200533443e-07
Position 11382: 9.018843587035648e-07
Position 12169: 7.336440849918843e-07
Position 168: 6.625165021079962e-07
Position 94: 6.100249783065292e-07
Position 2300: 5.972648567205218e-07
Position 12623: 4.803435588622845e-07
Position 319: 4.589391672179625e-07
Position 280: 4.5296320840160335e-07
Position 18783: 4.522319650660355e-07
Position 359: 4.4233047049005147e-07
Position 114: 4.0662022823733186e-07
Position 2253: 3.9970219379108084e-07
Position 254: 3.890624005628732e-07
Position 11644: 3.7777787716133247e-07
Position 12576: 2.6119171383218323e-07
Position 524: 1.159546802871258e-07
Position 528: 8.91741688538776e-08
Position 61: 7.874761251081727e-08
Position 342: 7.397371848710233e-08
Position 51: 6.093004702854193e-08
Position 53: 5.722862401523667e-08
Position 309: 4.927594322314834e-08
Position 653: 1.9850517006403144e-08
Position 482: 6.778098280996133e-09
Position 11578: 1.131932934969232e-09
Position 9672: 1.2478642418625938e-10
Position 491: 5.819006398809645e-11
Position 289: 3.531989022615021e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 11426: 0.9973756283476986
Position 11252: 0.9891754619174047
Position 7318: 0.9890846973693582
Position 3180: 0.9855110819766867
Position 12413: 0.970012512794663
Position 18330: 0.9287815056746233
Position 3584: 0.694174859376038
Position 21370: 0.4680879002484745
Position 25479: 0.4481283328474706
Position 21357: 0.38490524979126167
Position 27103: 0.36025238541436244
Position 16423: 0.3489780144388796
Position 26096: 0.3013562233403041
Position 19300: 0.28874182011104615
Position 26872: 0.2655836823098651
Position 25352: 0.2225720003742829
Position 21618: 0.21895002998651264
Position 25214: 0.16522863498721044
Position 28418: 0.1527510995331266
Position 28117: 0.13584679443707656
Position 16683: 0.1315056622912669
