Gene = Gmps
index = 513
Annotated 5SS: [  205  4212  6420  9592 11657 14243 14577 17237 17868 20807 22612 25533
 35567 38279 39492]
Annotated 3SS: [ 4029  6304  9493 11552 14048 14410 17084 17693 20700 22495 25406 35450
 38147 39318 40526]
SMsplice 5SS: [  205  4212  6420 11657 14243 14577 17237 17868 20515 20807 22612 23352
 25533 35567 38279 38757 39492]
SMsplice 3SS: [ 4029  6304 11552 14048 14410 17084 17693 20415 20700 22495 23198 25406
 35470 38147 38601 39318 43389]
top_k =  500
Partition function (log Z): 4.595837636534772

Sorted 5' Splice Sites (High to Low Probability):
Position 14577: 0.989546422695769
Position 22612: 0.9887346802072264
Position 17237: 0.9863568208130117
Position 25533: 0.9817494897340159
Position 6420: 0.9295541661678884
Position 35567: 0.9228556112050388
Position 20807: 0.8977020865687434
Position 11657: 0.8468110144626966
Position 23352: 0.8448171212618334
Position 205: 0.8089992534476901
Position 39492: 0.7695377756605651
Position 14243: 0.7675163986027956
Position 17868: 0.7208209714404539
Position 4212: 0.5994914055743968
Position 20515: 0.5273884818586084
Position 22838: 0.49588972937021275
Position 24150: 0.4064643309163399
Position 16324: 0.2987462981653196
Position 28715: 0.28768521740864056
Position 9592: 0.19922744144389914
Position 26543: 0.18375253133543823
Position 16133: 0.1709045145336934
Position 14123: 0.16289589388351536
Position 17507: 0.16210854515878886
Position 15780: 0.15867307377809858
Position 22846: 0.14170645276612512
Position 284: 0.12428033488397466
Position 13312: 0.10368993413206928
Position 7624: 0.09177977283640458
Position 21376: 0.08681165823644425
Position 1584: 0.06560619781143645
Position 4912: 0.06521244591509584
Position 25227: 0.06083511057388626
Position 2915: 0.05538650299658036
Position 4839: 0.05263860155998277
Position 4110: 0.0523363898411047
Position 12261: 0.03774825813998725
Position 21877: 0.036453750963496366
Position 15026: 0.03560358021327094
Position 17782: 0.03443857650512866
Position 17607: 0.03296742957594655
Position 23792: 0.030377589767143873
Position 17897: 0.02872216662620065
Position 554: 0.024541384914567827
Position 261: 0.02293343330450704
Position 17803: 0.022880709745194287
Position 469: 0.022857554000765543
Position 244: 0.021661596342104968
Position 17581: 0.019450330927823414
Position 24926: 0.01885546085989752
Position 16511: 0.01717148263870433
Position 19698: 0.015591698462053646
Position 4135: 0.015191374696570083
Position 16517: 0.014773177158084213
Position 21286: 0.013045034981326056
Position 20562: 0.01140290098678309
Position 20832: 0.011213408160243738
Position 16087: 0.010464849967114186
Position 14222: 0.010411306227701832
Position 4991: 0.01021268702076752
Position 25204: 0.009770770076436461
Position 17220: 0.00964307495817822
Position 16366: 0.008546680368324802
Position 16857: 0.008308082639817225
Position 26459: 0.008021202122607051
Position 448: 0.007476274238232899
Position 19305: 0.007347945562789215
Position 3925: 0.007021342183944858
Position 25134: 0.006727609390061752
Position 4908: 0.006704488534568687
Position 21898: 0.006550863011663737
Position 25521: 0.005514874051216466
Position 265: 0.004523085913032454
Position 17611: 0.004440084589569439
Position 16464: 0.003968715387230532
Position 4120: 0.0038488646490943547
Position 16444: 0.0038294507087785605
Position 16418: 0.0031740884604534035
Position 605: 0.00291623619841487
Position 25542: 0.00289638794611752
Position 14274: 0.002859868051628899
Position 2248: 0.0027730564125949485
Position 15263: 0.002707430404604441
Position 935: 0.0026870040649762815
Position 4248: 0.0026138585055045216
Position 881: 0.002533784632464911
Position 17193: 0.0022095975738549716
Position 6055: 0.0021869125198426716
Position 6081: 0.0020282532526023837
Position 15511: 0.0018632079496276777
Position 15550: 0.0016948481303515027
Position 3504: 0.0016490109488156797
Position 593: 0.0014045122172884213
Position 12441: 0.001309668057052073
Position 3542: 0.001212218260663033
Position 3672: 0.0011741810147739206
Position 3410: 0.0011497633763760359
Position 13183: 0.0009838644714773622
Position 2773: 0.0009401538789860774
Position 14143: 0.0009268446690525112
Position 1864: 0.0009177992698368234
Position 2708: 0.000911435516577754
Position 16432: 0.0008347941654097132
Position 7: 0.0008122748344810218
Position 13190: 0.0008035861477455427
Position 25657: 0.0007767278193011326
Position 13247: 0.0007453584908962353
Position 487: 0.0007342101018344426
Position 16317: 0.0007105437643710867
Position 811: 0.0006459589594116295
Position 11884: 0.0006295172604345686
Position 14570: 0.0006163100420443767
Position 2927: 0.0005495659797353229
Position 269: 0.0005104976399125701
Position 14598: 0.0004952502261979361
Position 3611: 0.0004847389820731373
Position 693: 0.000448221896085599
Position 2542: 0.0003950632879948551
Position 3694: 0.00039388299338944386
Position 14615: 0.0003891581435649116
Position 17: 0.0003859835539567442
Position 763: 0.0003666209379415815
Position 213: 0.0003418751959816473
Position 3605: 0.00032359740243551364
Position 3394: 0.0003211332288118965
Position 17262: 0.0003171639244311429
Position 1609: 0.00030001658754790655
Position 2987: 0.0002959981878450772
Position 1493: 0.0002857257138260769
Position 20836: 0.00027599055723428724
Position 3387: 0.0002746551477337205
Position 1564: 0.0002605727920794241
Position 11626: 0.00025892201409272154
Position 2799: 0.00023671921816754459
Position 1158: 0.00022861869534705572
Position 1705: 0.00018135926095621857
Position 20917: 0.00017979701130573091
Position 14837: 0.00016500113679257858
Position 7634: 0.00014482164891846608
Position 20842: 0.00013302741864314904
Position 17231: 0.00012083280126974798
Position 14537: 0.00010936725291435703
Position 28686: 8.017796794223597e-05
Position 17855: 7.702801983787166e-05
Position 6735: 6.809140145947381e-05
Position 7038: 5.7126300439814284e-05
Position 19323: 5.316589930102625e-05
Position 20950: 4.327744130915755e-05
Position 20961: 4.186537952151639e-05
Position 25812: 3.966176660866115e-05
Position 17253: 3.870604598597129e-05
Position 77: 3.27574212399384e-05
