Gene = Brap
index = 184
Annotated 5SS: [  286  1599  2929  4726 11636 14816 18277 18787 19364 22307 23912]
Annotated 3SS: [ 1436  2732  4535 11521 14666 18200 18647 19253 22216 23807 24565]
SMsplice 5SS: [  286  1599  4726 11636 14816 16938 18787 19364 22307 23912]
SMsplice 3SS: [ 1436  4501 11521 14666 16841 18647 19253 22216 23807 24565]
top_k =  500
Partition function (log Z): 12.396302580549722

Sorted 5' Splice Sites (High to Low Probability):
Position 11636: 0.9900532494028054
Position 19364: 0.9893772572135987
Position 22307: 0.9821151134534627
Position 1599: 0.9773732071083121
Position 286: 0.9649047424564858
Position 23912: 0.9605864231013115
Position 14816: 0.934500264693847
Position 18787: 0.9100557274354693
Position 4726: 0.8207176313300836
Position 16938: 0.7647269715016838
Position 18277: 0.5071263986581385
Position 2808: 0.19909649712150967
Position 2929: 0.16766659297474729
Position 19741: 0.12988178417510138
Position 21847: 0.12653239239284242
Position 21412: 0.11276961093913855
Position 1065: 0.10890394295061118
Position 22837: 0.09574744557544594
Position 9130: 0.09196842783370612
Position 20733: 0.07175948428973954
Position 24883: 0.07139000113480201
Position 14547: 0.055869689264715944
Position 8607: 0.049121689952460884
Position 16042: 0.04484174362196533
Position 6949: 0.04347088889278245
Position 720: 0.0352023819889122
Position 3853: 0.03478576583644067
Position 21893: 0.031853184733748194
Position 21331: 0.02822503463698814
Position 6036: 0.027777548908786233
Position 23550: 0.027255912957927935
Position 3729: 0.026451776827003205
Position 18522: 0.02573857538526029
Position 4378: 0.02537778451148624
Position 25892: 0.023409125797651472
Position 24218: 0.019927126441689775
Position 25585: 0.01760450549426451
Position 23953: 0.017556487203147102
Position 13019: 0.014923067274300754
Position 15928: 0.014413100468027892
Position 15402: 0.013435819662368892
Position 24245: 0.01205001452439252
Position 23454: 0.011509380693590508
Position 25014: 0.009405035633757029
Position 2193: 0.009327699720212438
Position 3046: 0.009130235844705204
Position 16286: 0.008963447759339771
Position 19713: 0.008231085552642362
Position 24657: 0.008054048400801513
Position 12296: 0.0075284124196808066
Position 24340: 0.006980808797592275
Position 14801: 0.006829839564249259
Position 18692: 0.00676051089722136
Position 23730: 0.006085679901461686
Position 20559: 0.005676404280989719
Position 454: 0.00520470921605301
Position 2212: 0.004681481914170809
Position 902: 0.0046587972521902445
Position 21919: 0.004250284082352141
Position 23178: 0.00400053035612823
Position 19406: 0.003812616197998898
Position 22376: 0.0036587478586130127
Position 24019: 0.003654704022556044
Position 23192: 0.003633953685768357
Position 1878: 0.003410787905677769
Position 24083: 0.0032720289631072556
Position 24438: 0.0031155998831284256
Position 18696: 0.002423111262975039
Position 483: 0.0023791320654121127
Position 21861: 0.002299525609401498
Position 19722: 0.00219257337034381
Position 1852: 0.0020147836647373208
Position 2583: 0.0019001224800537068
Position 21235: 0.0018023272172562029
Position 23212: 0.0016449070691880012
Position 1630: 0.001592919755246159
Position 19730: 0.0015407380606494764
Position 2256: 0.0015288622291729657
Position 25114: 0.0015236959739212698
Position 4022: 0.0012596882195763824
Position 1035: 0.0012187670158904586
Position 19357: 0.0012004200681602893
Position 23481: 0.0011633581830671003
Position 3262: 0.0010862134952142866
Position 1385: 0.0010787141714617779
Position 3516: 0.0010257188233246737
Position 22691: 0.000951368687110034
Position 2281: 0.0009462355715516712
Position 671: 0.000918270451654903
Position 419: 0.0009086537560780024
Position 3820: 0.0007915047379456668
Position 23450: 0.000788578947320866
Position 24501: 0.0007641998301361939
Position 25681: 0.0007289720467490397
Position 23916: 0.0006720842965876815
Position 19306: 0.0006385040175202755
Position 16918: 0.0006164833901288791
Position 934: 0.0005915020081507693
Position 1411: 0.0005894670280350673
Position 24761: 0.0005797335581030308
Position 564: 0.0005597293971725022
Position 317: 0.0005142002029443594
Position 4316: 0.00045107306524933547
Position 18842: 0.0004503179198095215
Position 16990: 0.0004477135270654186
Position 3964: 0.00043545847439345535
Position 21917: 0.00041410606712190853
Position 244: 0.000395644030044888
Position 481: 0.00039186176326318597
Position 23478: 0.0003453266522612517
Position 4702: 0.0003223232980901424
Position 208: 0.0003136337824386542
Position 1039: 0.0002697157024743673
Position 165: 0.0002696405508419159
Position 23463: 0.0002522871809881556
Position 2506: 0.0002517037235180694
Position 35: 0.00022227323209031733
Position 23875: 0.00021867284229034267
Position 24040: 0.00019750310698089154
Position 371: 0.00019451355686650912
Position 476: 0.00019429517521341445
Position 23897: 0.00017945731159250248
Position 4651: 0.0001736945601166946
Position 22277: 0.0001718807276490529
Position 23627: 0.00016302974078170394
Position 4629: 0.0001601739117134329
Position 906: 0.0001421296349526896
Position 17304: 0.00011537797524171784
Position 2067: 0.0001012598554152675
Position 1104: 0.00010033507174443814
Position 17867: 9.543767456963564e-05
Position 1154: 8.345355883636828e-05
Position 633: 7.49198070551908e-05
Position 591: 6.188708136195337e-05
Position 255: 6.082471857161733e-05
Position 3355: 5.811238906632961e-05
Position 989: 5.5044032236432345e-05
Position 3075: 5.3145280025934576e-05
Position 1568: 4.49360229785559e-05
Position 745: 4.035348075194476e-05
Position 19314: 4.0338072249536824e-05
Position 16943: 3.7318214262522523e-05
Position 108: 3.180865000939656e-05
Position 441: 2.9024420395547518e-05
Position 199: 2.806371254828088e-05
Position 1803: 2.520778422862563e-05
Position 1016: 1.777543198888691e-05
Position 2050: 1.5841117738268218e-05
Position 3365: 1.4699013104485685e-05
Position 23010: 1.2020520942693365e-05
Position 24290: 1.0232052087654878e-05
Position 24256: 9.76777155883084e-06
Position 2016: 8.24144821822553e-06
Position 2293: 8.052756129535209e-06
Position 2428: 7.116338504274982e-06
Position 24029: 6.7604955432090955e-06
Position 1507: 6.1555582928604575e-06
Position 24926: 3.2514405730177034e-06
Position 219: 1.0038674847198188e-06
Position 19412: 9.939903594829432e-07
Position 222: 5.80011123481386e-07
Position 38: 4.3280689221726863e-07
Position 210: 1.5887535838496663e-07
Position 290: 1.3438665904698172e-07
Position 41: 1.0570096093452191e-07
Position 487: 8.119804910940044e-08
Position 568: 6.370850420131096e-08
Position 212: 2.2944957189525615e-08
Position 722: 1.4502287246886335e-08
Position 785: 2.9344953595004435e-09
Position 503: 3.3886287723124915e-15
Position 535: 1.0991312815283047e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 19253: 0.9918799143674415
Position 22216: 0.9850777117373821
Position 11521: 0.9846905971569032
Position 23807: 0.9810586996027618
Position 24565: 0.9694277109695373
Position 14666: 0.8968477228428746
Position 16841: 0.7232151729607966
Position 18647: 0.6282550092180513
Position 1436: 0.5303065556677357
Position 18200: 0.5071263986581387
Position 4501: 0.5035001915441522
Position 4535: 0.2662103275793368
Position 1499: 0.2317061850148472
Position 1410: 0.2004138712181294
Position 21767: 0.16031852448679831
Position 18619: 0.1450375620627211
Position 18681: 0.12565128160597894
Position 2791: 0.11736736446476849
Position 9031: 0.09196842783370614
Position 2699: 0.08063234527892119
Position 19566: 0.07727265528028167
Position 22743: 0.07600691794272843
Position 988: 0.06827269324661457
Position 21273: 0.060798160139218314
Position 2732: 0.06072796581322936
Position 3701: 0.05918827397474171
Position 26045: 0.05076055698170073
Position 8485: 0.04912168995246084
Position 16862: 0.042613313672344735
Position 2678: 0.04256272271042748
Position 23388: 0.03887665570039512
Position 14310: 0.035806584430248735
Position 21150: 0.035470077962905085
Position 24080: 0.03378901411947612
Position 18415: 0.03170338115367239
Position 21301: 0.03155546320934011
Position 6742: 0.02878197230779593
Position 2526: 0.02736515942375139
Position 19612: 0.025888107792539763
Position 20582: 0.025569520694903154
Position 25781: 0.024850210381784858
Position 14653: 0.023459467753477858
Position 554: 0.02326321533048688
Position 19643: 0.020468925867116437
Position 14473: 0.02006310483446722
Position 25381: 0.020000838411390554
Position 4296: 0.019400576809403686
Position 15756: 0.018090199177799318
Position 15906: 0.017453756477795623
Position 20488: 0.01677147047589442
Position 4470: 0.016562034480303852
Position 26193: 0.015297943403375121
Position 4558: 0.014741085086163633
Position 2100: 0.014279952412670775
Position 19609: 0.01389094726573968
Position 4539: 0.013280914025709394
Position 20555: 0.012330477362953621
Position 5876: 0.012031114953906588
Position 5990: 0.011984692701975268
Position 18458: 0.0119543843630662
Position 779: 0.01112639980735519
Position 2848: 0.010828506505656138
Position 2874: 0.010409466982895176
Position 15271: 0.009584221324052542
Position 20670: 0.009439922053922845
Position 15971: 0.009311696041316264
Position 23120: 0.00928460446822201
Position 22659: 0.009217962084590046
Position 25145: 0.009151431063145466
Position 20644: 0.008498803905505366
Position 12918: 0.008492122449458699
Position 15786: 0.008339986999531205
Position 24312: 0.008309606753492741
Position 16269: 0.008040838769109314
Position 2687: 0.007851826281099419
Position 881: 0.0076363125515545496
Position 14618: 0.007598484126778643
Position 25579: 0.0074437588725219245
Position 21184: 0.00740950892902745
Position 23549: 0.007355572417568722
Position 1442: 0.0071921902666217934
Position 962: 0.007168549371619035
Position 14674: 0.0070074571968119104
Position 26018: 0.006706766537716116
Position 1502: 0.006651595942512989
Position 12877: 0.006430944824842055
Position 24969: 0.006251122514799471
Position 21213: 0.006169093389805102
Position 6868: 0.006123447233498848
Position 15903: 0.006059205393550807
Position 4202: 0.005961176849605614
Position 6789: 0.005883798692161389
Position 2897: 0.00576644119627709
Position 11334: 0.005362652245902603
Position 12123: 0.005192107477552605
Position 22502: 0.005073789641476154
Position 23746: 0.004800599022033934
Position 26541: 0.004495111465613082
Position 4571: 0.004492154672214816
Position 21803: 0.004287016172426122
Position 14621: 0.0038939180337730864
Position 1712: 0.003700162114384363
Position 3767: 0.0033220891554486594
Position 2544: 0.0032398554494918893
Position 819: 0.0032181998563514916
Position 24244: 0.0032167956350384872
Position 25705: 0.003014191885907461
Position 19572: 0.0029857035375025604
Position 25457: 0.0029776014032623574
Position 18356: 0.002826624497246072
Position 2580: 0.0027817470334651753
Position 6913: 0.002681670659326292
Position 22704: 0.002637228007178751
Position 6011: 0.0026082034089337895
Position 2738: 0.0025461539500761165
Position 20629: 0.002520663871640339
Position 14776: 0.0024662828123468887
Position 2631: 0.002088209332988296
Position 3311: 0.0019839883156392117
Position 15176: 0.0019298496666835003
Position 12238: 0.0018909600263064667
Position 969: 0.0015644464016978054
Position 20727: 0.0015637642834257864
Position 1540: 0.0015099303536342088
Position 4555: 0.0014637213909072765
Position 23337: 0.0014143774896554218
Position 22687: 0.001396206454003573
Position 21350: 0.0013946691630868499
Position 24018: 0.0013560396951114093
Position 19145: 0.0012602333902206671
Position 19090: 0.0012088800858260898
Position 2952: 0.0011701518001918693
Position 26635: 0.0011351175327933211
Position 22762: 0.0011059586196295087
Position 5954: 0.001102093295054414
Position 4511: 0.0010692926924200897
Position 23311: 0.0010150312588802159
Position 564: 0.0009795690022720539
Position 24665: 0.0009722262886755219
Position 25191: 0.0009393782146052287
Position 1812: 0.0009304646251227065
Position 16067: 0.0009226089902304561
Position 22067: 0.0008697133207544747
Position 756: 0.0008517608721421658
Position 1961: 0.0007782665339486232
Position 15322: 0.0007524165344793098
Position 22690: 0.000748238129794986
Position 21819: 0.0007477020185534613
Position 3175: 0.0007389932648212093
Position 24002: 0.0007112706058475683
Position 20386: 0.0006911199444737391
Position 25249: 0.0006896035463397912
Position 1296: 0.0006723349939305212
Position 2978: 0.000647256806361198
Position 15339: 0.0006261643349778798
Position 576: 0.0006134156234043809
Position 26679: 0.0005971644503752869
Position 1471: 0.0005865866971970487
Position 24391: 0.0005843601267306488
Position 19581: 0.0005813419019749566
Position 2108: 0.0005766113850534093
