Gene = Rp9
index = 913
Annotated 5SS: [  275  9638 10976 14570 18547]
Annotated 3SS: [ 9606 10845 14477 18484 19493]
SMsplice 5SS: [  275 10976 11168 14570 18547]
SMsplice 3SS: [10845 11071 14477 18484 19063]
top_k =  500
Partition function (log Z): -1.6264145559020573

Sorted 5' Splice Sites (High to Low Probability):
Position 14570: 0.9970460542114936
Position 10976: 0.9710697303033896
Position 11168: 0.9204360108394483
Position 18547: 0.7053904912909809
Position 275: 0.6102068723660338
Position 4394: 0.3950692963703754
Position 16240: 0.3721500385722702
Position 13513: 0.3512154414756814
Position 6929: 0.322660221199048
Position 1174: 0.21873856821528645
Position 629: 0.19618913721476489
Position 11553: 0.18672295086470445
Position 9451: 0.1715573392160367
Position 4380: 0.1139519204946194
Position 3163: 0.10889477695696827
Position 18842: 0.0779062106182774
Position 13508: 0.07696707229870875
Position 293: 0.05884978865560975
Position 16207: 0.055378965382566925
Position 9638: 0.05438903190221305
Position 3290: 0.04793087750313114
Position 7464: 0.03710786445530873
Position 302: 0.03708789642216762
Position 3903: 0.03576350979321559
Position 12734: 0.03514991447799782
Position 73: 0.032368698100467795
Position 16862: 0.03035697190082546
Position 12312: 0.02723392705558489
Position 5828: 0.02493995582093908
Position 672: 0.020766273521660734
Position 3244: 0.019399693958390373
Position 17861: 0.019203705310185715
Position 14318: 0.018937440150388642
Position 625: 0.018650318523275172
Position 10960: 0.01743534726297775
Position 10393: 0.01738736430729308
Position 10136: 0.01670530488403749
Position 322: 0.014438152246514556
Position 12914: 0.013309904979081164
Position 7125: 0.013277090054543684
Position 718: 0.011137910069840846
Position 13605: 0.010889883434326158
Position 2856: 0.009911918075289832
Position 7070: 0.009739069857657759
Position 19271: 0.009289894302636685
Position 12816: 0.009258059127808868
Position 13461: 0.006029342370377474
Position 3984: 0.006008797652445205
Position 639: 0.005996376033847444
Position 13680: 0.005969244444783955
Position 4049: 0.005949047356252436
Position 14833: 0.004817147839943451
Position 4223: 0.0033928648570175947
Position 8802: 0.0032983174211617967
Position 2827: 0.0032312590992610904
Position 2562: 0.0031824321798376532
Position 6579: 0.003126947952541426
Position 15193: 0.0025518654994883152
Position 2470: 0.002356889601953923
Position 1975: 0.0022096140633017947
Position 10966: 0.002109479454029206
Position 16698: 0.0020512539876580923
Position 4568: 0.0019787286750534523
Position 18853: 0.0018582472172921796
Position 11029: 0.0011485725025696285
Position 84: 0.0011306328501856416
Position 11607: 0.0010751031557482884
Position 11789: 0.0010270768579015808
Position 80: 0.0009985303426417607
Position 2515: 0.0005543728842241621
Position 14750: 0.0005229901806711057
Position 12868: 0.0005196615719229823
Position 11040: 0.0005174310261670698
Position 11036: 0.0004992754799214569
Position 698: 0.00048221276574245754
Position 12606: 0.0003857190951543554
Position 11650: 0.00036614435013655316
Position 1168: 0.0003437548991520483
Position 15227: 0.00033780603125163703
Position 613: 0.0002551281792583789
Position 10980: 0.00023121637256344707
Position 12360: 0.00021882748208244108
Position 14821: 0.0001699436215523317
Position 608: 0.0001438593917629588
Position 440: 0.00014184826783790672
Position 11390: 0.00013893463127330344
Position 328: 0.0001283663266595562
Position 734: 9.351545823447348e-05
Position 582: 8.812400876093195e-05
Position 3: 8.206705875723694e-05
Position 269: 7.555265006981845e-05
Position 775: 6.96155471749329e-05
Position 18542: 6.0970073719035746e-05
Position 89: 5.632117683417935e-05
Position 793: 3.214615420236082e-05
Position 141: 3.1780624111642105e-05
Position 490: 2.880154932147627e-05
Position 801: 2.805669778974665e-05
Position 678: 2.5700095277259672e-05
Position 55: 1.8664419050852747e-05
Position 14574: 1.843445706770521e-05
Position 470: 1.7872035357950862e-05
Position 773: 1.7597959665548662e-05
Position 618: 1.584583285325462e-05
Position 1481: 1.424402322399997e-05
Position 861: 1.3935564468718875e-05
Position 279: 1.2985341109441901e-05
Position 830: 1.2523696591361606e-05
Position 527: 1.1735588660041167e-05
Position 777: 1.15282768899181e-05
Position 164: 1.125739920979466e-05
Position 828: 9.550669399148098e-06
Position 753: 8.558687553496818e-06
Position 49: 7.862504881886002e-06
Position 15078: 6.1235252917463684e-06
Position 402: 5.9001124523397935e-06
Position 805: 5.362494864390347e-06
Position 822: 4.7306669925748465e-06
Position 149: 3.736946972235075e-06
Position 715: 3.704164202208088e-06
Position 744: 3.2834617558672455e-06
Position 152: 2.2761521009115872e-06
Position 836: 1.8022115979035488e-06
Position 432: 1.7605531114506133e-06
Position 653: 1.7601952047135305e-06
Position 42: 1.2675469008072463e-07
Position 834: 2.8703989477278002e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 14477: 0.9994331175884497
Position 10845: 0.998641931735723
Position 11071: 0.8135827482445629
Position 18484: 0.7046467658232924
Position 13316: 0.44689325935377505
Position 4280: 0.3233152014473634
Position 6846: 0.3090820116995088
Position 16068: 0.22463192807429092
Position 989: 0.21032287638321479
Position 19063: 0.20700686406617516
Position 19493: 0.19528471807589884
Position 9278: 0.1834191008925138
Position 4348: 0.14446878484642212
Position 18632: 0.09949978792893545
Position 15893: 0.09622641269832215
Position 19534: 0.08707921313193322
Position 11085: 0.07336564137377113
Position 16035: 0.07297862788385988
Position 3037: 0.07026071363866145
Position 11514: 0.07004156355311644
Position 16465: 0.06469158824477532
Position 11389: 0.06448813545598991
Position 3113: 0.061732139515522526
Position 19454: 0.054447420242557894
Position 18676: 0.05005184875046558
Position 19326: 0.049458291122000196
Position 3793: 0.04520829517452451
Position 12687: 0.042781472355973765
Position 9606: 0.04252727022573594
Position 18959: 0.040826333328773695
Position 16785: 0.04055225484502166
Position 16103: 0.034163925666110664
Position 10076: 0.034092669191330575
Position 18267: 0.0328386712404911
Position 3062: 0.031218072832200718
Position 16524: 0.0310378511460775
Position 11132: 0.029083551990198526
Position 19571: 0.029021830775832487
Position 7088: 0.028465586302843165
Position 17752: 0.026674570373056553
Position 5756: 0.024939955820939077
Position 6923: 0.023317279357197077
Position 12203: 0.019231430508888505
Position 4161: 0.01830727901610611
Position 4283: 0.015378035180551919
Position 7427: 0.014128437667004671
Position 16192: 0.013871300424266753
Position 11312: 0.01385999217365448
Position 16303: 0.013510656210808188
Position 19295: 0.013346861910088109
Position 14169: 0.01312632709246254
Position 16011: 0.01212953088899684
Position 2628: 0.011918440659779553
Position 4080: 0.010941470423365358
Position 16117: 0.009690230176345422
