Gene = 0610040J01Rik
index = 0
Annotated 5SS: [  233 64137 84121]
Annotated 3SS: [64086 84066 85591]
SMsplice 5SS: [  233  2359 64137]
SMsplice 3SS: [ 2261 64086 85591]
top_k =  500
Partition function (log Z): -52.66871759950122

Sorted 5' Splice Sites (High to Low Probability):
Position 233: 0.9592100295000806
Position 2359: 0.9031652352260261
Position 3096: 0.17781796831962993
Position 6353: 0.08434903320368424
Position 36: 0.06245161564202834
Position 466: 0.05107040240255596
Position 4455: 0.04153212203989205
Position 1628: 0.022800716502717224
Position 4559: 0.02103350146397357
Position 434: 0.017698787569525375
Position 10996: 0.012722974769135628
Position 242: 0.009115496266802414
Position 9875: 0.008345718229945438
Position 859: 0.007732367750313745
Position 2041: 0.006656873132372848
Position 688: 0.006414034001763742
Position 237: 0.005857191038493068
Position 6890: 0.004857901373298737
Position 2631: 0.003620331391092941
Position 461: 0.003110745309719947
Position 1607: 0.0026941773421179814
Position 540: 0.0026472823443112812
Position 1463: 0.002224408490042174
Position 6772: 0.001948327949712806
Position 455: 0.001930505273935781
Position 1192: 0.00047282070103756176
Position 787: 0.00040303177546954197
Position 749: 0.00038177064178539623
Position 1055: 0.0003271031981299165
Position 2048: 0.00024147631228418868
Position 1487: 0.0002076826366507235
Position 2351: 0.00020186896864124803
Position 817: 0.00017982691416016595
Position 1219: 0.0001267266121516455
Position 1747: 0.00011230689638207603
Position 2821: 0.0001099296041519954
Position 82: 1.9888802859934914e-06
Position 7: 1.878927166311342e-06
Position 43: 1.8350573416069986e-06
Position 474: 1.308435829339645e-06
Position 280: 1.2024462650900338e-06
Position 160: 9.456133684151983e-07
Position 143: 5.181941805795447e-07
Position 417: 4.94657910566174e-07
Position 1236: 2.2734725611143045e-07
Position 293: 2.2617234571681945e-07
Position 1207: 1.4418502114613165e-07
Position 76: 1.1811514759709125e-07
Position 162: 1.1257400658694954e-07
Position 387: 5.170067532741562e-08
Position 511: 3.3475643813613243e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2261: 0.8210587578567367
Position 11407: 0.1786563185591759
Position 16563: 0.17552339166426967
Position 11867: 0.12560867325866693
Position 8634: 0.11168544833555097
Position 6251: 0.10731771253307763
Position 4281: 0.09643884943398959
Position 2950: 0.08964136778173974
Position 328: 0.07525319316156175
Position 14509: 0.06624410760860104
Position 2283: 0.058448073635567935
Position 6617: 0.03941673216503182
Position 2960: 0.039140518047275294
Position 3029: 0.039094539812584234
Position 107: 0.03106282536210713
Position 12761: 0.02208611113397046
