Gene = Cldn12
index = 267
Annotated 5SS: [  25  558 1628 3719]
Annotated 3SS: [ 412 1537 3666 6334]
SMsplice 5SS: [ 162 6543]
SMsplice 3SS: [6430 6793]
top_k =  500
Partition function (log Z): -5.440192645210465

Sorted 5' Splice Sites (High to Low Probability):
Position 162: 0.7797036891476442
Position 1628: 0.6021391709495331
Position 6543: 0.5899387902983781
Position 558: 0.50303074251509
Position 6578: 0.35794359734115855
Position 6794: 0.2915834442437568
Position 7553: 0.2891005056908495
Position 3719: 0.2824740916350084
Position 1074: 0.2736006660898327
Position 4306: 0.1994821050808658
Position 25: 0.11462734847120688
Position 2951: 0.07948598955166883
Position 169: 0.07073852032486522
Position 2183: 0.045670758983682405
Position 2564: 0.04313568882272222
Position 5948: 0.02963265493078261
Position 8359: 0.02852223575869527
Position 5983: 0.02572311651502418
Position 7903: 0.01595759945496716
Position 677: 0.014873379212722016
Position 6799: 0.014808746145648071
Position 6914: 0.01404926736831861
Position 6116: 0.011017551186218272
Position 6570: 0.010120066425048964
Position 3545: 0.009820649389526499
Position 5078: 0.007746445291540939
Position 1779: 0.0075108785186981525
Position 9620: 0.005921600416507093
Position 575: 0.0059092034743892805
Position 123: 0.005004615262855376
Position 253: 0.003898120837605998
Position 6948: 0.003207331061554861
Position 7853: 0.003094636511857528
Position 7468: 0.003050690355597437
Position 357: 0.0029538573445716037
Position 6525: 0.0024968785836512165
Position 586: 0.0016799637377387334
Position 3522: 0.0014323125736347606
Position 1632: 0.0011724703614449398
Position 7259: 0.0010231779276673085
Position 4880: 0.0009541810787952973
Position 316: 0.0009130979965271512
Position 29: 0.0009042164554319096
Position 6585: 0.0008719120379636696
Position 78: 0.0007762186936950928
Position 185: 0.0007281908012449964
Position 7044: 0.0007229895035469463
Position 2568: 0.0007178745806613828
Position 150: 0.0006457797853198649
Position 311: 0.0006094493638848523
Position 1473: 0.0005946296956525519
Position 14: 0.0005339737515913321
Position 2095: 0.0005224941043211151
Position 374: 0.00046325315993041473
Position 976: 0.0004484973063254631
Position 873: 0.0004380477368790078
Position 531: 0.0004333900545610773
Position 68: 0.0004156531100142018
Position 6886: 0.00038137127938069824
Position 597: 0.00036143606706515543
Position 1349: 0.0003217349368505417
Position 729: 0.00025700341828789315
Position 3936: 0.00025279225699751333
Position 1141: 0.0002250714650181049
Position 3867: 0.00016321312538185767
Position 2357: 0.0001542957532223789
Position 2469: 0.0001490304606759491
Position 176: 0.0001259445407435812
Position 108: 0.00012062302273458181
Position 34: 0.00010242919753967745
Position 1733: 9.925475490911454e-05
Position 217: 9.025946031614233e-05
Position 191: 7.501007884057402e-05
Position 6529: 7.312720201669006e-05
Position 4822: 6.539312927461502e-05
Position 666: 5.1035173961283355e-05
Position 207: 5.003641312652122e-05
Position 1136: 4.6049866745511374e-05
Position 136: 4.118563924323963e-05
Position 940: 3.581369283848095e-05
Position 607: 3.301282760230283e-05
Position 6534: 3.182291978145606e-05
Position 6591: 1.8296386955367975e-05
Position 205: 1.6108596844434785e-05
Position 1534: 1.6008142122204396e-05
Position 49: 1.4590276407099177e-05
Position 476: 1.1660596022964128e-05
Position 80: 6.5927165487541565e-06
Position 57: 5.226816145737733e-06
Position 85: 2.95732605201865e-06
Position 6413: 2.8669532768913766e-06
Position 6646: 2.818853141318424e-06
Position 142: 2.7454427734452273e-06
Position 71: 2.7127430619206894e-06
Position 314: 8.573946567590787e-07
Position 31: 3.397378729852008e-07
Position 496: 2.983940642411403e-08
Position 1042: 1.9821753768920434e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6430: 0.8684110741978938
Position 430: 0.4847242712399428
Position 7439: 0.4672282673628973
Position 1537: 0.36518643549075336
Position 1002: 0.24464580974727912
Position 6793: 0.2399543744111156
Position 9703: 0.23055390661417297
Position 3666: 0.2190888578500388
Position 6641: 0.20771657886271544
Position 4186: 0.19410613874479116
Position 1565: 0.1764952878801569
Position 7712: 0.14240320476606677
Position 7630: 0.10776627448145627
Position 6624: 0.0968350350474565
Position 5859: 0.08814432559489291
Position 6334: 0.07033976752070256
Position 3594: 0.06419369491723342
Position 1466: 0.05916880487777119
Position 2681: 0.05566429829473499
Position 7354: 0.040530607321009264
Position 6491: 0.028651808243005398
Position 8220: 0.02681950675933604
Position 2702: 0.022050089794345792
Position 1030: 0.020765785944577203
Position 2436: 0.0197368994039422
Position 412: 0.0179930181366638
Position 6886: 0.01154051641975154
Position 3275: 0.010284357382744906
Position 4665: 0.010194809483862536
Position 9462: 0.010048085378655564
Position 1705: 0.009780043741313834
Position 2035: 0.00846101970675166
Position 8139: 0.007675402151663253
Position 7731: 0.007592850186618373
Position 6749: 0.007327519955485408
Position 1927: 0.007018395499297736
Position 2526: 0.006582227375322351
Position 8962: 0.006550653684914561
Position 7659: 0.006464316655404201
Position 1950: 0.005993373088411323
Position 2314: 0.005963072482987109
Position 2137: 0.005448902842642063
Position 4102: 0.005443829719883595
Position 2076: 0.005397068911721695
Position 2049: 0.00493966784992557
Position 2353: 0.004520063597725011
Position 8816: 0.004432910596889467
Position 9321: 0.00428164820080377
Position 2389: 0.0033960681906711446
Position 9093: 0.003301821109579782
Position 8240: 0.003186867811008343
Position 2412: 0.003099695046921914
Position 1164: 0.002882974029015415
Position 2081: 0.002529519178116826
Position 295: 0.0024544516979307525
Position 633: 0.002161112254683439
Position 8279: 0.002145841501390063
Position 2013: 0.0020285489744884242
Position 1543: 0.0018583446501572443
Position 6839: 0.0018501294304075484
Position 2861: 0.0016673795799668609
Position 939: 0.001644487791992852
Position 872: 0.0016214753479612764
Position 735: 0.0015448959379691844
Position 7957: 0.001367082207853337
Position 229: 0.0012831176788260577
Position 354: 0.001211346279220868
Position 7534: 0.0011410723494249433
Position 2493: 0.0010521526864668196
Position 3349: 0.0009686045804163626
Position 828: 0.0008511347525287587
Position 6754: 0.0006378994937395388
Position 98: 0.0006132480776677266
Position 122: 0.0005967785151874633
Position 524: 0.0005205935253579999
