Gene = Ccp110
index = 230
Annotated 5SS: [  197  1697  2963  5544 10487 12034 12908 13591 14065 17173 17523 18190
 19208 19902 20421]
Annotated 3SS: [ 1553  2807  5414  8841 11902 12750 13450 13947 17070 17405 18115 19144
 19841 20334 22715]
SMsplice 5SS: [  197  5544 10487 13591 14065 17173 17523 18190]
SMsplice 3SS: [ 5414 10384 13473 13947 17070 17405 18115 22715]
top_k =  500
Partition function (log Z): 8.083679555278287

Sorted 5' Splice Sites (High to Low Probability):
Position 17523: 0.9860276424281657
Position 13591: 0.9810487197339012
Position 18190: 0.980855795355616
Position 5544: 0.9769353872854643
Position 10487: 0.9130512929335818
Position 17173: 0.8904038066118672
Position 14065: 0.7212264446469383
Position 197: 0.5529699581537831
Position 1697: 0.5089876208882524
Position 12034: 0.45275048032333437
Position 19208: 0.39244728529038503
Position 1227: 0.3897690949288184
Position 1274: 0.35595458394831636
Position 12908: 0.2045875392658282
Position 12280: 0.17659500407968762
Position 20188: 0.17154932921300897
Position 244: 0.1567545125800653
Position 18563: 0.1480687550146908
Position 186: 0.12089524436581355
Position 20210: 0.11977756391580135
Position 2963: 0.11804901779445735
Position 13157: 0.10465933111930768
Position 11704: 0.10261935394121831
Position 1614: 0.09402693952449112
Position 21648: 0.09145285220994359
Position 10762: 0.08966612831225335
Position 468: 0.08123486318100738
Position 12067: 0.07265525284621988
Position 15519: 0.06700504753179955
Position 14070: 0.05701925471988128
Position 11466: 0.04645961744419599
Position 20421: 0.04564232402185432
Position 5956: 0.04327180192700567
Position 18418: 0.038736368820928915
Position 19673: 0.03687068324256277
Position 15374: 0.03584173593080134
Position 17220: 0.034217284955773884
Position 20116: 0.032905568032485184
Position 15798: 0.03178365279352163
Position 4118: 0.03175008979574626
Position 21740: 0.031295075141788975
Position 17215: 0.02998892236295304
Position 3963: 0.02899368437973245
Position 16915: 0.028186221727080303
Position 1264: 0.026988386507843774
Position 22912: 0.026850540004307727
Position 15618: 0.026287542549838807
Position 15546: 0.024380330224392278
Position 4919: 0.024203884153551555
Position 1030: 0.02400840809853286
Position 18020: 0.023306380739800535
Position 5630: 0.02278804804425444
Position 11750: 0.0220609788162107
Position 22949: 0.019538494671905195
Position 754: 0.019365992923800975
Position 2754: 0.019062570520106223
Position 297: 0.018633837498759513
Position 16796: 0.017813040097838045
Position 19902: 0.014819962365168745
Position 18290: 0.014419997292137417
Position 19684: 0.014165484168826223
Position 3403: 0.014143300906446402
Position 445: 0.013745444864274918
Position 2931: 0.013058865718733244
Position 15635: 0.012779748186142081
Position 1096: 0.012350484468445829
Position 20821: 0.01127827648540147
Position 2465: 0.010764522553677854
Position 4899: 0.010657928863357995
Position 2916: 0.010631895686820339
Position 1728: 0.010317516267389549
Position 17240: 0.010038350522731337
Position 4945: 0.009417079830027401
Position 1425: 0.008847515578444284
Position 2197: 0.008525136853811751
Position 216: 0.008301203802241298
Position 1278: 0.007745643291717426
Position 312: 0.007471014693938134
Position 13613: 0.007346569382848348
Position 1748: 0.006878260561090194
Position 3022: 0.0065835663508498135
Position 17335: 0.006393726411457827
Position 14385: 0.006382466701578614
Position 1872: 0.005826351384169107
Position 431: 0.005740604705435476
Position 365: 0.005454697268769728
Position 2918: 0.005043412652911343
Position 14850: 0.0049320022001964085
Position 17326: 0.004844856904926823
Position 953: 0.00404518101682954
Position 15358: 0.0038136905341229553
Position 4475: 0.003533336557973537
Position 4844: 0.003441669639703452
Position 66: 0.003354281098217378
Position 14831: 0.003111847872438672
Position 15458: 0.0027008925631540307
Position 3924: 0.002424640443289834
Position 17123: 0.0024157880207030147
Position 16926: 0.0024103971951372092
Position 12877: 0.0022586461384148868
Position 1160: 0.002228785815238844
Position 20848: 0.002218071128923576
Position 13831: 0.0021557916379029555
Position 940: 0.0021381237893178854
Position 17699: 0.0021216052062858655
Position 352: 0.002096551905658112
