Gene = Golim4
index = 515
Annotated 5SS: [  818 45355 46921 48800 50531 53683 58959 62095 64147 65041 66408 70257
 70655 78284]
Annotated 3SS: [45279 46870 48745 50379 53599 58796 61791 63892 64957 66297 70088 70585
 78211 78751]
SMsplice 5SS: [   32 27633 28183 45355 50531 53683 54529 58959 61972 64147 65041 66408
 70257 70655 78284]
SMsplice 3SS: [27490 28085 45279 50379 53599 54444 58796 61854 63892 64957 66297 70088
 70585 78211 78751]
top_k =  500
Partition function (log Z): -52.18482547956194

Sorted 5' Splice Sites (High to Low Probability):
Position 32: 0.9061064261172047
Position 6101: 0.3885113449113457
Position 818: 0.3628832397443098
Position 1653: 0.20992584051092064
Position 2941: 0.1970576360903499
Position 2501: 0.1444687740338303
Position 5853: 0.03202001366139179
Position 5594: 0.02170570161140194
Position 910: 0.02089795424547565
Position 178: 0.015344811130625705
Position 262: 0.007473510918761419
Position 5329: 0.004960734098650986
Position 1185: 0.004535104343395361
Position 4664: 0.0032199208678716194
Position 211: 0.0028345246886835197
Position 5408: 0.0028297193917522093
Position 1068: 0.00244071384126325
Position 1786: 0.002369502959717777
Position 350: 0.002101304875405923
Position 490: 0.0018146891914978568
Position 1367: 0.0017057057262422697
Position 823: 0.0016506957215669056
Position 3234: 0.001430010120944951
Position 777: 0.001008365001493526
Position 21: 0.000953588690676955
Position 48: 0.0008666586130190591
Position 1392: 0.0008442374225801912
Position 5501: 0.0007089246747650307
Position 973: 0.0006782206483640663
Position 284: 0.0005099944183165996
Position 2929: 0.0005016237195894102
Position 2392: 0.0003757664722775018
Position 1688: 0.0003598786890957345
Position 1072: 0.0002238662676693861
Position 291: 0.00021823545962316594
Position 25: 0.00021153180238172597
Position 41: 0.00019997242147802599
Position 1881: 0.0001971757429529563
Position 1585: 0.00017345925143861087
Position 1958: 0.0001725409882399326
Position 2480: 0.00013197359811695236
Position 5198: 0.00013125719041436897
Position 427: 0.00010578983003615407
Position 197: 0.00010273793136226635
Position 645: 9.523118439871732e-05
Position 694: 6.906404592777185e-05
Position 2468: 6.804414815055077e-05
Position 1598: 6.22418541729266e-05
Position 1323: 5.724309481183428e-05
Position 412: 4.639197656147832e-05
Position 2182: 4.4326071065802334e-05
Position 222: 4.256074822847535e-05
Position 1893: 4.1493550127407025e-05
Position 503: 3.4778458637623435e-05
Position 151: 2.9632089175873893e-05
Position 1636: 2.905402498651409e-05
Position 407: 2.5557029332567e-05
Position 432: 1.4320348986686248e-05
Position 76: 8.151994099133912e-06
Position 4324: 7.2957863762390626e-06
Position 1897: 5.319041985223963e-06
Position 893: 1.6015316027033545e-06
Position 861: 7.847715319589513e-07
Position 878: 3.5494183330489386e-07
Position 867: 1.528187784639677e-07
Position 36: 5.27994369356339e-08
Position 120: 4.1637622156380563e-08
Position 186: 3.585241300177521e-08
Position 208: 7.80619471119513e-09
Position 326: 1.9335726606183848e-09
Position 528: 5.359088572379373e-11
Position 526: 4.964315323508201e-11
Position 510: 4.5926377739419295e-11
Position 546: 3.574816037206333e-11
Position 501: 3.1772729844964584e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10928: 0.33038270088959376
Position 2808: 0.32528152468588534
Position 11095: 0.1888318705759487
Position 5968: 0.15268938854530595
Position 610: 0.1445355625064731
Position 5500: 0.13155691499280836
Position 5934: 0.12449322304049236
Position 2339: 0.12401943656354779
Position 5953: 0.10382392770763886
Position 1487: 0.09150188521596918
Position 741: 0.07198097657141254
Position 5778: 0.06727951235067958
Position 1559: 0.054167213976976374
Position 533: 0.040787315149962415
Position 2375: 0.03216976216097581
Position 1508: 0.030384058730639225
Position 6880: 0.029924416119378273
Position 5197: 0.025708334007440253
Position 3953: 0.02233558180716569
Position 660: 0.019813059502905142
Position 9490: 0.018353434157212807
Position 1565: 0.01830514627590215
Position 573: 0.014190076742394463
Position 675: 0.012503603839574957
Position 4277: 0.011696226124080335
Position 6759: 0.010280613151115784
Position 8538: 0.010179452414776474
Position 6201: 0.009358345005233016
Position 7043: 0.009220567836145313
Position 1395: 0.008722774901645565
Position 4996: 0.007696142912995397
Position 7681: 0.007504715207729182
Position 1239: 0.006447608636827454
Position 111: 0.006051442771550027
Position 657: 0.005516354482481377
Position 1038: 0.005300017735778255
Position 1005: 0.004935181981080124
Position 3810: 0.004852659935284083
Position 1424: 0.004732501255341371
Position 9848: 0.004704749552551059
Position 9882: 0.004644354829225818
Position 622: 0.0039158021673812
Position 4348: 0.003763492958440656
Position 9448: 0.0036048113669339497
Position 810: 0.0035533018872306614
Position 2335: 0.00340132155680306
Position 663: 0.003249898729565888
Position 7821: 0.0031792859492074436
Position 3397: 0.0023535072469038714
Position 4323: 0.0021497684715931515
Position 4476: 0.0015394890285912643
Position 585: 0.0014921338546505976
Position 1687: 0.0014530034470613626
Position 1016: 0.0012192176194460562
Position 1407: 0.001216313964175527
Position 3679: 0.0011160534303052215
Position 1336: 0.0011071569098343112
Position 2813: 0.0010808963561245422
Position 378: 0.0009925214097884455
Position 3434: 0.000883899971271642
Position 1782: 0.0006611556622615119
Position 1641: 0.000650416287514689
Position 6229: 0.0006167412860306465
Position 3107: 0.0005918965388928608
Position 578: 0.0005518167127076595
Position 817: 0.0005112314069218984
Position 560: 0.0004643942080451012
Position 1615: 0.0004516347810848063
Position 5132: 0.00041541278558183134
Position 4118: 0.0004117199550112176
Position 2379: 0.0003752742659697015
Position 909: 0.0002823725386604793
Position 5359: 0.00026290835809073297
Position 2355: 0.00024544476267015445
Position 1514: 0.00023793556780468737
Position 1102: 0.00023111871199319993
Position 1759: 0.0002204821295576297
Position 1491: 0.0002040914765129243
Position 1919: 0.00019019163336845603
Position 3023: 0.000180402811997649
Position 2433: 0.00017323338171273316
Position 329: 0.00016436222672589352
Position 2030: 0.00016349530277125576
Position 1465: 0.0001504244835765087
Position 857: 0.000146354067811965
Position 208: 0.00011362332485559572
Position 2392: 0.00010828223927867812
Position 747: 0.00010248544851845903
Position 404: 9.949900375140345e-05
Position 2764: 8.309468901970913e-05
Position 1510: 8.104100135577649e-05
Position 1454: 7.572568813796784e-05
Position 451: 7.219363945043075e-05
Position 625: 6.456428525942887e-05
Position 120: 5.100494433705408e-05
Position 326: 4.9002614221049154e-05
Position 1594: 1.6534295842662886e-05
Position 145: 1.3629136645358395e-05
Position 157: 1.1671367557848663e-05
Position 757: 4.985786933449719e-06
Position 177: 3.525346199356072e-06
Position 407: 9.985105487374874e-07
Position 350: 9.414673529809483e-07
Position 766: 8.395087116965719e-07
Position 941: 8.053969152868694e-07
Position 359: 6.544266457576726e-07
Position 786: 4.951602166056483e-07
Position 214: 4.226907496605785e-07
Position 333: 3.3940283405440317e-07
Position 945: 3.2106912544516664e-07
Position 792: 3.0777307410706765e-07
Position 881: 2.761540136472846e-07
Position 469: 2.444579598526899e-07
Position 275: 2.2752471416266274e-07
Position 361: 1.2383865427145213e-07
Position 173: 1.0380200076259162e-07
Position 1440: 1.014255948765786e-07
Position 271: 8.126645294732746e-08
Position 338: 6.696700916662908e-08
Position 893: 6.061131221115801e-08
Position 236: 4.8978478617011724e-08
Position 294: 3.1660380755071145e-08
Position 777: 2.219416161020587e-08
Position 1044: 1.392715793034104e-08
Position 783: 1.6479644908954029e-09
Position 230: 1.3990554523348872e-09
Position 222: 7.994290327458019e-10
Position 85: 1.3866537496336223e-12
Position 227: 8.417323533612858e-13
Position 246: 3.758687329701389e-13
