Gene = Commd4
index = 285
Annotated 5SS: [  60 1265 1557 1816 2160 2430 2920]
Annotated 3SS: [1192 1490 1775 2039 2348 2742 3050]
SMsplice 5SS: [  60 2160 2430 2920]
SMsplice 3SS: [2039 2266 2742 3050]
top_k =  500
Partition function (log Z): -6.602485655046172

Sorted 5' Splice Sites (High to Low Probability):
Position 60: 0.9289990262183638
Position 2430: 0.814702559297778
Position 2160: 0.606259858270033
Position 2920: 0.5493662387358539
Position 1816: 0.191248780542024
Position 944: 0.09044656615053515
Position 2857: 0.08550528880707411
Position 505: 0.03674034510431648
Position 967: 0.03230871360166916
Position 1448: 0.02575284389590479
Position 1557: 0.024272397583192464
Position 2130: 0.021134840882981763
Position 542: 0.019308631051082787
Position 89: 0.015176926327941322
Position 586: 0.015063001294020871
Position 2925: 0.013790700482434685
Position 1453: 0.013786220292979124
Position 2194: 0.010145544018306954
Position 1582: 0.006250372632966578
Position 331: 0.003381678266239508
Position 3112: 0.0029695872546941105
Position 2940: 0.0029299292911018175
Position 2907: 0.002575356623741808
Position 2823: 0.002490612959779531
Position 2841: 0.001556333387900293
Position 579: 0.0011235356480664355
Position 1061: 0.000744558666751794
Position 195: 0.0006643482295559725
Position 225: 0.0004625421035200189
Position 1117: 0.00042949111306227953
Position 107: 0.00037983016465785983
Position 2772: 0.00030994934349056304
Position 482: 0.0002094388983767919
Position 112: 0.0001730012673212897
Position 1289: 0.00014774946052802595
Position 1524: 0.0001224696017864397
Position 3189: 0.0001157330759075437
Position 712: 0.0001126689356937069
Position 1066: 0.00010151545950487745
Position 1457: 9.471895590385162e-05
Position 509: 9.264514252191317e-05
Position 1441: 8.074028395995565e-05
Position 1008: 7.592065630629838e-05
Position 171: 6.642683677041152e-05
Position 205: 6.0215661829756525e-05
Position 84: 5.849412248837211e-05
Position 302: 3.8423239663046e-05
Position 1270: 3.467455211393182e-05
Position 743: 1.1455801268148555e-05
Position 1050: 9.467299898010821e-06
Position 297: 7.441770584560957e-06
Position 956: 6.380440698280138e-06
Position 1044: 4.597325161856903e-06
Position 278: 3.321733335094603e-06
Position 177: 2.1766417956820404e-06
Position 3: 1.880626181715886e-06
Position 988: 1.4526941939946431e-06
Position 115: 1.3951167206110912e-06
Position 426: 4.0565920039213544e-07
Position 17: 3.4427549310093734e-07
Position 383: 3.217284391382608e-07
Position 431: 1.2728081030974744e-07
Position 370: 6.178787531996477e-08
Position 433: 5.393920313774122e-08
Position 367: 5.111467659066109e-08
Position 804: 1.8998632030851526e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3050: 0.8984837015773374
Position 2039: 0.5178814080902314
Position 2742: 0.47467504647952957
Position 2266: 0.23871959876878024
Position 2348: 0.22949705288493055
Position 2319: 0.18355962156964573
Position 2316: 0.16504091779215913
Position 1775: 0.09872597984222696
Position 1684: 0.09048820511535642
Position 2856: 0.0838459849305607
Position 819: 0.0735630992550678
Position 1192: 0.05613146986148857
Position 2895: 0.04496107949622822
Position 1932: 0.03897398877796164
Position 2834: 0.038307122478205544
Position 416: 0.03390477847831344
Position 2091: 0.02491779785994223
Position 1757: 0.020403026571609834
Position 1870: 0.016754023780288483
Position 2840: 0.01511522512542083
Position 3264: 0.013105704429347073
Position 2816: 0.012261536022996981
Position 804: 0.011947978563633287
Position 1953: 0.0102445224923906
Position 851: 0.0095235803930265
Position 2657: 0.008471248552514814
Position 2813: 0.0072447915473886305
Position 2041: 0.0071584460608796075
Position 2794: 0.006959178939773592
Position 3238: 0.006884911519247828
Position 1490: 0.005776006277662693
Position 1426: 0.005746389167228069
Position 2749: 0.0050129017170842186
Position 1287: 0.004664198342897338
Position 2291: 0.004502344387749527
Position 2286: 0.004390159648913071
Position 2096: 0.004134035053212424
