Gene = Leo1
index = 632
Annotated 5SS: [  100  4458  5671  6861  7967  9037 13183 14240 15658 16726 19568]
Annotated 3SS: [ 3698  5565  6765  7820  8951 13087 14104 15521 16538 19469 24657]
SMsplice 5SS: [  100  3792  4458  5671  6861  7967  9037 13183 14240 15658 16726 19568]
SMsplice 3SS: [ 3698  4351  5565  6765  7820  8951 13087 14121 15521 16538 19469 24657]
top_k =  500
Partition function (log Z): 33.066951797684624

Sorted 5' Splice Sites (High to Low Probability):
Position 15658: 0.9993212062412165
Position 19568: 0.9987200353458325
Position 9037: 0.9948643807048942
Position 16726: 0.9935135773536813
Position 13183: 0.984086927216785
Position 100: 0.9450206536050623
Position 3792: 0.9395327612108809
Position 7967: 0.9373412377218474
Position 6861: 0.9301676918619131
Position 5671: 0.8854046673789329
Position 4458: 0.7653345973986532
Position 14240: 0.6818765642083273
Position 22618: 0.5487349813236295
Position 4006: 0.4672272644323029
Position 10066: 0.2771449778012641
Position 12914: 0.23536701236243468
Position 24084: 0.19522117940901978
Position 20411: 0.19088523783325814
Position 4431: 0.19027790929052163
Position 20903: 0.17358275111781363
Position 24092: 0.16576702298192197
Position 5661: 0.09631827763181296
Position 7284: 0.09566534480375165
Position 24088: 0.09528180556728005
Position 5985: 0.08858993686647246
Position 425: 0.08400886466853415
Position 10019: 0.07663076076580749
Position 3195: 0.07490089697792376
Position 7184: 0.07121371684504198
Position 5433: 0.06956808362305526
Position 16249: 0.06716728414096496
Position 3154: 0.06539183337107804
Position 5200: 0.06469435449568364
Position 580: 0.059125901141829966
Position 14191: 0.05384653019918519
Position 13958: 0.05368743832960477
Position 15130: 0.053135840101705155
Position 1383: 0.04533130554986575
Position 13703: 0.0434306916134478
Position 5996: 0.04337556835159499
Position 18469: 0.042921968208615734
Position 19992: 0.04001108101412095
Position 13862: 0.03979176790568451
Position 16134: 0.03946384816021855
Position 15388: 0.03503454224627859
Position 5871: 0.03419067600187896
Position 12686: 0.033118858436811616
Position 4863: 0.029566072621342546
Position 8797: 0.02840859502586382
Position 24048: 0.02684736730685117
Position 22840: 0.025918144012115563
Position 9300: 0.024779029855623576
Position 3332: 0.020689407585035444
Position 13974: 0.019558867643673986
Position 10516: 0.0193872113886997
Position 5695: 0.01741545781244108
Position 16025: 0.017331663363004866
Position 3274: 0.016535032073310515
Position 11782: 0.015923549004205898
Position 13187: 0.015208766347496495
Position 7653: 0.013686066703542027
Position 17984: 0.011373542477229923
Position 24723: 0.010943391534481475
Position 20187: 0.010700990670218345
Position 19212: 0.010426685587844096
Position 3837: 0.010135629291358772
Position 19957: 0.00978266079931519
Position 11759: 0.009584894732868868
Position 24773: 0.00920828657954518
Position 2331: 0.00883023747181294
Position 7204: 0.008797251945683171
Position 22102: 0.00868922412578315
Position 2596: 0.008165515972758195
Position 8046: 0.008142308442871051
Position 1813: 0.007962059209273068
Position 18725: 0.007852237172998022
Position 23401: 0.007820484409761495
Position 1511: 0.006959437541623695
Position 16406: 0.006503436366039785
Position 6088: 0.006403495230229342
Position 5867: 0.006338103144842344
Position 12520: 0.00628235421736969
Position 16083: 0.0062420405276138475
Position 7899: 0.0054657327504265595
Position 15159: 0.00461958435370379
Position 24070: 0.004283531506760966
Position 9024: 0.004108575456421967
Position 10070: 0.003999693863838429
Position 16833: 0.003837182318353039
Position 5447: 0.003788834761080412
Position 8723: 0.0036153092091682497
Position 274: 0.003602289907303963
Position 20065: 0.0033526547946023007
Position 4827: 0.0032873923371819417
Position 6896: 0.003162915077043074
Position 14432: 0.002959201782402392
Position 7682: 0.0029288063917568786
Position 3172: 0.002837556682653415
Position 2580: 0.002808608050911761
Position 7650: 0.0027960863696452733
Position 8855: 0.002752764177256679
Position 2384: 0.0027416780282494995
Position 2304: 0.0025839576661213976
Position 14581: 0.0025155005273614487
Position 14485: 0.0021144864690304534
Position 14428: 0.00200824542406065
Position 24797: 0.001917634009438494
Position 1688: 0.0018554227991916493
Position 8150: 0.0018368941145001708
Position 17202: 0.0018035994618609814
Position 14780: 0.0017972606122504276
Position 4659: 0.0017649268741800842
Position 1373: 0.001731645896595097
Position 7290: 0.0017094416012373402
Position 3774: 0.0017001042781551047
Position 14985: 0.0015517502710146193
Position 17962: 0.0013862874006080365
Position 17599: 0.0013325596209821729
Position 17916: 0.0013305599224733536
Position 13549: 0.001183707998243701
Position 14620: 0.0011710533034882135
Position 7396: 0.0011364991461381866
Position 5170: 0.0010564763616534086
Position 829: 0.0010282117774348975
Position 1861: 0.0010172188479386783
Position 8530: 0.0010141333354175923
Position 8005: 0.0009248324347420987
Position 2977: 0.0009188046584262491
Position 16956: 0.0008924120497266713
Position 21314: 0.0008840864640436397
Position 13668: 0.0008602633675027286
Position 3810: 0.0008540451927951252
Position 15395: 0.0007627692884397006
Position 16676: 0.0007198965709875496
Position 20611: 0.0006679914720000864
Position 2894: 0.0006658332486063115
Position 13794: 0.0006595374470863445
Position 14416: 0.0006276206846470585
Position 19856: 0.0006189474059060381
Position 1387: 0.0006187575548109788
Position 5687: 0.0005433735317154761
Position 3264: 0.0005232924616261302
Position 19534: 0.0005219226391605636
Position 14768: 0.0005028591554953403
Position 15988: 0.0004915481624857955
Position 15955: 0.0004797921937911786
Position 20072: 0.0004759394688386249
Position 16277: 0.0003897459645427617
Position 7299: 0.00038044786381367886
Position 1126: 0.00033421293675634097
Position 7303: 0.0003088571594270951
Position 9919: 0.0002732411049969999
Position 14943: 0.00026681438221107544
Position 17035: 0.0002474993366099115
Position 14776: 0.00023920461624656682
Position 19972: 0.00023084055673179083
Position 8174: 0.0002192461252421024
Position 3185: 0.00019826214675055186
Position 3226: 0.0001893975022435743
Position 3889: 0.00017738250031925612
Position 19720: 0.0001560888960677508
Position 13533: 0.00015584535041000174
Position 19848: 0.00011876063463516198
Position 19891: 8.337474708326667e-05
Position 13235: 8.111359988496423e-05
Position 10979: 7.442869012669581e-05
Position 496: 6.515268954547861e-05
Position 6796: 4.526854629669238e-05
Position 18149: 4.148139837471841e-05
Position 18137: 2.4056128701409066e-05
Position 13559: 1.6696196270761847e-05
Position 17433: 1.4435980235448384e-05
Position 833: 1.2768193387737655e-05
Position 19560: 9.506667944211067e-06
Position 351: 9.08940733133756e-06
Position 630: 7.434976794821913e-06
Position 385: 6.269426916949297e-06
Position 870: 5.952001471373317e-06
Position 1057: 5.719572287904668e-06
Position 1039: 5.288228976750043e-06
Position 242: 5.0017324867294675e-06
Position 784: 4.966241995155776e-06
Position 375: 4.076085713838021e-06
Position 19668: 3.5155544620265223e-06
Position 575: 3.4936829053755814e-06
Position 5678: 3.282111377642763e-06
Position 864: 3.2586541503259287e-06
Position 1823: 2.681461144891591e-06
Position 403: 1.7915670358096499e-06
