Gene = Tecpr1
index = 1067
Annotated 5SS: [  121  5102  6390  6713  7363  9371  9560 11043 12211 13756 15021 16222
 17199 17451 18991 20208 22604 22801 23886 24487 25061 25724 27264 27484]
Annotated 3SS: [ 4866  6206  6589  7236  9195  9458 10940 12064 13249 14874 16065 17048
 17292 18862 20104 22506 22720 23828 24305 24924 25630 27156 27363 27597]
SMsplice 5SS: [  121  1839  6347  6713  7363  9371  9560 11043 12211 15021 16222 17451
 18991 20208 22604 22801 24487 25061 27264 27484]
SMsplice 3SS: [ 1736  6206  6589  7236  9195  9458 10940 12064 14874 16065 17355 18862
 20104 22506 22720 24305 24924 27156 27338 27597]
top_k =  500
Partition function (log Z): 29.40609534483125

Sorted 5' Splice Sites (High to Low Probability):
Position 15021: 0.9982090471350025
Position 22604: 0.9973905106339797
Position 18991: 0.9842580427659892
Position 11043: 0.9509239372939126
Position 12211: 0.9497206702783432
Position 121: 0.9436167333386842
Position 27264: 0.9114389601013589
Position 7363: 0.9094865433962456
Position 27484: 0.9034514189597801
Position 20208: 0.8522482097174289
Position 16222: 0.8491015045057889
Position 22801: 0.8257461958139662
Position 17451: 0.7997177180990315
Position 9371: 0.7500005656082237
Position 24487: 0.6571818084990029
Position 25061: 0.6429088563388149
Position 17199: 0.6414113787606268
Position 9560: 0.6364468109387997
Position 6713: 0.5470675161198963
Position 13275: 0.48227218937094035
Position 1839: 0.4573853540777326
Position 23886: 0.359010155501864
Position 6347: 0.3588283220493131
Position 11253: 0.331334419652148
Position 6676: 0.32636961647327334
Position 13756: 0.3101913987242943
Position 4941: 0.3051661133488577
Position 5102: 0.28344243452728113
Position 6273: 0.25681725322594906
Position 27812: 0.23485732147624788
Position 1899: 0.18566788515329194
Position 21737: 0.1537270299191395
Position 9967: 0.14787945260091345
Position 16948: 0.1398177758663066
Position 28906: 0.13646688132042314
Position 11238: 0.11885261137289935
Position 7969: 0.11522142902117388
Position 28703: 0.11133672955518563
Position 3590: 0.10776600751042983
Position 7899: 0.09309468783718002
Position 2529: 0.08599774388904617
