Gene = Mphosph9
index = 691
Annotated 5SS: [  187  3099  7128 12600 15268 21020 23799 29351 30418 35653 37127 41596
 42504 44339 60934 62656 65084 66051 67038 68005 69027]
Annotated 3SS: [ 2834  6973 12075 15140 20925 23694 28892 30261 35564 36910 41547 42438
 44236 60798 62476 64936 65929 66936 67756 68957 72853]
SMsplice 5SS: [  187  7128 11891 12154 12600 15268 21020 23799 30418 35653 37127 41596
 42504 44339 58560 60934 65084 65743 66051 67038 68005 69027 72961 73977]
SMsplice 3SS: [ 7017 11760 12075 12510 15140 20925 23651 30261 35564 36910 41547 42438
 44236 58444 60798 64936 65643 65929 66936 67756 68957 72853 73850 75102]
top_k =  500
Partition function (log Z): -3.9181050113271914

Sorted 5' Splice Sites (High to Low Probability):
Position 21020: 0.9999999999999977
Position 7128: 0.9980918239691882
Position 30418: 0.9978243683114376
Position 44339: 0.9967246838412961
Position 35653: 0.9848945286966746
Position 11891: 0.964484190571186
Position 23799: 0.9412084578412273
Position 37127: 0.9394860724709645
Position 187: 0.9383423167482181
Position 12600: 0.8937449185317197
Position 12154: 0.8811395025960475
Position 41596: 0.7914504618726823
Position 15268: 0.7267665850866208
Position 42504: 0.6443411576365117
Position 48727: 0.5356461045092619
Position 3099: 0.356599191476163
Position 15688: 0.2514011584325691
Position 17157: 0.24933242142522105
Position 44164: 0.23227107328985136
Position 989: 0.2309052968990227
Position 425: 0.22925735775065456
Position 29284: 0.1677591266272968
Position 38448: 0.16193587534938372
Position 2953: 0.1403212318415872
Position 42911: 0.13549231426692881
Position 41635: 0.12757414146586474
Position 4393: 0.11728830439390958
Position 37844: 0.11198575097240925
Position 15272: 0.11094292267393858
Position 713: 0.1101507768763775
Position 14393: 0.10468371234639984
Position 34384: 0.10439229945246015
Position 41277: 0.09801070650517323
Position 42892: 0.09315187417090605
Position 2985: 0.08749344637723916
Position 12158: 0.06294487105969553
Position 17161: 0.060965985230056245
Position 27423: 0.055733767879966874
Position 919: 0.05508326630377316
Position 31106: 0.05412912226593473
Position 40325: 0.05140612917653816
Position 39291: 0.05104843154953963
Position 27869: 0.04908442293443504
Position 21648: 0.04181907511392403
