Gene = Izumo2
index = 599
Annotated 5SS: [ 233  389 1600 1790 6710]
Annotated 3SS: [  313  1512  1768  6585 11000]
SMsplice 5SS: [389]
SMsplice 3SS: [7802]
top_k =  500
Partition function (log Z): -7.827658070314131

Sorted 5' Splice Sites (High to Low Probability):
Position 389: 0.9085132665751084
Position 4337: 0.5461868291575067
Position 1536: 0.4684959997882174
Position 824: 0.4235517797964192
Position 229: 0.4043358174164588
Position 1790: 0.2876674349842001
Position 245: 0.22524079221400964
Position 6710: 0.21550106168112
Position 6645: 0.12666576938320848
Position 1920: 0.10813945998070174
Position 8068: 0.10170743726493765
Position 1600: 0.0919352554350702
Position 1455: 0.06626197638548054
Position 3331: 0.06472188240334507
Position 233: 0.06125606221232307
Position 799: 0.052953881466988206
Position 4311: 0.0474425729113672
Position 6663: 0.039669493794249146
Position 1913: 0.03710099453201938
Position 607: 0.03444757719759436
Position 5314: 0.03165938771443409
Position 2854: 0.030812810218132144
Position 6651: 0.027444473049896178
Position 909: 0.025689887565109787
Position 534: 0.0210314735751579
Position 171: 0.015956386457597824
Position 6669: 0.015463926449262835
Position 7919: 0.010946095734803008
Position 9926: 0.00876267738561554
Position 78: 0.007004526489148113
Position 567: 0.006591820626557695
Position 7912: 0.00575435229789461
Position 812: 0.004909716781204259
Position 5229: 0.003649573944626431
Position 1136: 0.003419555163785153
Position 363: 0.0026873394903964894
Position 249: 0.001998303040073205
Position 4365: 0.001658572102359936
Position 102: 0.0015832038009490443
Position 3440: 0.0013946864374386751
Position 754: 0.0009877288967717014
Position 107: 0.0008023482049455472
Position 22: 0.0007924054503472336
Position 5221: 0.0007413189622608198
Position 220: 0.0006769221231872897
Position 237: 0.000670897780141114
Position 334: 0.0004288388584048003
Position 69: 0.00041552206170489405
Position 1346: 0.00033470956386613167
Position 8019: 0.00032570963828274093
Position 1469: 0.0003253887652919522
Position 1364: 0.0002170303539157504
Position 1352: 0.00020689594326833434
Position 1021: 0.0001923001981238014
Position 118: 0.000189952898341522
Position 1434: 0.00011137146374512692
Position 235: 0.0001030364691318679
Position 519: 9.141330244587073e-05
Position 653: 7.65969414674972e-05
Position 82: 7.301075356974214e-05
Position 456: 7.143481780655592e-05
Position 609: 4.6670141933702284e-05
Position 306: 3.6172422074051144e-05
Position 497: 3.6024371048424014e-05
Position 629: 3.1495041903198335e-05
Position 529: 2.6728364293979218e-05
Position 32: 2.5985727226201844e-05
Position 639: 1.5695917891831344e-05
Position 558: 1.2808861703735701e-05
Position 30: 7.88833545679368e-06
Position 541: 6.690824401652309e-06
Position 272: 6.263547531137387e-06
Position 313: 2.5025010663101813e-07
Position 458: 2.469630602912832e-07
Position 637: 1.4915352392498502e-07
Position 468: 1.3678715129478656e-07
Position 316: 2.8983427860392258e-08
Position 548: 2.0552201781721266e-08
Position 846: 1.700748860853122e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7802: 0.9279752490034361
Position 313: 0.5021797549285348
Position 723: 0.4742166198094062
Position 6585: 0.4435878053517581
Position 4255: 0.37835035648719406
Position 1292: 0.3230373428689245
Position 1512: 0.2633016626302386
Position 4209: 0.21778220893631953
Position 1768: 0.18098802778919482
Position 292: 0.15530130232667666
Position 1642: 0.10899443001710395
Position 1624: 0.07846791307251354
Position 9780: 0.07280202987370082
Position 474: 0.0471734724297712
Position 1660: 0.03159894049144938
Position 2750: 0.031199723430420264
Position 3250: 0.030539343787049644
Position 5069: 0.029231973916430884
Position 10498: 0.02822807070905648
Position 3314: 0.01991030626178629
Position 1345: 0.01904567343219016
Position 1677: 0.017929229709510178
Position 5086: 0.01742771847773247
Position 8308: 0.015814753597167257
Position 9016: 0.015158893963054634
Position 1437: 0.013960223437650871
Position 3067: 0.013182210588362305
Position 711: 0.011553661994207072
Position 1367: 0.008072730358365306
Position 5208: 0.006785781191946141
Position 857: 0.004791908446099439
Position 730: 0.004624725692360931
Position 7808: 0.0040240574922355814
Position 1399: 0.003989227108512419
