Gene = Gtpbp6
index = 529
Annotated 5SS: [ 342 1138 1328 1545 1932 2999 3308 3688 3930]
Annotated 3SS: [ 999 1256 1413 1860 2839 3098 3538 3776 4028]
SMsplice 5SS: [ 342 1138 1932 2950 3308 3688 3930]
SMsplice 3SS: [ 999 1860 2839 3098 3538 3776 4028]
top_k =  500
Partition function (log Z): 9.935464562608773

Sorted 5' Splice Sites (High to Low Probability):
Position 1138: 0.9654167277745044
Position 1932: 0.8976259969117414
Position 3930: 0.8935408964400141
Position 3688: 0.794182522981467
Position 342: 0.7625544275797466
Position 2950: 0.6753642795498851
Position 3308: 0.6726835403740384
Position 1545: 0.33702606406160673
Position 2999: 0.3028747232524055
Position 1328: 0.20987150771836607
Position 349: 0.1620275520078133
Position 3220: 0.1457652178675906
Position 3129: 0.09940057479975843
Position 3697: 0.05754454446487059
Position 1945: 0.05298852267469106
Position 686: 0.03902133680424997
Position 1553: 0.03654655366561753
Position 3889: 0.029735134091720284
Position 2476: 0.020048508689241146
Position 2069: 0.014618097400756898
Position 3671: 0.01412109522596904
Position 3369: 0.014096604502395506
Position 152: 0.013984059517526534
Position 1145: 0.011454393916500778
Position 2980: 0.010135979092806007
Position 1915: 0.009850553689694487
Position 2515: 0.009428351813155343
Position 3329: 0.009108013001234204
Position 107: 0.0089588588956204
Position 554: 0.007853096250295184
Position 2724: 0.0067599526662446
Position 2204: 0.0066889210508248205
Position 3563: 0.005935884830702981
Position 3861: 0.0058499093130952445
Position 2195: 0.005538320455466174
Position 665: 0.005306923714894376
Position 1336: 0.004557371874830277
Position 2973: 0.004250674599108659
Position 1285: 0.0034017798110781636
Position 185: 0.0031468516448447605
Position 853: 0.003101174716424419
Position 707: 0.002959748163742654
Position 454: 0.0027086689012064016
Position 1743: 0.002653075421323859
Position 1373: 0.00253084929641511
Position 125: 0.0025061645524113983
Position 528: 0.002464975222116606
Position 3358: 0.0023670997239937526
Position 213: 0.002350659935124879
Position 3182: 0.002232894363131378
Position 1436: 0.0022311765933803913
Position 3904: 0.0021819062927289907
Position 166: 0.001748963216502156
Position 1612: 0.0017049640219008037
Position 1338: 0.001621124575347063
Position 1301: 0.0015176860089069833
Position 3659: 0.0014740398736991284
Position 2274: 0.0011882249676373215
Position 1052: 0.001174387711922674
Position 549: 0.0011656084313297441
Position 1616: 0.0011509276644335745
Position 2549: 0.0011369000212475054
Position 1674: 0.0010166634784485294
Position 1425: 0.0009220144489127706
Position 1442: 0.0008598351180471443
Position 586: 0.0007422224387142505
Position 2961: 0.0007393255416425502
Position 1736: 0.0007333889511431666
Position 180: 0.0007088510605389067
Position 120: 0.0006738066047876151
Position 2977: 0.000664325119604903
Position 3680: 0.0006269302370844071
Position 192: 0.000608345131681656
Position 1032: 0.000594071329040919
Position 4128: 0.0005566264899270986
Position 74: 0.0005464124076007958
Position 2431: 0.0004630329159870233
Position 953: 0.0004551103547572895
Position 2673: 0.0003804951502915497
Position 1927: 0.00037886926643787566
Position 134: 0.0003638459546064921
Position 1569: 0.0003452259388435634
Position 2968: 0.00031455774938400464
Position 3777: 0.00030848449988848183
Position 3902: 0.0003068871529999024
Position 3865: 0.00030441255117178025
Position 2498: 0.00028024214882843145
Position 3872: 0.0002773890347225048
Position 659: 0.00022825280932494609
Position 1702: 0.00022373212570640392
Position 3554: 0.00020933936390906373
Position 3945: 0.00018582196443093105
Position 3160: 0.0001668749775440936
Position 2996: 0.00016210710700601758
Position 3934: 0.00016006413802785858
Position 1199: 0.00015426125060657365
Position 2971: 0.00014477332206595833
Position 876: 0.00013898689532815608
Position 865: 0.00013522590861289065
Position 1608: 0.00012969517426667377
Position 808: 0.00012906626289791717
Position 3646: 0.0001233433281953738
Position 290: 0.00011743725481400419
Position 1395: 0.00010483368220980013
Position 1484: 0.00010456642224842302
Position 83: 9.668072344160301e-05
Position 284: 9.570456677792157e-05
Position 3939: 8.066924164512356e-05
Position 2263: 7.880348162288064e-05
Position 1011: 7.862115061156196e-05
Position 4060: 7.510754789113095e-05
Position 1949: 7.369791682355602e-05
Position 189: 7.080853701764474e-05
Position 642: 5.588253454384868e-05
Position 2278: 3.962737245290858e-05
Position 2027: 3.473345642002324e-05
Position 1131: 3.293135801137365e-05
Position 698: 3.073335593936512e-05
Position 911: 2.6926460140576242e-05
Position 4093: 2.3832420159775314e-05
Position 1190: 1.4808932920770319e-05
Position 1063: 1.1522889883250315e-05
Position 92: 1.1404668458862832e-05
Position 72: 1.1200187492266771e-05
Position 3032: 7.093338804450325e-06
Position 1056: 6.840697501993455e-06
Position 58: 4.195397723792424e-06
Position 1104: 3.474126325910357e-06
Position 1071: 3.332716992013855e-06
Position 1188: 2.8338041454189365e-06
Position 1074: 1.4204122400045284e-06
Position 1106: 1.31572257562329e-06
Position 2897: 1.0754880539843322e-06
Position 1558: 7.632562496023124e-07
Position 47: 5.299201277926762e-07
Position 3346: 2.819036468841163e-07
Position 3548: 2.651504310102086e-07
Position 739: 1.938042308486435e-07
Position 792: 9.975963928859997e-08
Position 360: 8.13727975221321e-08
Position 579: 6.277383180844791e-08
Position 845: 1.2538529705843207e-08
Position 561: 5.981459379810703e-09
Position 305: 2.6560441626677896e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2839: 0.9809372998073861
Position 4028: 0.9694989689566096
Position 3776: 0.9479503083982781
Position 1860: 0.8420112445480754
Position 3098: 0.7877173232032721
Position 999: 0.7676163064931594
Position 3538: 0.741513640100678
Position 1256: 0.28313050710731413
Position 1413: 0.16136786602663233
Position 1454: 0.11815697049694367
Position 1047: 0.08914408768865087
Position 3250: 0.08600970550630374
Position 922: 0.08178037435783753
Position 1723: 0.06847045006664439
Position 3455: 0.06053368612932144
Position 3145: 0.046950542365528515
Position 1804: 0.038346141490191894
Position 3425: 0.02843577151434357
Position 1010: 0.025798289881508115
Position 3384: 0.021881170683542447
Position 1416: 0.018894080528012922
Position 1261: 0.018336682766900765
Position 1758: 0.015822815726425264
Position 3581: 0.014686308231577346
Position 3103: 0.013917049453565715
Position 2317: 0.012529578633729789
Position 2166: 0.009437101541615277
Position 2341: 0.009286902189774647
Position 280: 0.009242593064219788
Position 3823: 0.008015496182440872
Position 3261: 0.006796902420152117
Position 811: 0.006771171321270945
Position 2052: 0.0067337054482569806
Position 1735: 0.006008903125165835
Position 2876: 0.005710010562624506
Position 610: 0.00494523597218214
Position 2766: 0.004576318196424707
Position 2394: 0.00448824524590474
Position 2055: 0.004189849630069506
Position 1419: 0.003660431939488442
Position 3412: 0.0036048348560872657
Position 952: 0.003571251985377406
Position 2640: 0.0030677188191691866
Position 2723: 0.00282979867129013
Position 3650: 0.0023717522415365993
Position 2534: 0.002346314444881235
Position 427: 0.0018148456019901418
Position 1004: 0.0017855690185624097
Position 616: 0.001679095596456884
Position 2844: 0.001590111789784262
Position 241: 0.0015411202609466811
Position 1465: 0.0014983708490512563
Position 557: 0.0014706526798271443
Position 2842: 0.0013398629268641259
Position 3589: 0.0012920333430513483
Position 1604: 0.0012625960743286812
Position 742: 0.0012046265256334086
Position 3118: 0.0011581214840912632
Position 202: 0.0010960530816078123
Position 1742: 0.0010774658637923578
Position 224: 0.0010084145973669034
Position 464: 0.001001516564419153
Position 3318: 0.0008180947239088348
Position 3799: 0.0007931618687196489
Position 1081: 0.0007454586029828781
Position 2518: 0.0007419032601682777
Position 3368: 0.0006946456842301662
Position 4041: 0.0006891608105520241
Position 2348: 0.0006628894426622799
Position 3583: 0.0006021676342258949
Position 502: 0.0005991379722191933
Position 4199: 0.0005904721584574228
Position 3045: 0.0005654238541654452
Position 3070: 0.0005604842064736387
Position 4113: 0.000553291448669027
Position 2611: 0.000534260982510214
Position 863: 0.0005284359835655382
Position 205: 0.0005158124947862819
Position 1276: 0.0004951174431778402
Position 4059: 0.0004872744039232168
Position 1086: 0.00046677985954587313
Position 2600: 0.0004631473250440456
Position 1888: 0.0003604164432055848
Position 226: 0.00035706348638704015
Position 3974: 0.0003483741877592323
Position 1267: 0.00034160504203173143
Position 1193: 0.0003175218473573561
Position 2068: 0.00030343405035523885
Position 1306: 0.00029645372143740674
Position 4065: 0.000280362939657305
Position 417: 0.0002601293616920144
Position 3292: 0.00025700223185163456
Position 2402: 0.00025051766613601474
Position 1327: 0.0002504500021349571
Position 1499: 0.00021885665860511288
Position 1528: 0.00021007750968985323
Position 4044: 0.00018809917762704965
Position 4056: 0.00018490996442392633
Position 230: 0.00018420024468839737
Position 526: 0.00016149869514263255
Position 473: 0.0001521741588217154
Position 2796: 0.00015184587049936135
Position 4133: 0.00014627228752347
Position 843: 0.00013925905714123633
Position 3040: 0.00013003432213760357
Position 3994: 0.00012269945021572493
Position 3646: 0.00011758867958762975
Position 232: 0.0001169600024967763
Position 2422: 0.00011468565444305599
Position 924: 0.00011272657867633803
Position 1515: 0.00010579596492051773
Position 2744: 0.00010131212750312891
Position 3666: 9.450663551511141e-05
Position 1096: 9.175447751849804e-05
Position 1099: 9.083504189286664e-05
Position 2058: 8.846954776195894e-05
Position 2910: 8.439296439352388e-05
Position 3750: 7.909160097461368e-05
Position 4183: 7.529475128498422e-05
Position 1127: 7.523288926094559e-05
Position 2769: 7.34911259333162e-05
Position 813: 7.038767800260507e-05
Position 1017: 6.703053677589154e-05
Position 431: 6.480764852857738e-05
Position 217: 6.473235790279731e-05
Position 3880: 6.191096524569401e-05
Position 499: 5.417253717381834e-05
Position 2411: 5.3940783832933776e-05
Position 2272: 4.957703828853667e-05
Position 1892: 4.914057560361063e-05
Position 1425: 4.7324433887109926e-05
Position 2289: 4.570895258212565e-05
Position 3133: 4.397110036114333e-05
Position 4196: 4.2285381017643555e-05
Position 561: 4.2072676344993784e-05
Position 492: 4.1087881009731146e-05
Position 496: 4.0332813530845214e-05
Position 235: 3.8597666640650746e-05
Position 1503: 3.819786771552129e-05
Position 328: 3.585209947790901e-05
Position 1203: 3.291359340078067e-05
Position 481: 3.160970635533966e-05
Position 1544: 2.654027792834538e-05
Position 570: 2.1505575616816478e-05
Position 559: 1.2589635238644314e-05
Position 2728: 1.1376006527825915e-05
Position 514: 1.079335261000298e-05
Position 783: 8.775400537349178e-06
Position 147: 4.864514158461122e-06
Position 3055: 4.717085822019566e-06
Position 1115: 4.450878627763739e-06
Position 2038: 3.801326587141201e-06
Position 507: 3.3521514662031496e-06
Position 2145: 2.696891444600653e-06
Position 511: 2.522700180304701e-06
Position 1624: 2.491114231604859e-06
Position 488: 2.3259913530303527e-06
Position 857: 2.2396688031658032e-06
Position 341: 1.7556743735275839e-06
Position 1931: 1.6643944334993642e-06
Position 3025: 1.4926196809942718e-06
Position 1993: 1.2480386170592857e-06
Position 1308: 7.302202974615083e-07
Position 789: 3.552771488205633e-07
Position 655: 2.5050709963323463e-07
Position 374: 3.970090277885476e-10
Position 336: 3.21870942541457e-10
Position 162: 8.49799521355269e-11
Position 352: 5.826604862153367e-11
Position 393: 1.9712077174833986e-11
Position 120: 2.0768061261314996e-12
