Gene = Polr3c
index = 833
Annotated 5SS: [  280  1795  3832  4115  5089  8168  8395 10962 11200 11995 12509 13370
 13534 14148]
Annotated 3SS: [ 1628  3575  3928  5002  8062  8301 10880 11147 11933 12357 13267 13483
 13997 15567]
SMsplice 5SS: [  280  1795  4115  5089  8168  8395 10962 12509 13370 13550 14148]
SMsplice 3SS: [ 1628  3928  5002  8062  8301 10880 12357 13085 13483 14049 15567]
top_k =  500
Partition function (log Z): 18.12424705238011

Sorted 5' Splice Sites (High to Low Probability):
Position 10962: 0.9947418884040997
Position 8395: 0.99007835601935
Position 12509: 0.9787859988676256
Position 4115: 0.8933890530961708
Position 1795: 0.8516143693005492
Position 14148: 0.8474932081707041
Position 5089: 0.844683801977221
Position 8168: 0.804278384523914
Position 13370: 0.8016017814124551
Position 13550: 0.7631341649417478
Position 280: 0.4691828923662002
Position 516: 0.4477098425768722
Position 15484: 0.3997501809513797
Position 3832: 0.30249605805435187
Position 6016: 0.26583592842957227
Position 13534: 0.21379933768636297
Position 8210: 0.15521113442212392
Position 11995: 0.14148026788609905
Position 11200: 0.11648245773887306
Position 3672: 0.09973720535580251
Position 6143: 0.09231987712768223
Position 14569: 0.06080831115725057
Position 3698: 0.05716179777051284
Position 3955: 0.053729400268564896
Position 7870: 0.052998667619239784
Position 6611: 0.05204567324016874
Position 13360: 0.052023242068313644
Position 2029: 0.050638944679283905
Position 1354: 0.04855742600578331
Position 3689: 0.0452902959506568
Position 166: 0.0411596298169915
Position 7157: 0.03562231749601261
Position 1700: 0.03429011623930148
Position 12976: 0.03074736155173576
Position 8179: 0.028501895431560714
Position 3727: 0.026450370872997734
Position 1913: 0.025618974324725336
Position 179: 0.025439973441389586
Position 7197: 0.023798758194548412
Position 15404: 0.022009396109509045
Position 4533: 0.021004887289572918
Position 15464: 0.01858570920019151
Position 7347: 0.01832270630985821
Position 2080: 0.017085516097632526
Position 3722: 0.01542315943276295
Position 485: 0.014781066678553946
Position 4727: 0.014657722672981323
Position 15801: 0.014061591322780315
Position 11480: 0.013009016445046514
Position 7711: 0.012306100236278261
Position 1157: 0.00980675248168126
Position 6104: 0.008914423788017442
Position 1886: 0.007743924884711017
Position 15520: 0.006934282720241378
Position 3801: 0.006241470777100992
Position 2277: 0.0058163966403919805
Position 13233: 0.0053482207315617095
Position 12425: 0.005285759197177766
Position 13191: 0.0051453399102209295
Position 12964: 0.004298886972083598
Position 1925: 0.0042894885110338205
Position 8138: 0.00403819360917108
Position 3836: 0.003973853907983075
Position 3782: 0.0038394184188765474
Position 13198: 0.0037598814743314865
Position 1164: 0.0037589155455782204
Position 15804: 0.0032213004707670858
Position 6250: 0.003215801838818916
Position 11592: 0.0031838931796370597
Position 11880: 0.003042750050182447
Position 422: 0.0030078918591468877
Position 7311: 0.0030066734930375883
Position 14231: 0.002968548154592366
Position 7099: 0.0029601437945375886
Position 15295: 0.0027519774827366884
Position 2046: 0.002748105937312266
Position 14857: 0.0027142488086268476
Position 8183: 0.002682169535316248
Position 4710: 0.0026402439676137257
Position 2550: 0.0025098393887534837
Position 7144: 0.002492158658925098
Position 9410: 0.0023611294505847405
Position 11597: 0.002301160097156838
Position 1365: 0.0022642269513595717
Position 1759: 0.002263046633026809
Position 8774: 0.0021342118016194987
Position 11237: 0.0020207101751950783
Position 424: 0.0019795212802385213
Position 131: 0.0019019340706308238
Position 11189: 0.0018511007353026277
Position 11223: 0.0017769605532549995
Position 14442: 0.0017737218195140198
Position 12943: 0.0016983803246650444
Position 10725: 0.001422687050620647
Position 10055: 0.0013607503057245082
Position 1408: 0.0013342779952246306
Position 3868: 0.001232346020184163
Position 1087: 0.0010938117596839278
Position 5974: 0.001083560197731544
Position 11124: 0.00101985133969508
Position 5526: 0.000956984361859813
Position 8339: 0.0009389108939093297
Position 1559: 0.0008812821441040754
Position 74: 0.0008712063505366856
Position 3058: 0.0008172914716169195
Position 11706: 0.0007627054638859687
Position 15646: 0.0007476046080051608
Position 5009: 0.0007433021127168439
Position 10923: 0.0007340500522342488
Position 5300: 0.0006876995261269535
Position 3215: 0.0006640216585430254
Position 11410: 0.000644959272693893
Position 15568: 0.0006224442493481501
Position 1293: 0.0006014570780231886
Position 8497: 0.0006003735083162481
Position 1851: 0.0005895288912436027
Position 14140: 0.0005583673598006288
Position 335: 0.0005567652011526037
Position 4233: 0.0005498606625748097
Position 148: 0.0005393215754166698
Position 4214: 0.0005245956210173469
Position 11218: 0.0005065697364493377
Position 11645: 0.000505146531265244
Position 764: 0.0004953997743616188
Position 4086: 0.0004943565639045357
Position 11373: 0.0004934830009467553
Position 1929: 0.0004910079599484916
Position 13322: 0.000475547330742961
Position 3747: 0.0004501842176637357
Position 790: 0.00044755809182062145
Position 15590: 0.00043477239574936215
Position 3650: 0.00042569720917542747
Position 8941: 0.0004119660523176107
Position 3640: 0.0003988806474675564
Position 2384: 0.0003914309885720392
Position 562: 0.0003872921111563993
Position 3011: 0.0003870239110306805
Position 5094: 0.0003627556563010762
Position 4361: 0.00035934274508678634
Position 1232: 0.00034695323520299174
Position 14401: 0.0003310352046123489
Position 398: 0.0003281907338103922
Position 8989: 0.0003227073173070081
Position 14378: 0.0003181546052438964
Position 12830: 0.0002883119033353133
Position 1372: 0.00027179222146303886
Position 3789: 0.00024114813729496704
Position 5547: 0.00020881292310565396
Position 13749: 0.0002003558919779698
Position 2811: 0.00019939843164268735
Position 11277: 0.0001834915400239539
Position 109: 0.00018329719508900706
Position 2123: 0.00018038232121641152
Position 11292: 0.00017940305276182577
Position 436: 0.0001622234017998715
Position 9952: 0.00016106648095993872
Position 2889: 0.00015491540797483424
Position 8814: 0.0001515089103820323
Position 12472: 0.00014764499678708375
Position 8236: 0.0001474816024829763
Position 12392: 0.00014185308690918192
Position 8407: 0.0001367554214666525
Position 6500: 0.00011274011818807828
Position 11115: 0.00010694459955697918
Position 1076: 0.00010589585124496322
Position 8191: 8.89626829265189e-05
Position 13182: 7.99373476904952e-05
Position 1393: 7.741037722366533e-05
Position 8107: 7.701305544421639e-05
Position 9707: 7.394649330534964e-05
Position 2041: 7.226893780597758e-05
Position 408: 7.199062948047322e-05
Position 680: 7.162308541101549e-05
Position 1131: 7.159665245349364e-05
Position 1384: 6.685692200168767e-05
Position 677: 6.682682151926683e-05
Position 706: 6.390973633635044e-05
Position 505: 5.4093786592577205e-05
Position 1357: 5.061452864650593e-05
Position 1271: 4.979786832375655e-05
Position 8382: 4.693757649558535e-05
Position 552: 4.0738143383250336e-05
Position 652: 3.797309382841897e-05
Position 284: 3.555448464578027e-05
Position 13328: 3.166924214920962e-05
Position 578: 2.9885200407833252e-05
Position 1264: 2.9539599761600616e-05
Position 712: 2.8834624699820118e-05
Position 426: 2.5939775667712847e-05
Position 862: 2.5737167557262144e-05
Position 444: 2.4526668151144836e-05
Position 658: 2.301040301017018e-05
Position 428: 2.1654483303578032e-05
Position 8229: 2.141520291862543e-05
Position 1170: 1.958299752876513e-05
Position 10934: 1.049632611812911e-05
Position 10966: 8.996494656086728e-06
Position 1917: 7.557344889960463e-06
Position 10889: 5.604012686784535e-06
Position 1934: 4.512221766312894e-06
Position 495: 2.4482731980749106e-06
Position 11073: 2.205562195435135e-06
Position 1944: 1.912783478318679e-06
Position 1161: 1.5427948871544068e-06
Position 10993: 9.653642581760618e-07
Position 728: 9.217192347235325e-07
Position 1144: 6.75213236363925e-07
Position 11339: 4.986085778136724e-07
Position 11165: 4.4507545051042795e-07
Position 801: 2.650370358549481e-07
