Gene = Ssx2ip
index = 1034
Annotated 5SS: [  143 13149 13803 14706 18365 21817 23259 23526 26438 27976 28505 32016
 32700]
Annotated 3SS: [12964 13632 14492 18253 21680 23182 23344 26286 27838 28330 31900 32533
 34013]
SMsplice 5SS: [  143 10158 14706 18365 21817 23259 23526 26438 27976 31338 34452]
SMsplice 3SS: [10053 14609 18253 21680 23182 23344 26286 27838 31291 34398 35232]
top_k =  500
Partition function (log Z): -22.907879429917564

Sorted 5' Splice Sites (High to Low Probability):
Position 143: 0.7984364834887426
Position 294: 0.4633480523024125
Position 4702: 0.34592572886658546
Position 6856: 0.13504887862602072
Position 2679: 0.08666848046476826
Position 435: 0.07153656698653438
Position 4104: 0.04389120445177519
Position 8863: 0.035829729137123005
Position 92: 0.025311391916509333
Position 6020: 0.02221091124467927
Position 556: 0.015757530494706438
Position 949: 0.012222007753538513
Position 5659: 0.008060225166949021
Position 4903: 0.007981125030352657
Position 2581: 0.007711613398363078
Position 2565: 0.006069454329278849
Position 8272: 0.006064895185483223
Position 3606: 0.005356659118844297
Position 5107: 0.00503584241477191
Position 6188: 0.004779323926441041
Position 794: 0.004488472678469701
Position 6030: 0.003622175526056756
Position 118: 0.003331887024080411
Position 8716: 0.0031425533342285513
Position 3211: 0.002949179342873245
Position 4946: 0.002566382213999696
Position 5826: 0.001929775229536165
Position 1938: 0.0017830750624694557
Position 4726: 0.001749373767914759
Position 3693: 0.001673164616083917
Position 2578: 0.001475299151699496
Position 3648: 0.0013060230714895212
Position 5454: 0.0011587312794790635
Position 2542: 0.0005934484766105722
Position 1578: 0.0005850700509085557
Position 2724: 0.0004921151046367525
Position 3469: 0.00048039272726785353
Position 4962: 0.00044573962825046945
Position 1214: 0.00017276274251102778
Position 298: 8.570250303368071e-05
Position 411: 6.330687349078725e-05
Position 416: 6.051696246702524e-05
Position 3705: 5.56111893290987e-05
Position 1448: 5.090908926326665e-05
Position 3097: 4.598412398110144e-05
Position 287: 4.422148979826838e-05
Position 439: 2.8023937713884097e-05
Position 1765: 2.4539554312739254e-05
Position 1132: 2.428805129174152e-05
Position 2710: 2.3826755599979427e-05
Position 137: 2.1831902887860032e-05
Position 545: 2.140353056767907e-05
Position 4914: 2.127914741355341e-05
Position 158: 2.0428038008641138e-05
Position 2959: 1.81905999186128e-05
Position 571: 1.1881147911123217e-05
Position 80: 5.9670742406328706e-06
Position 250: 3.5071847422021406e-06
Position 751: 3.059923268949143e-06
Position 232: 1.3047211401605962e-06
Position 195: 3.135917202795317e-07
Position 349: 2.431350479765661e-07
Position 381: 2.0862573122622385e-07
Position 549: 1.6455334710378405e-07
Position 900: 1.1430476065615269e-07
Position 452: 5.860789926839653e-08
Position 449: 1.887018747398903e-08
Position 464: 1.4753969215855889e-08
Position 260: 5.924762296590584e-09
Position 241: 2.6749684262491198e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5927: 0.3499573024444332
Position 247: 0.3462015047592489
Position 4638: 0.3387305858291852
Position 6747: 0.2883924356240466
Position 9630: 0.23830554592561418
Position 13632: 0.13470936116090113
Position 2524: 0.06935933044634739
Position 8646: 0.06070152138080585
Position 9601: 0.041593177117940874
Position 2444: 0.02540199882759094
Position 3888: 0.0220691469334762
Position 3838: 0.018402625863665804
Position 4801: 0.01755907314299654
Position 6992: 0.010272947527818585
Position 8192: 0.010169781081589628
Position 11581: 0.009127530774440474
Position 168: 0.00902903969181455
Position 844: 0.008978598209672227
Position 7163: 0.008835359703791202
Position 280: 0.008669809417696886
Position 5472: 0.007306822309085277
Position 5354: 0.006869367801813774
Position 204: 0.005940719669112424
Position 2359: 0.005290034752031315
Position 4319: 0.004929658727878948
Position 3468: 0.004905124914718241
Position 4349: 0.004618975070346564
Position 4860: 0.0045699684159269975
Position 6476: 0.0042165332379868895
Position 2559: 0.003957912345062434
Position 4809: 0.0037687442415468876
Position 596: 0.0037527334354253788
Position 3605: 0.0037163567052245815
Position 2601: 0.003375721934804525
Position 1283: 0.0033556260845928956
Position 2768: 0.0033473569478913636
Position 3963: 0.003343914874079216
Position 6510: 0.0033304115758687283
Position 695: 0.0031305766387220548
Position 3843: 0.003008329553871764
Position 6276: 0.0029738652209288247
Position 535: 0.0029080383068269557
Position 469: 0.0028599719618289643
Position 432: 0.0025731713073103984
Position 5197: 0.0024372599877913424
Position 1747: 0.0023351410214818022
Position 2556: 0.0022159884749231094
Position 3083: 0.0020397102891741205
Position 3117: 0.001997514224184012
Position 2878: 0.0019938165493394388
Position 5690: 0.0019297752295361684
Position 3496: 0.0017521195231320797
Position 748: 0.001569687829545323
Position 4902: 0.0011865547060122927
Position 774: 0.0010519466389908225
Position 4693: 0.000964621447721925
Position 660: 0.0007877984385130394
Position 492: 0.0006765553307031465
Position 400: 0.0006342795856757362
Position 2793: 0.0005214888065868665
Position 4309: 0.00041488106357558433
Position 2723: 0.0003404003493612439
Position 3271: 0.00029779805795049764
Position 2099: 0.00028320813717597497
Position 1047: 0.00026745073542305684
Position 948: 0.00019818499810001273
Position 2493: 0.00018715255220118904
Position 4725: 0.00018641657902121098
Position 3377: 0.00018259466931735602
Position 1484: 0.00011847087533262216
Position 2398: 0.00011820088922295649
Position 176: 8.383578275587269e-05
Position 1668: 6.41820989244569e-05
Position 1007: 6.395512700828995e-05
Position 722: 5.8013595646659724e-05
Position 2862: 5.722334443643103e-05
Position 1141: 5.5124737388524864e-05
Position 1879: 3.468021200683672e-05
Position 498: 3.4541380406718245e-05
Position 849: 2.8993517625380755e-05
Position 1787: 2.1882466029720387e-05
Position 1764: 2.1219842496621883e-05
Position 438: 1.6673971948008677e-05
Position 734: 1.4445722084017894e-05
Position 1066: 1.1335199926977423e-05
Position 475: 1.0935471798667743e-05
Position 256: 9.137149923842991e-06
Position 781: 7.900149629941804e-06
Position 922: 7.219588355716814e-06
Position 1111: 6.227546399369853e-06
Position 1049: 6.007883246565075e-06
Position 2510: 3.993003268819144e-06
Position 179: 1.1080095105921485e-06
Position 1489: 9.274498394702047e-07
Position 543: 7.105996978403673e-07
Position 381: 3.929895378609945e-07
Position 287: 3.034238689339744e-07
Position 457: 2.9488501276321827e-07
Position 709: 2.3874796610978804e-07
Position 449: 2.09806376804802e-07
Position 575: 1.9072543316842958e-07
Position 755: 1.688355313814476e-07
Position 1447: 1.6251900823934158e-07
Position 1505: 1.383915374372034e-07
Position 407: 1.3150983328910626e-07
Position 1360: 1.2532834605862692e-07
Position 851: 9.700768293641506e-08
Position 700: 7.053092195092906e-08
Position 297: 6.33978454817859e-08
Position 628: 6.338645624735802e-08
Position 390: 3.4535840733795827e-08
Position 258: 3.366824379181031e-08
Position 293: 9.399067751791018e-09
Position 1099: 4.673854328104758e-09
Position 1144: 4.4514808622261595e-09
Position 1094: 4.432642330884981e-09
Position 415: 3.0592523751197374e-09
Position 509: 2.473405495815954e-09
Position 545: 3.0578946782320443e-10
Position 147: 1.9154132228180394e-10
Position 411: 9.809276549850467e-11
Position 666: 1.6122624908940354e-11
