Gene = Fxyd5
index = 418
Annotated 5SS: [ 392 1085 2299 3444 4661 6046 7096 7273]
Annotated 3SS: [1023 2223 3386 4552 5964 7065 7197 9462]
SMsplice 5SS: [ 392 2299 3444 4661 7096]
SMsplice 3SS: [2223 3386 4516 7065 7197]
top_k =  500
Partition function (log Z): 1.7513956979617815

Sorted 5' Splice Sites (High to Low Probability):
Position 2299: 0.9809911801560011
Position 3444: 0.963810043790965
Position 4661: 0.9459748428526737
Position 392: 0.9317393993644572
Position 7096: 0.838933359468956
Position 1085: 0.4611688495230697
Position 7273: 0.403397896651094
Position 3770: 0.32193988005197277
Position 6046: 0.098232846453686
Position 1720: 0.0792930803769147
Position 5450: 0.07073719143382705
Position 1530: 0.069387093691566
Position 5965: 0.06694142541858951
Position 3245: 0.044819092758981195
Position 9509: 0.033955411663026
Position 435: 0.032186103968074004
Position 5454: 0.02558410860316689
Position 1209: 0.021435908093250133
Position 2063: 0.01992488473507364
Position 7333: 0.01972889761590536
Position 8280: 0.01948675103898426
Position 3117: 0.015911844215800282
Position 7239: 0.013649402517786237
Position 979: 0.012600455687809157
Position 6104: 0.011935561906028597
Position 353: 0.01094402878886872
Position 5471: 0.010497329043115214
Position 2053: 0.00999032229661321
Position 3170: 0.009505538589036659
Position 2157: 0.007535481518311122
Position 8529: 0.007520583875176017
Position 4484: 0.0065404650880340875
Position 2874: 0.006049756158894213
Position 4993: 0.0059639396756710995
Position 4436: 0.0057118126998982905
Position 3799: 0.005465353185510214
Position 2143: 0.004270527224563995
Position 4352: 0.004107029194919486
Position 9: 0.003993449554986641
Position 6190: 0.0035678553535174106
Position 4426: 0.003052699339207427
Position 649: 0.0029872527964995995
Position 1284: 0.0024490204406575873
Position 7279: 0.002082905845957842
Position 7957: 0.001731865612663761
Position 7991: 0.001671030499842489
Position 1252: 0.0016464445209724934
Position 1168: 0.0015239829692467993
Position 1144: 0.001506583322318937
Position 2890: 0.0014406007688806339
Position 971: 0.0014225324609989094
Position 2477: 0.0011477880530035736
Position 2182: 0.0010857506895202576
Position 4007: 0.001044215870900057
Position 553: 0.0010333611388950723
Position 7450: 0.0009768880904892888
Position 3135: 0.0009525069916820853
Position 4060: 0.0008072526740576858
Position 3218: 0.0007830482544997434
Position 1669: 0.0007047152267698214
Position 5816: 0.000663751798541394
Position 7978: 0.0005925681939693735
Position 1541: 0.0005742890370073584
Position 2116: 0.0005522879151365428
Position 3055: 0.0005353385571247434
Position 6873: 0.0005232321118461798
Position 3981: 0.00048323563449477735
Position 1510: 0.0004670463070585944
Position 2108: 0.0004487538246208579
Position 2147: 0.0004345896952268496
Position 1227: 0.0004155948160248757
Position 929: 0.0003616076527903396
Position 1534: 0.0003611753903711725
Position 2338: 0.00027874211490178124
Position 754: 0.00023787639806978036
Position 4034: 0.0002245630086076021
Position 3072: 0.00021744698684385448
Position 3105: 0.00021697755828579095
Position 3102: 0.00019860183608500789
Position 579: 0.00017417604430501537
Position 21: 0.00017392968081626027
Position 202: 0.00014035705219573024
Position 2103: 0.00013002732556504571
Position 133: 0.0001155544884651264
Position 87: 0.00010755934900407677
Position 2308: 0.00010526729492087817
Position 302: 9.479743197915697e-05
Position 2783: 9.272348644396185e-05
Position 519: 6.934967660547656e-05
Position 591: 6.408685184260195e-05
Position 1296: 5.411485376426656e-05
Position 487: 5.3369114322234015e-05
Position 244: 4.161137701094637e-05
Position 286: 2.903680438891246e-05
Position 5168: 2.250162094562341e-05
Position 6511: 2.0068619227051794e-05
Position 767: 1.9833247280946717e-05
Position 879: 1.9282543090926454e-05
Position 166: 1.8995858770896277e-05
Position 594: 1.819290777069077e-05
Position 7230: 1.7761186930778682e-05
Position 6100: 1.5516215712892486e-05
Position 6213: 1.4744828939858761e-05
Position 316: 1.2974902145731035e-05
Position 498: 9.515034252754051e-06
Position 183: 9.404102409129418e-06
Position 28: 7.734665707265745e-06
Position 396: 4.968003021164791e-06
Position 369: 4.625872566231201e-06
Position 653: 8.737024513709001e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3386: 0.9144417277915915
Position 7197: 0.8797338258804096
Position 7065: 0.8208640024745345
Position 2223: 0.7798471576339154
Position 9462: 0.41733228173317494
Position 4516: 0.33894749171219923
Position 4549: 0.3146574118406429
Position 4552: 0.27614073805025624
Position 1023: 0.2164996726085297
Position 3657: 0.16361690996485576
Position 1011: 0.1149470739707092
Position 2208: 0.10834662018576874
Position 5865: 0.10343121824800566
Position 3634: 0.08863009840751601
Position 1404: 0.0823613988849633
Position 859: 0.07691870571462009
Position 5964: 0.06887431430826328
Position 5225: 0.06767892187858005
Position 9508: 0.06277489466677183
Position 2259: 0.06271522769954922
Position 914: 0.04321780973178125
Position 2923: 0.04300437150499661
Position 1933: 0.03718027669596004
Position 9600: 0.03317946457075346
Position 3330: 0.027952029784173823
Position 3116: 0.02522243422377559
Position 8129: 0.024674164138843463
Position 3518: 0.02413853147665057
Position 6958: 0.019601339394077502
Position 1600: 0.01868468038041999
Position 3593: 0.017409121766482485
Position 2228: 0.017275689139525884
Position 3576: 0.017162840607821563
Position 1585: 0.015706056101805404
Position 4351: 0.01534838729930685
Position 7035: 0.014408040996120251
Position 1346: 0.013335072248562719
Position 5276: 0.011844562674066807
Position 7406: 0.011786585606460051
Position 3598: 0.010950944637215649
Position 3392: 0.010664161594037977
Position 1919: 0.010605522192467578
Position 1082: 0.010227229808292177
Position 9390: 0.007386880126684958
Position 1122: 0.007066306970174703
Position 3278: 0.007055107199778359
Position 5349: 0.006902944337627191
Position 5319: 0.0067452923370262645
Position 2143: 0.006621429196480375
Position 8443: 0.006397875187479924
Position 806: 0.005620906840530937
Position 4561: 0.005470377554718049
Position 4555: 0.005308001800828554
Position 5976: 0.0052371898082769945
Position 5249: 0.004785658395489735
Position 7465: 0.004718622799130247
Position 1529: 0.004671364468507818
Position 8868: 0.004577160951140021
Position 5383: 0.004239122361920207
Position 5360: 0.004020274723066937
Position 8647: 0.0040108988256222925
Position 7710: 0.0035155455545850516
Position 1343: 0.0033985076186001254
Position 2750: 0.0033832688439921887
Position 918: 0.0033231286348064295
Position 3319: 0.003140897543797738
Position 4814: 0.0031404237981576847
Position 5902: 0.0029242902039801006
Position 744: 0.002606794424162081
Position 4937: 0.002603657056111545
Position 3892: 0.002570278167371853
Position 4232: 0.002497991786106181
Position 3067: 0.0024187155193628063
Position 8402: 0.0024012007925413243
Position 1079: 0.0022771073943077397
Position 4421: 0.002268445264700421
Position 4444: 0.0021683448233537684
Position 9166: 0.0021009673996496576
Position 2928: 0.0019150353155055811
Position 519: 0.0016700042267479814
Position 2769: 0.0016302177063747302
Position 1879: 0.0016243778374134183
Position 9543: 0.001623611584060849
Position 4258: 0.0016157348961934222
Position 8150: 0.001606760948716708
Position 1604: 0.001576116388562042
Position 9728: 0.0015672762143437192
Position 7690: 0.0015658922872658237
Position 1037: 0.0015540128112296278
Position 228: 0.0015343115180810004
Position 9077: 0.0013942997614932802
Position 2689: 0.0012767032456144
Position 7743: 0.0012256151436239786
Position 174: 0.0012112644778961826
Position 9602: 0.001167588491603934
Position 815: 0.001141333294657404
Position 9136: 0.0010989694654037006
Position 85: 0.0010648687746003256
Position 3739: 0.001055001444459388
Position 1612: 0.0010245245141120578
Position 3217: 0.0010168057444935215
Position 957: 0.001008704486962805
Position 7815: 0.000919312006596846
Position 5046: 0.0008878218731119886
Position 1632: 0.0008385234027200976
Position 8061: 0.0008375664453188839
Position 7371: 0.0008098903231639389
Position 9609: 0.0007774216381938345
Position 8922: 0.0007690152079095336
Position 9283: 0.0007663250295076552
Position 7347: 0.0007643066844729105
Position 6760: 0.0007434029170779167
Position 1510: 0.0007412577802805092
Position 1635: 0.0007375741290064381
Position 8570: 0.00073471671021969
Position 2641: 0.000724386556437953
Position 4400: 0.0006718970243686586
