Gene = Nup98
index = 775
Annotated 5SS: [  159 14392 15228 15516 18274 23545 24316 25371 26714 29800 33864 40814
 46488 49636 53125 56382 57041 57859 62977 64620 70709 71445 75613 77545
 80361 81233 82413 83727 85074 86024 86639 89418]
Annotated 3SS: [14287 15125 15338 18133 23436 24134 25206 26575 29660 33770 40672 46353
 49447 53007 56082 56926 57719 62798 64454 70525 71290 75182 77314 80093
 81074 82268 83583 84851 85781 86483 89305 89504]
SMsplice 5SS: [  108 14392 15228 15516 18274 23545 25371 25779 26714 29900 33864 40814
 46488 49636 51360 53125 56382 57041 57859 62977 64620 70709 74447 75304
 75613 77545 81233 82413 83727 86024 86639 89418]
SMsplice 3SS: [14287 15125 15338 18133 23436 25206 25686 26561 29660 33770 40672 46353
 49447 51242 53007 56082 56926 57719 62798 64454 70525 74328 75182 75516
 77314 81074 82268 83583 85781 86483 89305 89504]
top_k =  500
Partition function (log Z): 39.79411873685533

Sorted 5' Splice Sites (High to Low Probability):
Position 33864: 0.9999999999999977
Position 49636: 0.9998513874678274
Position 81233: 0.997054365841469
Position 15228: 0.996990270275016
Position 53125: 0.993469312631445
Position 23545: 0.9914607448499695
Position 40814: 0.9821627910984937
Position 25371: 0.9797853837002958
Position 89418: 0.9712172724441008
Position 64620: 0.9704925401806017
Position 15516: 0.9652050136523704
Position 83727: 0.957465161763923
Position 57041: 0.9502811817906747
Position 86639: 0.9444157735553865
Position 26714: 0.9183501536248995
Position 25779: 0.8823291895980724
Position 18274: 0.8778822003380976
Position 108: 0.8301155711903654
Position 75304: 0.8272787331466112
Position 62977: 0.809585644950875
Position 57859: 0.797864588026543
Position 46488: 0.7857455115083383
Position 75613: 0.7674223003215234
Position 70709: 0.765748583729732
Position 82413: 0.7505443498302858
Position 77545: 0.7030111187907494
Position 56382: 0.6471657375774769
Position 51360: 0.5918764525499013
Position 752: 0.4843705384201124
Position 80361: 0.45458686994618375
Position 60248: 0.44679085701424287
Position 29900: 0.4341791858666331
Position 25579: 0.42388754717711286
Position 84097: 0.395061809485609
Position 86024: 0.3755462379610161
Position 16048: 0.3551268317477279
Position 67457: 0.3418089992807647
Position 22130: 0.321395002032431
Position 86042: 0.30279348907969267
Position 19727: 0.3014843084915574
Position 29749: 0.26187455026095763
Position 84190: 0.23805591467894058
Position 65859: 0.23236955892372463
Position 85074: 0.22802179280096746
Position 41208: 0.222649468176425
Position 18568: 0.19903830960126298
Position 89719: 0.18260563046846717
Position 71445: 0.16964105530790072
Position 83996: 0.16753217242871946
Position 31253: 0.15951867512821846
Position 67631: 0.14070470483544562
Position 72548: 0.14062406271860647
Position 35637: 0.13689459020697753
Position 30272: 0.13499110061527184
Position 25555: 0.1215633600975243
Position 52423: 0.11981428986174156
Position 84983: 0.11689140394657159
Position 52924: 0.11625692553784137
Position 24316: 0.11446411894762114
Position 82438: 0.11243823008581293
Position 28380: 0.10764078250838471
Position 56061: 0.10609295414182408
Position 63633: 0.09946725276231443
Position 159: 0.09438494486753679
Position 58079: 0.08716399605281515
Position 58416: 0.08076378096508968
Position 46856: 0.07528550995344775
Position 51081: 0.07255683729325119
Position 29817: 0.06204396194120262
Position 65763: 0.05960583214411587
Position 18843: 0.059288673774137074
Position 50971: 0.056738023325359356
Position 62943: 0.05585536355005087
Position 57269: 0.05473076293311759
Position 85155: 0.0534261536676375
Position 18081: 0.04936278504915568
Position 438: 0.04652711393517371
Position 17638: 0.04573885897435709
Position 47517: 0.04553667740890051
Position 24289: 0.043233805284548864
Position 62968: 0.04206852928545491
Position 58186: 0.04190840440133967
Position 52590: 0.04172881932622499
Position 66723: 0.04158118321639928
Position 57047: 0.041075430705269964
Position 54880: 0.03825567666302809
Position 57960: 0.037708611730423
Position 40050: 0.036159525304522475
Position 19502: 0.03510379369274849
Position 30057: 0.03443032904188926
Position 21171: 0.03163005941348159
Position 87166: 0.03046274390404733
Position 58206: 0.030035854784535167
Position 16931: 0.029930893335199514
Position 46935: 0.029425810040965228
Position 65345: 0.029178596688296886
Position 65557: 0.02814958234885136
Position 67675: 0.027064370662435413
Position 65230: 0.026571503405852615
Position 80897: 0.02618196293279215
Position 26718: 0.026108065857378793
Position 82450: 0.02574729943635771
Position 37787: 0.025070000756015537
Position 24425: 0.024618532302071134
Position 17268: 0.024443205712149637
Position 17864: 0.022837546849681912
Position 20213: 0.021737591897242364
Position 57839: 0.021437360741932126
Position 88419: 0.021106894849600617
Position 86202: 0.019255024102692322
Position 90241: 0.01913249285601945
Position 82394: 0.01849512338063299
Position 64026: 0.018233454840687273
Position 20217: 0.017708554505092282
Position 18394: 0.017406562493060974
Position 64654: 0.016956189845583017
Position 73245: 0.016889801794941678
Position 84706: 0.01680119990406406
Position 47546: 0.016691201519532222
Position 83209: 0.016413472915458038
Position 67144: 0.016084862015518175
Position 47941: 0.01603354711507694
Position 31274: 0.015942313465540293
Position 82494: 0.015704468816698788
Position 40810: 0.015684501517853156
Position 35963: 0.014919825184249618
Position 75689: 0.014439076356077243
Position 81027: 0.013838127823995936
Position 24670: 0.012783420219888977
Position 49915: 0.012443392207530624
Position 56756: 0.012209650743110024
Position 54892: 0.011675948189645539
Position 52694: 0.011442695193601282
Position 83746: 0.01102220306357538
Position 565: 0.01069453010112802
Position 46817: 0.010307600218499871
Position 86759: 0.01005744486615693
Position 88173: 0.00995379263607736
Position 25330: 0.009916486797403529
Position 17826: 0.008942913422422427
Position 452: 0.008941166670104236
Position 39093: 0.008904619800347287
Position 76984: 0.008801437543498684
Position 30556: 0.0083625701872539
Position 29149: 0.008274357282796766
Position 90276: 0.008028375780341638
Position 58126: 0.007462207897596173
Position 84805: 0.007151352979507391
Position 86609: 0.006966413320877461
Position 15981: 0.006691792289240736
Position 15520: 0.006669297552950827
Position 87343: 0.006270333853530712
Position 15447: 0.005937514457949195
Position 72560: 0.005536702961736673
Position 82349: 0.005481981113730751
Position 87607: 0.005450490332328043
Position 56592: 0.005450472578827718
Position 25721: 0.005405404736793456
Position 86628: 0.005266656410467459
Position 22258: 0.005034138994208276
Position 54617: 0.005007577015191827
Position 119: 0.004814475897158403
Position 59486: 0.004782163717534197
Position 20856: 0.004581218433408
Position 27778: 0.004468458008664389
Position 64967: 0.004450724899683946
Position 45752: 0.004352229858336306
Position 18230: 0.004340107458680911
Position 60196: 0.004270976566196145
Position 81740: 0.003843393992098148
Position 56147: 0.003828646671700303
Position 64472: 0.0038281232434577324
Position 17859: 0.003647662209521485
Position 86193: 0.0035794396102327387
Position 22360: 0.003458001984509196
Position 65835: 0.0034083515676891787
Position 20807: 0.0033490814335919578
Position 58273: 0.003249340105910077
Position 57843: 0.0032463651193451663
Position 54040: 0.003240078222418074
Position 26238: 0.0030085019805307423
Position 58004: 0.002884950030802663
Position 59160: 0.0028727089127167605
Position 84030: 0.002828358250912823
Position 17891: 0.002769935214265603
Position 75482: 0.0027056263787843147
Position 17085: 0.002449919752795336
Position 54380: 0.0024345585709732516
Position 84041: 0.002370542531759359
Position 29800: 0.0023174932168187256
Position 89426: 0.0022627588293012302
Position 88161: 0.002185964500532077
Position 57605: 0.002018296813596807
Position 53706: 0.002008366205238536
Position 82454: 0.0019669619408619154
Position 87197: 0.0018443320075413891
Position 283: 0.001837808914709236
Position 57627: 0.0018056267788690685
Position 23629: 0.0017900506037226342
Position 83063: 0.0017032295719944992
Position 83199: 0.0016616381399047948
Position 82768: 0.0016513196629190396
Position 89537: 0.001573365180866109
Position 84330: 0.001470839929153895
Position 19327: 0.0014662498105643103
Position 60: 0.0014157875115244527
Position 82537: 0.0014028758526865581
Position 18278: 0.0013813421712973017
Position 42269: 0.0011702230175050358
Position 84272: 0.0010211472506856346
Position 55940: 0.0009414887568376853
Position 26243: 0.0009101221245494041
Position 57360: 0.000867994051534484
Position 56875: 0.0008635351756911868
Position 17715: 0.0007591743784130001
Position 16951: 0.0007546569123686648
Position 190: 0.0006812098837040497
Position 81776: 0.0005637490147822005
Position 81868: 0.00048223464687152467
Position 81872: 0.00048113188505565034
Position 65381: 0.00046259473163492494
Position 23535: 0.00043665816856850137
Position 26044: 0.0003793946485750837
Position 57502: 0.00037447424887711224
Position 82128: 0.0003577930803169968
Position 16096: 0.0003524274483932648
Position 16970: 0.0003319082828685396
Position 23549: 0.00027602447622368726
Position 16908: 0.0002708207420721909
Position 88: 0.000245897695147964
Position 27794: 0.00018458098092543544
Position 26670: 0.00015853808750561875
Position 84034: 0.00014618342019073386
Position 23695: 0.00012930474663952238
Position 89519: 0.00010977133759889284
Position 23447: 0.00010895391879465533
Position 354: 8.615933831342995e-05
Position 90593: 7.984844817872333e-05
Position 83653: 6.84711612220241e-05
Position 27023: 5.565932833967902e-05
Position 251: 4.538158543828441e-05
Position 493: 4.426323742467177e-05
Position 410: 3.534979155229957e-05
Position 498: 3.286992950849318e-05
Position 27461: 2.600843207108248e-05
Position 560: 2.108001463407459e-05
Position 42450: 2.1046556687782922e-05
Position 42091: 1.868083613700628e-05
Position 42247: 1.6452309879554872e-05
Position 16056: 1.594040329763134e-05
Position 547: 9.549723866734824e-06
Position 64: 8.158473055366198e-06
Position 569: 8.123508074536319e-06
Position 206: 7.3049112760104905e-06
Position 16659: 6.577436482697096e-06
Position 474: 6.166841236809723e-06
Position 432: 5.670198070860265e-06
Position 471: 5.225342834924602e-06
Position 540: 5.0029154013219905e-06
Position 18200: 4.758896809263477e-06
Position 535: 4.081382278423021e-06
Position 391: 3.7409102719119196e-06
Position 374: 2.7765430485788974e-06
Position 163: 2.512008225099277e-06
Position 347: 1.8553756192968895e-06
Position 54295: 1.8349921429903281e-06
Position 256: 1.7673368459590293e-06
Position 345: 1.6937179954302825e-06
Position 367: 1.5619774445858893e-06
Position 580: 1.198271014609269e-06
