Gene = Rab3gap1
index = 880
Annotated 5SS: [   57   208  5383 20516 22324 32926 35065 41178 46948 49517 50869 56048
 56669 58777 59349 61672 62306 65782 68793 69313 69529 69918 70376]
Annotated 3SS: [  151  5306 20382 22244 32805 34898 41077 46865 49447 50794 55954 56501
 58686 59175 61616 61933 65643 68564 69215 69424 69801 70272 73600]
SMsplice 5SS: [   57   208   772  5383 20516 22324 35065 41178 46948 56048 56258 56669
 58777 61672 62306 65782 68793 69300 69529 69918 70376]
SMsplice 3SS: [  151   676  5306 20382 22244 34898 41077 46865 55954 56185 56533 58686
 61616 61933 65643 68564 69215 69456 69801 70272 73600]
top_k =  500
Partition function (log Z): -41.827963060265766

Sorted 5' Splice Sites (High to Low Probability):
Position 5383: 0.9788600564433053
Position 57: 0.8878148466471307
Position 208: 0.6225101324076485
Position 772: 0.5927549884849672
Position 8662: 0.4832289337786718
Position 346: 0.3229116397623661
Position 17774: 0.07304384178626865
Position 2647: 0.05410299396762652
Position 4525: 0.05212077257236779
Position 10551: 0.05032333785908897
Position 11000: 0.04081372031221556
Position 255: 0.03951266846351234
Position 1920: 0.03908189869951208
Position 3376: 0.03753290198913456
Position 1927: 0.034698240407192514
Position 2661: 0.03308677611878014
Position 1698: 0.026502991006786002
Position 7800: 0.02369278039386
Position 3710: 0.022153456989976474
Position 3908: 0.01199888332888241
Position 4179: 0.009308850020461475
Position 1893: 0.008642363014559416
Position 2229: 0.006423541882422577
Position 4920: 0.006358100536702372
Position 1287: 0.0062478626600525194
Position 2991: 0.005437347483304455
Position 2330: 0.005014907544094886
Position 52: 0.004428509882246813
Position 1364: 0.004144997876962472
Position 3292: 0.0038768037490270065
Position 947: 0.0038082082192741947
Position 9163: 0.00336526708155872
Position 1779: 0.0027884537385683217
Position 638: 0.002688258845121125
Position 2423: 0.002193440903092795
Position 1059: 0.0021833704206648376
Position 4474: 0.0020270261046295562
Position 4470: 0.0018247970788403765
Position 2638: 0.0016492548292507399
Position 1688: 0.001213077109525228
Position 817: 0.0011742918161006023
Position 1572: 0.0010876202286273882
Position 4530: 0.0007098352379682077
Position 788: 0.0007065107230633607
Position 431: 0.0006820952467077472
Position 381: 0.0005425734265632705
Position 105: 0.0004840800747260689
Position 2720: 0.00035268481904609497
Position 542: 0.00032656158092569937
Position 264: 0.00020206368118940105
Position 579: 0.0001184212597473361
Position 75: 0.0001134839428750154
Position 157: 0.00010715484551317706
Position 5400: 0.00010504116871740254
Position 212: 9.156973464140845e-05
Position 61: 7.033551552410613e-05
Position 486: 5.867041858172067e-05
Position 215: 5.443913590523896e-05
Position 554: 5.134450306414504e-05
Position 587: 5.0848411344201694e-05
Position 442: 3.7202265483131105e-05
Position 562: 3.0379627389422395e-05
Position 434: 1.757979954683068e-05
Position 224: 1.7324884265403893e-05
