Gene = Pfdn2
index = 811
Annotated 5SS: [  117 10949 11159]
Annotated 3SS: [10859 11034 12179]
SMsplice 5SS: [  117 10949 11159]
SMsplice 3SS: [10859 11034 12179]
top_k =  500
Partition function (log Z): 0.22359207536022696

Sorted 5' Splice Sites (High to Low Probability):
Position 10949: 0.9978636249245246
Position 11159: 0.984543811708352
Position 117: 0.9193465427092788
Position 2411: 0.21345903088628368
Position 4714: 0.090076309392434
Position 1819: 0.08240061098437061
Position 1269: 0.07421324912770733
Position 6300: 0.07320452337788017
Position 5949: 0.06100397934037942
Position 6413: 0.059470314162455906
Position 1410: 0.05855042578417954
Position 7198: 0.05742869716373693
Position 6804: 0.05638754276974947
Position 10041: 0.03722830863937772
Position 280: 0.03696905869340823
Position 7091: 0.03454278485531399
Position 3006: 0.023426999593440113
Position 6820: 0.022261631958066852
Position 6438: 0.021334520773209395
Position 284: 0.01964199188791046
Position 8946: 0.014700809949640944
Position 472: 0.014299783618005836
Position 4659: 0.0095825708271018
Position 3465: 0.009541205374705852
Position 3538: 0.008969615454342716
Position 814: 0.0076831026026066025
Position 13270: 0.007497279701916068
Position 13366: 0.007344100561677352
Position 12265: 0.007013083034204734
Position 9887: 0.00665693229638484
Position 6816: 0.006425494358459686
Position 11207: 0.0060739756478595305
Position 406: 0.003356220804794774
Position 33: 0.0029598181262177983
Position 11097: 0.0026747662284774456
Position 11211: 0.002514447074018758
Position 253: 0.0021535730315796553
Position 1216: 0.002014723716634504
Position 11925: 0.0019510248649235525
Position 12682: 0.0017886512334412301
Position 12344: 0.001764957653209411
Position 11981: 0.0017608878151236485
Position 11869: 0.0017014805158618329
Position 12348: 0.0014499194884929514
Position 13313: 0.001346141182751292
Position 13331: 0.001173635790438946
Position 2773: 0.0011527865435199543
Position 11200: 0.0007894295025205936
Position 12375: 0.0007434830911715681
Position 12342: 0.0007355956993478858
Position 12976: 0.0006769204137792534
Position 570: 0.0006168419664015156
Position 11595: 0.00047151883079112283
Position 598: 0.00040788588602900795
Position 312: 0.00021546095892893962
Position 12737: 0.00020870014549311496
Position 12405: 0.0001858917297841779
Position 213: 0.00013677450138131525
Position 11484: 9.345935882735197e-05
Position 3255: 8.409527192185388e-05
Position 1179: 7.933510153867281e-05
Position 12056: 5.67717846128679e-05
Position 11126: 4.641151781172605e-05
Position 11992: 4.360136351421353e-05
Position 12002: 4.299441935385763e-05
Position 3288: 4.2598673584511743e-05
Position 539: 4.09947944924794e-05
Position 1370: 3.7646767239361966e-05
Position 1123: 2.932584746126557e-05
Position 420: 2.4135578151174208e-05
Position 306: 2.245757719070216e-05
Position 444: 1.9174791519170864e-05
Position 628: 1.8088020644257815e-05
Position 152: 9.287501412649852e-06
Position 165: 8.904314325207064e-06
Position 558: 7.056161784955825e-06
Position 13005: 5.903958009627531e-06
Position 1119: 3.1042935879374425e-06
Position 785: 2.5899086303467644e-06
Position 775: 1.9920859151240406e-06
Position 591: 1.0733451175885672e-06
Position 11313: 9.950830120655172e-07
Position 468: 9.684925124290932e-07
Position 181: 8.770603562997029e-07
Position 11090: 8.189946283650613e-07
Position 201: 6.445252049092213e-07
Position 366: 6.304033233008552e-07
Position 102: 6.113913872751836e-07
Position 1075: 6.075317430261499e-07
Position 12656: 5.785157126131792e-07
Position 243: 5.600332127104384e-07
Position 316: 5.068583892772814e-07
Position 3: 5.019377957862638e-07
Position 9: 4.968059331141613e-07
Position 154: 4.0932437608567564e-07
Position 63: 3.220591979126064e-07
Position 565: 3.033296513047803e-07
Position 11077: 2.5675516900810656e-07
Position 308: 2.4890741730938013e-07
Position 11105: 2.0707004276007666e-07
Position 11888: 1.892811696607002e-07
Position 11532: 1.8588175035585208e-07
Position 425: 1.2929760113390586e-07
Position 595: 1.2372314019393474e-07
Position 11841: 8.280863214158148e-08
Position 11243: 6.409355471610247e-08
Position 11735: 6.313992048756669e-08
Position 11380: 6.148953124397458e-08
Position 11039: 6.064543400503544e-08
Position 58: 7.875102057028317e-09
Position 104: 6.9087245671961195e-09
Position 357: 1.6775806732852053e-09
Position 347: 1.2770616396999185e-09
Position 563: 1.1505730816422135e-11
Position 61: 6.868372134379555e-13
Position 163: 3.1284510967525846e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11034: 0.9972148856699861
Position 10859: 0.996151903631342
Position 12179: 0.7949333019387627
Position 1215: 0.10288963253654977
Position 2201: 0.09347551896247826
Position 4538: 0.08743236234436252
Position 6735: 0.08738334261622567
Position 6359: 0.08401511039264137
Position 2263: 0.07878002257697547
Position 13457: 0.0627242676381162
Position 5843: 0.06100397934037944
Position 6065: 0.057032122347512766
Position 13147: 0.0498414767816013
Position 1650: 0.04476955994803
Position 9813: 0.04388524093576256
Position 6986: 0.03270855298818578
Position 7090: 0.02486122580484892
Position 6962: 0.02467835533299429
Position 2381: 0.02453859141916245
Position 12889: 0.024486031978493982
Position 12117: 0.02304611257153557
Position 1178: 0.022119350458280396
Position 12529: 0.018531084069020227
Position 3359: 0.01727899744944893
Position 2854: 0.017276342827597563
Position 8817: 0.014700809949640944
Position 1598: 0.014319446608774196
Position 1774: 0.012019730928675325
Position 12736: 0.01174898394641186
Position 2223: 0.011372570931035962
Position 4509: 0.009236939636537383
Position 6243: 0.008708020129983856
Position 13108: 0.00750340515918847
Position 6246: 0.007464380900383533
Position 12587: 0.006262431383078449
Position 690: 0.006195480254615521
Position 11405: 0.005720775910927994
Position 1681: 0.004991893898448651
Position 7167: 0.00420439890609625
Position 11914: 0.0040967227862827435
Position 2266: 0.004056164508796244
Position 2881: 0.003460553498019616
Position 1135: 0.002871703927916904
Position 11806: 0.002673752280769944
Position 2896: 0.002595484607540672
Position 13482: 0.002503297370448039
Position 1034: 0.0020558930572324497
Position 1401: 0.0019519049274102634
Position 11779: 0.0018400194230967929
Position 12185: 0.0018076947879349312
Position 13221: 0.0017545719950953782
Position 13028: 0.0017142746974611123
Position 10889: 0.0017018403886637997
Position 4543: 0.001608325081060041
Position 1717: 0.0015326577306214921
Position 12793: 0.0015260173910692366
Position 627: 0.0015232153807354743
Position 12218: 0.0014518885194878947
Position 4494: 0.0013812531575758417
Position 12212: 0.0011071816818617923
Position 1043: 0.0011001366295983234
Position 2269: 0.001031632133344272
Position 13557: 0.0010163542047194301
Position 11924: 0.000972702501175021
Position 11056: 0.0009408297954019773
Position 1024: 0.000906004939515837
Position 1446: 0.0008912905798079
Position 1608: 0.0008804754971182104
Position 12975: 0.0008625240180066745
Position 1601: 0.0008172515364536686
Position 13236: 0.000766750983098179
Position 12831: 0.0007061407224576497
Position 13181: 0.0006261574670097139
Position 3431: 0.000594693393667977
Position 11451: 0.0005849398130464088
Position 1259: 0.0005837562436903839
Position 3407: 0.0005683013427143907
Position 12209: 0.0005342773347870792
Position 12501: 0.0005286133368486492
