Gene = Nsun7
index = 769
Annotated 5SS: [  410  1333  4156  4710 16756 17249 18929 23824 24378 29625 35001 36003]
Annotated 3SS: [  928  4096  4578 16602 17064 18717 23679 24275 29506 34876 35471 37910]
SMsplice 5SS: [  238  4156  4710 16756 18929 19674 23824 24378 29625 35001]
SMsplice 3SS: [ 4096  4578 16602 18717 19581 23679 24275 29506 34876 35471]
top_k =  500
Partition function (log Z): -1.5676162175198889

Sorted 5' Splice Sites (High to Low Probability):
Position 4710: 0.9956968810959451
Position 23824: 0.9821847732482263
Position 16756: 0.9785411554789386
Position 29625: 0.9783709146184392
Position 4156: 0.9226471761079587
Position 24378: 0.8922969281054408
Position 19674: 0.8487896674039815
Position 35001: 0.7799344473004111
Position 238: 0.6435615639268214
Position 18929: 0.6378161452948198
Position 410: 0.632054517870874
Position 35656: 0.4331769033010137
Position 17431: 0.3156670821262342
Position 18797: 0.23554156847781688
Position 1333: 0.2209687160662281
Position 33239: 0.22049134898450196
Position 9571: 0.19079058358418596
Position 33843: 0.14759355062992385
Position 17249: 0.11200554690629444
Position 25400: 0.11106916802567464
Position 17378: 0.10906983782932507
Position 2493: 0.08877142038217789
Position 27525: 0.08265829915093718
Position 1430: 0.06479658389381697
Position 6870: 0.06302673430364993
Position 33788: 0.06254584245861783
Position 5427: 0.05794395218186937
Position 19359: 0.055362735961901346
Position 1169: 0.05318872517022415
Position 28136: 0.05125269460186798
Position 27009: 0.03516009852326656
Position 17359: 0.03425696843580735
Position 18964: 0.03185225095724675
Position 4203: 0.027714227015399766
Position 11343: 0.02470252010659396
Position 23278: 0.02144762496833772
Position 27807: 0.01848289909932995
Position 19792: 0.014460808537679212
Position 3982: 0.014303560074894438
Position 22653: 0.011634408732544465
Position 1214: 0.010942336218457104
Position 21719: 0.009838618302127516
Position 23007: 0.009713907253460604
Position 524: 0.008441791959976415
Position 35817: 0.008434903315405487
Position 35550: 0.00604127869170195
Position 17272: 0.005530364033495398
Position 1198: 0.005027958699753445
Position 463: 0.0044154983213740015
Position 4533: 0.003816950766700638
Position 459: 0.003768039341288093
Position 23748: 0.0033687370002246984
Position 24389: 0.002500007620444808
Position 1941: 0.002376656320546342
Position 2522: 0.002374706510555836
Position 747: 0.002202614020085182
Position 1321: 0.0020800754102604656
Position 16688: 0.0014297439073296901
Position 4349: 0.0014129439075363135
Position 4160: 0.0013387863887812787
Position 2322: 0.001319579346762413
Position 2535: 0.0013073306537892378
Position 3222: 0.0012513804303098308
Position 1337: 0.0012430796736175953
Position 245: 0.0011288120927565306
Position 2518: 0.001079842553390803
Position 195: 0.0007775950507908042
Position 2486: 0.0007726733000163297
Position 2391: 0.000689286574057223
Position 1470: 0.0006046659268913199
Position 4220: 0.0005891685553325899
Position 5676: 0.000556402472456951
Position 173: 0.0004932442151825193
Position 590: 0.00047081723582107957
Position 25815: 0.00040674498442519393
Position 1246: 0.00035441349332669176
Position 1456: 0.0002695080254653675
Position 3349: 0.00021504793943730085
Position 1391: 0.000192462315382793
Position 242: 0.00016825431847746283
Position 52: 0.00013262326574588304
Position 529: 0.00012902902832017814
Position 633: 9.787461939470721e-05
Position 503: 8.992353600029782e-05
Position 62: 6.955345141848559e-05
Position 20211: 6.9007521896555e-05
Position 4690: 4.835093423719019e-05
Position 540: 3.857453253477415e-05
Position 1033: 3.785197127875336e-05
Position 331: 3.53713835746403e-05
Position 4912: 3.524570410836649e-05
Position 19783: 3.051607734036577e-05
Position 18804: 2.5445465479801657e-05
Position 134: 2.4300344380744185e-05
Position 19737: 2.148614117637804e-05
Position 1107: 1.9643920336305675e-05
Position 1097: 1.695449395059453e-05
Position 18859: 1.5199847046179548e-05
Position 5100: 1.233302042826059e-05
Position 136: 1.1153446713698994e-05
Position 20751: 8.891719229925408e-06
Position 247: 5.37907565832489e-06
Position 5022: 4.92270339256376e-06
Position 491: 4.490731836026992e-06
Position 4575: 3.876622901745898e-06
Position 512: 3.4876432361053082e-06
Position 64: 3.197238680579079e-06
Position 613: 2.261310787887536e-06
Position 664: 1.8969148727302842e-06
Position 497: 1.6695568501654088e-06
Position 515: 9.0848806419683e-07
Position 467: 2.9637196297513214e-07
Position 1110: 1.2138791802555347e-07
Position 500: 4.964868251526702e-08
Position 521: 3.442369984366005e-08
Position 309: 2.096616416224131e-08
Position 347: 1.544168929129508e-08
Position 481: 3.1216171167112815e-09
Position 571: 7.74375729183776e-10
Position 518: 1.0011664141208778e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 29506: 0.9507236542312035
