Gene = Proser3
index = 857
Annotated 5SS: [   65  1515  2666  3232  5970  6148  8582  8786 11352 12354 12524]
Annotated 3SS: [ 1437  2568  3063  5844  6046  8498  8657 11175 11434 12441 12693]
SMsplice 5SS: [   65  2666  3232  8582  8786 11352 11879 12524]
SMsplice 3SS: [ 2568  3063  8498  8657 11175 11746 12441 12689]
top_k =  500
Partition function (log Z): 4.643901955960995

Sorted 5' Splice Sites (High to Low Probability):
Position 8786: 0.9982647007751236
Position 2666: 0.9788071164194739
Position 8582: 0.8992846181819526
Position 11352: 0.876239941558264
Position 65: 0.8171219790780008
Position 3232: 0.6467693920208235
Position 12524: 0.6323337345945145
Position 5970: 0.4834034060402377
Position 11879: 0.40448515715552397
Position 12354: 0.3667860804594411
Position 11900: 0.33106868228579095
Position 6148: 0.22147391621030627
Position 3708: 0.16219238603367625
Position 10063: 0.14696891560013323
Position 70: 0.13328981978366558
Position 7411: 0.12768130831363947
Position 1515: 0.10340525255362681
Position 9441: 0.08645050374082046
Position 11630: 0.049076050407142205
Position 40: 0.04008466641776742
Position 276: 0.03947186574297633
Position 10650: 0.038012010645500506
Position 9768: 0.034763612371204004
Position 665: 0.0347026375207681
Position 11305: 0.03456152980321054
Position 12261: 0.029942053087459862
Position 11377: 0.028136118718150933
Position 5193: 0.022652402589111362
Position 6139: 0.020684590651496155
Position 6098: 0.01939100940823431
Position 9006: 0.01598270499930434
Position 5670: 0.014185675777127465
Position 6750: 0.01299199567063646
Position 5146: 0.012764361305287686
Position 9245: 0.012241936062769923
Position 9495: 0.010578006631711226
Position 444: 0.010231538850550052
Position 6250: 0.00995861555670649
Position 11990: 0.008695052704365746
Position 233: 0.008561587195718312
Position 957: 0.006968845620082688
Position 4398: 0.006625118436645423
Position 423: 0.0061330892024473805
Position 11747: 0.005810551950810234
Position 123: 0.005243975243201909
Position 449: 0.00502892844876945
Position 621: 0.003927376170211184
Position 272: 0.003192058579956015
Position 2072: 0.00314622418650503
Position 4307: 0.0030368610109743955
Position 513: 0.0026283562539736473
Position 2509: 0.0025255468389937716
Position 9752: 0.002181093970394952
Position 454: 0.002057514790177475
Position 550: 0.001796473403001063
Position 11365: 0.0016044265864654946
Position 11600: 0.0015869341743288998
Position 308: 0.0014500226345058932
Position 280: 0.001418619465998914
Position 1858: 0.0013904153860983032
Position 2937: 0.001256554989012955
Position 6083: 0.0012496664323879373
Position 1593: 0.001189508838829807
Position 716: 0.0011478304333527656
Position 345: 0.0010368865410132317
Position 12586: 0.0008928136963979782
Position 701: 0.0008068678712779966
Position 2914: 0.0007321709001444211
Position 2349: 0.0007227071588851734
Position 1766: 0.0005627846203290007
Position 12774: 0.00043022328791331204
Position 11930: 0.00041331648630207516
Position 12565: 0.00024258298998531037
Position 8807: 0.00018106120581881205
Position 2758: 0.00015761138070717552
Position 9319: 0.00015455323086159623
Position 3180: 0.00014327748747830987
Position 467: 5.689655114068679e-05
Position 8799: 3.734816349683972e-05
Position 134: 1.7502218450256297e-05
Position 310: 1.4713310062030519e-05
Position 473: 1.2399972604506628e-05
Position 117: 7.833985964224359e-06
Position 208: 5.453216351424791e-06
Position 74: 4.362082022069951e-06
Position 3606: 3.6534574934893954e-06
Position 248: 3.218097362417281e-06
Position 313: 2.869475086388229e-06
Position 457: 2.694064766128238e-06
Position 182: 2.5859146593684212e-06
Position 364: 2.368390075895785e-06
Position 361: 1.7856959020433942e-06
Position 636: 1.6854886381201439e-06
Position 442: 1.5869794012241697e-06
Position 206: 1.5347316358898356e-06
Position 2309: 1.3222758965115154e-06
Position 391: 9.812319503008916e-07
Position 215: 6.464135950635105e-07
Position 478: 2.3085323678260806e-07
Position 222: 7.823380295853646e-08
Position 4: 1.4571509202999576e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8498: 0.9144082085647379
Position 2568: 0.857759153443951
Position 8657: 0.7457105519812345
Position 11746: 0.7062415638070458
Position 12441: 0.6321558440750807
Position 3063: 0.6016088809544057
Position 12689: 0.5807978068650282
Position 5844: 0.48097079362878054
Position 11175: 0.44359008770808844
Position 11146: 0.33152008555124024
Position 12636: 0.2830894420206085
Position 6046: 0.16486498058657642
Position 12294: 0.15567095927631266
Position 8702: 0.14056000103614358
Position 9886: 0.1351276862905166
