Gene = Zranb1
index = 1207
Annotated 5SS: [  404 19294 35553 40198 41620 42482 50260 51359 51771]
Annotated 3SS: [18442 35364 40043 41547 42282 50138 51228 51540 52590]
SMsplice 5SS: [  404 29593 35553 40198 41620 46501 50260 51771]
SMsplice 3SS: [29468 35364 40043 41547 46396 50138 51540 53754]
top_k =  500
Partition function (log Z): -37.384933055180454

Sorted 5' Splice Sites (High to Low Probability):
Position 404: 0.6444618986362054
Position 18: 0.21825361911205424
Position 911: 0.21298676131871777
Position 4874: 0.09056681691748339
Position 3064: 0.07958384726972399
Position 13049: 0.07169153758396563
Position 2432: 0.010106153392536
Position 1486: 0.009639034721805858
Position 712: 0.005313857499114073
Position 3174: 0.0032871543838300667
Position 1331: 0.00207660294798453
Position 1445: 0.0016022077305121816
Position 3616: 0.0012176582344047091
Position 5848: 0.0009808166202258262
Position 2017: 0.0009086636971932349
Position 6051: 0.0008762082527940364
Position 3626: 0.0008553751638220433
Position 716: 0.000724917899878552
Position 706: 0.0005496929281624033
Position 3599: 0.0004899283412610108
Position 2061: 0.00028380999302246503
Position 1354: 0.00019512405024390035
Position 1909: 0.00012695954053379264
Position 369: 8.459052804185726e-05
Position 30: 8.400515923011296e-05
Position 938: 5.891173669200261e-05
Position 1597: 4.813581272499849e-05
Position 739: 4.5177930945428376e-05
Position 227: 4.374212202104725e-05
Position 267: 3.687721171323981e-05
Position 44: 3.4321607098310756e-05
Position 3085: 2.8626690714183406e-05
Position 714: 2.130297361094105e-05
Position 720: 2.078626323155051e-05
Position 539: 1.5876111553122034e-05
Position 63: 1.5005728309013155e-05
Position 472: 1.3399277542188008e-05
Position 47: 1.268235757037159e-05
Position 1836: 1.0490726038904773e-05
Position 450: 1.0253977045542243e-05
Position 80: 1.0206207705327298e-05
Position 772: 1.017286115226061e-05
Position 776: 8.405140231668207e-06
Position 1896: 8.172119567321407e-06
Position 1763: 7.5607580539463856e-06
Position 762: 7.438703465683537e-06
Position 1460: 6.4764187021401524e-06
Position 418: 6.287638286452833e-06
Position 1497: 4.657665364704198e-06
Position 556: 4.219863412957953e-06
Position 647: 4.09854489992023e-06
Position 102: 4.000367984127784e-06
Position 1947: 3.5715642897064147e-06
Position 1859: 2.685055100413332e-06
Position 121: 2.316453568006845e-06
Position 334: 2.2830034981551173e-06
Position 1116: 2.235427530597567e-06
Position 542: 2.2005400816771435e-06
Position 510: 2.1127724480920796e-06
Position 326: 2.0788703532303896e-06
Position 2319: 1.3554941478774952e-06
Position 313: 1.2924382913292673e-06
Position 143: 1.1789081805700492e-06
Position 782: 1.1030897917242602e-06
Position 35: 8.995289490482303e-07
Position 863: 6.783125900252479e-07
Position 1157: 4.1153477058059336e-07
Position 942: 3.972016288666197e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 16901: 0.7859602766774788
Position 4746: 0.09709690087423234
Position 12787: 0.08082568578349787
Position 16485: 0.05827470907860206
Position 7407: 0.055506622398493174
Position 2947: 0.05016246294675347
Position 853: 0.044543032846575764
Position 2979: 0.02946467792625426
Position 634: 0.019871613484158654
Position 2237: 0.012312820095347926
Position 3385: 0.012256093898782072
Position 6631: 0.011998425262676811
Position 1288: 0.011985638471461103
Position 5812: 0.009676891008411475
Position 575: 0.009154268493438582
Position 10694: 0.005883564737926994
Position 3428: 0.005272194981093167
Position 7372: 0.004967153378572724
Position 772: 0.004007115214625899
Position 9669: 0.0038958941287186768
Position 2272: 0.003166561329611048
Position 1298: 0.0029484379659979634
Position 1208: 0.002917273519388271
Position 3013: 0.0027438390369137
Position 742: 0.0027424330489915893
Position 7767: 0.0024717189755900566
Position 4620: 0.002434376373571024
Position 8141: 0.002347054867075466
Position 5691: 0.0023120213779045866
Position 8437: 0.0020027859806830014
Position 739: 0.0018633650292705637
Position 2700: 0.001684122798533617
Position 2891: 0.0014132687080032104
Position 7676: 0.0010964503976634195
Position 4275: 0.0009876747976889097
Position 2387: 0.0009062842204282538
Position 1835: 0.0008414467978467843
Position 861: 0.0008220034856401938
Position 6882: 0.0008111731455191148
Position 8456: 0.0006675085396545968
Position 3061: 0.0006370173760929067
Position 5047: 0.0005962290608621765
Position 5835: 0.0005614072863572104
Position 6420: 0.0004769004270235624
Position 1736: 0.0004668122193888798
Position 651: 0.00037005728695482966
Position 599: 0.00035614674050312513
Position 7861: 0.00035111271958738333
Position 1888: 0.00032404456438690207
Position 2346: 0.00026547545507523497
Position 1406: 0.00024131494525493415
Position 2430: 0.00023848259487387933
Position 5530: 0.00018902208681848164
Position 5514: 0.00016944566472569585
Position 4578: 0.00016932651846569914
Position 4984: 0.00014942099233158858
Position 174: 0.0001390361740815063
Position 5408: 0.00012546242606905987
Position 3778: 0.0001168470692649738
Position 3976: 0.00011482160349630943
Position 4931: 0.00011217582696928922
Position 128: 9.666343977451852e-05
Position 1022: 9.452738991895747e-05
Position 5467: 9.452170730796141e-05
Position 1371: 9.148013989961839e-05
Position 5192: 8.316333466761349e-05
Position 3036: 7.100323423681463e-05
Position 994: 6.143248936512353e-05
Position 4307: 5.650997486259996e-05
Position 1696: 4.608680686886251e-05
Position 2787: 4.269486994776583e-05
Position 2737: 3.141222874693242e-05
Position 117: 3.0467392008231003e-05
Position 2207: 2.395138350725476e-05
Position 151: 2.0510530863130407e-05
Position 1255: 2.017256933949888e-05
Position 508: 1.5424538556758126e-05
Position 1380: 1.4855144790390051e-05
Position 893: 1.389776657787584e-05
Position 1373: 1.3876145418323622e-05
Position 485: 9.452971641448622e-06
Position 1928: 7.79183224863092e-06
Position 1962: 7.5887701254541e-06
Position 2362: 6.718469307033014e-06
Position 245: 6.277775709158283e-06
Position 3072: 5.847576167708634e-06
Position 294: 5.419500477183992e-06
Position 1895: 4.780030194814591e-06
Position 605: 4.707755008686095e-06
Position 1947: 3.883494169865048e-06
Position 252: 3.132743603634758e-06
Position 531: 2.0711696194659043e-06
Position 102: 2.053353685989583e-06
Position 288: 1.8903887427426389e-06
Position 238: 1.8698265505035438e-06
Position 334: 1.7818934875627242e-06
Position 1392: 9.161811203855566e-07
Position 284: 8.717691038045986e-07
Position 262: 6.851352637449593e-07
Position 1635: 6.359977006473657e-07
Position 201: 6.037004317576075e-07
Position 1109: 5.536971366613897e-07
Position 482: 5.387207004675395e-07
Position 1747: 4.649317228886634e-07
Position 593: 3.2946438437660007e-07
Position 706: 2.695220963475848e-07
