Gene = Tbcb
index = 1060
Annotated 5SS: [ 693 1147 4669 5429 7800]
Annotated 3SS: [1002 4571 5236 7726 7924]
SMsplice 5SS: [ 693 1147 4472 4837 5380 7800]
SMsplice 3SS: [1002 4364 4571 5236 7665 7924]
top_k =  500
Partition function (log Z): -3.4656921197764343

Sorted 5' Splice Sites (High to Low Probability):
Position 1147: 0.8444355922126721
Position 4472: 0.6426981227760394
Position 4837: 0.5280562459949242
Position 693: 0.49595858510856483
Position 5380: 0.4918699389269715
Position 915: 0.4085618560034546
Position 5429: 0.3838688783033746
Position 7800: 0.340188265109727
Position 585: 0.21931316881443264
Position 4669: 0.208647278562159
Position 4696: 0.18593631516732864
Position 6841: 0.1145062831722833
Position 4331: 0.10326136935518268
Position 3219: 0.047472686574066225
Position 4299: 0.04399159958603347
Position 5421: 0.03174984899361032
Position 3556: 0.02694300634751982
Position 4700: 0.026797624256722087
Position 4504: 0.01640693515805291
Position 1364: 0.012196266144417055
Position 3094: 0.00878871720529078
Position 712: 0.008668599903478603
Position 5330: 0.008555091269033413
Position 4509: 0.008172366873960175
Position 1481: 0.007325428493336807
Position 409: 0.007106143252508571
Position 4463: 0.006774101928815991
Position 468: 0.006493791412574835
Position 5425: 0.006469363159117262
Position 2498: 0.00619955527036037
Position 4984: 0.006175158480579156
Position 5107: 0.005823135260283448
Position 4487: 0.00571695046900688
Position 451: 0.00550746481732134
Position 667: 0.00419348591627205
Position 531: 0.0037483068337502813
Position 1086: 0.0036462327491541603
Position 7827: 0.003473416840519021
Position 4086: 0.0034321949509124854
Position 4994: 0.002709231180223265
Position 4704: 0.0026987610240820797
Position 4604: 0.0026576642854122547
Position 6003: 0.00263943961167649
Position 391: 0.002560047477113935
Position 4316: 0.00252569801802168
Position 223: 0.002402623123024419
Position 4476: 0.002394754259809988
Position 609: 0.0019446907584795608
Position 841: 0.0018751580799899984
Position 446: 0.0017535879806413672
Position 4614: 0.0013955959023555765
Position 3480: 0.0012144533590033371
Position 4990: 0.0012050436305349787
Position 4780: 0.00097791431856004
Position 384: 0.0008363326485384269
Position 4623: 0.0007912781542654028
Position 4877: 0.0007334443369076454
Position 4496: 0.0007329353178211893
Position 5732: 0.0006910706917079087
Position 646: 0.0006579031454646222
Position 4429: 0.00064900560046579
Position 4052: 0.0006209745270509564
Position 533: 0.000596682425771686
Position 6292: 0.000588866884896636
Position 6815: 0.0005621170891236172
Position 5735: 0.0005358714517349594
Position 893: 0.0004939110100618918
Position 37: 0.0004780561142584378
Position 4886: 0.0004478729773361778
Position 686: 0.000446825745403326
Position 1844: 0.00040968847761972335
Position 7097: 0.0004085088462755824
Position 4785: 0.00033772535232495094
Position 701: 0.0003084573795847697
Position 5954: 0.00027549730242844186
Position 1123: 0.00027193133621065745
Position 1276: 0.0002602769618058415
Position 4713: 0.0002596381113760514
Position 3103: 0.00025357735891701113
Position 1074: 0.00025184017459488334
Position 6413: 0.0002191837446682842
Position 4224: 0.00018920935473388197
Position 1666: 0.00015596723273771313
Position 3132: 0.00015211322077236295
Position 1021: 0.00013141045703274508
Position 1136: 0.00011269441822554208
Position 3678: 0.00011229126008284525
Position 908: 0.00011068472433638579
Position 4616: 0.00010541513484970162
Position 664: 0.00010335488883776558
Position 6370: 0.0001013254054352773
Position 695: 0.0001003368359389654
Position 5611: 9.693002986526156e-05
Position 265: 9.595296683001507e-05
Position 615: 9.379583986622612e-05
Position 741: 8.945477792296578e-05
Position 5375: 8.320297613321219e-05
Position 202: 8.276995786588678e-05
Position 2916: 7.815474184005363e-05
Position 5627: 7.788929091034783e-05
Position 2443: 7.511529439451933e-05
Position 780: 5.358848630118426e-05
Position 413: 4.748095118602723e-05
Position 359: 4.557751130120843e-05
Position 919: 3.0421305852276494e-05
Position 159: 2.7653771253696908e-05
Position 934: 1.733620018124703e-05
Position 832: 1.6808105700992127e-05
Position 97: 1.2477253424856185e-05
