Gene = Hps3
index = 544
Annotated 5SS: [  267  5002  6169  6356  9585 12558 15513 16505 19490 21293 22619 23927
 24516 26501 32091 32993]
Annotated 3SS: [ 4509  5996  6269  9394 12475 15357 16395 19307 21111 22384 23740 24326
 26392 31883 32901 38285]
SMsplice 5SS: [  267  5002  6169  6356  9585 12558 16505 19490 24516 26501 32993]
SMsplice 3SS: [ 4905  5996  6269  9394 12475 16395 19307 24326 26392 32897 35068]
top_k =  500
Partition function (log Z): 7.5450641076920135

Sorted 5' Splice Sites (High to Low Probability):
Position 24516: 0.9773371659333151
Position 9585: 0.9750652639505869
Position 5002: 0.9698981908098906
Position 6356: 0.94532066436929
Position 12558: 0.9410775152904339
Position 267: 0.9055151524954396
Position 26501: 0.8786665504558756
Position 19490: 0.7294042748269165
Position 2595: 0.6241912447926076
Position 6169: 0.5859041605477683
Position 16505: 0.5721434683266657
Position 6928: 0.5296005718771677
Position 24836: 0.4580492846445018
Position 16564: 0.41368092565963055
Position 23927: 0.3924106653095422
Position 5378: 0.28968115322553734
Position 17771: 0.28725968837387633
Position 32091: 0.28097828947951314
Position 20678: 0.24273364829984945
Position 19494: 0.22366922304606843
Position 14662: 0.21922913980256276
Position 3732: 0.18416284313861997
Position 27925: 0.16876693500597267
Position 21210: 0.15036105394947458
Position 4617: 0.13627951034831068
Position 26316: 0.10718234823922401
Position 4579: 0.10357835491944659
Position 547: 0.09353846964471325
Position 21576: 0.08806055450156479
Position 21293: 0.0794675737173245
Position 1723: 0.07610890734233103
Position 21288: 0.07553560382314949
Position 4600: 0.07545392177606125
Position 17992: 0.07080920549487775
Position 28986: 0.06966476275881968
Position 8588: 0.06882852101965001
Position 4757: 0.0684090333264977
Position 29465: 0.06348009441677348
Position 30987: 0.058664404386289365
Position 14608: 0.05464393417715106
Position 18135: 0.05333416964052846
Position 15236: 0.05211617039876074
Position 53: 0.04962898361333069
Position 1408: 0.04712193104058593
Position 19504: 0.04654770805798258
Position 18028: 0.04633980719297899
Position 92: 0.03802684624699225
Position 8508: 0.03520717592454395
Position 19939: 0.03227569345066505
Position 10234: 0.03188345088048895
Position 18040: 0.031774468804268936
Position 8512: 0.030910206858546754
Position 20539: 0.03030681372678461
Position 4778: 0.030078230680108682
Position 705: 0.02860297582317087
Position 4629: 0.02829710713092825
Position 15223: 0.027933511399802612
Position 11428: 0.026481503813859945
Position 15119: 0.023801551122295622
Position 15513: 0.023527332578411463
Position 22619: 0.022961082972138083
Position 6428: 0.02208098860790247
Position 16971: 0.02122560608936999
Position 19635: 0.02103921088185341
Position 11518: 0.019021067792495346
Position 297: 0.018403403869942426
Position 17652: 0.018403338966873753
Position 5201: 0.017879657474019525
Position 8651: 0.01647326127592612
Position 2135: 0.016148286245055737
Position 28469: 0.015959388766156882
Position 27642: 0.015193547583098209
Position 5755: 0.015094280627329835
Position 24449: 0.014831713982397283
Position 21239: 0.014227615112412925
Position 6386: 0.012770963837281026
Position 17309: 0.012608746709628681
Position 2117: 0.011589085531410262
Position 11191: 0.011458040258223234
Position 6134: 0.01111556230014367
Position 17141: 0.00957072391354964
Position 19694: 0.009051567677244484
Position 1052: 0.008985557267351878
Position 1590: 0.008555123360644021
Position 6779: 0.00812794647118554
Position 29507: 0.008052189423910266
Position 15307: 0.007672532527859967
Position 26814: 0.0067707406561808865
Position 16242: 0.005870946161405467
Position 8062: 0.005522926397375258
Position 170: 0.004833524878997468
Position 14283: 0.00446419066375933
Position 10853: 0.0043838275994316665
Position 4195: 0.004218320469034321
Position 4294: 0.004217104399078397
Position 2238: 0.004197592255153801
Position 18874: 0.004129297165211095
Position 2599: 0.004104860510062034
Position 18197: 0.004062542292609618
Position 19730: 0.003938860738866271
Position 20742: 0.0037653101818502744
Position 18043: 0.0036712348230944205
Position 6909: 0.003443091111705237
Position 7837: 0.003426689918164469
Position 18048: 0.0032659005439932484
Position 3293: 0.003260678329033533
Position 17004: 0.0031713531528752203
Position 28895: 0.0031115008907765464
Position 6378: 0.003029325804751729
Position 3278: 0.0029527089947994378
Position 28381: 0.002872615682251821
Position 18088: 0.00279582620385079
Position 19839: 0.002713570502717243
Position 17669: 0.002657164839003757
Position 8496: 0.0025336208405866045
