Gene = Commd2
index = 284
Annotated 5SS: [ 129  294 1025 1674]
Annotated 3SS: [ 215  941 1499 4838]
SMsplice 5SS: [ 129  294 1025]
SMsplice 3SS: [ 215  941 4838]
top_k =  500
Partition function (log Z): -1.2150181428440805

Sorted 5' Splice Sites (High to Low Probability):
Position 129: 0.9984441833441791
Position 294: 0.9892372405882487
Position 1025: 0.549731686457021
Position 1674: 0.540571431601531
Position 953: 0.14121980466620407
Position 2957: 0.09730318359058006
Position 5083: 0.08924363103766139
Position 2230: 0.037964882028097745
Position 3285: 0.030240418296148947
Position 724: 0.023322582539793163
Position 5191: 0.015166555330996217
Position 3178: 0.0036989528286174834
Position 2450: 0.0035554209292602904
Position 1214: 0.003486395783659309
Position 4669: 0.003258672221789409
Position 336: 0.0031886559591458603
Position 3431: 0.003061979143602423
Position 584: 0.0029779940224998447
Position 5033: 0.0019203358552178928
Position 5044: 0.0017485311508577302
Position 1945: 0.0016214682262183694
Position 133: 0.001157997263609797
Position 374: 0.001086603847423825
Position 419: 0.0007354563353596468
Position 994: 0.000734510916692656
Position 579: 0.0004260786975630091
Position 319: 0.0003815813195646672
Position 2600: 0.00031719306265941136
Position 771: 0.00031638280244401936
Position 577: 0.0003046219953306437
Position 978: 0.00021675648204690404
Position 530: 0.0002102332571744153
Position 825: 0.00018471178067549257
Position 636: 0.0001364105242479634
Position 801: 0.000131322902855785
Position 323: 0.00011779111257964302
Position 1166: 9.056558251430353e-05
Position 568: 8.4240767029665e-05
Position 780: 8.232837535868234e-05
Position 1048: 7.67452879170005e-05
Position 14: 6.68414767077023e-05
Position 1374: 6.0144786045145015e-05
Position 2927: 5.474439743975682e-05
Position 1338: 4.960600706534733e-05
Position 798: 4.621947640693621e-05
Position 639: 3.348140958814519e-05
Position 560: 2.9837284482800817e-05
Position 116: 2.9405465730723884e-05
Position 465: 2.6035408383085745e-05
Position 502: 2.5605449344761276e-05
Position 784: 2.447628382761441e-05
Position 651: 2.23610856578925e-05
Position 648: 1.9467829403614797e-05
Position 467: 1.914193550053834e-05
Position 4: 1.6882978190506557e-05
Position 148: 1.3095237031607482e-05
Position 642: 1.0212412062782089e-05
Position 645: 7.10810379574321e-06
Position 423: 6.08945753188337e-06
Position 382: 5.885791800981222e-06
Position 364: 5.38059431440154e-06
Position 137: 5.101929970682327e-06
Position 247: 3.3240492305924783e-06
Position 226: 5.8260132181703e-07
Position 957: 4.37610540019436e-07
Position 76: 3.1542204715571156e-07
Position 44: 3.034591762806442e-07
Position 11: 2.3534684991396287e-07
Position 853: 1.6939012784715213e-07
Position 36: 1.6810208252792224e-07
Position 242: 1.4955897431564076e-08
Position 218: 3.99678425985762e-09
Position 387: 7.404739814777256e-10
Position 394: 3.2753204771458764e-10
Position 215: 5.382364232424509e-13
Position 209: 5.612802714909675e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 215: 0.993878363173532
Position 4838: 0.6034753869344816
Position 941: 0.41136710356282835
Position 723: 0.21532828501581466
Position 1499: 0.20511792121829125
Position 1551: 0.16919126519531122
Position 2792: 0.10937528229471757
Position 1574: 0.10335902725989322
Position 5119: 0.06646358470406587
Position 4003: 0.04998559989495151
Position 1521: 0.04937916594280804
Position 830: 0.04900524817580591
Position 5059: 0.030993266873495746
Position 3568: 0.029857043090721895
Position 5620: 0.028753045165872192
Position 5595: 0.026673764303897812
Position 4934: 0.023438192754270046
Position 2097: 0.023101769347045668
Position 5769: 0.019335780997048187
Position 3110: 0.017477656212091543
Position 4588: 0.017101898301844047
Position 519: 0.01676214910117734
Position 3234: 0.01653856483223703
Position 5464: 0.01633681450938032
Position 361: 0.014787880215804619
Position 739: 0.013497323067308508
Position 5190: 0.012516878497164957
Position 3610: 0.012374305949577209
Position 5215: 0.01235909900087031
Position 2897: 0.012160930224984622
Position 1591: 0.011638038886318904
Position 3583: 0.011337408801803735
Position 414: 0.010559607829098788
Position 5011: 0.0102487795787231
Position 4627: 0.01011471848609415
Position 2229: 0.009927812845252416
Position 6885: 0.008152297264771577
Position 1433: 0.007292112855026034
Position 7187: 0.00676754752210982
Position 4323: 0.0050929631537471095
Position 6256: 0.004887611342740444
Position 1896: 0.004696011783306189
Position 3464: 0.00465947002393766
Position 4802: 0.0038334964139517666
Position 6666: 0.0038055667705300306
Position 5397: 0.0037753301247124135
Position 1058: 0.003617200549360936
Position 2133: 0.0035401997824452422
Position 841: 0.0031677466956216414
Position 3526: 0.003009349849030018
Position 5986: 0.0027210919898841
Position 2834: 0.002497155702448894
Position 2078: 0.0023267532426406064
Position 2065: 0.0021642738027850316
Position 3165: 0.0018800484811250747
Position 2484: 0.0018510826998718683
Position 2326: 0.0018363524718452004
Position 192: 0.001754611143468299
Position 2859: 0.0016583183079710827
Position 1337: 0.001645534990317773
Position 7154: 0.0015595811384493629
Position 2150: 0.0015390673488322143
Position 2360: 0.0014912662120449849
Position 2166: 0.0014033005484437185
Position 4865: 0.0012993735281953895
Position 3140: 0.0012427197737915668
Position 621: 0.0012391726082005478
Position 2174: 0.0011262617380191763
Position 1830: 0.0011214972627827165
Position 3759: 0.001075516452985358
Position 700: 0.001072482301422255
Position 502: 0.0010575740965634382
Position 2102: 0.0010509750931028856
Position 4018: 0.0010402751172905653
Position 1222: 0.0009127865900494059
Position 2837: 0.0008986559494943724
Position 2805: 0.0008387779852618448
Position 1639: 0.0007762084589544997
Position 1115: 0.0007714455456486019
Position 4719: 0.0007473944653244545
Position 2024: 0.0005972884284044412
Position 4662: 0.0005456187681225846
Position 4967: 0.0004900367650002019
Position 4048: 0.0004726826012131003
Position 1369: 0.00044536376669328806
Position 1444: 0.0003941436718051174
Position 4102: 0.0003532095898779085
Position 1009: 0.00031792089788833705
Position 1898: 0.0002109146567653939
Position 2629: 0.00020885476000197118
Position 602: 0.00016380561640104083
Position 373: 0.00015925434576533016
Position 465: 0.00015802155202529196
Position 364: 0.0001566451834775214
Position 1128: 9.371686561042613e-05
Position 775: 7.638288514745544e-05
Position 1401: 6.60345465210737e-05
Position 1454: 6.243729246086804e-05
Position 973: 5.240728638115557e-05
Position 759: 5.231293017745842e-05
Position 1598: 5.0984740737809725e-05
Position 1595: 4.859878207074665e-05
Position 1471: 4.475771471543653e-05
Position 843: 4.128113425473662e-05
Position 577: 2.549588953274706e-05
Position 226: 2.4381781358359205e-05
Position 2471: 2.355551539803539e-05
Position 2740: 2.2259891471392872e-05
Position 960: 2.0818496117384153e-05
Position 2301: 2.0199589422670537e-05
Position 416: 1.504741884149146e-05
Position 656: 1.466473337192539e-05
Position 1264: 1.4662021902645241e-05
Position 557: 1.4440532880255773e-05
Position 274: 1.3856365634591385e-05
Position 780: 1.3499397109395394e-05
Position 1018: 1.2997406051523979e-05
Position 1307: 1.1829535762253672e-05
Position 2390: 1.1200192109255507e-05
Position 2876: 1.1007565201794257e-05
Position 1386: 1.0173395269545374e-05
Position 584: 1.0073555618378846e-05
Position 1011: 9.970115005691613e-06
Position 986: 9.342034275024885e-06
Position 1603: 7.3832286881703525e-06
Position 2496: 6.4015812081143396e-06
Position 419: 6.279344768238972e-06
Position 380: 5.858880420134314e-06
Position 1267: 5.230631163479751e-06
Position 560: 3.7030361503466025e-06
Position 662: 2.9149520189872955e-06
Position 751: 2.664071648310548e-06
Position 1648: 1.8139227535760645e-06
Position 1354: 1.7373658766739765e-06
Position 234: 1.3180251222723524e-06
Position 442: 9.863654632217271e-07
Position 1225: 8.995032668925245e-07
Position 247: 8.915275817000261e-07
Position 284: 6.245617624551282e-07
Position 85: 4.828483521649657e-07
Position 116: 4.7284776008749276e-07
Position 82: 2.2263508392836142e-07
Position 1944: 2.0664795188068463e-07
Position 91: 2.0596085811025366e-07
Position 789: 1.3857026650081709e-07
Position 178: 7.142268777289454e-08
Position 1746: 3.7747430047899156e-08
Position 798: 2.359623364658248e-08
Position 764: 2.3140668442333203e-08
Position 792: 2.208065005159525e-08
Position 94: 1.900751170434235e-08
Position 428: 1.1225906594668914e-08
Position 128: 1.3470987985926645e-09
Position 294: 6.017549821747434e-10
Position 328: 2.3042450096420704e-10
Position 334: 7.627632103463526e-11
Position 133: 3.4101335738981134e-11
Position 298: 2.937842142170449e-11
Position 423: 2.726800495522286e-11
Position 137: 4.213826008854265e-12
Position 308: 3.0596133069745754e-13
Position 302: 2.9877681551624185e-13
