Gene = Msantd1
index = 717
Annotated 5SS: [  16 2828 6592]
Annotated 3SS: [2562 6315 8235]
SMsplice 5SS: [  16 2828 6592]
SMsplice 3SS: [2562 6315 8235]
top_k =  500
Partition function (log Z): -1.388445887084687

Sorted 5' Splice Sites (High to Low Probability):
Position 2828: 0.9895513646651379
Position 6592: 0.8331318380862746
Position 16: 0.6762874290482944
Position 2511: 0.25253865113199997
Position 6782: 0.22127079928833127
Position 202: 0.1415496334036284
Position 5873: 0.13461993435253752
Position 1208: 0.12808708244786057
Position 8079: 0.12771877718703548
Position 6797: 0.12699801754996054
Position 5533: 0.11589330587060669
Position 3410: 0.10334001692899128
Position 3691: 0.09996176156572598
Position 852: 0.0984078302270903
Position 252: 0.09157206947126614
Position 6823: 0.08516626463398119
Position 3598: 0.08428037855230926
Position 3378: 0.049895521098269245
Position 62: 0.04693757644579222
Position 4655: 0.03666631705789948
Position 139: 0.02414923494917293
Position 5303: 0.021839331867854667
Position 5024: 0.018528069761175252
Position 5165: 0.015833059529195795
Position 5258: 0.01572330821616986
Position 5696: 0.014004374396971593
Position 1191: 0.013692149996303896
Position 3780: 0.013244195865481829
Position 4495: 0.01185989311414648
Position 5438: 0.010031389853381483
Position 7934: 0.008267293208594807
Position 4817: 0.008200084579751927
Position 6770: 0.006857847013039593
Position 6100: 0.005616267636232534
Position 6756: 0.005370556640458312
Position 7312: 0.005303840431157039
Position 7047: 0.004823130804604037
Position 5424: 0.004661907175164807
Position 6411: 0.0037108990230836684
Position 6511: 0.0035740241842294957
Position 3911: 0.003480702823815982
Position 6011: 0.0030938790881291697
Position 1581: 0.0029877230476730975
Position 4113: 0.0021298048842431335
Position 890: 0.0015157647508111675
Position 6398: 0.0014102402999155539
Position 5846: 0.0011848690444423613
Position 1837: 0.0011758399480540074
Position 3406: 0.0011045435801843335
Position 6597: 0.0011027940963560159
Position 8369: 0.001097966099575191
Position 229: 0.0010388619318527522
Position 7228: 0.0008285581785507046
Position 362: 0.0007452507546253325
Position 1748: 0.0006775418332910506
Position 6989: 0.0006727951551320046
Position 1797: 0.0006397779728989484
Position 4996: 0.0005749599825043425
Position 3275: 0.0005482636461030456
Position 2146: 0.00048584173977317386
Position 6586: 0.0004645046184815572
Position 2335: 0.00037035976804346835
Position 2135: 0.00037004864527695035
Position 2866: 0.0003653583933766355
Position 585: 0.00036323675257364106
Position 2441: 0.00031582428093548617
Position 1084: 0.0002759156753997465
Position 161: 0.00021274382466429523
Position 248: 0.0002006112922903702
Position 2855: 0.0001972782866984674
Position 2059: 0.0001960052463231809
Position 2727: 0.0001566327836281811
Position 1518: 0.00015202178052896187
Position 6502: 0.00015007207905127362
Position 2563: 0.000149420929612813
Position 1031: 0.00013700052474745203
Position 4790: 0.00010248583540801867
Position 937: 8.332348609513877e-05
Position 1003: 3.3287262230285746e-05
Position 283: 2.727076010751017e-05
Position 259: 2.237512031658135e-05
Position 402: 1.6416483962816027e-05
Position 600: 1.0061197683623905e-05
Position 241: 7.092471592380488e-06
Position 318: 4.9280432643955825e-06
Position 655: 4.659989025837237e-06
Position 243: 3.9068506610961224e-06
Position 716: 2.8979973397789017e-06
Position 512: 2.620521255317992e-06
Position 632: 2.6101716268590017e-06
Position 955: 2.2139014171587713e-06
Position 371: 2.1573977888546193e-06
Position 50: 1.9531275791627673e-06
Position 1387: 1.7024128516645146e-06
Position 93: 1.3350623480591861e-06
Position 522: 1.1295150053273027e-06
Position 103: 7.336880476884256e-08
Position 10: 7.06553876750161e-08
Position 8: 5.092622038384264e-08
Position 231: 5.916353133460114e-10
Position 440: 1.5343777045615623e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8235: 0.9805934277948838
Position 6315: 0.8188920038178105
Position 2615: 0.5839590741034145
Position 6667: 0.46985321709673533
Position 2562: 0.3890944506375218
Position 3499: 0.15435206251313496
Position 5680: 0.1479716708463501
Position 7916: 0.11236898422790224
Position 5349: 0.10442018147856841
Position 2438: 0.09405654901004537
Position 2412: 0.08899055923572598
Position 3338: 0.08412708594088177
Position 744: 0.0807419943426513
Position 5023: 0.05064274335627372
Position 2327: 0.04793160774801269
Position 4595: 0.04470194566859818
Position 1014: 0.0380909358622336
Position 1049: 0.031604981499495095
Position 5402: 0.030928386881870967
Position 3513: 0.029857261313082382
Position 1083: 0.027773573147520565
Position 7832: 0.025123615193335308
Position 2350: 0.022948739058967486
Position 6460: 0.020105637578592135
Position 975: 0.0171425582166669
Position 3214: 0.01686165819593447
Position 4371: 0.016861513425130124
Position 3160: 0.015593722527647255
Position 4901: 0.014252894181445696
Position 3309: 0.012973855825500449
Position 3257: 0.011577500263948432
Position 3618: 0.011348682204777803
Position 2444: 0.00919021185817843
Position 6490: 0.006222663091988432
Position 6011: 0.005632617048057806
Position 113: 0.004765613390224317
Position 135: 0.004288753808875595
Position 3226: 0.00400783368823291
Position 3163: 0.0037246041517245082
Position 1190: 0.0036986054358629987
Position 228: 0.0035723604526176978
Position 1494: 0.003395133149433818
Position 2976: 0.0025912561221710755
Position 3582: 0.0024679560214461395
Position 5100: 0.002313798287682013
Position 1054: 0.0021484303996514398
Position 2580: 0.0021360239397286212
Position 3955: 0.002131543840583155
Position 1129: 0.002115938765894824
Position 3809: 0.001815835226582445
Position 3313: 0.001684516870115556
Position 117: 0.0016193956919346624
Position 549: 0.0014008872581795543
Position 2464: 0.001359802352515358
Position 801: 0.0013453084602137073
Position 2708: 0.0012376066231728875
Position 1089: 0.0011997971519170547
Position 8287: 0.0010748210458076995
Position 2583: 0.0010745112516412105
Position 8452: 0.0010505729522636443
Position 3084: 0.000941731466520086
Position 2684: 0.000935016361536162
Position 1721: 0.0008554014765790738
Position 7017: 0.0008454855089398937
Position 750: 0.0006389783127217041
Position 769: 0.0006105709431761926
Position 5148: 0.0006017240836748734
Position 495: 0.0005568177261388978
Position 3758: 0.0005445741588928774
Position 1707: 0.0005291674492436883
Position 8242: 0.000516618472909066
Position 1817: 0.0005115782042818069
Position 655: 0.0005062021492503242
Position 1664: 0.0005041287135328566
Position 3520: 0.0004371594808175262
Position 1057: 0.00040566923235470795
Position 1865: 0.0003833806742762537
Position 2621: 0.0003827920805176997
Position 2927: 0.00036724773545875733
Position 979: 0.00031632110640395736
Position 5369: 0.0003095151424646699
Position 2649: 0.000292584731852739
Position 5175: 0.00028649395412113596
Position 4803: 0.0002826449727069855
Position 3166: 0.0001961579339041434
Position 1060: 0.0001886241235835303
Position 1574: 0.00017825870776912647
Position 1017: 0.00016719919626034672
Position 8204: 0.00014280663321375095
Position 2902: 0.0001378865169656836
Position 3041: 0.0001322441472290936
Position 2082: 0.00012284282839028398
Position 7357: 0.0001175618690117099
Position 1765: 0.00010653431578316364
Position 955: 0.00010384877300201846
Position 138: 9.678410735435479e-05
Position 981: 8.64607618953117e-05
Position 993: 8.067485446271043e-05
Position 8240: 6.979378999076006e-05
Position 3119: 6.969096841409062e-05
Position 1296: 6.484327171479281e-05
Position 3130: 5.961273879107716e-05
Position 8464: 4.7393147311547324e-05
Position 4597: 4.550563424548449e-05
Position 2523: 3.270275624376915e-05
Position 1796: 2.667854314786554e-05
Position 2822: 2.5987668976010482e-05
Position 902: 2.4699801290955837e-05
Position 6099: 1.673916161874405e-05
Position 3552: 1.2531264643585145e-05
Position 772: 1.2157937859292066e-05
Position 708: 1.1382737260742996e-05
Position 715: 1.0710447317899634e-05
Position 422: 1.0056077684724208e-05
Position 777: 9.97055596457137e-06
Position 152: 9.6919359075733e-06
Position 765: 9.52518532092188e-06
Position 4221: 8.013697903251328e-06
Position 1888: 7.41538127709475e-06
Position 6134: 7.275636204267111e-06
Position 122: 5.629209600867013e-06
Position 551: 4.79874912132106e-06
