Gene = Pop7
index = 839
Annotated 5SS: [240]
Annotated 3SS: [438]
SMsplice 5SS: [240]
SMsplice 3SS: [438]
top_k =  500
Partition function (log Z): -6.181203237992932

Sorted 5' Splice Sites (High to Low Probability):
Position 240: 0.9897331502630917
Position 96: 0.00858137015131593
Position 89: 0.0026775262894189198
Position 272: 0.0019681142252811713
Position 563: 0.0012957332665840234
Position 195: 0.0011881096271610695
Position 818: 0.0011364374190121964
Position 505: 0.0009429897457108586
Position 868: 0.000741747250263534
Position 740: 0.0007022625364944889
Position 214: 0.0006787638719989941
Position 32: 0.00040114542155373007
Position 100: 0.00020651573468542637
Position 500: 8.553903354696656e-05
Position 933: 5.336230326811797e-05
Position 64: 5.119738108324656e-05
Position 344: 4.5536148661260045e-05
Position 346: 4.537407642698975e-05
Position 181: 4.394298263318998e-05
Position 848: 3.968760567346752e-05
Position 857: 2.1965893118979533e-05
Position 246: 2.042734498591092e-05
Position 311: 2.0381551805954645e-05
Position 730: 9.741625243259458e-06
Position 924: 9.049349902634481e-06
Position 770: 6.172320479179052e-06
Position 151: 5.058769797700284e-06
Position 761: 4.2060993173219405e-06
Position 296: 3.4940034679963406e-06
Position 474: 2.82667595047138e-06
Position 128: 2.487958397050276e-06
Position 366: 2.2553145525852956e-06
Position 778: 2.086303304681154e-06
Position 940: 5.943257163407756e-07
Position 421: 7.099953873051312e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 438: 0.706280879608377
Position 739: 0.17611647133368052
Position 378: 0.055827083661412015
Position 709: 0.0253281910347973
Position 484: 0.013064709419840522
Position 715: 0.010843571053925884
Position 1002: 0.00637867751103187
Position 171: 0.00551714824727429
Position 546: 0.0030917236185071238
Position 445: 0.0024448060093015256
Position 490: 0.001651179727311461
Position 630: 0.001156129122837506
Position 462: 0.00047895081780841226
Position 574: 0.000466571234219797
Position 766: 0.00035800010553566606
Position 382: 0.0002526229462495918
Position 176: 0.0001861668449940117
Position 455: 0.0001672382391953237
Position 822: 0.00014886431075412018
Position 901: 0.00013683309633671958
Position 610: 0.00012232320239601192
Position 1069: 8.391842997998635e-05
Position 586: 5.728187074557987e-05
Position 855: 5.6801048033490265e-05
Position 940: 5.443623129185572e-05
Position 637: 4.743210231488139e-05
Position 966: 3.869929197423583e-05
Position 1007: 3.58827438771628e-05
Position 723: 3.2451136331032155e-05
Position 623: 2.8890250092650863e-05
Position 950: 2.3541291074509578e-05
Position 505: 2.0230834327021446e-05
Position 932: 1.9807916019532916e-05
Position 447: 1.976656697261668e-05
Position 203: 1.968769615531828e-05
Position 520: 1.9576499976046343e-05
Position 1009: 1.4097335592858813e-05
Position 978: 1.2977008454757749e-05
Position 395: 1.2251117107371807e-05
Position 592: 1.2246286842324123e-05
Position 340: 1.1436574967490667e-05
Position 848: 1.1074561440644378e-05
Position 342: 7.311275979957454e-06
Position 391: 6.7687502799376155e-06
Position 103: 6.417435582410022e-06
Position 877: 6.1816744150784984e-06
Position 96: 6.0524433804766e-06
Position 784: 5.161070573027487e-06
Position 336: 5.141209503980314e-06
Position 117: 4.988107531224995e-06
Position 219: 3.761291051289778e-06
Position 464: 3.7123123774340336e-06
Position 868: 3.2802676542656155e-06
Position 816: 2.73617079670488e-06
Position 305: 2.6465504413179337e-06
Position 790: 2.5992085846701647e-06
Position 788: 2.38405999141155e-06
Position 596: 2.2621889186856257e-06
Position 805: 1.7318561007993887e-06
Position 325: 1.646900651845135e-06
Position 228: 1.4559671062217448e-06
Position 778: 1.4398106852160534e-06
Position 236: 4.16840394071106e-07
Position 214: 3.32470200793757e-07
Position 232: 1.8592596698598624e-07
Position 239: 1.0851614348059972e-08
Position 243: 2.8915384921137584e-10
Position 317: 6.14961971819087e-12
Position 311: 1.952015771939941e-12
Position 301: 4.857199565900431e-13
Position 296: 7.65914574178034e-14
Position 351: 4.56853750448977e-14
