Gene = Ro60
index = 912
Annotated 5SS: [  148  6643 10479 11295 11636 15799 16716 17126]
Annotated 3SS: [ 6041 10257 11147 11497 15681 16601 16978 19173]
SMsplice 5SS: [  148 11295 11636 15799 16716 17126]
SMsplice 3SS: [11147 11497 15681 16601 16978 19173]
top_k =  500
Partition function (log Z): -2.358950114938216

Sorted 5' Splice Sites (High to Low Probability):
Position 11636: 0.9895314244437037
Position 16716: 0.8900558370215389
Position 11295: 0.8844263787003046
Position 148: 0.7632818336786787
Position 17126: 0.7171989705597175
Position 15799: 0.6735303849814501
Position 10479: 0.5394846910030014
Position 6643: 0.45567196857555264
Position 19294: 0.420002030528937
Position 23024: 0.3977262015565666
Position 10662: 0.3693773810913291
Position 154: 0.23199960556379254
Position 11805: 0.19752665955216545
Position 7081: 0.1863635906949814
Position 21787: 0.15921497265835605
Position 13645: 0.12609814919459178
Position 400: 0.105238352552618
Position 19505: 0.0957452610771571
Position 17090: 0.0762906864822628
Position 16840: 0.046592356551966294
Position 11316: 0.03990733642224897
Position 4594: 0.03280531200719391
Position 10433: 0.02878321633424578
Position 16525: 0.026594461141930488
Position 11301: 0.026259438570618958
Position 17723: 0.025975082011464045
Position 22828: 0.02442941929995137
Position 17282: 0.023561627568031915
Position 8978: 0.023413293762596297
Position 19066: 0.02313400340879571
Position 16695: 0.0228046518380971
Position 14671: 0.02027189240622042
Position 2725: 0.020161620145210245
Position 15755: 0.017432729374435182
Position 13555: 0.01613394771120742
Position 13894: 0.013362138069121737
Position 18344: 0.011670047363114248
Position 3877: 0.01107862810928085
Position 4556: 0.010632367250765891
Position 19791: 0.009132899325045851
Position 6190: 0.008818911596895658
Position 5121: 0.008100217341546803
Position 18067: 0.007864485803939215
Position 15724: 0.007538379406270501
Position 12377: 0.007395771578454529
Position 1152: 0.006933814112737078
Position 15984: 0.005869202462155981
Position 16535: 0.004519601238185824
Position 11247: 0.004320239686048461
Position 96: 0.004112561682350007
Position 16901: 0.00350259011318589
Position 12182: 0.003471119836210238
Position 16845: 0.003240481917321834
Position 15845: 0.002860049111904657
Position 15773: 0.0027247220615786447
Position 13507: 0.002501195555788575
Position 16013: 0.0019540885004107555
Position 13467: 0.0017256764256056534
Position 17396: 0.0016454611016726217
Position 18655: 0.0006522965886582132
Position 17220: 0.0006131912357476745
Position 15223: 0.00048176020902340196
Position 13553: 0.00036123344327580194
Position 13794: 0.0003508454932661452
Position 236: 0.00027422042318405403
Position 12459: 0.00013059959777124143
Position 12522: 0.00011630781139118082
Position 114: 8.089199027603775e-05
Position 127: 7.526439420738908e-05
Position 509: 1.7622352508751686e-05
Position 612: 1.5120804001037897e-05
Position 158: 1.0281436361095658e-05
Position 794: 3.751363499044561e-06
Position 365: 2.066336230934786e-06
Position 858: 1.2114132463825687e-06
Position 934: 9.606529455721414e-07
Position 976: 8.802426240727383e-07
Position 11785: 6.468017125717808e-07
Position 63: 2.577901872789853e-07
Position 11777: 2.1520759786911078e-07
Position 493: 4.510615734916543e-08
Position 192: 1.4191359402039022e-08
Position 202: 4.852803398547749e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 11497: 0.9676267401011962
Position 16601: 0.9570837728394327
Position 11147: 0.9062064427333109
Position 16978: 0.7439583197564149
Position 15681: 0.7048613239241791
Position 19173: 0.6325874874002798
Position 10257: 0.5682679073372472
Position 22795: 0.449435742201444
Position 6452: 0.4242113425459859
Position 10585: 0.36937738109132906
Position 21655: 0.20971503771357022
Position 11738: 0.15276923222944133
Position 22944: 0.1510128459440478
Position 19237: 0.1450813178107401
Position 13457: 0.1219461299906938
Position 253: 0.10260735530337252
Position 6936: 0.10228004508839598
Position 25295: 0.09096624918643542
Position 25975: 0.08243046018176226
Position 6966: 0.0573757152796135
Position 16974: 0.05407240173416275
Position 24798: 0.04682160971034793
Position 19404: 0.044486750457028726
Position 11168: 0.042010102686633355
Position 4485: 0.0391619254051485
Position 23204: 0.033148109772704035
Position 24922: 0.0317279132527481
Position 16377: 0.03160003953347298
Position 6365: 0.03146062602956681
Position 24756: 0.029776089829862656
Position 17204: 0.026973792334649072
Position 6941: 0.02670783032697193
Position 24598: 0.026082968766843816
Position 18909: 0.024853537880786772
Position 11704: 0.02476177835546951
Position 8837: 0.02341329376259629
Position 11534: 0.022374934582450025
Position 17501: 0.02093522415574296
Position 13496: 0.017144777975670353
Position 24317: 0.01672927291298267
Position 24268: 0.01660001436219732
Position 17913: 0.014835605294896567
Position 18282: 0.012554380871522485
Position 20035: 0.011518405910580544
Position 13365: 0.011326105160204424
Position 23153: 0.01061858977759065
Position 14456: 0.010383894530129103
Position 22037: 0.010160372245082904
Position 2652: 0.009817135147008235
Position 6041: 0.008818911596895657
Position 20261: 0.008742686967532583
Position 23425: 0.008405631362255573
Position 13667: 0.007724453889104021
Position 11420: 0.006882390470836555
Position 10951: 0.006716216133903527
Position 3778: 0.006699927752524016
Position 17026: 0.006371742303677117
Position 11749: 0.0062375303814812145
