Gene = Chek2
index = 262
Annotated 5SS: [   49  1544  8514  8778  9687 15834 18428 20925 23358 25609 26427 27054
 28094 32108]
Annotated 3SS: [ 1205  8388  8629  9595 15724 18373 20862 23257 25521 26262 26937 28007
 32026 33479]
SMsplice 5SS: [   49  8514  8778  9687 15834 20925 23358 23537 28157 32108]
SMsplice 3SS: [ 8388  8629  9595 15724 20862 23257 23429 28007 32026 33479]
top_k =  500
Partition function (log Z): 10.68663521040445

Sorted 5' Splice Sites (High to Low Probability):
Position 8778: 0.9841113009016295
Position 9687: 0.9815621868132896
Position 49: 0.9750391208733512
Position 23358: 0.9471452156999817
Position 32108: 0.9420861725741386
Position 15834: 0.9332047613312563
Position 23537: 0.8867306070461032
Position 20925: 0.7835538532344224
Position 8514: 0.5517230075163142
Position 25609: 0.45064720777892875
Position 26427: 0.4392150866343016
Position 8518: 0.4385667561103359
Position 1544: 0.4242608313864627
Position 28157: 0.4172512328193698
Position 32581: 0.39217618794997783
Position 15246: 0.37179270294236927
Position 28094: 0.22490641428268238
Position 19723: 0.22203144747378598
Position 13923: 0.194457645249596
Position 32867: 0.18070759061828612
Position 18672: 0.16873651810314386
Position 18428: 0.16091465509298675
Position 28152: 0.1312415223438534
Position 16937: 0.12041591964363905
Position 11126: 0.09672232108039916
Position 7238: 0.06841317183123802
Position 27054: 0.06272250940956019
Position 6479: 0.0619122179050665
Position 432: 0.05120937380334233
Position 16178: 0.04775268752689207
Position 23320: 0.04758956092379033
Position 5223: 0.04683452491334603
Position 33052: 0.044211928053646994
Position 541: 0.04321172724990412
Position 3937: 0.03946216995086804
Position 4052: 0.03446310575131539
Position 29442: 0.03191026317024342
Position 22378: 0.03177630320777134
Position 26468: 0.030310495820389475
Position 29454: 0.030202184615001976
Position 26376: 0.029854354972749683
Position 32189: 0.026019081486618648
Position 28098: 0.02440691472553668
Position 10835: 0.02228931862603475
Position 30139: 0.022179460924686385
Position 3943: 0.021918761088597756
Position 27622: 0.021247596567137712
Position 29367: 0.018837484173708115
Position 24485: 0.016606649895420506
Position 22465: 0.01589454820239737
Position 7262: 0.014425117544027002
Position 7714: 0.013733238913588755
Position 32897: 0.013320031700637761
Position 32570: 0.013185562015398751
Position 26666: 0.012888202279752844
Position 7246: 0.012559735558859617
Position 20957: 0.011881130359105818
Position 32394: 0.0110197686447165
Position 27079: 0.010325949634087455
Position 28194: 0.009925023611737202
Position 26324: 0.009182544093471131
Position 21057: 0.008740525766229823
Position 20299: 0.008235787585437323
Position 8792: 0.00700035540553636
Position 25940: 0.006937468294210008
Position 21444: 0.003970585673071469
Position 33563: 0.0037175434300596825
Position 8881: 0.003657932743820991
Position 33520: 0.0036376763616508853
Position 8548: 0.003294300956022627
Position 33348: 0.0031813824768359665
Position 29278: 0.003056626256686902
Position 10936: 0.002529704821582877
Position 32888: 0.0023949278618351165
Position 14661: 0.0023443396667228267
Position 9124: 0.0022314686522961267
Position 462: 0.002203857704733471
Position 16811: 0.0021561138764029774
Position 8474: 0.0020715852025968975
Position 8736: 0.0018517727198965762
Position 1080: 0.0016691264815105926
Position 26077: 0.001536148713313053
Position 10224: 0.0013425662495626122
