Gene = Elp6
index = 374
Annotated 5SS: [  177  5001  7467  8922 10780 14544]
Annotated 3SS: [ 4921  7395  8802 10577 14396 15641]
SMsplice 5SS: [  177  5001  8922 10780 14544]
SMsplice 3SS: [ 4921  8802 10577 14396 15641]
top_k =  500
Partition function (log Z): 1.5866760784523843

Sorted 5' Splice Sites (High to Low Probability):
Position 177: 0.984020227322534
Position 10780: 0.9805761328628534
Position 14544: 0.8699445035828878
Position 8922: 0.8205696790611059
Position 5001: 0.7952642004977992
Position 14159: 0.5273005931845033
Position 15141: 0.3798975759502472
Position 5900: 0.372723814072169
Position 9060: 0.34177332858836174
Position 4030: 0.31209345847451325
Position 7467: 0.25084805247134523
Position 9950: 0.24011839616742658
Position 9119: 0.22151510807047928
Position 3096: 0.1925542897996279
Position 5074: 0.1751316269928669
Position 5834: 0.1635861879672145
Position 1415: 0.13669977320486443
Position 4811: 0.08164825257545598
Position 3102: 0.06615388129526552
Position 4815: 0.06520175321826376
Position 10274: 0.06295031179170169
Position 6268: 0.05954194492321211
Position 15804: 0.0582087186756899
Position 3261: 0.055643492351711704
Position 4790: 0.053138330474682534
Position 3711: 0.04677925780934497
Position 13744: 0.0423967233094774
Position 11298: 0.04187086825943217
Position 9691: 0.037823949725485466
Position 15555: 0.032030935727011906
Position 14351: 0.01950081074881581
Position 5039: 0.017922422986552344
Position 10762: 0.01678690503093404
Position 4819: 0.014924623153775383
Position 4056: 0.014349663602302023
Position 11773: 0.013163385241972561
Position 208: 0.012440555892942145
Position 9934: 0.012149899875258267
Position 5581: 0.011283547612796251
Position 15729: 0.010646084529894071
Position 2422: 0.010616205478385113
Position 1833: 0.009930144923539818
Position 9312: 0.007711637858539548
Position 6047: 0.0070819757458716335
Position 15791: 0.006941629208551638
Position 3091: 0.006605871556063118
Position 1459: 0.006074620813799513
Position 4406: 0.005538384569663899
Position 15593: 0.004584650478081073
Position 15752: 0.003545399749256369
Position 3509: 0.00320126863957301
Position 15225: 0.002232195855747894
Position 3724: 0.0021209245283157316
Position 497: 0.001939747176834372
Position 10944: 0.001821270995011281
Position 3176: 0.0017384612341870547
Position 61: 0.0015992805417957476
Position 8942: 0.0014685431318435067
Position 9697: 0.0013945853053062734
Position 15831: 0.001338717315571126
Position 10665: 0.0013249137094324289
Position 14373: 0.0012868431688493396
Position 3655: 0.001167963435025686
Position 4301: 0.0011444421113967918
Position 4143: 0.000967410751040287
Position 2349: 0.0009372253322832318
Position 1799: 0.0009000215000106625
Position 10646: 0.0008513465608379152
Position 2585: 0.0008399516092692037
Position 14191: 0.0008078411157130976
Position 1211: 0.0007515517480563968
Position 11013: 0.0007016381312816496
Position 268: 0.0006654637142369477
Position 14585: 0.0005800862034655782
Position 253: 0.0005420885060310644
Position 15767: 0.00047562979373750886
Position 3543: 0.00045477680715239814
Position 10869: 0.00043673825535444423
Position 1137: 0.00042100599934806986
Position 3606: 0.00041072893979306223
Position 65: 0.00026475571460324364
Position 14124: 0.0001786002232527427
Position 56: 9.537837146992537e-05
Position 2952: 8.848749449952924e-05
Position 1763: 6.112044333569512e-05
Position 248: 5.130248362301802e-05
Position 1126: 4.537750477696803e-05
Position 7: 4.158039458317998e-05
Position 461: 3.409031730827872e-05
Position 1028: 3.3792456373955436e-05
Position 9701: 2.5742716207759175e-05
Position 10043: 2.470431476725915e-05
Position 1015: 2.4155730420958284e-05
Position 995: 1.515728228647244e-05
Position 289: 1.1502053440657135e-05
Position 676: 9.451944144795268e-06
Position 261: 8.566615480484082e-06
Position 219: 8.43421383900461e-06
Position 184: 7.836277091936767e-06
Position 917: 6.12852183854309e-06
Position 944: 3.1797146293964773e-06
Position 1057: 2.7934069142276326e-06
Position 642: 2.6266868656818246e-06
Position 869: 2.524100172969937e-06
Position 658: 2.4395392241676305e-06
Position 70: 8.383607692762247e-07
Position 1370: 3.709077741037442e-07
Position 1908: 3.6751420627970436e-07
Position 93: 2.9020018368882966e-07
Position 1141: 2.0092893579306333e-07
Position 1157: 1.4705096102740922e-07
Position 292: 9.245380403685522e-08
Position 2324: 6.461167363879523e-08
Position 187: 5.85142631738506e-08
Position 2373: 4.842849852858267e-08
Position 125: 3.5330546960460586e-08
Position 2034: 2.6987986185098833e-08
Position 2103: 2.598816180896157e-08
Position 2368: 1.8997386972106615e-08
Position 394: 1.4092957159637898e-08
Position 295: 9.592076986125885e-09
Position 1154: 3.947091905458273e-09
Position 116: 2.3129146977475424e-09
Position 370: 7.731226852465784e-10
Position 425: 3.0263309502189227e-10
Position 322: 1.475528527116454e-10
Position 401: 1.4137834803732199e-10
Position 350: 1.2950395325652853e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4921: 0.9794951773958188
Position 15641: 0.9300307365520236
Position 8802: 0.8807877085290242
Position 10577: 0.748807378319968
Position 14396: 0.7291688755346788
Position 14043: 0.530759658814361
Position 9028: 0.4930421479422987
Position 5711: 0.3748015688262327
Position 15115: 0.3083383844307344
Position 7395: 0.245454821058905
Position 10623: 0.24418087861087354
Position 4611: 0.2170163559525082
Position 3017: 0.19859964059460705
Position 9807: 0.16549406020839924
Position 3981: 0.1288348768717741
Position 14260: 0.12430403641985749
Position 1199: 0.1114893623342606
Position 15902: 0.10788752394394859
Position 3862: 0.1065830103153073
Position 9747: 0.07241829320953809
Position 10122: 0.06164626262106302
Position 3593: 0.0525361582623834
Position 5833: 0.05180083662645195
Position 14999: 0.04574644531739049
Position 5678: 0.04494124333269593
Position 3898: 0.044771974539551576
Position 13600: 0.04254866144647629
Position 15493: 0.03969312681376749
Position 15024: 0.03855836151593558
Position 14263: 0.037108270147423586
Position 11150: 0.03493137035461879
Position 5810: 0.0346125128368959
Position 3763: 0.031957859130965854
Position 2885: 0.027002474700376713
Position 2930: 0.02460752101209981
Position 5980: 0.01976330262450375
Position 3044: 0.018522196690752776
Position 6194: 0.01841022108063552
Position 9612: 0.017770181148145985
Position 6191: 0.017135883070578443
Position 3118: 0.014450356444837466
Position 9862: 0.014380646939514772
Position 5514: 0.014361572032684058
Position 9471: 0.013597935676345334
Position 2975: 0.013421815385098606
Position 11693: 0.01189790184046051
Position 5449: 0.011572824319146219
Position 1702: 0.010419148725805372
Position 2283: 0.009281301089244463
Position 9032: 0.009061464540011171
Position 14729: 0.008687490368678823
Position 3124: 0.008597893678130731
Position 1242: 0.008574772390312634
Position 3167: 0.008378784052574322
Position 10868: 0.00812329555327053
Position 1252: 0.007833063045237192
Position 10746: 0.007134009069389061
Position 3367: 0.006947860302307999
Position 3641: 0.00675774663060057
Position 1287: 0.006558840888516856
Position 9198: 0.0062837619592520265
Position 5953: 0.005815009178043441
Position 15747: 0.005368860661414186
Position 5689: 0.005356866508478555
Position 4334: 0.00491484324365152
Position 2835: 0.0046614240849764
Position 9378: 0.004502316995605972
Position 5635: 0.004345175713489588
Position 7430: 0.0038936631757922136
Position 8764: 0.003869461564215703
Position 1136: 0.0036438285645404547
Position 4951: 0.0035506772196466406
Position 9430: 0.003373843926902209
Position 5620: 0.003359256622584472
Position 6024: 0.0029444642166981646
Position 11194: 0.0027567041209831528
Position 15618: 0.0025607655584608726
Position 14881: 0.002431740173513409
Position 14877: 0.002193510817163247
Position 14925: 0.002092639366667635
Position 2033: 0.0020243111813853395
Position 5937: 0.001886119301485221
Position 4115: 0.0018280947042898846
Position 1311: 0.001813440046071955
Position 381: 0.001748424664801148
Position 5863: 0.0017199345581900382
Position 3771: 0.0017135664070794545
Position 2775: 0.0016611393546331974
Position 5000: 0.0015948828153353439
Position 7212: 0.0014995682366479145
Position 4887: 0.0013846262216265334
Position 3567: 0.001382289260209525
Position 10187: 0.001304049170638654
