Gene = Il12a
index = 568
Annotated 5SS: [ 143  733 2851 3808 3923 4157]
Annotated 3SS: [ 598 2736 3765 3880 4012 6470]
SMsplice 5SS: [ 143  733 2851 3808 3923 4157]
SMsplice 3SS: [ 598 2736 3645 3880 4012 6470]
top_k =  500
Partition function (log Z): 6.793439366907989

Sorted 5' Splice Sites (High to Low Probability):
Position 2851: 0.9942442119533933
Position 4157: 0.9898196046461858
Position 733: 0.983975543692217
Position 143: 0.8959939541440414
Position 3923: 0.7881852468489767
Position 3808: 0.7249130698580981
Position 5558: 0.2269880996596472
Position 5802: 0.10366901130289366
Position 395: 0.05166078952244764
Position 67: 0.034269593184023346
Position 2264: 0.0341706715445648
Position 496: 0.026107910853152682
Position 6014: 0.02483620361204521
Position 3812: 0.0241536490413978
Position 3684: 0.02308044226978141
Position 410: 0.010659235195095165
Position 6600: 0.01059314637811516
Position 6400: 0.009898667905135496
Position 1192: 0.009843749428158417
Position 3033: 0.009111644984196868
Position 1448: 0.006899240972505443
Position 1767: 0.005710606604996212
Position 5635: 0.005522210470963139
Position 3647: 0.005274342641685249
Position 169: 0.004910463340661555
Position 5179: 0.004486563128140011
Position 3510: 0.003948739451197135
Position 6699: 0.0034437123575719103
Position 2502: 0.003136053360972628
Position 3483: 0.003108675533470562
Position 4906: 0.0028212213917007413
Position 1002: 0.0027507898103671146
Position 6061: 0.0026793747763593154
Position 4678: 0.0026048245899116776
Position 5491: 0.0022648723324418772
Position 3416: 0.0022351197104215088
Position 5740: 0.002082204569700197
Position 796: 0.0020424234972603377
Position 1053: 0.0019666006476526956
Position 899: 0.0019396537932722907
Position 442: 0.001871219424478115
Position 6372: 0.0018425903550563344
Position 6835: 0.0017275763508691237
Position 147: 0.001368363018919804
Position 1972: 0.001332849719812098
Position 3436: 0.0013244926595706646
Position 3711: 0.0012231726588236267
Position 1218: 0.0011323047554737435
Position 3690: 0.0011286161615151084
Position 1029: 0.0011285628936399878
Position 3747: 0.0011047639740659246
Position 3699: 0.0010875898080793024
Position 551: 0.0009296010702307193
Position 120: 0.0009006539342585486
Position 724: 0.0008957352497828085
Position 2961: 0.0007264289737890551
Position 817: 0.0007193013195824867
Position 1260: 0.0006570948134976471
Position 2208: 0.0005673830502868592
Position 2672: 0.000538127918386937
Position 1951: 0.00042921159408778746
Position 3334: 0.0003978052619931771
Position 1592: 0.0003259308507638558
Position 5521: 0.0003082623582118667
Position 5530: 0.00030740408727590986
Position 2268: 0.00026158619637484776
Position 2224: 0.0002407447769001579
Position 6585: 0.0002332930846217778
Position 4196: 0.00015526052499131363
Position 2304: 0.00015047641651826647
Position 3566: 0.0001380394623210691
Position 763: 0.00013676901316927754
Position 2471: 0.00013228093927458625
Position 2176: 0.00013154973343142007
Position 4206: 0.00013019591769873961
Position 5195: 0.0001287583238753604
Position 1428: 0.00012061244454103211
Position 1901: 0.00011567910130321801
Position 114: 0.00011171765788193433
Position 500: 0.0001038570918414932
Position 315: 0.00010366103948315407
Position 420: 9.333340701986087e-05
Position 586: 9.330962707132245e-05
Position 1220: 8.967683803851455e-05
Position 3773: 7.94341919644083e-05
Position 678: 7.927232598605852e-05
Position 2216: 7.574152485359307e-05
Position 4951: 7.280470153088524e-05
Position 285: 5.6881887910911076e-05
Position 2221: 5.277339174698554e-05
Position 2203: 4.972191842320774e-05
Position 1158: 4.96854863866558e-05
Position 948: 4.835406683763688e-05
Position 4814: 4.550240828414308e-05
Position 57: 4.377195206219496e-05
Position 3956: 4.364259369192862e-05
Position 1352: 4.128431802523019e-05
Position 1392: 4.085862917932222e-05
Position 909: 3.784766587145633e-05
Position 456: 3.7601370246486425e-05
Position 562: 3.653791098650585e-05
Position 129: 3.5513158505767e-05
Position 4734: 3.319366682921121e-05
Position 737: 3.115965126052408e-05
Position 55: 2.794292583194634e-05
Position 131: 2.70077035279763e-05
Position 3044: 2.474086605935607e-05
Position 23: 1.5697622986104922e-05
Position 5824: 1.4673176035250651e-05
Position 5814: 8.242558286650035e-06
Position 355: 4.082431252800624e-06
Position 3177: 2.4580515249832186e-06
Position 5767: 1.7220853347800965e-06
Position 5435: 1.6947697792705783e-06
Position 5757: 1.5398665825297814e-06
Position 3056: 7.354530901070835e-07
Position 4453: 6.028568276965047e-07
Position 2828: 5.783534637829819e-07
Position 2930: 3.481314360967045e-07
Position 12: 1.8677753409220844e-07
Position 921: 1.8117955936549437e-07
Position 833: 1.2565150286236682e-07
Position 73: 7.217415851353399e-08
Position 288: 4.883474216306675e-08
Position 5303: 6.966302755928902e-09
Position 484: 2.909538439054505e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2736: 0.981313607601247
Position 4012: 0.7131492964725075
Position 598: 0.7055322275755797
Position 3880: 0.6925218902220893
Position 6470: 0.4723076606872085
Position 3645: 0.4446840961556657
Position 6318: 0.35445252259462307
Position 5428: 0.27997697887992057
Position 4029: 0.22843909226420803
Position 3765: 0.21862120831062884
Position 677: 0.19348140299869634
Position 3587: 0.1292067959706406
Position 5656: 0.11027327438606746
Position 6769: 0.043735772107814284
Position 641: 0.04315320294128078
Position 2139: 0.03265022913175636
Position 326: 0.026202840355044815
Position 6415: 0.025276659714490918
Position 3907: 0.025133099222070476
Position 3904: 0.02352763357599092
Position 3677: 0.014920256588189124
Position 3628: 0.014740329706597523
Position 5919: 0.014061729462135224
Position 661: 0.013737070395457796
Position 3683: 0.01363655336105233
Position 7058: 0.010988181493166181
Position 363: 0.010557185401000454
Position 3657: 0.010268723630285765
Position 5958: 0.010155340386940492
Position 3277: 0.010105849199376087
Position 4733: 0.009650358743130133
Position 5178: 0.008381881250024197
Position 650: 0.007264733373314361
Position 6574: 0.007262162241385581
Position 1116: 0.006735405278108141
Position 2741: 0.006664830117626365
Position 1259: 0.0060843029809485956
Position 228: 0.005476651149767905
Position 2743: 0.005469911161142516
Position 4571: 0.005431462763733467
Position 4843: 0.004716514647747402
Position 2937: 0.004692426709445399
Position 3601: 0.004558624372663575
Position 6503: 0.004319347396300382
Position 5053: 0.0036912167459227574
Position 6525: 0.0032034149183796236
Position 5725: 0.003184095858471102
Position 460: 0.00316765247436698
Position 3597: 0.0031675975373253572
Position 1023: 0.003136729428005986
Position 2085: 0.0029939427995340994
Position 5371: 0.0029609509643042623
Position 3647: 0.0029066492015432624
Position 926: 0.002649936752043725
Position 2951: 0.0025980974893070135
Position 4615: 0.002386048941151782
Position 4812: 0.00222742170169664
Position 529: 0.002215988361039787
Position 827: 0.002140766641963272
Position 3734: 0.0021364431803674107
Position 3328: 0.0021214210145545213
Position 5096: 0.0020808555294379327
Position 5902: 0.002034668872385014
Position 4061: 0.001888610963185073
Position 2776: 0.0018846891360389851
Position 6245: 0.0018120957061298218
Position 1678: 0.0018109550624907898
Position 3951: 0.0017860335143811924
Position 5705: 0.0017755441534646804
Position 3882: 0.001607794401401667
Position 4048: 0.001574679266861425
Position 4069: 0.0015702684459395883
Position 6598: 0.001542903259224023
Position 6522: 0.0015290333363456282
Position 2349: 0.0015079134702196675
Position 1075: 0.0015015166461317462
Position 5535: 0.0014104731904367208
Position 3808: 0.0013059292762202322
Position 5430: 0.0012598921047555394
Position 1538: 0.0012216857926405187
Position 5224: 0.001194427551983936
Position 5888: 0.0011321508774954873
Position 5451: 0.0010838081840458052
Position 868: 0.0010672092803780768
Position 1650: 0.0010646722685899552
Position 686: 0.0010572441599291133
Position 5355: 0.0009568562726059923
Position 3238: 0.0009510175072723802
Position 884: 0.0009340188281630838
Position 257: 0.0008890856618992219
Position 1444: 0.0008863535104501548
Position 6895: 0.0008710335849386469
Position 5721: 0.0008490544243159091
Position 4090: 0.0008004417598508459
Position 2611: 0.0007363017532282756
Position 7108: 0.0007356145745333273
Position 5593: 0.0007286179640099047
Position 2671: 0.0007199408608748078
Position 3954: 0.0006333222285563278
Position 495: 0.0006243018091314317
Position 4082: 0.0006020641341360052
Position 3249: 0.0005918389678624199
Position 1847: 0.0005867480541482097
Position 239: 0.0005832713258925526
Position 366: 0.00058122421559855
Position 6861: 0.0005786594157808395
Position 4039: 0.0005334336844562051
Position 715: 0.0005253854893122513
Position 3607: 0.0005075694203130487
Position 5937: 0.0004878984965924817
Position 1724: 0.0004850723294334712
Position 5760: 0.0004824096746802897
Position 3884: 0.0004806151440334686
Position 3888: 0.00047636611325374567
Position 5855: 0.00047065029141986933
Position 2372: 0.00045896428997621277
Position 3662: 0.0004576640762898925
Position 1782: 0.0004281385083518749
Position 4108: 0.00042100062823398614
Position 4302: 0.00039642977838484086
Position 4057: 0.0003887332089510614
Position 973: 0.0003843524950381114
Position 1835: 0.00036786170183099944
Position 941: 0.0003649420738524922
Position 708: 0.0003477284930739566
Position 4586: 0.0003389077559163153
Position 6176: 0.000336183512225717
Position 3651: 0.0003350145111910465
Position 5435: 0.00032092259774026285
Position 1028: 0.0003034130624898208
Position 294: 0.0002930806782444429
Position 1568: 0.00028631834115485846
Position 690: 0.0002654814389574996
Position 3352: 0.0002654127844477832
Position 4063: 0.00026064388281368193
Position 491: 0.00025411397949508854
Position 4444: 0.00025253328175744506
Position 5930: 0.00025239259608989684
Position 4663: 0.00024373010700819394
Position 995: 0.00023607996421315126
Position 1333: 0.00023308847711334094
Position 263: 0.0002248848729114188
Position 2419: 0.0002236825711874563
Position 3622: 0.00021127528002613983
Position 2413: 0.00020591357778715683
Position 500: 0.0002058833629904091
Position 3788: 0.00020511595334758283
Position 5551: 0.00020172397515736797
Position 1283: 0.00020099443917515598
Position 4402: 0.00019601680856438103
Position 6535: 0.00019323995062558937
Position 232: 0.00018145680724808533
Position 2337: 0.00018112079059406542
Position 1528: 0.00017814553694632827
Position 5871: 0.00017029200045839144
Position 1883: 0.00017015984844223885
Position 2147: 0.00016947065214375937
Position 3445: 0.00016806422826916968
Position 2021: 0.0001599780670204972
Position 4885: 0.0001478523866519641
Position 2584: 0.00014766477107647504
Position 4740: 0.00014350481291589698
Position 3283: 0.00014346555949770363
Position 1371: 0.00014269023125350992
Position 6892: 0.00014186176507154918
Position 2927: 0.00013418952044131109
Position 6092: 0.00013335133261459267
Position 281: 0.00012784896792347625
Position 810: 0.00011082017452028895
Position 6164: 0.00010870170778425429
Position 2425: 0.00010656831506692796
Position 2714: 0.00010439324562242225
Position 2392: 0.00010212652893871073
Position 836: 0.00010152945522070245
Position 5188: 9.319917308351453e-05
Position 3603: 8.997022550533506e-05
Position 1655: 8.656214557869285e-05
Position 3360: 8.362009559828954e-05
Position 248: 8.112883455374576e-05
Position 3964: 7.707149485436691e-05
Position 3279: 7.61161522615853e-05
Position 409: 7.575975676653106e-05
Position 2221: 7.570710911601341e-05
Position 2352: 7.38948554303433e-05
Position 1821: 7.308963130374863e-05
Position 2378: 6.415720842808031e-05
Position 1685: 6.225906687319496e-05
Position 1582: 6.003775802219673e-05
Position 4905: 5.855041561175593e-05
Position 2813: 5.7903834901431286e-05
Position 4620: 5.285108631987076e-05
Position 4890: 5.2099707520037726e-05
Position 399: 5.1970192316376534e-05
Position 1123: 5.068888999326267e-05
Position 1851: 4.941062295866951e-05
Position 310: 4.907974260198588e-05
Position 368: 4.7673534531867556e-05
Position 1360: 4.5613354780268686e-05
Position 546: 4.162682275221157e-05
Position 1081: 4.092211731315033e-05
Position 274: 4.068846198116983e-05
Position 890: 3.996977122019635e-05
Position 5456: 3.945853035536767e-05
Position 1339: 3.923011298662708e-05
Position 268: 3.774002029842853e-05
Position 1704: 3.5930909028053165e-05
Position 471: 3.515847308357103e-05
Position 2791: 3.440925592929752e-05
Position 550: 3.400454406140926e-05
Position 4105: 3.3396296159795645e-05
Position 5465: 3.273040194843476e-05
Position 1136: 2.8229181331327378e-05
Position 1052: 2.7997152303031497e-05
Position 4118: 2.7639648212466072e-05
Position 3304: 2.6010506919578264e-05
Position 3970: 2.521889037984786e-05
Position 3927: 2.5028438013539333e-05
Position 272: 2.4560443001384493e-05
Position 2975: 2.315678637872004e-05
Position 3334: 2.2343125643796846e-05
Position 4982: 2.0235905620426563e-05
Position 2917: 1.9316246069559974e-05
Position 189: 1.3048988594531677e-05
Position 5521: 1.1930000014400396e-05
Position 2988: 1.1654890001236717e-05
Position 205: 1.1385948682386751e-05
Position 167: 1.1247382163723484e-05
Position 147: 1.1159270146773655e-05
Position 5634: 9.918022654891535e-06
Position 3300: 9.429473125770221e-06
Position 2641: 9.197271698171479e-06
Position 2632: 9.176886110333851e-06
Position 5067: 9.101327986555041e-06
Position 3474: 9.016038035678805e-06
Position 212: 8.464572639744685e-06
Position 4567: 7.4331690931676785e-06
Position 3022: 7.302502168248059e-06
Position 432: 6.26739088698891e-06
Position 3016: 4.8346151105026465e-06
Position 3161: 4.705262300035555e-06
Position 5739: 3.288183088080501e-06
Position 441: 2.351942528592344e-06
Position 416: 2.303562284902098e-06
Position 209: 2.0663311330263264e-06
Position 376: 1.4465509743283785e-06
Position 1922: 1.3637548468682537e-06
Position 886: 1.1964431958816067e-06
Position 562: 1.160510052472105e-06
Position 540: 1.1587473524026613e-06
Position 507: 1.060421523467299e-06
Position 1687: 9.134173464159947e-07
Position 186: 8.628818185603944e-07
Position 3075: 8.561180504939431e-07
Position 1001: 7.784348850665458e-07
Position 381: 4.7010107973314995e-07
Position 420: 3.2672084419983905e-07
Position 729: 2.8744346406785804e-07
Position 3040: 2.803723769295663e-07
Position 763: 2.591549092328049e-07
Position 4123: 2.534111133567546e-07
Position 544: 2.42035566095577e-07
Position 948: 1.945856051159639e-07
Position 155: 1.7748830984084017e-07
Position 943: 1.4744751459440619e-07
Position 2169: 1.3369303994508134e-07
Position 1092: 1.0816720629398351e-07
Position 196: 9.949936806516094e-08
Position 894: 9.550066015822648e-08
Position 200: 8.156296729434153e-08
Position 1037: 7.793457917357342e-08
Position 3061: 7.532779047034517e-08
Position 1378: 6.778870872207687e-08
Position 4327: 5.2002548435724754e-08
Position 3115: 4.815168781866884e-08
Position 2491: 4.28675476672202e-08
Position 847: 3.044054617914477e-08
Position 2529: 3.02510952579975e-08
Position 4355: 2.959349973516745e-08
Position 1162: 2.7251200579946427e-08
Position 2965: 2.7124179697518383e-08
Position 2967: 2.642731584915495e-08
Position 4312: 2.054793164278327e-08
Position 2476: 4.4805264907911845e-09
Position 4237: 2.2275223676946995e-09
Position 183: 4.0486555319585515e-10
Position 181: 3.781512262859137e-10
Position 104: 2.782095924787126e-10
Position 125: 2.529127838752273e-10
Position 101: 1.7507612844692345e-10
Position 114: 3.093006696132196e-11
Position 2850: 1.2081834380568006e-11
