Gene = Shfl
index = 975
Annotated 5SS: [ 295  812 1012 2594 2884 4330 4623]
Annotated 3SS: [ 687  961 2554 2733 4225 4467 4899]
SMsplice 5SS: [ 295  812 1012 2594 2884 4330 4623]
SMsplice 3SS: [ 687  961 2554 2733 4225 4467 4899]
top_k =  500
Partition function (log Z): 3.319006989234706

Sorted 5' Splice Sites (High to Low Probability):
Position 4330: 0.9432649734584828
Position 812: 0.8896244329208981
Position 4623: 0.866493335765022
Position 1012: 0.8077693599571785
Position 2594: 0.6069678957921276
Position 2884: 0.548716325521746
Position 295: 0.43578623464321725
Position 109: 0.25784367539061853
Position 2621: 0.25232456357887545
Position 2851: 0.2165903616931535
Position 57: 0.2003165557078181
Position 1074: 0.15352381793705053
Position 2636: 0.10937654821944577
Position 258: 0.05982490234328619
Position 4748: 0.04239931117824597
Position 5113: 0.027850836039258708
Position 2856: 0.01847930311972948
Position 2866: 0.01421144379005579
Position 2947: 0.007847518713896632
Position 3041: 0.007639059019651166
Position 2982: 0.007634826873449412
Position 1130: 0.006949520457240427
Position 2700: 0.006532890465733545
Position 1719: 0.006293852784865046
Position 2843: 0.004340201703824899
Position 4634: 0.004084852075413768
Position 2228: 0.004050107160503809
Position 405: 0.0030600816145665813
Position 3948: 0.002910098291961286
Position 2969: 0.002760552022930636
Position 1310: 0.0027506868917902883
Position 807: 0.002492203797471457
Position 421: 0.001578113804665942
Position 1368: 0.001502137561039766
Position 1614: 0.0014234216271044329
Position 4942: 0.0011741224519877572
Position 1178: 0.0011679147035190138
Position 826: 0.0009918061447013607
Position 398: 0.0009314253078396102
Position 121: 0.0008789662133420522
Position 143: 0.0006905910670093611
Position 3045: 0.0006566838599231733
Position 5339: 0.0006516836088026535
Position 2038: 0.0006488594133012746
Position 2984: 0.0006457111479806354
Position 359: 0.0005669376655619135
Position 2826: 0.000531989438623967
Position 630: 0.0004846812472372118
Position 2652: 0.00048157251388722877
Position 4507: 0.0004372574813666924
Position 2598: 0.0003186735310924121
Position 154: 0.00030361270375191447
Position 2602: 0.00027587070329424456
Position 1134: 0.00026868975382664636
Position 2393: 0.00025725534477244
Position 1198: 0.0002483666904934004
Position 1241: 0.00023541654384992008
Position 4842: 0.0002243953221415367
Position 842: 0.00015585152843285095
Position 5140: 0.00015398636978316337
Position 1661: 0.000124358220288786
Position 614: 0.00011806370171634952
Position 393: 9.930382973719892e-05
Position 846: 7.755171688570285e-05
Position 1799: 7.637496405087626e-05
Position 1549: 7.556160957772965e-05
Position 385: 6.982386433451063e-05
Position 1643: 6.416705504276522e-05
Position 816: 5.756887223795201e-05
Position 1637: 5.156098079021823e-05
Position 513: 5.04341764873461e-05
Position 1078: 4.618339670059872e-05
Position 1025: 4.1599775063955507e-05
Position 768: 3.243926459013223e-05
Position 733: 2.9305295504365303e-05
Position 720: 2.461013904655605e-05
Position 4557: 1.9277562125585658e-05
Position 168: 1.8508989735766843e-05
Position 260: 1.2094425997977668e-05
Position 18: 1.1958597794482228e-05
Position 609: 1.1147223115862637e-05
Position 289: 1.050872577596477e-05
Position 790: 4.335374772777001e-06
Position 865: 3.2842761414800053e-06
Position 805: 2.6139035317130813e-06
Position 4789: 2.3060390268695415e-06
Position 735: 1.8631169474416673e-06
Position 700: 1.261650852629168e-06
Position 851: 1.0532039658974028e-06
Position 8: 2.953375250296404e-07
Position 1057: 7.707492499344976e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2554: 0.9609844344067948
Position 4225: 0.9347793618203788
Position 961: 0.9183573704457626
Position 4467: 0.7915120584107459
Position 2733: 0.7851391345943455
Position 687: 0.7542232590816705
Position 4899: 0.36608272717962176
Position 4842: 0.3326427587192184
Position 4881: 0.059781541723912944
Position 152: 0.04717294292436689
Position 4937: 0.04357087892945005
Position 4441: 0.04185290740417663
Position 4702: 0.03407254861695963
Position 901: 0.03280671810194622
Position 4728: 0.031954226099527416
Position 664: 0.028342051742979296
Position 4480: 0.02662924408120543
Position 4996: 0.026076852624339578
Position 2767: 0.026072922367855002
Position 4857: 0.025423195211228718
Position 4993: 0.025069811058651397
Position 4451: 0.021539773625723246
Position 5604: 0.01854003999896051
Position 4575: 0.013476258865566323
Position 4664: 0.012673147456687543
Position 5190: 0.010316804824471292
Position 4965: 0.009980114917822105
Position 4705: 0.009367925768782776
Position 2444: 0.00830371271861745
Position 4248: 0.008075757093800059
Position 226: 0.006858132955425231
Position 1097: 0.006703974829078749
Position 2789: 0.006060243226674952
Position 2381: 0.006002761172630765
Position 5271: 0.004944418404237228
Position 4598: 0.0049293173742666375
Position 1548: 0.004743732938984599
Position 936: 0.004550245910587415
Position 857: 0.004056788562564058
Position 247: 0.003548020461748914
Position 4939: 0.0035312637204381785
Position 4901: 0.003441760231069186
Position 2691: 0.0032494120976827912
Position 207: 0.0032209142122238813
Position 1659: 0.003147183837238923
Position 2088: 0.003000856893080259
Position 5281: 0.0028943156081089744
Position 4604: 0.002699657863018596
Position 2280: 0.0026617387495757737
Position 3742: 0.002621925262296199
Position 5087: 0.0023464975287279363
Position 2503: 0.002310963999613571
Position 2737: 0.0021485242684143122
Position 557: 0.0019884439226894547
